audit_id,article_id,headline,source,url,trading_date,timestamp_basis,match_category,published_at,seen_at,gkg_record_id,human_label,human_notes
HDFC_AUDIT_019,40a76e9fcf450e46056e0ab1f671e50fc85d47d7,"HDFC Bank, RIL or Bajaj Finance? India's 1st $1 trillion stock by 2032, says ICICI Securities",businesstoday.in,https://www.businesstoday.in/markets/stocks/story/hdfc-bank-ril-or-bajaj-finance-indias-1st-1-trillion-stock-by-2023-says-icici-securities-413249-2024-01-15,2024-01-15,gdelt_gkg_observation,A: Explicit HDFC Bank,,2024-01-15T12:15:00+05:30,20240115064500-132,INDIRECTLY_RELEVANT,Multi-stock speculative comparison
HDFC_AUDIT_020,53d1b2cb021305f97788219457b7e8a82a3ce32b,"HDFC Bank Q3 result preview: PAT likely to rise 28% YoY, margin trajectory outlook eyed",indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/hdfc-bank-q3-result-preview-pat-likely-to-rise-28-yoy-margin-trajectory-outlook-eyed/articleshow/106855708.cms,2024-01-15,gdelt_gkg_observation,A: Explicit HDFC Bank,,2024-01-15T12:30:00+05:30,20240115070000-612,DIRECTLY_RELEVANT,
HDFC_AUDIT_021,cb4f20a4d6ede358821adfa4205a98e030161511,"Market Movers: 5 major stocks including HDFC Bank, RIL contribute 78% to the Nifty 50 gains today",livemint.com,https://www.livemint.com/market/stock-market-news/market-movers-5-major-stocks-hdfc-bank-ril-infosys-bharti-airtel-and-hcl-contribute-78-to-the-nifty-50-gains-today-11705317172083.html,2024-01-16,gdelt_gkg_observation,A: Explicit HDFC Bank,,2024-01-15T19:15:00+05:30,20240115134500-1106,INDIRECTLY_RELEVANT,Multi-stock market-movers roundup
HDFC_AUDIT_022,36e0d69060740a95e704de61e9c92441da52ce44,HDFC Bank: HDFC Bank raises $500 million from MUFG,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/hdfc-bank-raises-500-million-from-mufg/articleshow/106879745.cms,2024-01-16,gdelt_gkg_observation,A: Explicit HDFC Bank,,2024-01-16T06:30:00+05:30,20240116010000-1008,DIRECTLY_RELEVANT,
HDFC_AUDIT_023,676cf3bafb9307a865a7d7d9b446891cf444a31d,"Q3 results today: HDFC Bank, ICICI Lombard, L&T Technology among 31 companies to announce Q3FY24 earnings today",livemint.com,https://www.livemint.com/companies/company-results/q3-results-today-hdfc-bank-icici-lombard-l-t-technology-among-31-companies-to-announce-q3fy24-earnings-today-11705368670107.html,2024-01-16,gdelt_gkg_observation,A: Explicit HDFC Bank,,2024-01-16T09:30:00+05:30,20240116040000-632,INDIRECTLY_RELEVANT,Generic list of 31 companies reporting Q3
HDFC_AUDIT_024,86039f2176312f246a5baa14e58ba6a56f481797,HDFC Bank Q3 Results Live Updates: PAT to jump 28% YoY on healthy rise in NII,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/live-blog/hdfc-bank-q3-results-live-updates-hdfc-bank-q3-earnings-revenue-profit-loss-fy24-latest-news-16-jan-2023/liveblog/106886366.cms,2024-01-16,gdelt_gkg_observation,A: Explicit HDFC Bank,,2024-01-16T11:30:00+05:30,20240116060000-980,DIRECTLY_RELEVANT,
HDFC_AUDIT_025,a1f5255db9207ab231e0bb11ee60934d8f5c79fa,"HDFC Bank Q3 PAT seen up over 30 per cent, margins under pressure",thehindubusinessline.com,https://www.thehindubusinessline.com/money-and-banking/hdfc-bank-q3-pat-seen-up-over-30-per-cent-margins-under-pressure/article67743802.ece,2024-01-16,publisher_published_at,A: Explicit HDFC Bank,2024-01-16T12:26:00+05:30,2024-01-16T14:00:00+05:30,20240116083000-1049,DIRECTLY_RELEVANT,
HDFC_AUDIT_026,4ff37b5e9ba12a3cd17994724234591f4fbffaa8,"HDFC Bank Q3 results: Profit jumps 34% to Rs 16,373 crore, meets Street expectations; key takeaways",businesstoday.in,https://www.businesstoday.in/markets/company-stock/story/hdfc-bank-q3-results-profit-jumps-34-to-rs-16373-crore-meets-street-expectations-key-takeaways-413548-2024-01-16,2024-01-17,gdelt_gkg_observation,A: Explicit HDFC Bank,,2024-01-16T18:00:00+05:30,20240116123000-29,DIRECTLY_RELEVANT,
HDFC_AUDIT_027,aeccba68d2378fdc22c9a1366796f038bc031f18,"HDFC बैंक का तीसरी तिमाही का नेट प्रॉफिट 34% बढ़कर 16,373 करोड़ रुपए पर - hdfc bank s third quarter net profit increases by 34 to rs 16 373 crore",punjabkesari.in,https://www.punjabkesari.in/business/news/hdfc-bank-s-third-quarter-net-profit-increases-by-34-to-rs-16-373-crore-1929404,2024-01-17,gdelt_gkg_observation,A: Explicit HDFC Bank,,2024-01-16T18:00:00+05:30,20240116123000-T1058,DIRECTLY_RELEVANT,
HDFC_AUDIT_028,da9919cefcf8acfbd7365e5f40c10e431366b459,HDFC Bank Net Profit rises 35.9 % | Udaipur Kiran,udaipurkiran.com,https://udaipurkiran.com/hdfc-bank-net-profit-rises-35-9,2024-01-17,gdelt_gkg_observation,A: Explicit HDFC Bank,,2024-01-16T18:45:00+05:30,20240116131500-1450,DIRECTLY_RELEVANT,
HDFC_AUDIT_029,3485233f4c8057fbfc51d012ad45ea7b30177dc4,"HDFC Bank Q3 Results : नेट प्रॉफिट में 33.5% का उछाल, 16,372 करोड़ रुपये पर पहुंचा",moneycontrol.com,https://hindi.moneycontrol.com/news/business/hdfc-bank-q3-results-net-profit-jumps-33-5-percent-to-rs-16372-crore-asset-quality-stable-1722021.html,2024-01-17,gdelt_gkg_observation,A: Explicit HDFC Bank,,2024-01-16T18:45:00+05:30,20240116131500-T928,DIRECTLY_RELEVANT,
HDFC_AUDIT_030,a3943427f32143dffcf290851efd75af7809d26a,"HDFC Bank Q3 profit rises 34% to Rs 16,373 cr | India Business News",indiatimes.com,https://timesofindia.indiatimes.com/business/india-business/hdfc-bank-q3-profit-rises-34-to-rs-16373-cr/articleshow/106902688.cms,2024-01-17,gdelt_gkg_observation,A: Explicit HDFC Bank,,2024-01-16T19:15:00+05:30,20240116134500-190,DIRECTLY_RELEVANT,
HDFC_AUDIT_031,1ef6bda74cdc1fc70d86ebbd2d47f61aea24a76d,"HDFC Bank Q3 Results 2024 Udpate; Quarterly Profit and Earnings | अगले 3-5 साल में 1300 से ज्यादा ब्रांच खोलेगा HDFC: Q3FY24 में बैंक का नेट प्रॉफिट 33.54% बढ़कर ₹16,372 करोड़ रहा, NII 23.9% बढ़ी",bhaskar.com,https://www.bhaskar.com/business/news/hdfc-bank-releases-q2fy24-results-132451733.html,2024-01-17,gdelt_gkg_observation,A: Explicit HDFC Bank,,2024-01-16T20:45:00+05:30,20240116151500-T1690,DIRECTLY_RELEVANT,
HDFC_AUDIT_032,8bcbfecaa4c7a426df18cfd0021eb3c859dcbdff,Hdfc Bank Stock Price Today | NYSE HDB Live Ticker,investing.com,https://www.investing.com/equities/hdfc-bank,2024-01-17,gdelt_gkg_observation,A: Explicit HDFC Bank,,2024-01-17T01:00:00+05:30,20240116193000-2126,NOT_RELEVANT,"Static live stock-price ticker page,  not a dated news event"
HDFC_AUDIT_033,2897d5e5708b20c683afac15aa7aeffcfd5e879f,"HDFC Bank Q3 Net Profit Jumps 34% to ₹16,373cr",indiatimes.com,https://economictimes.indiatimes.com/epaper/delhicapital/2024/jan/17/et-front/hdfc-bank-q3-net-profit-jumps-34-to-16373cr/articleshow/106907975.cms,2024-01-17,gdelt_gkg_observation,A: Explicit HDFC Bank,,2024-01-17T06:45:00+05:30,20240117011500-1340,DIRECTLY_RELEVANT,
HDFC_AUDIT_034,8502e2c6c03b8aeaeabebed32f7fcbe000bcae06,"HDFC Bank Q3: HDFC Bank Q3 net profit jumps 34% to Rs 16,373 cr",indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/hdfc-bank-q3-net-profit-jumps-34-to-rs-16373-cr/articleshow/106910782.cms,2024-01-17,gdelt_gkg_observation,A: Explicit HDFC Bank,,2024-01-17T07:15:00+05:30,20240117014500-323,DIRECTLY_RELEVANT,
HDFC_AUDIT_035,e6dad04a7ea0310f2f29b4d32fa13d3856140c99,"Stocks to Watch Today, Jan 17: Asian Paints, HDFC Bank, LTTS, Godrej Prop, LTIM",business-standard.com,https://www.business-standard.com/markets/news/stocks-to-watch-on-jan-17-asian-paints-hdfc-bank-ltts-godrej-prop-ltim-124011601100_1.html,2024-01-17,gdelt_gkg_observation,A: Explicit HDFC Bank,,2024-01-17T10:15:00+05:30,20240117044500-631,INDIRECTLY_RELEVANT,Multi-stock watchlist
HDFC_AUDIT_036,0a716eccaa67cadb18d61411dc9a859634e5c74f,"Sensex, Nifty fall 1% led by HDFC Bank amid sour global mood; correction 'healthy', say analysts",moneycontrol.com,https://www.moneycontrol.com/news/business/markets/sensex-nifty-fall-amid-sour-global-mood-but-analysts-see-correction-healthy-for-markets-12065311.html,2024-01-17,gdelt_gkg_observation,A: Explicit HDFC Bank,,2024-01-17T10:30:00+05:30,20240117050000-774,INDIRECTLY_RELEVANT,"Index-move story,  HDFC cited as driver but Sensex/Nifty is the subject"
HDFC_AUDIT_037,066770a03e4321ccfa9d06cdecc766ecd3ba0a46,HDFC Bank – Deposit growth holds the key to stock re-rating,moneycontrol.com,https://www.moneycontrol.com/news/business/moneycontrol-research/hdfc-bank-deposit-growth-holds-the-key-to-stock-re-rating-12065111.html,2024-01-17,gdelt_gkg_observation,A: Explicit HDFC Bank,,2024-01-17T10:30:00+05:30,20240117050000-130,DIRECTLY_RELEVANT,
HDFC_AUDIT_038,e496db09db05c669d716d105059be148c262af05,"hdfc bank shares: Hot Stocks: Brokerages view on HDFC Bank, L&T Tech, ICICI Lombard and GAIL India",indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/hot-stocks-brokerages-view-on-hdfc-bank-lt-tech-icici-lombard-and-gail-india/articleshow/106915257.cms,2024-01-17,gdelt_gkg_observation,A: Explicit HDFC Bank,,2024-01-17T10:30:00+05:30,20240117050000-677,INDIRECTLY_RELEVANT,Multi-stock brokerage note
HDFC_AUDIT_039,b31b78ad2a39c7e69ed3708d41e9000864e416d8,La banque indienne HDFC Bank chute en raison de la stagnation de ses marges,zonebourse.com,https://www.zonebourse.com/cours/action/HDFC-BANK-LIMITED-105516154/actualite/La-banque-indienne-HDFC-Bank-chute-en-raison-de-la-stagnation-de-ses-marges-45752855,2024-01-17,gdelt_gkg_observation,A: Explicit HDFC Bank,,2024-01-17T10:30:00+05:30,20240117050000-T1846,DIRECTLY_RELEVANT,
HDFC_AUDIT_040,428cde195f034e1bbc6be0b14f6dd5a574ffaa9a,HDFC Bank profits up 34 percent,tarunbharat.com,https://www.tarunbharat.com/hdfc-bank-profits-up-34-percent,2024-01-17,publisher_published_at,A: Explicit HDFC Bank,2024-01-17T06:44:00+05:30,2024-01-17T11:00:00+05:30,20240117053000-T535,DIRECTLY_RELEVANT,
HDFC_AUDIT_041,da2cd2677e7c6591aff7aa8b8df6f4cb99cc3c33,India's HDFC Bank falls as margins stagnate,marketscreener.com,https://www.marketscreener.com/quote/stock/HDFC-BANK-LIMITED-105516154/news/India-s-HDFC-Bank-falls-as-margins-stagnate-45752855,2024-01-17,gdelt_gkg_observation,A: Explicit HDFC Bank,,2024-01-17T11:15:00+05:30,20240117054500-455,DIRECTLY_RELEVANT,
HDFC_AUDIT_042,3e529bd04ff9a3c0fa32ab94d808aba500bb1366,banking sector | HDFC Bank registers 33.54 per cent jump in net profits for October-December quarter,telegraphindia.com,https://www.telegraphindia.com/feeds/business/hdfc-bank-registers-33-54-per-cent-jump-in-net-profits-for-october-december-quarter/cid/1994305,2024-01-17,gdelt_gkg_observation,A: Explicit HDFC Bank,,2024-01-17T12:00:00+05:30,20240117063000-436,DIRECTLY_RELEVANT,
HDFC_AUDIT_043,433ee9a71f1fa2f4ff0a611dbd868ad84880af31,"HDFC Bank contributes 70% to fall in BSE Bankex, Nifty trades below 21,800",moneycontrol.com,https://www.moneycontrol.com/news/business/markets/hdfc-bank-contributes-70-to-fall-in-bse-bankex-nifty-trades-below-21800-12066891.html,2024-01-17,gdelt_gkg_observation,A: Explicit HDFC Bank,,2024-01-17T12:00:00+05:30,20240117063000-899,INDIRECTLY_RELEVANT,"Index-move story (BSE Bankex),  HDFC cited as driver"
HDFC_AUDIT_044,6879d4720aed8b197808647a05aff6d5bf834192,"HDFC Bank Stock down 6% on muted Q3, asset quality worries- Know what's brokerages and analyst expects - Market News",financialexpress.com,https://www.financialexpress.com/market/hdfc-bank-stock-down-6-on-muted-q3-asset-quality-worries-know-whats-brokerages-and-analyst-expects-3366754,2024-01-17,publisher_published_at,A: Explicit HDFC Bank,2024-01-17T11:35:00+05:30,2024-01-17T12:15:00+05:30,20240117064500-1001,DIRECTLY_RELEVANT,
HDFC_AUDIT_045,d4521418bdedc0c1e543bcf3e13f2865a1053ea5,Buy HDFC Bank; target of Rs 2000: Prabhudas Lilladher,moneycontrol.com,https://www.moneycontrol.com/news/business/stocks/buy-hdfc-bank-target-of-rs-2000-prabhudas-lilladher-3-12067761.html,2024-01-17,gdelt_gkg_observation,A: Explicit HDFC Bank,,2024-01-17T13:00:00+05:30,20240117073000-71,DIRECTLY_RELEVANT,
HDFC_AUDIT_046,f307f2829534d820ec1c0b57fe91a7735ead3f6f,"HDFC Bank sheds 6% to top Nifty losers as flat margins, lower EPS growth upset investors",moneycontrol.com,https://www.moneycontrol.com/news/business/markets/hdfc-bank-sheds-6-to-top-nifty-losers-as-flat-margins-lower-eps-growth-upset-investors-12064751.html,2024-01-17,gdelt_gkg_observation,A: Explicit HDFC Bank,,2024-01-17T13:15:00+05:30,20240117074500-640,DIRECTLY_RELEVANT,"Own stock move and own margin/EPS cause,  Nifty-loser tag is just context"
HDFC_AUDIT_047,68090098d32adee3a857adcd5a8805c07542b763,"hdfc bank stock crash: HDFC Bank shares at mouth-watering valuation, say contra buyers after $10 billion loss",indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/hdfc-bank-shares-at-mouth-watering-valuation-say-contra-buyers-after-10-billion-loss/articleshow/106920319.cms,2024-01-17,gdelt_gkg_observation,A: Explicit HDFC Bank,,2024-01-17T13:45:00+05:30,20240117081500-533,DIRECTLY_RELEVANT,
HDFC_AUDIT_048,901a7011a35deb4d85fc449a316c84418c635fef,Buy HDFC Bank; target of Rs 2100: Emkay Global Financial,moneycontrol.com,https://www.moneycontrol.com/news/business/stocks/buy-hdfc-bank-target-of-rs-2100-emkay-global-financial-2-12068891.html,2024-01-17,gdelt_gkg_observation,A: Explicit HDFC Bank,,2024-01-17T14:30:00+05:30,20240117090000-498,DIRECTLY_RELEVANT,
HDFC_AUDIT_049,69c964df5d7be8b5f4ff23be3f82708882005f5e,Rs 1 lakh-crore loss! HDFC Bank shares record worst day since May 2020,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/rs-1-lakh-crore-loss-hdfc-bank-shares-record-worst-day-since-may-2020/articleshow/106925568.cms,2024-01-18,gdelt_gkg_observation,A: Explicit HDFC Bank,,2024-01-17T16:00:00+05:30,20240117103000-573,DIRECTLY_RELEVANT,
HDFC_AUDIT_050,b06a80980b59e9a753960ddf92982b6c4ffe91d9,"HDFC Bank Shares Down 7%, Contributing Majorly To BSE Bankex Fall Today; Should You Buy?",news18.com,https://www.news18.com/business/hdfc-bank-shares-down-7-contributing-majorly-to-bse-bankex-fall-today-should-you-buy-8743515.html,2024-01-18,publisher_published_at,A: Explicit HDFC Bank,2024-01-17T13:26:00+05:30,2024-01-17T16:00:00+05:30,20240117103000-3,DIRECTLY_RELEVANT,
HDFC_AUDIT_051,71c9c662579073cd93344c35fb5af87680091876,"HDFC Bank ने निवेशकों को दिया एक लाख करोड़ का झटका, शेयर में तीन साल में सबसे बड़ी गिरावट",indiatimes.com,https://navbharattimes.indiatimes.com/business/share-market/share-news/hdfc-bank-shares-record-worst-day-since-covid-crash-rs-1-lakh-crore-loss/articleshow/106929235.cms,2024-01-18,publisher_published_at,A: Explicit HDFC Bank,2024-01-17T16:54:00+05:30,2024-01-17T17:45:00+05:30,20240117121500-T2762,DIRECTLY_RELEVANT,
HDFC_AUDIT_052,a7391c839769b5832b9715f813229328623cc0cf,HDFC Bank Parivartan Announces StartUp Grants for 30 Incubators,udaipurkiran.com,https://udaipurkiran.com/hdfc-bank-parivartan-announces-startup-grants-for-30-incubators,2024-01-18,gdelt_gkg_observation,A: Explicit HDFC Bank,,2024-01-17T18:00:00+05:30,20240117123000-1312,DIRECTLY_RELEVANT,
HDFC_AUDIT_053,bb8389f73a5e86187d014aaed1951653f64b4d65,"USA Stocks - Stock market today: BSE Sensex crashes over 1,600 points; Nifty50 slips below 21,600 as HDFC Bank drives Dalal Street bloodbath",livecharts.co.uk,https://www.livecharts.co.uk/share_prices/USA-Stocks---Stock-market-today--BSE-Sensex-c-news1705490514.html,2024-01-18,gdelt_gkg_observation,A: Explicit HDFC Bank,,2024-01-17T18:00:00+05:30,20240117123000-110,INDIRECTLY_RELEVANT,"Index-move story (Sensex/Nifty),  HDFC cited as driver"
HDFC_AUDIT_054,97ce52e90e1960bc2913b0db2e784c232e155c4d,"Sensex falls 1,600 points, Nifty slumps to 21,571 as stock market crashes",indianexpress.com,https://indianexpress.com/article/business/sensex-nifty-falls-stock-market-crashes-9113893,2024-01-18,publisher_published_at,E: Other Accepted Match Path,2024-01-17T18:14:00+05:30,2024-01-17T18:30:00+05:30,20240117130000-449,DIRECTLY_RELEVANT,"Evidence confirmed: Article headline 'After HDFC Bank results, US Fed signals, markets fall sharpest in 19 months'; core driver is HDFC Bank Q3 results."
HDFC_AUDIT_055,16707e058a1da17c9bb1d740336367b921f0b866,"HDFC Bank, Tata Steel top losers on Nifty50 as market crashes; ICICI Bank most active on Jan 17",businesstoday.in,https://www.businesstoday.in/visualstories/stock/hdfc-bank-tata-steel-top-losers-on-nifty50-as-market-crashes-icici-bank-most-active-on-jan-17-92041-17-01-2024,2024-01-18,publisher_published_at,A: Explicit HDFC Bank,2024-01-17T17:50:00+05:30,2024-01-17T19:30:00+05:30,20240117140000-750,INDIRECTLY_RELEVANT,Multi-stock top-losers list
