record_id,stage,page_title,url,source,DATE,reason
20250101120000-639,entity_matcher_rejected,"IT Cos: Will AI, Like Y2K, Be Gamechanger? - Rediff.com Business",https://www.rediff.com/business/special/it-cos-will-ai-like-y2k-be-gamechanger/20250101.htm,rediff.com,20250101120000,Entity matcher rejected (no positive signal or matched exclusion)
20250101120000-547,entity_matcher_rejected,The visas dividing MAGA world help power the US tech industry,https://www.livemint.com/industry/the-visas-dividing-maga-world-help-power-the-us-tech-industry-11735729071586.html,livemint.com,20250101120000,Entity matcher rejected (no positive signal or matched exclusion)
20250101131500-685,entity_matcher_rejected,"Sensex declines 109 pts in final session, ends 2024 with over 8 pc gains",https://www.dailypioneer.com/2025/business/sensex-declines-109-pts-in-final--session--ends-2024-with-over-8-pc-gains.html,dailypioneer.com,20250101131500,Entity matcher rejected (no positive signal or matched exclusion)
20250101143000-2,entity_matcher_rejected,From Bengal's Silicon Valley to the Kalighat skywalk: 5 expected gains for West Bengal this year | Kolkata News,https://indianexpress.com/article/cities/kolkata/west-bengal-silicon-valley-kalighat-skywalk-west-bengal-expected-gains-9755035/,indianexpress.com,20250101143000,Entity matcher rejected (no positive signal or matched exclusion)
20250101193000-204,entity_matcher_rejected,"India intensifies lobbying against H-1B curbs, in touch with US govt 'at every level'",https://www.sott.net/article/496966-India-intensifies-lobbying-against-H-1B-curbs-in-touch-with-US-govt-at-every-level,sott.net,20250101193000,Entity matcher rejected (no positive signal or matched exclusion)
20250102001500-T1091,entity_matcher_rejected,TCS-Patrouilleur über die Tücken des Abschleppseils,https://www.oltnertagblatt.ch/solothurn/kanton-solothurn/stuetzpunkt-oensingen-fuer-sorglose-und-sichere-fahrt-unterwegs-mit-dem-tcs-pannendienst-auf-den-solothurner-strassen-ld.2715257,oltnertagblatt.ch,20250102001500,Entity matcher rejected (no positive signal or matched exclusion)
20250102011500-262,entity_matcher_rejected,I'd buy these 2 ASX ETFs for income and diversification in 2025,https://www.fool.com.au/2025/01/02/id-buy-these-2-asx-etfs-for-income-and-diversification-in-2025/,fool.com.au,20250102011500,Entity matcher rejected (no positive signal or matched exclusion)
20250102051500-2,entity_matcher_rejected,Markets climb in early trade on buying in IT bank stocks,https://www.theweek.in/wire-updates/business/2025/01/02/del5-biz-stocks-open.html,theweek.in,20250102051500,Entity matcher rejected (no positive signal or matched exclusion)
20250102053000-457,entity_matcher_rejected,"Markets climb in early trade on buying in IT, bank stocks",https://indianexpress.com/article/cities/mumbai/markets-climb-in-early-trade-on-buying-in-it-bank-stocks-9755831/,indianexpress.com,20250102053000,Entity matcher rejected (no positive signal or matched exclusion)
20250102060000-197,entity_matcher_rejected,"Sensex, Nifty climb in early trade on buying in IT, bank stocks",https://www.thehindu.com/business/markets/sensex-nifty-updates-on-january-2-2025/article69052607.ece,thehindu.com,20250102060000,Entity matcher rejected (no positive signal or matched exclusion)
20250102070000-591,entity_matcher_rejected,"Markets climb in early trade on buying in IT, bank stocks",https://www.tribuneindia.com/news/business/markets-climb-in-early-trade-on-buying-in-it-bank-stocks/,tribuneindia.com,20250102070000,Entity matcher rejected (no positive signal or matched exclusion)
20250102073000-337,entity_matcher_rejected,"Markets climb in early trade on buying in IT, bank stocks",https://indianexpress.com/article/business/market/markets-climb-in-early-trade-on-buying-in-it-bank-stocks-9755831/,indianexpress.com,20250102073000,Entity matcher rejected (no positive signal or matched exclusion)
20250102081500-T2343,entity_matcher_rejected,"Stock Market News: शेयर बाजार में छाई हरियाली, शुरुआती कारोबार में सेंसेक्स 242 अंक उछला",https://www.dainiktribuneonline.com/news/nation/stock-market-news-greenery-prevails-in-the-stock-market-sensex-jumps-242-points-in-early-trade/,dainiktribuneonline.com,20250102081500,Entity matcher rejected (no positive signal or matched exclusion)
20250102083000-666,entity_matcher_rejected,"Share Market UP Today: Sensex soars 1,000 pts, Nifty rallies past 24,000 on earnings optimism and consumption revival: Top factors at play",https://www.moneycontrol.com/news/business/markets/sensex-higher-nifty-rallies-past-200-dma-on-earnings-optimism-and-consumption-revival-top-factors-at-play-12901908.html,moneycontrol.com,20250102083000,Entity matcher rejected (no positive signal or matched exclusion)
20250102100000-1109,entity_matcher_rejected,What does 2025 hold for India's IT services sector?,https://economictimes.indiatimes.com/news/company/corporate-trends/2025-forecast-what-does-2025-hold-for-indias-it-services-sector-tech-jobs-it-hiring-it-sector/articleshow/116880465.cms,indiatimes.com,20250102100000,Entity matcher rejected (no positive signal or matched exclusion)
20250102114500-160,entity_matcher_rejected,"Markets climb in early trade on buying in IT, bank stocks",https://www.dailypioneer.com/2025/business/markets-climb-in-early-trade-on-buying-in-it--bank-stocks.html,dailypioneer.com,20250102114500,Entity matcher rejected (no positive signal or matched exclusion)
20250102164500-790,entity_matcher_rejected,"BSNL nears milestone of 100,000 made-in-India 4G towers",https://www.rcrwireless.com/20250102/featured/bsnl-4g-towers,rcrwireless.com,20250102164500,Entity matcher rejected (no positive signal or matched exclusion)
20250102191500-973,entity_matcher_rejected,Indian IT companies may have little to worry about H-1B visa says report; suggests these 'changes' in the visa programme,https://timesofindia.indiatimes.com/technology/tech-news/indian-it-companies-may-have-little-to-worry-about-h-1b-visa-says-report-suggests-these-changes-in-the-visa-programme/articleshow/116893698.cms,indiatimes.com,20250102191500,Entity matcher rejected (no positive signal or matched exclusion)
20250102203000-T428,entity_matcher_rejected,మిలీనియం టవర్స్‌లో టీసీఎస్‌ | TCS at Millennium Towers,https://www.andhrajyothy.com/2025/andhra-pradesh/visakhapatnam/tcs-at-millennium-towers-1355164.html,andhrajyothy.com,20250102203000,Entity matcher rejected (no positive signal or matched exclusion)
20250102234500-T228,entity_matcher_rejected,TCS: ఐటీ ఫలితాలు మురిపిస్తాయ్‌,https://www.eenadu.net/telugu-news/business/tcs-third-quarter-figures-on-9th-of-this-month/0101/125001337,eenadu.net,20250102234500,Entity matcher rejected (no positive signal or matched exclusion)
20250103001500-1340,entity_matcher_rejected,"Third-Party Banking Software Market to Grow by USD 10.56 Billion (2025-2029), Digital Payment Solutions Boost Growth, AI Impact on Market Trends",https://www.prnewswire.com/news-releases/third-party-banking-software-market-to-grow-by-usd-10-56-billion-2025-2029-digital-payment-solutions-boost-growth-ai-impact-on-market-trends---technavio-302340472.html,prnewswire.com,20250103001500,Entity matcher rejected (no positive signal or matched exclusion)
20250103001500-1509,entity_matcher_rejected,"Third-Party Banking Software Market to Grow by USD 10.56 Billion (2025-2029), Digital Payment Solutions Boost Growth, AI Impact on Market Trends",https://www.tmcnet.com/usubmit/2025/01/02/10125630.htm,tmcnet.com,20250103001500,Entity matcher rejected (no positive signal or matched exclusion)
20250103001500-T16,entity_matcher_rejected,"Investments: భారీ పెట్టుబడులు సాకారం! | State Cabinet Approves BPC, TCS Projects, Attracting Major Investments",https://www.andhrajyothy.com/2025/andhra-pradesh/state-cabinet-approves-bpc-tcs-projects-attracting-major-investments-1355208.html,andhrajyothy.com,20250103001500,Entity matcher rejected (no positive signal or matched exclusion)
20250103004500-385,entity_matcher_rejected,"Third-Party Banking Software Market to Grow by USD 10.56 Billion (2025-2029), Digital Payment Solutions Boost Growth, AI Impact on Market Trends",https://www.lelezard.com/en/news-21654637.html,lelezard.com,20250103004500,Entity matcher rejected (no positive signal or matched exclusion)
20250103010000-391,entity_matcher_rejected,TCS World Travel announces 2017 trip schedule,https://eturbonews.com/tcs-world-travel-announces-2017-trip-schedule/,eturbonews.com,20250103010000,Entity matcher rejected (no positive signal or matched exclusion)
20250103060000-779,entity_matcher_rejected,"India News | Markets Decline in Initial Trade Dragged by Bank, IT Stocks",https://www.latestly.com/agency-news/india-news-markets-decline-in-initial-trade-dragged-by-bank-it-stocks-6537230.html,latestly.com,20250103060000,Entity matcher rejected (no positive signal or matched exclusion)
20250103060000-796,entity_matcher_rejected,"Markets decline in initial trade dragged by bank, IT stocks",https://indianexpress.com/article/business/market/markets-decline-in-initial-trade-dragged-by-bank-it-stocks-9757735/,indianexpress.com,20250103060000,Entity matcher rejected (no positive signal or matched exclusion)
20250103060000-213,entity_matcher_rejected,"Markets decline in initial trade dragged by bank, IT stocks",https://www.thehindu.com/business/markets/sensex-and-nifty-updates-on-january-3-2024/article69056443.ece,thehindu.com,20250103060000,Entity matcher rejected (no positive signal or matched exclusion)
20250103064500-282,entity_matcher_rejected,"Markets decline in initial trade dragged by bank, IT stocks",https://www.tribuneindia.com/news/business/markets-decline-in-initial-trade-dragged-by-bank-it-stocks/,tribuneindia.com,20250103064500,Entity matcher rejected (no positive signal or matched exclusion)
20250103074500-250,entity_matcher_rejected,"Infosys, TCS make global top 5 beneficiaries of H-1B visa, beat Meta, Apple: Report",https://www.moneycontrol.com/technology/infosys-tcs-among-top-5-global-beneficiaries-of-h-1b-visa-ahead-of-meta-apple-report-article-12902696.html,moneycontrol.com,20250103074500,Entity matcher rejected (no positive signal or matched exclusion)
20250103084500-69,entity_matcher_rejected,This is how you should invest in Indian tech stocks in 2025,https://timesofindia.indiatimes.com/this-is-how-you-should-invest-in-indian-tech-stocks-in-2025/articleshow/116908962.cms,indiatimes.com,20250103084500,Entity matcher rejected (no positive signal or matched exclusion)
20250103094500-T199,entity_matcher_rejected,"Indian Stock Market में बढ़ा चीनी निवेश, चीन के केंद्रीय बैंक ने चुपके से बना लिया 40,000 करोड़ का पोर्टफोलियो - growing interest of chinese investors in indian stock market",https://www.punjabkesari.in/business/news/growing-interest-of-chinese-investors-in-indian-stock-market-2084027,punjabkesari.in,20250103094500,Entity matcher rejected (no positive signal or matched exclusion)
20250103113000-324,entity_matcher_rejected,"Sensex, Nifty tank nearly 1% on selloff in banking, IT stocks",https://www.thehindu.com/business/markets/sensex-nifty-tank-nearly-1-on-selloff-in-banking-it-stocks/article69057252.ece,thehindu.com,20250103113000,Entity matcher rejected (no positive signal or matched exclusion)
20250103113000-T2309,entity_matcher_rejected,"Share Market Today: शेयर बाजार में निवेशकों के ₹80,000 करोड़ डूबे, सेंसेक्स में 720 अंकों की तेज गिरावट",https://hindi.moneycontrol.com/news/markets/share-market-today-sensex-falls-720-points-nifty-downs-at-24000-investors-wealth-drops-rs-80000-crore-1948264.html,moneycontrol.com,20250103113000,Entity matcher rejected (no positive signal or matched exclusion)
20250103114500-44,entity_matcher_rejected,Stock Market Sectors: Stock market update: Fertilisers stocks up as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-falls/articleshow/116915916.cms,indiatimes.com,20250103114500,Entity matcher rejected (no positive signal or matched exclusion)
20250103114500-676,entity_matcher_rejected,Indices: Stock market update: Nifty IT index 1.41%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-1-41/articleshow/116915566.cms,indiatimes.com,20250103114500,Entity matcher rejected (no positive signal or matched exclusion)
20250103120000-1016,entity_matcher_rejected,Sensex Nifty tank nearly 1 pc on selloff in banking IT stocks,https://www.theweek.in/wire-updates/business/2025/01/03/del40-biz-stocks-close.html,theweek.in,20250103120000,Entity matcher rejected (no positive signal or matched exclusion)
20250103121500-522,entity_matcher_rejected,"Sensex Tanks 720.60 Points To Settle At 79,223",https://zeenews.india.com/economy/sensex-tanks-720-60-points-to-settle-at-79223-2839156.html,india.com,20250103121500,Entity matcher rejected (no positive signal or matched exclusion)
20250103134500-707,entity_matcher_rejected,"Sensex, Nifty tank nearly 1 pc on selloff in banking, IT stocks",https://www.dailyexcelsior.com/sensex-nifty-tank-nearly-1-pc-on-selloff-in-banking-it-stocks/,dailyexcelsior.com,20250103134500,Entity matcher rejected (no positive signal or matched exclusion)
20250103140000-T407,entity_matcher_rejected,ब्रेकिंग - Daily Kesari,https://www.dailykesari.com/%5C%E0%A4%AC%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%95%E0%A4%BF%E0%A4%82%E0%A4%97%5C20816%5C%E0%A4%B6%E0%A5%87%E0%A4%85%E0%A4%B0-%E0%A4%AC%E0%A4%BE%E0%A4%9C%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%A4-%E0%A4%98%E0%A4%B8%E0%A4%B0%E0%A4%A3,dailykesari.com,20250103140000,Entity matcher rejected (no positive signal or matched exclusion)
20250103140000-T410,entity_matcher_rejected,News - Daily Kesari,https://www.dailykesari.com/News/20816/%E0%A4%B6%E0%A5%87%E0%A4%85%E0%A4%B0-%E0%A4%AC%E0%A4%BE%E0%A4%9C%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%A4-%E0%A4%98%E0%A4%B8%E0%A4%B0%E0%A4%A3,dailykesari.com,20250103140000,Entity matcher rejected (no positive signal or matched exclusion)
20250103181500-T2230,entity_matcher_rejected,"बैंकों, आईटी शेयरों में बिकवाली से बाजार गिरा, सेंसेक्स 720 अंक लुढ़का",https://www.loktej.com/article/117444/market-fell-due-to-selling-in-banks--it-shares--sensex-fell-720-points,loktej.com,20250103181500,Entity matcher rejected (no positive signal or matched exclusion)
20250103184500-1050,entity_matcher_rejected,Top companies that have been major sponsors of H-1B visas,https://americanbazaaronline.com/2025/01/03/top-companies-that-have-historically-been-major-sponsors-of-h-1b-visas/,americanbazaaronline.com,20250103184500,Entity matcher rejected (no positive signal or matched exclusion)
20250103190000-1798,entity_matcher_rejected,Furor over worker visas is all about Musk and his money | Editorial,https://www.sun-sentinel.com/2025/01/03/furor-over-worker-visas-is-all-about-musk-and-his-money-editorial/,sun-sentinel.com,20250103190000,Entity matcher rejected (no positive signal or matched exclusion)
20250103231500-31,entity_matcher_rejected,Uniqlo and 7-Eleven Earnings Expected to Describe Challenges,https://www.pymnts.com/earnings/2025/report-uniqlo-and-7-eleven-earnings-reports-expected-to-describe-challenges/,pymnts.com,20250103231500,Entity matcher rejected (no positive signal or matched exclusion)
20250103231500-T413,entity_matcher_rejected,TCS presenta las tendencias que transformarán las industrias en 2025,https://ebizlatam.com/tcs-presenta-las-tendencias-que-transformaran-las-industrias-en-2025/,ebizlatam.com,20250103231500,Entity matcher rejected (no positive signal or matched exclusion)
20250103233000-T7,entity_matcher_rejected,stock market updates sensex fall by 720 points नफावसुलीने सेन्सेक्सची ७२० अंश माघार,https://www.loksatta.com/business/finance/stock-market-updates-sensex-fall-by-720-points-print-eco-news-css-98-4806430/,loksatta.com,20250103233000,Entity matcher rejected (no positive signal or matched exclusion)
20250104071500-257,entity_matcher_rejected,This is how you should invest in Indian tech stocks in 2025,https://timesofindia.indiatimes.com/toi-plus/technology/this-is-how-you-should-invest-in-indian-tech-stocks-in-2025/articleshow/116908962.cms,indiatimes.com,20250104071500,Entity matcher rejected (no positive signal or matched exclusion)
20250104123000-771,entity_matcher_rejected,"Crorepati goal through SIPs: Rs 2,600 a month in this fund for 24 years gave more than Rs 1 crore; check details",https://www.businesstoday.in/personal-finance/investment/story/crorepati-goal-through-sips-rs-2600-a-month-in-this-fund-for-24-years-gave-more-than-rs-1-crore-check-details-459594-2025-01-04,businesstoday.in,20250104123000,Entity matcher rejected (no positive signal or matched exclusion)
20250105041500-70,entity_matcher_rejected,Many sides to the H1B visa debate - The Statesman,https://www.thestatesman.com/opinion/many-sides-to-the-h1b-visa-debate-1503383056.html,thestatesman.com,20250105041500,Entity matcher rejected (no positive signal or matched exclusion)
20250105064500-58,entity_matcher_rejected,Indian-origin tech firms corner 1/5th of H-1B visas issued by US,https://indianexpress.com/article/news-today/indian-origin-tech-firms-corner-1-5th-of-h-1b-visas-issued-by-us-9760843/,indianexpress.com,20250105064500,Entity matcher rejected (no positive signal or matched exclusion)
20250105070000-112,entity_matcher_rejected,"Market Capitalisation of four of top-10 most valued firms erode by ₹96,605.66 crore; HDFC Bank hit hard",https://www.thehindu.com/business/markets/market-capitalisation-of-four-of-top-10-most-valued-firms-erode-by-9660566-crore-hdfc-bank-hit-hard/article69064106.ece,thehindu.com,20250105070000,Entity matcher rejected (no positive signal or matched exclusion)
20250105071500-322,entity_matcher_rejected,Indian-origin tech firms corner 1/5th of H1B visas issued by US,https://www.thehindubusinessline.com/info-tech/indian-origin-tech-firms-corner-15th-of-h1b-visas-issued-by-us/article69064056.ece,thehindubusinessline.com,20250105071500,Entity matcher rejected (no positive signal or matched exclusion)
20250105071500-571,entity_matcher_rejected,"Global Cues, FII Activity, Quarterly Earnings Major Drivers For Markets This Week: Analysts",https://www.news18.com/business/markets/global-trends-earnings-fii-trading-activity-major-drivers-for-markets-this-week-analysts-9177543.html,news18.com,20250105071500,Entity matcher rejected (no positive signal or matched exclusion)
20250105071500-402,entity_matcher_rejected,"Mcap of four of top-10 most valued firms erode by ₹96,605.66 cr; HDFC Bank hit hard",https://www.thehindubusinessline.com/markets/mcap-of-four-of-top-10-most-valued-firms-erode-by-9660566-cr-hdfc-bank-hit-hard/article69064051.ece,thehindubusinessline.com,20250105071500,Entity matcher rejected (no positive signal or matched exclusion)
20250105083000-60,entity_matcher_rejected,"Market valuation of four of top 10 most valued firms erode by Rs 96,605.66 crore",https://www.thestatesman.com/business/market-valuation-of-four-of-top-10-most-valued-firms-erode-by-rs-96605-66-crore-1503383064.html,thestatesman.com,20250105083000,Entity matcher rejected (no positive signal or matched exclusion)
20250105084500-220,entity_matcher_rejected,"Dalal Street Week Ahead: Q3 earnings, FOMC minutes, US unemployment rate among 10 key factors to watch",https://www.moneycontrol.com/news/business/markets/dalal-street-week-ahead-q3-earnings-fomc-minutes-us-unemployment-rate-among-10-key-factors-to-watch-12903567.html,moneycontrol.com,20250105084500,Entity matcher rejected (no positive signal or matched exclusion)
20250105103000-308,entity_matcher_rejected,Indian-origin tech firms corner 1/5th of H1B visas issued by US,https://www.tribuneindia.com/news/business/indian-origin-tech-firms-corner-1-5th-of-h1b-visas-issued-by-us/,tribuneindia.com,20250105103000,Entity matcher rejected (no positive signal or matched exclusion)
20250105111500-T182,entity_matcher_rejected,"Market This Week: इस हफ्ते किस ओर बढ़ेगा शेयर बाजार; Q3 नतीजे, US बेरोजगारी दर समेत ये फैक्टर करेंगे तय",https://hindi.moneycontrol.com/news/markets/dalal-street-week-ahead-key-factors-that-determine-market-dynamics-next-week-q3-earnings-fomc-minutes-us-unemployment-rate-1948575.html,moneycontrol.com,20250105111500,Entity matcher rejected (no positive signal or matched exclusion)
20250105113000-682,entity_matcher_rejected,"Mcap of four of top-10 most valued firms erode by Rs 96,605.66 cr; HDFC Bank hit hard",https://www.orissapost.com/mcap-of-four-of-top-10-most-valued-firms-erode-by-rs-96605-66-cr-hdfc-bank-hit-hard/,orissapost.com,20250105113000,Entity matcher rejected (no positive signal or matched exclusion)
20250105113000-88,entity_matcher_rejected,Indian-origin tech firms corner 1/5th of H1B visas issued by U.S.,https://www.thehindu.com/news/national/indian-origin-tech-firms-corner-15th-of-h1b-visas-issued-by-us/article69064437.ece,thehindu.com,20250105113000,Entity matcher rejected (no positive signal or matched exclusion)
20250105144500-92,entity_matcher_rejected,"Top News Of Jan 5: Chopper Crash, Ramesh Bidhuri's Sexist Remark, Golden Globes, OYO Says NO To Unmarried Couples, More",https://menafn.com/1109056382/Top-News-Of-Jan-5-Chopper-Crash-Ramesh-Bidhuris-Sexist-Remark-Golden-Globes-OYO-Says-NO-To-Unmarried-Couples-More,menafn.com,20250105144500,Entity matcher rejected (no positive signal or matched exclusion)
20250105151500-653,entity_matcher_rejected,Blockchain in Banking & Finance Market to See Huge Demand by 2030:,https://www.openpr.com/news/3803596/blockchain-in-banking-finance-market-to-see-huge-demand-by-2030,openpr.com,20250105151500,Entity matcher rejected (no positive signal or matched exclusion)
20250105164500-643,entity_matcher_rejected,Indian-origin tech firms corner 1/5th of H-1B visas,https://www.rediff.com/business/report/indian-origin-tech-firms-corner-15th-of-h-1b-visas/20250105.htm,rediff.com,20250105164500,Entity matcher rejected (no positive signal or matched exclusion)
20250105201500-T970,entity_matcher_rejected,"भारतीय टेक कंपनियों ने 2024 में 20 प्रतिशत अमेरिकी H1B वीजा हासिल किए, जानिए कौनसी कंपनी रही अव्वल",https://hindi.oneindia.com/news/international/indian-tech-companies-achieved-20-percent-american-h1b-visas-in-2024-1194187.html,oneindia.com,20250105201500,Entity matcher rejected (no positive signal or matched exclusion)
20250106011500-185,entity_matcher_rejected,"Tata Sons ends debt support for new businesses, focus on independent financing",https://economictimes.indiatimes.com/news/company/corporate-trends/tata-sons-ends-debt-support-for-new-businesses-focus-on-independent-financing/articleshow/116971235.cms,indiatimes.com,20250106011500,Entity matcher rejected (no positive signal or matched exclusion)
20250106011500-297,entity_matcher_rejected,Tata Cos Told to Stand on Own Feet Debt-wise,https://economictimes.indiatimes.com/epaper/delhicapital/2025/jan/06/et-front/tata-cos-told-to-stand-on-own-feet-debt-wise/articleshow/116973752.cms,indiatimes.com,20250106011500,Entity matcher rejected (no positive signal or matched exclusion)
20250106011500-720,entity_matcher_rejected,technology outsourcing industry: Currency tailwinds may help IT companies shake off seasonal December blues,https://economictimes.indiatimes.com/tech/information-tech/currency-tailwinds-may-help-it-companies-shake-off-seasonal-december-blues/articleshow/116971463.cms,indiatimes.com,20250106011500,Entity matcher rejected (no positive signal or matched exclusion)
20250106020000-T1126,entity_matcher_rejected,"Stocks to Watch: आज ITI Ltd और Saregama India समेत इन शेयरों से होगा प्रॉफिट, तेजी के संकेत",https://navbharattimes.indiatimes.com/business/share-market/share-news/stock-market-prediction-today-these-shares-including-iti-ltd-and-saregama-india-showing-bullish-bias/articleshow/116971165.cms,indiatimes.com,20250106020000,Entity matcher rejected (no positive signal or matched exclusion)
20250106020000-795,entity_matcher_rejected,Indian IT services companies shed reliance on H-1B visas,https://www.livemint.com/companies/indian-it-services-companies-shed-reliance-on-h-1b-visas-11735904527809.html,livemint.com,20250106020000,Entity matcher rejected (no positive signal or matched exclusion)
20250106040000-674,entity_matcher_rejected,"Tata Group Companies: Tata Sons ends debt support for new businesses, focus on independent financing, ET Retail",https://retail.economictimes.indiatimes.com/news/industry/tata-sons-ends-debt-support-for-new-businesses-focus-on-independent-financing/116979579,indiatimes.com,20250106040000,Entity matcher rejected (no positive signal or matched exclusion)
20250106043000-445,entity_matcher_rejected,Indian-origin tech firms corner 1/5th of H1B visas issued by US,https://www.tribuneindia.com/news/india/indian-origin-tech-firms-corner-1-5th-of-h1b-visas-issued-by-us-2/,tribuneindia.com,20250106043000,Entity matcher rejected (no positive signal or matched exclusion)
20250106044500-T657,entity_matcher_rejected,"Tata Group News,अपना इंतजाम खुद करो... नए साल में टाटा ग्रुप में बड़ा बदलाव, बंद कर दी कई साल पुरानी परंपरा - tata sons has directed the management of all group companies to independently manage their debts and liabilities",https://navbharattimes.indiatimes.com/business/business-news/tata-sons-has-directed-the-management-of-all-group-companies-to-independently-manage-their-debts-and-liabilities/articleshow/116980205.cms,indiatimes.com,20250106044500,Entity matcher rejected (no positive signal or matched exclusion)
20250106050000-770,entity_matcher_rejected,Markets pare early gains amid foreign fund outflows caution ahead of earnings season,https://www.theweek.in/wire-updates/business/2025/01/06/del5-biz-stocks-open.html,theweek.in,20250106050000,Entity matcher rejected (no positive signal or matched exclusion)
20250106053000-759,entity_matcher_rejected,Stock Market Sectors: Stock market update: Mining stocks down as market rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-rises/articleshow/116981530.cms,indiatimes.com,20250106053000,Entity matcher rejected (no positive signal or matched exclusion)
20250106054500-1048,entity_matcher_rejected,Stock Market Sectors: Stock market update: Fertilisers stocks down as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-falls/articleshow/116982314.cms,indiatimes.com,20250106054500,Entity matcher rejected (no positive signal or matched exclusion)
20250106054500-695,entity_matcher_rejected,"Markets pare early gains amid foreign fund outflows, caution ahead of earnings season",https://www.thehindu.com/business/markets/markets-pare-early-gains-amid-foreign-fund-outflows-caution-ahead-of-earnings-season/article69066994.ece,thehindu.com,20250106054500,Entity matcher rejected (no positive signal or matched exclusion)
20250106061500-1092,entity_matcher_rejected,Stock Market Sectors: Stock market update: Sugar stocks down as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-down-as-market-falls/articleshow/116982783.cms,indiatimes.com,20250106061500,Entity matcher rejected (no positive signal or matched exclusion)
20250106061500-934,entity_matcher_rejected,Stock Market Sectors: Stock market update: Power stocks down as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-falls/articleshow/116982519.cms,indiatimes.com,20250106061500,Entity matcher rejected (no positive signal or matched exclusion)
