audit_id,article_id,headline,source,url,trading_date,timestamp_basis,match_category,published_at,seen_at,gkg_record_id,human_label,human_notes
ITC_APR_AUDIT_011,e1d539b0eb827de956d7d0793ac6c1c4e980ce3f,"F&O stocks to buy today: ITC, Asian Paints among top 9 trading ideas by experts for 5 April 5, 2024",indiatimes.com,https://economictimes.indiatimes.com/markets/options/fo-stocks-to-buy-today-itc-asian-paints-among-top-9-trading-ideas-by-experts-for-5-april-5-2024/articleshow/109052696.cms,2024-04-05,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-04-05T10:15:00+05:30,20240405044500-28,INDIRECTLY_RELEVANT,"Broad multi-stock market roundup, analyst portfolio recommendation list, or national economic commentary by ITC Chairman."
ITC_APR_AUDIT_012,eb38de4792531b173c056f4b662fb5aaf6876d96,ITC Infotech's deep-tech platform aims to enhance income of 10 mn farmers by 2030,thehindu.com,https://www.thehindu.com/business/itc-infotechs-deep-tech-platform-aims-to-enhance-income-of-10-mn-farmers-by-2030/article68032683.ece,2024-04-08,publisher_published_at,C: Other Explicit ITC Subsidiary,2024-04-05T20:13:00+05:30,2024-04-05T20:45:00+05:30,20240405151500-555,DIRECTLY_RELEVANT,"Direct ITC Limited corporate, financial, M&A (Blazeclan acquisition), brand marketing (Savlon), demerger, or hotel operations intelligence."
ITC_APR_AUDIT_013,a5cf2b9a75165e8b55c5522fd3d5bc3e25796cbc,"Over 1,700 candidates now one SAICA board exam away from becoming CA(SA) as they pass their ITC exams",iol.co.za,https://www.iol.co.za/business/jobs/over-1700-candidates-now-one-saica-board-exam-away-from-becoming-casa-as-they-pass-their-itc-exams-a8e16db4-35b1-434f-a480-857567c06d46,2024-04-08,publisher_published_at,D: Bare ITC (Contextual Match),2024-04-06T20:45:00+05:30,2024-04-06T22:45:00+05:30,20240406171500-685,NOT_RELEVANT,South African Initial Test of Competence (SAICA ITC exam); unrelated academic accounting acronym.
ITC_APR_AUDIT_014,34393b85079ae2811c9610c6d23aa43a0c209288,"Mega Empire- The British started ITC to sell tobacco | મેગા એમ્પાયરઃ અંગ્રેજોએ તમાકુના વેચાણ માટે ITC શરૂ કરેલી: વેશ્યા પાસેથી ઉછીના રૂપિયા લઈને એક ભારતીય વેપારીએ નાણાંનું રોકાણ કર્યું; આજે 78,000 કરોડની આવક",divyabhaskar.co.in,https://www.divyabhaskar.co.in/bhaskar-khaas/mega-empire/news/mega-empire-the-british-started-itc-to-sell-tobacco-132838152.html,2024-04-08,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-04-07T11:15:00+05:30,20240407054500-T1302,DIRECTLY_RELEVANT,"Direct ITC Limited corporate, financial, M&A (Blazeclan acquisition), brand marketing (Savlon), demerger, or hotel operations intelligence."
ITC_APR_AUDIT_015,dbf40f719acf3394131b5a1a25d0e0fb2c22c775,"F&O stocks to buy today: UPL, ITC among top 9 trading ideas for 8 April 2024",indiatimes.com,https://economictimes.indiatimes.com/markets/options/fo-stocks-to-buy-today-upl-itc-among-top-9-trading-ideas-for-8-april-2024/articleshow/109119582.cms,2024-04-08,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-04-08T10:15:00+05:30,20240408044500-255,INDIRECTLY_RELEVANT,"Broad multi-stock market roundup, analyst portfolio recommendation list, or national economic commentary by ITC Chairman."
ITC_APR_AUDIT_016,109fb0bb833b52f44197a735c0f1e1d7074353ee,ITC Hotels plans to add 70 properties in five years: CEO,indiatimes.com,https://economictimes.indiatimes.com/industry/services/hotels-/-restaurants/itc-hotels-plans-to-add-70-properties-in-five-years-ceo/articleshow/109142730.cms,2024-04-09,gdelt_gkg_observation,B: ITC Hotels (Vertical),,2024-04-09T00:00:00+05:30,20240408183000-308,DIRECTLY_RELEVANT,"Direct ITC Limited corporate, financial, M&A (Blazeclan acquisition), brand marketing (Savlon), demerger, or hotel operations intelligence."
ITC_APR_AUDIT_017,b18f643b1c0569b440c3746f845026c71155da89,"Sensex from 70K to 75k: Two Tata stocks in top 5 gainers, ITC among key losers",businesstoday.in,https://www.businesstoday.in/markets/market-commentary/story/sensex-from-70k-to-75k-two-tata-stocks-in-top-5-gainers-itc-among-key-losers-424833-2024-04-09,2024-04-09,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-04-09T13:30:00+05:30,20240409080000-1182,INDIRECTLY_RELEVANT,"Broad multi-stock market roundup, analyst portfolio recommendation list, or national economic commentary by ITC Chairman."
ITC_APR_AUDIT_018,14d6ed8a961a30f446c3fd5ac7b2181905b007b6,PPFAS Flexicap Fund bought 8.8 lakh shares of ITC amid BAT stake sale in March,indiatimes.com,https://economictimes.indiatimes.com/mf/analysis/ppfas-flexicap-fund-bought-8-8-lakh-shares-of-itc-amid-bat-stake-sale-in-march/articleshow/109159297.cms,2024-04-09,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-04-09T14:45:00+05:30,20240409091500-1109,DIRECTLY_RELEVANT,"Direct ITC Limited corporate, financial, M&A (Blazeclan acquisition), brand marketing (Savlon), demerger, or hotel operations intelligence."
ITC_APR_AUDIT_019,25632d4867d64fa48fbda54b01d8be50415a1046,ITC Hotels Launches Storii Solan -- A Tribute To The Mountain Way Of Life,menafn.com,https://menafn.com/1108094814/ITC-Hotels-Launches-Storii-Solan-A-Tribute-To-The-Mountain-Way-Of-Life,2024-04-16,publisher_published_at,B: ITC Hotels (Vertical),2024-04-15T05:30:00+05:30,2024-04-15T16:00:00+05:30,20240415103000-1070,DIRECTLY_RELEVANT,"Direct ITC Limited corporate, financial, M&A (Blazeclan acquisition), brand marketing (Savlon), demerger, or hotel operations intelligence."
ITC_APR_AUDIT_020,802fb0bf0dda4d12262c5dac4620c27301751ffa,Mutual funds buy 19.71 crore shares of ITC in March,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/mutual-funds-buy-19-71-crore-shares-of-itc-in-march/articleshow/109311887.cms,2024-04-16,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-04-15T16:15:00+05:30,20240415104500-447,DIRECTLY_RELEVANT,"Direct ITC Limited corporate, financial, M&A (Blazeclan acquisition), brand marketing (Savlon), demerger, or hotel operations intelligence."
ITC_APR_AUDIT_021,ad915a789adce968b05486ca4eac5be9f0f4d847,ITC Hotels launches Storii Solan -- a tribute to the mountain way of life,prokerala.com,https://www.prokerala.com/news/articles/a1523102.html,2024-04-16,gdelt_gkg_observation,B: ITC Hotels (Vertical),,2024-04-15T16:30:00+05:30,20240415110000-658,DIRECTLY_RELEVANT,"Direct ITC Limited corporate, financial, M&A (Blazeclan acquisition), brand marketing (Savlon), demerger, or hotel operations intelligence."
ITC_APR_AUDIT_022,eb840b8c2828425ff07c398fe667eaa4a32dd8ff,"ICICI Pru MF alone picks up Rs 5,822-crore ITC shares in March block deal",moneycontrol.com,https://www.moneycontrol.com/news/business/markets/icici-pru-mf-alone-picks-up-rs-5822-crore-itc-shares-in-march-block-deal-12655231.html,2024-04-18,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-04-17T09:15:00+05:30,20240417034500-464,DIRECTLY_RELEVANT,"Direct ITC Limited corporate, financial, M&A (Blazeclan acquisition), brand marketing (Savlon), demerger, or hotel operations intelligence."
ITC_APR_AUDIT_023,5ed2528795079a0a256d679aeb9de6ceb325ff5a,ITC subsidiary to acquire Blazeclan Tech for Rs 485 crore,businesstoday.in,https://www.businesstoday.in/latest/corporate/story/itc-subsidiary-to-acquire-blazeclan-tech-for-rs-485-crore-425984-2024-04-18,2024-04-19,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-04-18T16:45:00+05:30,20240418111500-631,DIRECTLY_RELEVANT,"Direct ITC Limited corporate, financial, M&A (Blazeclan acquisition), brand marketing (Savlon), demerger, or hotel operations intelligence."
ITC_APR_AUDIT_024,a0ac73ec895813048bbfee916e3957997dc8c8dc,"ITC Infotech to acquire specialised Cloud services company Blazeclan Technologies Private Limited, to augment its Multi-Cloud capabilities and accelerate Customers' Digital Transformation Journey",prnewswire.com,https://www.prnewswire.com/news-releases/itc-infotech-to-acquire-specialised-cloud-services-company-blazeclan-technologies-private-limited-to-augment-its-multi-cloud-capabilities-and-accelerate-customers-digital-transformation-journey-302120853.html,2024-04-19,gdelt_gkg_observation,C: Other Explicit ITC Subsidiary,,2024-04-18T17:00:00+05:30,20240418113000-1456,DIRECTLY_RELEVANT,"Direct ITC Limited corporate, financial, M&A (Blazeclan acquisition), brand marketing (Savlon), demerger, or hotel operations intelligence."
ITC_APR_AUDIT_025,82051e0834c19326dadaaffe872e640f645b261e,"ITC Infotech to acquire specialised Cloud services company Blazeclan Technologies Private Limited, to augment its Multi-Cloud capabilities and accelerate Customers' Digital Transformation Journey",finanznachrichten.de,https://www.finanznachrichten.de/nachrichten-2024-04/61983122-itc-infotech-to-acquire-specialised-cloud-services-company-blazeclan-technologies-private-limited-to-augment-its-multi-cloud-capabilities-and-acceler-008.htm,2024-04-19,publisher_published_at,C: Other Explicit ITC Subsidiary,2024-04-18T18:48:00+05:30,2024-04-18T17:15:00+05:30,20240418114500-407,DIRECTLY_RELEVANT,"Direct ITC Limited corporate, financial, M&A (Blazeclan acquisition), brand marketing (Savlon), demerger, or hotel operations intelligence."
ITC_APR_AUDIT_026,e4a282540105f31968bc59bfb8bfa1315ef3f5a3,"ITC Infotech to acquire specialised Cloud services company Blazeclan Technologies Private Limited, to augment its Multi-Cloud capabilities and accelerate Customers' Digital Transformation Journey",aninews.in,https://aninews.in/news/business/itc-infotech-to-acquire-specialised-cloud-services-company-blazeclan-technologies-private-limited-to-augment-its-multi-cloud-capabilities-and-accelerate-customers-digital-transformation-journey20240418172757,2024-04-19,gdelt_gkg_observation,C: Other Explicit ITC Subsidiary,,2024-04-18T17:45:00+05:30,20240418121500-253,DIRECTLY_RELEVANT,"Direct ITC Limited corporate, financial, M&A (Blazeclan acquisition), brand marketing (Savlon), demerger, or hotel operations intelligence."
ITC_APR_AUDIT_027,0550c9fefbdf9545a4acf540dd18b61c0f735885,"ITC Infotech to acquire specialised Cloud services company Blazeclan Technologies Private Limited, to augment its Multi-Cloud capabilities and accelerate Customers' Digital Transformation Journey",lelezard.com,https://www.lelezard.com/en/news-21340063.html,2024-04-19,gdelt_gkg_observation,C: Other Explicit ITC Subsidiary,,2024-04-18T18:30:00+05:30,20240418130000-421,DIRECTLY_RELEVANT,"Direct ITC Limited corporate, financial, M&A (Blazeclan acquisition), brand marketing (Savlon), demerger, or hotel operations intelligence."
ITC_APR_AUDIT_028,f5fa36842301275c28980ccd95e01de3b30dca8f,ITC's subsidiary to acquire Blazeclan Technologies for Rs 485 crore,moneycontrol.com,https://www.moneycontrol.com/news/business/companies/itcs-subsidiary-to-acquire-blazeclan-technologies-for-rs-485-crore-12669481.html,2024-04-19,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-04-18T19:00:00+05:30,20240418133000-1599,DIRECTLY_RELEVANT,"Direct ITC Limited corporate, financial, M&A (Blazeclan acquisition), brand marketing (Savlon), demerger, or hotel operations intelligence."
ITC_APR_AUDIT_029,ca5941db3b508a3abee0f4803a84706b2fe33f0c,"ITC Infotech to acquire specialised Cloud services company Blazeclan Technologies Private Limited, to augment its Multi-Cloud capabilities and accelerate Customers' Digital Transformation Journey",aninews.in,https://www.aninews.in/news/business/itc-infotech-to-acquire-specialised-cloud-services-company-blazeclan-technologies-private-limited-to-augment-its-multi-cloud-capabilities-and-accelerate-customers-digital-transformation-journey20240418172757,2024-04-19,gdelt_gkg_observation,C: Other Explicit ITC Subsidiary,,2024-04-18T19:15:00+05:30,20240418134500-803,DIRECTLY_RELEVANT,"Direct ITC Limited corporate, financial, M&A (Blazeclan acquisition), brand marketing (Savlon), demerger, or hotel operations intelligence."
ITC_APR_AUDIT_030,e023f9955f38ef279a5fddbc276fdbce27e4dd84,"ITC Infotech to acquire specialised Cloud services company Blazeclan Technologies Private Limited, to augment its Multi-Cloud capabilities and accelerate Customers' Digital Transformation Journey",thailand-business-news.com,https://www.thailand-business-news.com/thailand-prnews/itc-infotech-to-acquire-specialised-cloud-services-company-blazeclan-technologies-private-limited-to-augment-its-multi-cloud-capabilities-and-accelerate-customers-digital-transformation-journey,2024-04-19,gdelt_gkg_observation,C: Other Explicit ITC Subsidiary,,2024-04-18T20:30:00+05:30,20240418150000-1334,DIRECTLY_RELEVANT,"Direct ITC Limited corporate, financial, M&A (Blazeclan acquisition), brand marketing (Savlon), demerger, or hotel operations intelligence."
ITC_APR_AUDIT_031,d286440e1242a59c4b804d2f1130eb0721d50cb7,ITC Infotech to acquire cloud services firm Blazeclan for up to ₹485 crore,thehindu.com,https://www.thehindu.com/business/itc-infotech-to-acquire-cloud-services-firm-blazeclan-for-up-to-485-crore/article68080017.ece,2024-04-19,publisher_published_at,C: Other Explicit ITC Subsidiary,2024-04-18T19:59:00+05:30,2024-04-18T20:30:00+05:30,20240418150000-525,DIRECTLY_RELEVANT,"Direct ITC Limited corporate, financial, M&A (Blazeclan acquisition), brand marketing (Savlon), demerger, or hotel operations intelligence."
ITC_APR_AUDIT_032,5a35d93cdd33366b338c5197b497462ca90e80b6,"ITC Infotech to acquire specialised Cloud services company Blazeclan Technologies Private Limited, to augment its Multi-Cloud capabilities and accelerate Customers' Digital Transformation Journey",srilankasource.com,https://www.srilankasource.com/news/274284788/itc-infotech-to-acquire-specialised-cloud-services-company-blazeclan-technologies-private-limited-to-augment-its-multi-cloud-capabilities-and-accelerate-customers-digital-transformation-journey,2024-04-19,gdelt_gkg_observation,C: Other Explicit ITC Subsidiary,,2024-04-18T20:45:00+05:30,20240418151500-1707,DIRECTLY_RELEVANT,"Direct ITC Limited corporate, financial, M&A (Blazeclan acquisition), brand marketing (Savlon), demerger, or hotel operations intelligence."
ITC_APR_AUDIT_033,496efb927114b6169f51b79fdd0e88a7613bf925,ITC Infotech buys Blazeclan to boost cloud play,arnnet.com.au,https://www.arnnet.com.au/article/2093499/itc-infotech-buys-blazeclan-to-boost-cloud-play.html,2024-04-19,publisher_published_at,C: Other Explicit ITC Subsidiary,2024-04-18T20:33:00+05:30,2024-04-19T07:45:00+05:30,20240419021500-388,DIRECTLY_RELEVANT,"Direct ITC Limited corporate, financial, M&A (Blazeclan acquisition), brand marketing (Savlon), demerger, or hotel operations intelligence."
ITC_APR_AUDIT_034,9d2a286a971a5fc02fd193f1f766b3be0e41c21c,"Stocks To Watch: Nestle, Gokaldas Exports, Infosys, Wipro, RVNL, BSE, ITC, CONCOR, Jio Finance - Market News",financialexpress.com,https://www.financialexpress.com/market/stocks-to-watch-nestle-gokaldas-exports-infosys-wipro-rvnl-bse-itc-concor-jio-finance-3461634,2024-04-19,publisher_published_at,D: Bare ITC (Contextual Match),2024-04-19T06:06:00+05:30,2024-04-19T08:15:00+05:30,20240419024500-629,INDIRECTLY_RELEVANT,"Broad multi-stock market roundup, analyst portfolio recommendation list, or national economic commentary by ITC Chairman."
ITC_APR_AUDIT_035,c21ea82f49a101301e28346fc6439da2962327ce,"Stocks in the news: Jio Financial, Wipro, ITC, Bajaj Auto, Infosys, RVNL and more",businesstoday.in,https://www.businesstoday.in/markets/stock-picks/story/stocks-in-the-news-jio-financial-wipro-itc-bajaj-auto-infosys-rvnl-and-more-426053-2024-04-19,2024-04-19,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-04-19T09:00:00+05:30,20240419033000-58,INDIRECTLY_RELEVANT,"Broad multi-stock market roundup, analyst portfolio recommendation list, or national economic commentary by ITC Chairman."
ITC_APR_AUDIT_036,7ce1750bec353c3b7603b08ae363a3847a51f18f,"Stocks to Watch: Wipro, Infosys, Jio Financial, Hindustan Zinc, ITC, Tata Motors, and Others",news18.com,https://www.news18.com/business/stocks-to-watch-wipro-infosys-jio-financial-hindustan-zinc-itc-tata-motors-and-others-8857928.html,2024-04-19,publisher_published_at,D: Bare ITC (Contextual Match),2024-04-19T08:39:00+05:30,2024-04-19T09:15:00+05:30,20240419034500-1335,INDIRECTLY_RELEVANT,"Broad multi-stock market roundup, analyst portfolio recommendation list, or national economic commentary by ITC Chairman."
ITC_APR_AUDIT_037,5ca77788eabe6ce7bcd45f2fe8cae64d7572ffc8,ITC shares rise on ITC Infotech deal to buy Pune-based IT firm for Rs 485 crore,moneycontrol.com,https://www.moneycontrol.com/news/business/stocks/itc-shares-rise-on-itc-infotech-deal-to-buy-pune-based-it-firm-for-rs-485-crore-12670471.html,2024-04-19,gdelt_gkg_observation,C: Other Explicit ITC Subsidiary,,2024-04-19T10:00:00+05:30,20240419043000-65,DIRECTLY_RELEVANT,"Direct ITC Limited corporate, financial, M&A (Blazeclan acquisition), brand marketing (Savlon), demerger, or hotel operations intelligence."
ITC_APR_AUDIT_038,7b01a460373eb6848b5eb896f6e88c0a567f74d2,"ITC Infotech s'apprête à acquérir la société spécialisée dans les services cloud Blazeclan Technologies Private Limited, pour augmenter ses capacités multicloud et accélérer le parcours de transformation numérique des clients",lelezard.com,https://www.lelezard.com/communique-21341802.html,2024-04-19,gdelt_gkg_observation,C: Other Explicit ITC Subsidiary,,2024-04-19T11:15:00+05:30,20240419054500-T2448,DIRECTLY_RELEVANT,"Direct ITC Limited corporate, financial, M&A (Blazeclan acquisition), brand marketing (Savlon), demerger, or hotel operations intelligence."
ITC_APR_AUDIT_039,ba6e085b2bbed935a2040b9764fc1df324c29379,ITC Infotech 485 करोड़ रुपये तक में BlazeClan Technologies का अधिग्रहण करेगी,prabhasakshi.com,https://www.prabhasakshi.com/business/itc-infotech-to-acquire-blazeclan-technologies-for-up-to-rs-485-cror,2024-04-19,gdelt_gkg_observation,C: Other Explicit ITC Subsidiary,,2024-04-19T11:45:00+05:30,20240419061500-T879,DIRECTLY_RELEVANT,"Direct ITC Limited corporate, financial, M&A (Blazeclan acquisition), brand marketing (Savlon), demerger, or hotel operations intelligence."
ITC_APR_AUDIT_040,b23b1d64a0c2fbd05fa2153cef1ed4edcb971be5,"Stocks on Focus: Infosys, Wipro, Bajaj Auto, ICICI Securities, ITC, Suzlon, RVNL",siliconindia.com,https://www.siliconindia.com/news/general/stocks-on-focus-infosys-wipro-bajaj-auto-icici-securities-itc-suzlon-rvnl-nid-229070-cid-1.html,2024-04-19,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-04-19T14:15:00+05:30,20240419084500-1036,INDIRECTLY_RELEVANT,"Broad multi-stock market roundup, analyst portfolio recommendation list, or national economic commentary by ITC Chairman."
ITC_APR_AUDIT_041,4fa4332e21b67bbcbdf4e09d2ae90f4cabe1b10e,"Top 10 Stocks To Buy For Today (19-04-24): HDFC AMC,Infosys, Wipro, Bajaj Auto, ITC; Know Best Shares Bets By Market Experts",india.com,https://www.india.com/business/top-10-stocks-to-buy-for-today-19-04-24-hdfc-amcinfosys-wipro-bajaj-auto-itc-know-best-shares-bets-by-market-experts-6870330,2024-04-19,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-04-19T15:00:00+05:30,20240419093000-632,INDIRECTLY_RELEVANT,"Broad multi-stock market roundup, analyst portfolio recommendation list, or national economic commentary by ITC Chairman."
ITC_APR_AUDIT_042,762312988be3a234aa1b6707f05960fe6a287631,"ITC: India growing when world is in stress, says CII president-designate & ITC chairman Sanjiv Puri",indiatimes.com,https://economictimes.indiatimes.com/news/economy/policy/india-growing-when-world-is-in-stress-says-cii-president-designate-sanjiv-puri/articleshow/109454038.cms,2024-04-22,gdelt_gkg_observation,D: Bare ITC (Contextual Match),,2024-04-20T14:45:00+05:30,20240420091500-9,INDIRECTLY_RELEVANT,"Broad multi-stock market roundup, analyst portfolio recommendation list, or national economic commentary by ITC Chairman."
ITC_APR_AUDIT_043,90942edf5d4b6fd62e82df1e03d734a9671e4358,India Growing When World Is In Stress: CII President-Designate Sanjiv Puri,wn.com,https://article.wn.com/view/2024/04/20/India_Growing_When_World_Is_In_Stress_CII_PresidentDesignate,2024-04-22,gdelt_gkg_observation,E: Executive / Leadership Match,,2024-04-20T15:45:00+05:30,20240420101500-284,INDIRECTLY_RELEVANT,"Broad multi-stock market roundup, analyst portfolio recommendation list, or national economic commentary by ITC Chairman."
ITC_APR_AUDIT_044,e426796638aac7810d4f224d78f8ed8e87637a66,ITC Limited - Hip Hop Hacked! Savlon Swasth India Mission's #HandwashLegends made Handwashing cool for India's Youth,prnewswire.com,https://www.prnewswire.com/news-releases/itc-limited---hip-hop-hacked-savlon-swasth-india-missions-handwashlegends-made-handwashing-cool-for-indias-youth-302122668.html,2024-04-22,gdelt_gkg_observation,A: Explicit ITC Limited / Ltd,,2024-04-20T16:30:00+05:30,20240420110000-739,DIRECTLY_RELEVANT,"Direct ITC Limited corporate, financial, M&A (Blazeclan acquisition), brand marketing (Savlon), demerger, or hotel operations intelligence."
ITC_APR_AUDIT_045,1972bea5d5815b12deefb71c9c9ef823e158f07f,ITC Limited,biztoc.com,https://biztoc.com/x/d566817ce2f48926,2024-04-22,gdelt_gkg_observation,A: Explicit ITC Limited / Ltd,,2024-04-20T17:15:00+05:30,20240420114500-673,NOT_RELEVANT,Static news aggregator stub page with no article body or substantive news event.
ITC_APR_AUDIT_046,4b1a4167a10abff3478847f1a7799b660aaf21d1,ITC Limited - Hip Hop Hacked! Savlon Swasth India Mission's HandwashLegends made Handwashing cool for India's Youth,finanznachrichten.de,https://www.finanznachrichten.de/nachrichten-2024-04/62001360-itc-limited-hip-hop-hacked-savlon-swasth-india-mission-s-handwashlegends-made-handwashing-cool-for-india-s-youth-008.htm,2024-04-22,publisher_published_at,A: Explicit ITC Limited / Ltd,2024-04-20T18:24:00+05:30,2024-04-20T17:30:00+05:30,20240420120000-783,DIRECTLY_RELEVANT,"Direct ITC Limited corporate, financial, M&A (Blazeclan acquisition), brand marketing (Savlon), demerger, or hotel operations intelligence."
