gkg_record_id,headline,source,url,reason
20241003121500-1565,ICICI Lombard and IRM India Release 2nd India Risk Report: A Deep Dive into Risk Culture,aninews.in,https://aninews.in/news/business/icici-lombard-and-irm-india-release-2nd-india-risk-report-a-deep-dive-into-risk-culture20241003153228/,Filtered by BigQueryGKGExtractor
20241003133000-125,ICICI Lombard and IRM India Release 2nd India Risk Report: A Deep Dive into Risk Culture,aninews.in,https://www.aninews.in/news/business/icici-lombard-and-irm-india-release-2nd-india-risk-report-a-deep-dive-into-risk-culture20241003153228/,Filtered by BigQueryGKGExtractor
20241003134500-2257,ICICI Lombard and IRM India Release 2nd India Risk Report: A Deep Dive into Risk Culture,business-standard.com,https://www.business-standard.com/content/press-releases-ani/icici-lombard-and-irm-india-release-2nd-india-risk-report-a-deep-dive-into-risk-culture-124100300872_1.html,Filtered by BigQueryGKGExtractor
20241003194500-1158,"ICICI Securities Delisting: SEBI Exemption Submitted In Sealed Cover, Shareholders Object To Secrecy At NCLT",freepressjournal.in,https://www.freepressjournal.in/business/icici-securities-delisting-sebi-exemption-submitted-in-sealed-cover-shareholders-object-to-secrecy-at-nclt,Filtered by BigQueryGKGExtractor
20241004061500-307,ICICI Lombard Share Price: ICICI Lombard  rises  0.41% as Sensex  climbs,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/icici-lombard-rises-0-41-as-sensex-climbs/articleshow/113928237.cms,Filtered by BigQueryGKGExtractor
20241004114500-68,"Festive season offers: ICICI to SBI, banks announce deals, discounts, cashback on shopping, check out here",dnaindia.com,https://www.dnaindia.com/personal-finance/report-festive-season-offers-icici-to-sbi-banks-announce-deals-discounts-cashback-on-shopping-check-out-here-3111392,Filtered by BigQueryGKGExtractor
20241005044500-T1125,"&#x926;&#x947;&#x936; &#x915;&#x947; &#x924;&#x940;&#x928; &#x92C;&#x921;&#x93C;&#x947; &#x92C;&#x948;&#x902;&#x915; SBI, HDFC &#x914;&#x930; ICICI, &#x915;&#x94C;&#x928; &#x926;&#x947; &#x930;&#x939;&#x93E; &#x939;&#x948; FD &#x92A;&#x930; &#x938;&#x92C;&#x938;&#x947; &#x91C;&#x94D;&#x92F;&#x93E;&#x926;&#x93E; &#x92C;&#x94D;&#x92F;&#x93E;&#x91C;?",moneycontrol.com,https://hindi.moneycontrol.com/news/your-money/three-big-bank-in-india-sbi-hdfc-icici-which-give-maximum-interest-rate-on-fd-1929086.html,Filtered by BigQueryGKGExtractor
20241005093000-766,ICICI Prudential Life tops Claim Settlement Ratio at 99.35% in Q1-FY2025,dailypioneer.com,https://www.dailypioneer.com/2024/state-editions/icici-prudential-life-tops-claim-settlement-ratio-at-99-35--in-q1-fy2025.html,Filtered by BigQueryGKGExtractor
20241005131500-550,"BIG boost for Mukesh Ambani's Jio Financial Services, to challenge ICICI, SBI bank as his company gets&#xA0;SEBI&#xA0;nod&#xA0;for...",dnaindia.com,https://www.dnaindia.com/business/report-big-boost-for-mukesh-ambani-jio-financial-services-to-challenge-icici-sbi-bank-as-his-company-gets-sebi-3111627,Filtered by BigQueryGKGExtractor
20241007054500-844,"Signature Global shares: Buy Signature Global, target price Rs 1,905: ICICI Securities",indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/recos/buy-signatureglobal-target-price-rs-1905-icici-securities/articleshow/114002008.cms,Filtered by BigQueryGKGExtractor
20241007054500-848,"Vedanta shares: Buy Vedanta, target price Rs 600: ICICI Securities",indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/recos/buy-vedanta-target-price-rs-600-icici-securities/articleshow/114001777.cms,Filtered by BigQueryGKGExtractor
20241007060000-415,ICICI Lombard Share Price: Share price of ICICI Lombard  falls  as Nifty  weakens,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-icici-lombard-falls-as-nifty-weakens/articleshow/114002485.cms,Filtered by BigQueryGKGExtractor
20241007060000-376,Stocks to buy or sell: Dharmesh Shah of ICICI Securities recommends buying NTPC today,livemint.com,https://www.livemint.com/market/stock-market-news/stocks-to-buy-or-sell-dharmesh-shah-of-icici-securities-recommends-buying-ntpc-today-11728143759187.html,Filtered by BigQueryGKGExtractor
20241007061500-507,"Vedanta shares at Rs 600? ICICI Securities recommends buy, says this on stock demerger",businesstoday.in,https://www.businesstoday.in/markets/stocks/story/vedanta-shares-at-rs-600-icici-securities-recommends-buy-says-this-on-stock-demerger-448979-2024-10-07,Filtered by BigQueryGKGExtractor
20241007064500-447,"ICICI Securities resumes coverage on Vedanta, sees 18% upside",indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/icici-securities-resumes-coverage-on-vedanta-sees-18-upside/articleshow/114004163.cms,Filtered by BigQueryGKGExtractor
20241007103000-711,Buy SignatureGlobal India; target of Rs 1905: ICICI Securities,moneycontrol.com,https://www.moneycontrol.com/news/business/stocks/buy-signatureglobal-india-target-of-rs-1905-icici-securities-12837246.html,Filtered by BigQueryGKGExtractor
20241007184500-T1358,ICICI: &#xC28;&#xC30;&#xC38;&#xC30;&#xC3E;&#xC35;&#xC41;&#xC2A;&#xC47;&#xC1F; &#xC10;&#xC38;&#xC40;&#xC10;&#xC38;&#xC40;&#xC10; &#xC2C;&#xC4D;&#xC2F;&#xC3E;&#xC02;&#xC15;&#xC41;&#xC32;&#xC4B; &#xC17;&#xC4B;&#xC32;&#xC4D;&#x200C;&#xC2E;&#xC3E;&#xC32;&#xC4D;&#x200C;,eenadu.net,https://www.eenadu.net/telugu-news/crime/money-missing-in-the-accounts-of-icici-bank-narasaraopeta/0300/124182867,Filtered by BigQueryGKGExtractor
20241008031500-865,"ICICI Lombard buys additional shares in Axis Bank, increases shareholding to Rs 236 crore",moneycontrol.com,https://www.moneycontrol.com/news/business/markets/icici-lombard-buys-additional-stake-in-axis-bank-increases-investment-to-rs-236-crore-12837647.html,Filtered by BigQueryGKGExtractor
20241008083000-1116,ICICI Lombard Share Price: ICICI Lombard shares  fall  0.79% as Nifty  gains,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/icici-lombard-shares-fall-0-79-as-nifty-gains/articleshow/114040241.cms,Filtered by BigQueryGKGExtractor
20241008093000-T665,"Axis Bank &#x92E;&#x947;&#x902; ICICI Lombard &#x928;&#x947; &#x92C;&#x922;&#x93C;&#x93E;&#x908; &#x939;&#x93F;&#x938;&#x94D;&#x938;&#x947;&#x926;&#x93E;&#x930;&#x940;, &#x936;&#x947;&#x92F;&#x930; &#x92E;&#x947;&#x902; &#x924;&#x947;&#x91C;&#x940;",moneycontrol.com,https://hindi.moneycontrol.com/news/markets/icici-lombard-general-insurance-company-has-increased-shareholding-in-axis-bank-share-price-up-1929495.html,Filtered by BigQueryGKGExtractor
20241009054500-254,Buy Eureka Forbes; target of Rs 660: ICICI Securities,moneycontrol.com,https://www.moneycontrol.com/news/business/stocks/buy-eureka-forbes-target-of-rs-660-icici-securities-12838486.html,Filtered by BigQueryGKGExtractor
20241009073000-924,ICICI Lombard Share Price: Shares of ICICI Lombard  rise  as Nifty  gains,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/shares-of-icici-lombard-rise-as-nifty-gains/articleshow/114071205.cms,Filtered by BigQueryGKGExtractor
20241009081500-1517,NCLT approves ICICI Bank's scheme of delisting its affiliate ICICI Securities from the bourses,indiatimes.com,https://economictimes.indiatimes.com/industry/banking/finance/banking/nclt-approves-icici-banks-scheme-of-delisting-its-affiliate-icici-securities-from-the-bourses/articleshow/114072607.cms,Filtered by BigQueryGKGExtractor
20241009094500-716,NCLT Ahmedabad approves ICICI Securities delisting,moneycontrol.com,https://www.moneycontrol.com/news/business/nclt-ahmedabad-approves-icici-securities-delisting-12838777.html,Filtered by BigQueryGKGExtractor
20241009103000-1266,"NCLT approves delisting of ICICI Securities, dismisses plea raising objection",livemint.com,https://www.livemint.com/companies/news/icici-securities-delisting-nclt-approval-subsidiary-of-icici-bank-shareholders-rbi-11728462990923.html,Filtered by BigQueryGKGExtractor
20241009141500-1640,NCLT Ahmedabad approves delisting ICICI Securities from stock exchanges,business-standard.com,https://www.business-standard.com/companies/news/nclt-ahmedabad-approves-delisting-icici-securities-from-stock-exchanges-124100901037_1.html,Filtered by BigQueryGKGExtractor
20241010034500-750,"Stocks to Watch: Tata stocks, Vedanta, Adani Enterprises, Zee, ICICI Securities, and more",livemint.com,https://www.livemint.com/market/stock-market-news/stocks-to-watch-tata-stocks-vedanta-adani-enterprises-zee-icici-securities-and-more-11728500450038.html,Filtered by BigQueryGKGExtractor
20241010053000-285,ICICI Securities slides over 3% as NCLT approves delisting plans; details,business-standard.com,https://www.business-standard.com/markets/news/icici-securities-slides-over-3-as-nclt-approves-dislisting-plans-details-124101000235_1.html,Filtered by BigQueryGKGExtractor
20241010060000-542,ICICI Lombard Share Price: ICICI Lombard shares  up  0.41% as Nifty  gains,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/icici-lombard-shares-up-0-41-as-nifty-gains/articleshow/114107039.cms,Filtered by BigQueryGKGExtractor
20241010093000-1203,ICICI Securities Drops on Delisting Approval,indiainfoline.com,https://www.indiainfoline.com/news/banks/icici-securities-drops-on-delisting-approval,Filtered by BigQueryGKGExtractor
20241010103000-T2208,AP CID: &#xC2A;&#xC32;&#xC4D;&#xC28;&#xC3E;&#xC21;&#xC41; &#xC1C;&#xC3F;&#xC32;&#xC4D;&#xC32;&#xC3E;&#xC32;&#xC4B; '&#xC10;&#xC38;&#xC40;&#xC10;&#xC38;&#xC40;&#xC10;' &#xC05;&#xC15;&#xC4D;&#xC30;&#xC2E;&#xC3E;&#xC32;&#xC2A;&#xC48; &#xC38;&#xC40;&#xC10;&#xC21;&#xC40; &#xC35;&#xC3F;&#xC1A;&#xC3E;&#xC30;&#xC23; | cid-investigation-on-icici-scam-in-palnadu-district,eenadu.net,https://www.eenadu.net/telugu-news/crime/cid-investigation-on-icici-scam-in-palnadu-district/0300/124184587,Filtered by BigQueryGKGExtractor
20241011053000-827,"Tata Consultancy Services: Add Tata Consultancy Services, target price Rs 4,840: ICICI Securities",indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/recos/add-tata-consultancy-services-target-price-rs-4840-icici-securities/articleshow/114138491.cms,Filtered by BigQueryGKGExtractor
20241011073000-78,ICICI Lombard Share Price: ICICI Lombard shares  drop  0.45% as Sensex  falls,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/icici-lombard-shares-drop-0-45-as-sensex-falls/articleshow/114141647.cms,Filtered by BigQueryGKGExtractor
20241012123000-T1737,"ICICI &#xA2C;&#xA48;&#xA02;&#xA15; &#xA26;&#xA47; &#xA16;&#xA3C;&#xA3E;&#xA24;&#xA3E;&#xA27;&#xA3E;&#xA30;&#xA15;&#xA3E;&#xA02; &#xA28;&#xA42;&#xA70; &#xA1D;&#xA1F;&#xA15;&#xA3E;, Credit card &#xA28;&#xA3E;&#xA32; &#xA1C;&#xA41;&#xA5C;&#xA47; &#xA15;&#xA08; &#xA28;&#xA3F;&#xA2F;&#xA2E; &#xA2C;&#xA26;&#xA32;&#xA47;",jagbani.punjabkesari.in,https://jagbani.punjabkesari.in/business/news/icici-bank-many-rules-related-to-credit-cards-have-changed-1516510,Filtered by BigQueryGKGExtractor
20241012124500-784,NCDRC Holds ICICI General Insurance Liable For Deficiency In Service Over Denial Of Insurance Claim,livelaw.in,https://www.livelaw.in/consumer-cases/ncdrc-holds-icici-general-insurance-liable-deficiency-in-service-denial-of-insurance-claim-272250,Filtered by BigQueryGKGExtractor
20241012131500-T10,"ICICI &#xAAC;&#xAC7;&#xA82;&#xA95;&#xAC7; &#xAAB;&#xAB0;&#xAC0; &#xAAC;&#xAA6;&#xAB2;&#xACD;&#xAAF;&#xABE; &#xA95;&#xACD;&#xAB0;&#xAC7;&#xAA1;&#xABF;&#xA9F; &#xA95;&#xABE;&#xAB0;&#xACD;&#xAA1;&#xAA8;&#xABE; &#xAA8;&#xABF;&#xAAF;&#xAAE;&#xACB;, &#xA85;&#xAA8;&#xAC7;&#xA95; &#xAB2;&#xABE;&#xAAD; &#xAB9;&#xAB5;&#xAC7; &#xAA8;&#xAB9;&#xAC0;&#xA82; &#xAAE;&#xAB3;&#xAC0; &#xAB6;&#xA95;&#xAC7;",vtvgujarati.com,https://www.vtvgujarati.com/news-details/icici-bank-has-again-changed-the-credit-card-rules-many-benefits-can-no-longer-be-availed,Filtered by BigQueryGKGExtractor
20241013030000-316,"Stocks to buy or sell: Dharmesh Shah of ICICI Securities recommends buying NTPC, Lemon Tree Hotel tomorrow",livemint.com,https://www.livemint.com/market/stock-market-news/stocks-to-buy-or-sell-dharmesh-shah-of-icici-securities-recommends-buying-ntpc-lemon-tree-hotel-tomorrow-11728749006526.html,Filtered by BigQueryGKGExtractor
20241013183000-64,ICICI Prudential Focused Equity Fund: Concentrated path to wealth creation,business-standard.com,https://www.business-standard.com/markets/news/icici-prudential-focused-equity-fund-concentrated-path-to-wealth-creation-124101300305_1.html,Filtered by BigQueryGKGExtractor
20241014071500-516,ICICI Lombard Share Price: ICICI Lombard shares  rise  1.08% as Sensex  climbs,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/icici-lombard-shares-rise-1-08-as-sensex-climbs/articleshow/114207025.cms,Filtered by BigQueryGKGExtractor
20241014074500-741,Reduce Avenue Supermarts; target of Rs 4100: ICICI Securities,moneycontrol.com,https://www.moneycontrol.com/news/business/stocks/reduce-avenue-supermarts-target-of-rs-4100-icici-securities-12841486.html,Filtered by BigQueryGKGExtractor
20241014080000-679,Buy Skipper; target of Rs 635: ICICI Securities,moneycontrol.com,https://www.moneycontrol.com/news/business/stocks/buy-skipper-target-of-rs-635-icici-securities-12841498.html,Filtered by BigQueryGKGExtractor
20241014101500-1004,Minority shareholder accuses Sebi of colluding with ICICI Securities on delisting plan,livemint.com,https://www.livemint.com/companies/news/icici-securities-delisting-icici-bank-sebi-quantum-mutual-fund-nclat-nclt-sebi-delisting-rules-manu-rishi-guptha-11728894869590.html,Filtered by BigQueryGKGExtractor
20241015053000-341,Reduce HCL Technologies; target of Rs 1710: ICICI Securities,moneycontrol.com,https://www.moneycontrol.com/news/business/stocks/reduce-hcl-technologies-target-of-rs-1710-icici-securities-12842118.html,Filtered by BigQueryGKGExtractor
20241015071500-467,ICICI Lombard Share Price: ICICI Lombard share price  up  0.93 per cent,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/icici-lombard-share-price-up-0-93-per-cent/articleshow/114239879.cms,Filtered by BigQueryGKGExtractor
20241015131500-45,HDFC Vs SBI Vs ICICI Vs LIC Vs AXIS: These NPS fund managers' 5-year returns compared - Money News,financialexpress.com,https://www.financialexpress.com/money/hdfc-vs-sbi-vs-icici-vs-lic-vs-axis-these-nps-fund-managers-5-year-returns-compared-3640585/,Filtered by BigQueryGKGExtractor
20241016054500-1100,ICICI Lombard Share Price: ICICI Lombard shares  drop  0.24% as Sensex  falls,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/icici-lombard-shares-drop-0-24-as-sensex-falls/articleshow/114271771.cms,Filtered by BigQueryGKGExtractor
20241016070000-565,Buy PVR Inox; target of Rs 2250: ICICI Securities,moneycontrol.com,https://www.moneycontrol.com/news/business/stocks/buy-pvr-inox-target-of-rs-2250-icici-securities-2-12843095.html,Filtered by BigQueryGKGExtractor
20241016071500-278,Buy Angel One; target of Rs 3700: ICICI Securities,moneycontrol.com,https://www.moneycontrol.com/news/business/stocks/buy-angel-one-target-of-rs-3700-icici-securities-12843105.html,Filtered by BigQueryGKGExtractor
20241016071500-529,Buy State Bank of India; target of Rs 1000: ICICI Securities,moneycontrol.com,https://www.moneycontrol.com/news/business/stocks/buy-state-bank-of-india-target-of-rs-1000-icici-securities-2-12843119.html,Filtered by BigQueryGKGExtractor
20241016074500-1181,Hold Newgen Software Technologies; target of Rs 1260: ICICI Securities,moneycontrol.com,https://www.moneycontrol.com/news/business/stocks/hold-newgen-software-technologies-target-of-rs-1260-icici-securities-12843142.html,Filtered by BigQueryGKGExtractor
20241016093000-1342,"stock recommendations: Buy State Bank of India, target price Rs 1,000:  ICICI Securities",indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/recos/buy-state-bank-of-india-target-price-rs-1000-icici-securities/articleshow/114278401.cms,Filtered by BigQueryGKGExtractor
20241016110000-543,ICICI latest bank to restrict lounge access. These non-premium credit cards come to the rescue,livemint.com,https://www.livemint.com/money/personal-finance/icici-bank-credit-card-lounge-access-non-premium-credit-cards-au-ixigo-axis-atlas-hdfc-infinia-scapia-11729064113215.html,Filtered by BigQueryGKGExtractor
20241016130000-974,ICICI Prudential rises as board to mull fund raising on Oct 22,business-standard.com,https://www.business-standard.com/markets/capital-market-news/icici-prudential-rises-as-board-to-mull-fund-raising-on-oct-22-124101600737_1.html,Filtered by BigQueryGKGExtractor
20241018030000-1102,"Q2 results today: Elecon Engineering, ICICI Lombard, L&T Finance, Tata Consumer & more to report earnings on October 18",livemint.com,https://www.livemint.com/market/q2-results-today-elecon-engineering-icici-lombard-l-t-finance-tata-consumer-kesoram-jio-earnings-october-18-market-news-11729212881585.html,Filtered by BigQueryGKGExtractor
20241018061500-1041,"Q2 Results 2024 Live: Tata Consumer, ICICI Lombard, Jio Financial among key releases today",moneycontrol.com,https://www.moneycontrol.com/news/business/earnings/q2-results-2024-live-news-updates-jio-financial-hindustan-zinc-tata-consumer-icici-lambord-l-t-finance-earnings-october-18-liveblog-12844662.html,Filtered by BigQueryGKGExtractor
20241018070000-156,Sebi summons ICICI Securities over delisting saga as minority investor pressure mounts,moneycontrol.com,https://www.moneycontrol.com/news/business/sebi-summons-icici-securities-over-delisting-saga-as-minority-investor-pressure-mounts-12844733.html,Filtered by BigQueryGKGExtractor
20241018070000-355,ICICI Lombard Share Price: ICICI Lombard shares  down  0.34% as Nifty  gains,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/icici-lombard-shares-down-0-34-as-nifty-gains/articleshow/114340097.cms,Filtered by BigQueryGKGExtractor
20241018093000-268,Reduce Wipro; target of Rs 500: ICICI Securities,moneycontrol.com,https://www.moneycontrol.com/news/business/stocks/reduce-wipro-target-of-rs-500-icici-securities-12844904.html,Filtered by BigQueryGKGExtractor
20241018093000-447,Hold Tata Communication; target of Rs 1855: ICICI Securities,moneycontrol.com,https://www.moneycontrol.com/news/business/stocks/hold-tata-communication-target-of-rs-1855-icici-securities-12844924.html,Filtered by BigQueryGKGExtractor
20241018094500-993,Hold Polycab India; target of Rs 6790: ICICI Securities,moneycontrol.com,https://www.moneycontrol.com/news/business/stocks/hold-polycab-india-target-of-rs-6790-icici-securities-12844938.html,Filtered by BigQueryGKGExtractor
20241018100000-243,Buy Axis Bank; target of Rs 1350: ICICI Securities,moneycontrol.com,https://www.moneycontrol.com/news/business/stocks/buy-axis-bank-target-of-rs-1350-icici-securities-12844971.html,Filtered by BigQueryGKGExtractor
20241018100000-256,Buy Havells; target of Rs 2120: ICICI Securities,moneycontrol.com,https://www.moneycontrol.com/news/business/stocks/buy-havells-target-of-rs-2120-icici-securities-12844963.html,Filtered by BigQueryGKGExtractor
20241018100000-204,Hold Nestle; target of Rs 2350: ICICI Securities,moneycontrol.com,https://www.moneycontrol.com/news/business/stocks/hold-nestle-target-of-rs-2350-icici-securities-12844954.html,Filtered by BigQueryGKGExtractor
20241018101500-T583,"&#x938;&#x947;&#x92C;&#x940; &#x928;&#x947; ICICI Securities &#x915;&#x940; &#x921;&#x940;&#x932;&#x93F;&#x938;&#x94D;&#x91F;&#x93F;&#x902;&#x917; &#x92E;&#x93E;&#x92E;&#x932;&#x947; &#x92E;&#x947;&#x902; &#x936;&#x941;&#x930;&#x942; &#x915;&#x940; &#x91C;&#x93E;&#x902;&#x91A;, &#x915;&#x902;&#x92A;&#x928;&#x940; &#x915;&#x947; &#x90F;&#x917;&#x94D;&#x91C;&#x93F;&#x915;&#x94D;&#x92F;&#x942;&#x91F;&#x93F;&#x935;&#x94D;&#x938; &#x915;&#x94B; &#x92D;&#x940; &#x92E;&#x93F;&#x932;&#x93E; &#x938;&#x92E;&#x928;",moneycontrol.com,https://hindi.moneycontrol.com/news/markets/market-regulator-sebi-has-initiated-a-probe-into-the-delisting-matter-and-also-summoned-icici-securities-executives-1931201.html,Filtered by BigQueryGKGExtractor
20241018131500-375,"Indian insurer ICICI Lombard's Q2 profit jumps on strong motor, health segments",marketscreener.com,https://www.marketscreener.com/quote/stock/ICICI-LOMBARD-GENERAL-INS-105516312/news/Indian-insurer-ICICI-Lombard-s-Q2-profit-jumps-on-strong-motor-health-segments-48109435/,Filtered by BigQueryGKGExtractor
20241018131500-T50,Le b&#xE9;n&#xE9;fice du deuxi&#xE8;me trimestre de l'assureur indien ICICI Lombard augmente gr&#xE2;ce &#xE0; la vigueur des segments de l'assurance automobile et de l'assurance maladie,zonebourse.com,https://www.zonebourse.com/cours/action/ICICI-LOMBARD-GENERAL-INS-105516312/actualite/Le-benefice-du-deuxieme-trimestre-de-l-assureur-indien-ICICI-Lombard-augmente-grace-a-la-vigueu-48109435/,Filtered by BigQueryGKGExtractor
20241018143000-936,ICICI Lombard Q2 Results: Net profit jumps 20% YoY to Rs 694 crore,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/icici-lombard-q2-results-net-profit-jumps-20-yoy-to-rs-694-crore/articleshow/114354522.cms,Filtered by BigQueryGKGExtractor
20241018161500-1671,ICICI Lombard Q2 Net up 20.2% to &#x20B9; 694 crore - The Hindu BusinessLine,thehindubusinessline.com,https://www.thehindubusinessline.com/money-and-banking/icici-lombard-q2-net-up-202-pc-to-694-crore/article68770009.ece,Filtered by BigQueryGKGExtractor
20241018163000-2092,"ICICI Lombard Q2 Results: Net profit rises 20% to  &#x20B9;694 crore, dividend declared",livemint.com,https://www.livemint.com/companies/company-results/icici-lombard-q2-results-net-profit-rises-20-to-rs-694-crore-dividend-declared-11729263502985.html,Filtered by BigQueryGKGExtractor
20241018173000-2203,ICICI Lombard Q2 PAT grows 20% to &#x20B9;694 crore,thehindu.com,https://www.thehindu.com/business/icici-lombard-q2-pat-grows-20-to-694-crore/article68769914.ece,Filtered by BigQueryGKGExtractor
20241018180000-T291,ICICI &#xBB5;&#xB99;&#xBCD;&#xB95;&#xBBF;&#xB95;&#xBCD;&#xB95;&#xBC1; &#xB9A;&#xBAE;&#xBCD;&#xBAE;&#xBA9;&#xBCD; &#xB85;&#xBA9;&#xBC1;&#xBAA;&#xBCD;&#xBAA;&#xBBF;&#xBAF; SEBI... &#xB8E;&#xBA9;&#xBCD;&#xBA9; &#xB86;&#xB9A;&#xBCD;&#xB9A;&#xBC1;? | IPS FINANCE | EPI - 44,vikatan.com,https://www.vikatan.com/personal-finance/share-market/what-happened-to-sebi-summoning-icici-bank-ips-finance,Filtered by BigQueryGKGExtractor
20241019083000-753,ICICI Lombard General Insurance Company Q2 Results Live: Profit Rises by 20.21% YoY,livemint.com,https://www.livemint.com/companies/company-results/icici-lombard-general-insurance-company-q2-results-live-profit-rises-by-20-21-yoy-11729316801422.html,Filtered by BigQueryGKGExtractor
