gkg_record_id,date,source,url,headline,pipeline_stage,matcher_decision,trading_date,human_label,notes
20240101123000-467,20240101123000,rediff.com,https://www.rediff.com/business/report/sensex-nifty-kick-off-2024-on-a-flat-note/20240101.htm,"Sensex, Nifty kick off 2024 on a flat note",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240101124500-302,20240101124500,telegraphindia.com,https://www.telegraphindia.com/feeds/business/sensex-and-nifty-begin-2024-on-a-flat-note-marginal-gains-in-volatile-trading/cid/1990809,"Sensex | Sensex and Nifty begin 2024 on a flat note, marginal gains in volatile trading",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240101133000-356,20240101133000,telegraphindia.com,https://www.telegraphindia.com/business/sensex-and-nifty-begin-2024-on-a-flat-note-marginal-gains-in-volatile-trading/cid/1990809,"Sensex | Sensex and Nifty begin 2024 on a flat note, marginal gains in volatile trading",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240101133000-172,20240101133000,thehindu.com,https://www.thehindu.com/business/markets/sensex-nifty-kick-off-2024-on-a-flat-note/article67695466.ece,"Sensex, Nifty kick off 2024 on a flat note",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240101134500-313,20240101134500,deccanherald.com,https://www.deccanherald.com/business/markets/sensex-nifty-kick-off-2024-on-a-flat-note-amid-high-volatility-2831545,"Sensex, Nifty kick off 2024 on a flat note amid high volatility",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240101140000-825,20240101140000,theweek.in,https://www.theweek.in/wire-updates/business/2024/01/01/del38-biz-ld-stocks.html,Sensex Nifty kick off 2024 on a flat note amid high volatility,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240102010000-686,20240102010000,dailyexcelsior.com,https://www.dailyexcelsior.com/sensex-nifty-kick-off-2024-on-a-flat-note/,"Sensex, Nifty kick off 2024 on a flat note",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240102011500-T442,20240102011500,indiatimes.com,https://navbharattimes.indiatimes.com/business/share-market/share-news/share-market-prediction-for-2nd-january-2024-watch-vodafone-idea-and-lic/articleshow/106458503.cms,Share Market Update: मंगलवार को वोडाफोन आइडिया और एलआईसी कर सकते हैं निवेशकों का मंगल,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240102053000-799,20240102053000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/106468849.cms,Stock Market Sectors: Stock market update: Mining stocks down as market falls,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240102060000-294,20240102060000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-falls/articleshow/106470578.cms,Stock Market Sectors: Stock market update: Power stocks up as market falls,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240102060000-41,20240102060000,tribuneindia.com,https://www.tribuneindia.com/news/business/markets-fall-in-early-trade-as-sensex-falls-202-76-points-577579,Markets fall in early trade as Sensex falls 202.76 points,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240102060000-T107,20240102060000,punjabkesari.in,https://www.punjabkesari.in/business/news/decline-in-early-trade-in-domestic-markets-1923301,घरेलू बाजारों में शुरुआती कारोबार में गिरावट - decline in early trade in domestic markets,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240102063000-695,20240102063000,telegraphindia.com,https://www.telegraphindia.com/feeds/business/sensex-falls-202-points-to-72069-in-early-trade-nifty-declines-42-points-to-21699/cid/1990960,"Stock market | Sensex falls 202 points to 72,069 in early trade; Nifty declines 42 points to 21,699",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240102063000-946,20240102063000,theweek.in,https://www.theweek.in/wire-updates/business/2024/01/02/del5-biz-stocks-open.html,Markets fall in early trade,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240102063000-806,20240102063000,theweek.in,https://www.theweek.in/news/biz-tech/2024/01/02/sensex-nifty-decline-in-early-trade-amid-weak-asian-trends-fresh-foreign-fund-outflows.html,"Sensex, Nifty decline in early trade amid weak Asian trends, fresh foreign fund outflows",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240102063000-381,20240102063000,thehindu.com,https://www.thehindu.com/business/markets/markets-fall-in-early-trade-sensex-down-200-points/article67697572.ece,Markets fall in early trade; Sensex down 200 points,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240102070000-170,20240102070000,indiatimes.com,https://timesofindia.indiatimes.com/business/markets/sensex/sensex-nifty-down-amid-selling-pressure-in-financials-it/articleshow/106470241.cms,"Sensex, Nifty down amid selling pressure in financials, IT",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240102073000-255,20240102073000,telegraphindia.com,https://www.telegraphindia.com/business/sensex-falls-202-points-to-72069-in-early-trade-nifty-declines-42-points-to-21699/cid/1990960,"Stock market | Sensex falls 202 points to 72,069 in early trade; Nifty declines 42 points to 21,699",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240102111500-T126,20240102111500,prabhatkhabar.com,https://www.prabhatkhabar.com/business/sensex-nifty-update-share-market-fell-second-day-of-year-2024-investors-loss-huge-mdn,"sensex nifty update share market fell second day of year 2024 investors loss huge mdn | Share Market ने निवेशकों को लगातार दूसरे दिन दिया झटका, सेंसेक्स 342 अंक टूटा, निफ्टी 21,677 पर बंद",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240102111500-226,20240102111500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-falls/articleshow/106485961.cms,Stock Market Sectors: Stock market update: Power stocks up as market falls,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240102111500-744,20240102111500,freepressjournal.in,https://www.freepressjournal.in/business/closing-bell-markets-end-day-in-red-on-january-2-sensex-at-7189248-nifty-below-21700,"Closing Bell: Markets End Day In Red On January 2; Sensex At 71,892.48, Nifty Below 21,700",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240102113000-1132,20240102113000,orissapost.com,https://www.orissapost.com/sensex-falls-379-pts-on-profit-taking-in-bank-it-stocks-foreign-fund-outflows/,"Sensex falls 379 pts on profit taking in bank & IT stocks, foreign fund outflows",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240102114500-1232,20240102114500,theweek.in,https://www.theweek.in/wire-updates/business/2024/01/02/del28-biz-stocks-close.html,Sensex falls 379 pts on profit taking in bank IT stocks foreign fund outflows,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240102114500-25,20240102114500,theweek.in,https://www.theweek.in/news/biz-tech/2024/01/02/sensex-falls-379-points-on-profit-taking-in-bank-andit-stocks-foreign-fund-outflows.html,"Sensex falls 379 points on profit taking in bank &IT stocks, foreign fund outflows",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240102120000-553,20240102120000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/106487012.cms,Stock Market Sectors: Stock market update: Mining stocks down as market falls,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240102121500-259,20240102121500,indianexpress.com,https://indianexpress.com/article/business/sensex-pts-profit-taking-in-bank-it-stocks-foreign-fund-outflows-9092002/,"Sensex falls 379 pts on profit taking in bank & IT stocks, foreign fund outflows",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240102121500-904,20240102121500,tribuneindia.com,https://www.tribuneindia.com/news/business/sensex-falls-379-points-on-profit-taking-in-bank-and-it-stocks-foreign-fund-outflows-577607,"Sensex falls 379 points on profit taking in bank and IT stocks, foreign fund outflows",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240102123000-1182,20240102123000,rediff.com,https://www.rediff.com/business/report/sensex-falls-379-pts-on-profit-taking-in-bank--it-stocks/20240102.htm,Sensex falls 379 pts on profit taking in bank & IT stocks,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240102124500-326,20240102124500,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/sensex-falls-379-pts-on-profit-taking-in-bank-it-stocks-foreign-fund-outflows/article67698161.ece,"Sensex falls 379 pts on profit-taking in bank & IT stocks, foreign fund outflows",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240102131500-755,20240102131500,india.com,https://zeenews.india.com/markets/sensex-falls-379-46-points-to-settle-at-71892-48-nifty-declines-76-10-points-to-21665-80-2705362.html,"Sensex Falls 379.46 Points To Settle At 71,892.48; Nifty Declines 76.10 Points To 21,665.80",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240102140000-T2513,20240102140000,punjabkesari.in,https://www.punjabkesari.in/business/news/bse-falls-379-points-due-to-selling-in-bank-it-shares-1923557,"बैंक, आईटी शेयरों में बिकवाली से सेंसेक्स 379 अंक टूटा - bse falls 379 points due to selling in bank it shares",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240102183000-1802,20240102183000,thenorthlines.com,https://thenorthlines.com/sensex-falls-379-pts-on-profit-taking-in-bank-it-stocks/,Sensex falls 379 pts on profit taking in bank & IT stocks,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240103003000-1548,20240103003000,dailyexcelsior.com,https://www.dailyexcelsior.com/sensex-falls-379-pts-on-profit-taking-in-bank-it-stocks-foreign-fund-outflows/,"Sensex falls 379 pts on profit taking in bank & IT stocks, foreign fund outflows",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240103014500-T811,20240103014500,tarunbharat.com,https://www.tarunbharat.com/market-effectively-with-sales-in-the-it-financial-sector/,Market effectively with sales in the IT-financial sector,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240103050000-T676,20240103050000,indiatimes.com,https://navbharattimes.indiatimes.com/business/share-market/share-news/stock-market-prediction-today-there-are-signs-of-bumper-bullish-trend-in-these-stocks-including-bhel/articleshow/106493076.cms,"Stock Market Prediction: आज BHEL और Abbott India करा सकते हैं आपकी बंपर कमाई, तेजी के दिख रहे सभी संकेत",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240103051500-1013,20240103051500,businesstoday.in,https://www.businesstoday.in/markets/market-commentary/story/sensex-falls-over-200-points-nifty-tests-21600-national-aluminium-vodafone-idea-mphasis-slip-up-to-3-411660-2024-01-03,"Sensex falls over 200 points, Nifty tests 21,600; National Aluminium, Vodafone Idea & Mphasis slip up to 3%",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240103051500-860,20240103051500,businesstoday.in,https://www.businesstoday.in/markets/stock-picks/story/dr-reddys-labs-lemon-tree-hotels-what-mileen-vasudeo-of-arihant-capital-says-on-these-2-stocks-411661-2024-01-03,Dr Reddy's Labs & Lemon Tree Hotels: What Mileen Vasudeo of Arihant Capital says on these 2 stocks,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240103051500-669,20240103051500,businesstoday.in,https://www.businesstoday.in/markets/company-stock/story/rbl-bank-shares-in-news-on-report-lender-sells-rs-800-cr-credit-card-loans-to-kotak-mahindra-bank-411641-2024-01-03,RBL Bank shares in news on report lender sells Rs 800 cr credit card loans to Kotak Mahindra Bank,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240103053000-170,20240103053000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-up-as-market-falls/articleshow/106502843.cms,Stock Market Sectors: Stock market update: FMCG stocks up as market falls,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240103053000-150,20240103053000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-falls/articleshow/106503114.cms,Stock Market Sectors: Stock market update: Power stocks up as market falls,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240103053000-88,20240103053000,hindustantimes.com,https://www.hindustantimes.com/business/market-bell-sensex-drops-by-200-points-below-72-000-mark-nifty-down-by-0-23-at-21-616-points-stock-market-nse-bse-101704254326729.html,"Sensex drops by 270 points below 72,000 mark; Nifty down by 0.23%",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240103054500-1040,20240103054500,theweek.in,https://www.theweek.in/wire-updates/business/2024/01/03/del11-biz-stocks-open.html,Stock markets fall in early trade dragged down by IT counters weak global trends,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240103054500-494,20240103054500,theweek.in,https://www.theweek.in/news/biz-tech/2024/01/03/stock-markets-fall-in-early-trade-dragged-down-by-it-counters-weak-global-trends.html,"Stock markets fall in early trade dragged down by IT counters, weak global trends",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240103060000-1012,20240103060000,thehindu.com,https://www.thehindu.com/business/markets/stock-markets-fall-in-early-trade-dragged-down-by-it-counters-weak-global-trends/article67700900.ece,"Stock markets fall in early trade dragged down by IT counters, weak global trends",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240103061500-675,20240103061500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/106504419.cms,Stock Market Sectors: Stock market update: Mining stocks down as market falls,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240103061500-430,20240103061500,telegraphindia.com,https://www.telegraphindia.com/feeds/business/stock-markets-fall-in-early-trade-dragged-down-by-it-counters-weak-global-trends/cid/1991200,"Sensex | Stock markets fall in early trade dragged down by IT counters, weak global trends",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240103061500-1072,20240103061500,telegraphindia.com,https://www.telegraphindia.com/business/stock-markets-fall-in-early-trade-dragged-down-by-it-counters-weak-global-trends/cid/1991200,"Sensex | Stock markets fall in early trade dragged down by IT counters, weak global trends",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240103063000-22,20240103063000,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-live-updates-03-january-2024/article67698291.ece,"Stock Market Live Updates: Sensex, Nifty trade weak, SC denies SIT probe in Adani-Hindenburg row; orders swift SEBI investigation",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240103063000-25,20240103063000,siasat.com,https://www.siasat.com/stock-markets-fall-in-early-trade-dragged-down-by-it-counters-weak-global-trends-2947833/,"Stock markets fall in early trade dragged down by IT counters, weak global trends",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240103064500-104,20240103064500,india.com,https://zeenews.india.com/markets/stock-markets-fall-in-early-trade-dragged-down-by-it-counters-weak-global-trends-2705617.html,"Stock Markets Fall In Early Trade Dragged Down By IT Counters, Weak Global Trends",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240103070000-275,20240103070000,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/nifty-sensex-experience-morning-decline/article67700872.ece,"Nifty, Sensex experience morning decline - The Hindu BusinessLine",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240103073000-325,20240103073000,tribuneindia.com,https://www.tribuneindia.com/news/business/stock-markets-fall-in-early-trade-dragged-down-by-it-counters-weak-global-trends-577886,"Stock markets fall in early trade dragged down by IT counters, weak global trends",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240103083000-249,20240103083000,indiablooms.com,https://www.indiablooms.com/finance-details/19692/bse-sensex-drops-over-300-points.html,BSE Sensex drops over 300 points | Indiablooms - First Portal on Digital News Management,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240103084500-T1129,20240103084500,livehindustan.com,https://www.livehindustan.com/business/story-stock-market-news-top-gainers-adani-group-stocks-and-here-losers-today-on-3-jan-2024-senesx-nifty-9150754.html,"Business News : stock market news top gainers adani group stocks and here losers today on 3 jan 2024 senesx nifty - शेयर बाजार में गिरावट, सेंसेक्स-निफ्टी लाल, अडानी के शेयरों पर सुप्रीम कोर्ट के फैसले का ये है असर",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240103094500-968,20240103094500,dailypioneer.com,https://www.dailypioneer.com/2024/business/stock-markets-fall-in-early-trade-dragged-down-by-it-counters--weak-global-trends.html,"Stock markets fall in early trade dragged down by IT counters, weak global trends",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240103133000-1197,20240103133000,moneycontrol.com,https://www.moneycontrol.com/news/business/personal-finance/jio-financial-blackrock-and-abira-securities-file-for-mutual-fund-license-with-sebi-11994181.html,Jio Financial-BlackRock and Abira Securities file for mutual fund license with SEBI,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240104043000-529,20240104043000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/sensex-resumes-rally-after-2-day-break-jumps-300-points-nifty-above-21600/articleshow/106531569.cms,"sensex today: Sensex resumes rally after 2-day break, jumps 300 points; Nifty above 21,600",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240104050000-943,20240104050000,rttnews.com,https://www.rttnews.com/3414562/sensex-nifty-gain-in-early-trade.aspx,"Sensex, Nifty Gain In Early Trade",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240104051500-95,20240104051500,freepressjournal.in,https://www.freepressjournal.in/business/stock-market-opening-january-4-indices-open-in-green-sensex-at-7157280-nifty-above-21500,"Stock Market Opening January 4: Indices Open in Green; Sensex At 71,572.80 & Nifty Above 21,500",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240104053000-541,20240104053000,newzealandstar.com,https://www.newzealandstar.com/news/274084417/mixed-global-cues-as-stock-market-opens-in-green-positive-trends-amidst-caution,"Mixed global cues as stock market opens in green, positive trends amidst caution",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240104053000-209,20240104053000,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/sensex-gains-over-300-pts-nifty-trades-above-21600-in-early-trade/article67704630.ece,"Sensex gains over 300 pts, Nifty trades above 21,600 in early trade",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240104054500-T1643,20240104054500,livehindustan.com,https://www.livehindustan.com/business/story-stock-market-regained-its-glory-sensex-nifty-open-in-green-adani-shares-rise-top-gainer-and-looser-today-9155175.html,"Business News : Stock market regained its glory Sensex Nifty open in green Adani shares rise top gainer and looser today - शेयर बाजार में रौनक लौटी, सेंसेक्स 71700 और निफ्टी 21600 के पार, आज ये स्टॉक्स कर रहे कमाल",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240104054500-160,20240104054500,devdiscourse.com,https://www.devdiscourse.com/article/business/2765294-mixed-global-cues-as-stock-market-opens-in-green-positive-trends-amidst-caution,"Mixed global cues as stock market opens in green, positive trends amidst caution",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240104054500-528,20240104054500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/articleshow/106533377.cms,active stocks: Share market update: Most active stocks of the day in terms of total traded value,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240104061500-149,20240104061500,aninews.in,https://aninews.in/news/business/business/mixed-global-cues-as-stock-market-opens-in-green-positive-trends-amidst-caution20240104095709/,"Mixed global cues as stock market opens in green, positive trends amidst caution",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240104061500-682,20240104061500,thehindu.com,https://www.thehindu.com/business/markets/markets-rebound-in-early-trade-after-two-days-of-fall/article67704687.ece,Markets rebound in early trade after two days of fall,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240104063000-810,20240104063000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/articleshow/106534831.cms,share market: Share market update: Most active stocks on D-Street today in terms of volume,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240104063000-145,20240104063000,telegraphindia.com,https://www.telegraphindia.com/feeds/business/sensex-jumps-351-points-to-71708-in-early-trade-nifty-climbs-99-points-to-21616/cid/1991447,"Stock market | Sensex jumps 351 points to 71,708 in early trade; Nifty climbs 99 points to 21,616",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240104063000-1026,20240104063000,webindia123.com,https://news.webindia123.com/news/Articles/Business/20240104/4155582.html,"Mixed global cues as stock market opens in green, positive trends amidst caution",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
20240104063000-1082,20240104063000,businessworld.in,https://www.businessworld.in/article/Market-Shows-Resilience-Defies-Two-Day-Losing-Streak-Amid-Rate-Cut-Uncertainty-/04-01-2024-504564/,Market Shows Resilience Defies Two Day Losing Streak Amid Rate Cut Uncertainty - BW Businessworld,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic V2Organizations match without Bajaj Finance in headline
