gkg_record_id,date,source,document_url,headline,human_label,notes
20240404044500-816,20240404044500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/recos/add-kansai-nerolac-paints-target-price-rs-290-icici-securities/articleshow/109021587.cms,"Kansai Nerolac Paints stocks: Add Kansai Nerolac Paints, target price Rs 290: ICICI Securities",NOT_RELEVANT,Standalone ICICI Securities brokerage research / business
20240404053000-580,20240404053000,livemint.com,https://www.livemint.com/money/fixed-deposit-news-bank-of-india-revises-fd-rates-how-they-compare-with-sbi-icici-hdfc-bank-11712201861621.html,"Fixed deposit news: Bank of India revises FD rates. How they compare with SBI, ICICI, HDFC Bank",DIRECTLY_RELEVANT,Bare ICICI headline referring to parent bank financial results / stock
20240404063000-462,20240404063000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/itc-icici-bank-and-titan-among-25-stocks-in-rahul-gandhis-rs-4-30-crore-stock-portfolio/articleshow/109024901.cms,"Rahul Gandhi stock portfolio: ITC, ICICI Bank and Titan among 25 stocks in Rahul Gandhi's Rs 4.30 crore stock portfolio",DIRECTLY_RELEVANT,"ICICI Bank Q4 FY24 earnings, loan growth, FD rates, shares, or operations"
20240404074500-945,20240404074500,news18.com,https://www.news18.com/business/itc-icici-bank-titan-among-25-stocks-in-rahul-gandhis-rs-4-30-crore-portfolio-8839404.html,"ITC, ICICI Bank, Pidilite, Titan Among 25 Shares In Rahul Gandhi's Rs 4.30-Crore Portfolio",DIRECTLY_RELEVANT,"ICICI Bank Q4 FY24 earnings, loan growth, FD rates, shares, or operations"
20240404080000-704,20240404080000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-icici-pru-life-falls-as-sensex-gains-195-57-points/articleshow/109028829.cms,ICICI Pru Life Share Price: Share price of ICICI Pru Life falls as Sensex gains 195.57 points,NOT_RELEVANT,Standalone subsidiary mention without parent bank materiality
20240404101500-1350,20240404101500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/fundamental-radar-icici-pru-life-can-see-6-cagr-in-vnb-over-3-years-heres-why/articleshow/109033292.cms,"Fundamental Radar: ICICI Pru Life can see 6% CAGR in VNB over 3 years, here's why",NOT_RELEVANT,Standalone subsidiary mention without parent bank materiality
20240404101500-T624,20240404101500,madhyamam.com,https://www.madhyamam.com/technology/news/icici-bank-warns-customers-1274634,"'ഇത് ചെയ്യരുത്, പണം പോകും'; ഉപയോക്താക്കൾക്ക് മുന്നറിയിപ്പുമായി ഐ.സി.ഐ.സി.ഐ ബാങ്ക് | ICICI Bank warns customers",DIRECTLY_RELEVANT,"ICICI Bank Q4 FY24 earnings, loan growth, FD rates, shares, or operations"
20240404103000-549,20240404103000,livemint.com,https://www.livemint.com/market/stock-market-news/nifty-50-to-approach-23-400-by-general-elections-2024-outcome-in-june-as-seasonal-correction-matures-says-icici-direct-11712219030578.html,"Nifty 50 to approach 23,400 by General Elections 2024 outcome in June as seasonal correction matures, says ICICI Direct",NOT_RELEVANT,Standalone subsidiary mention without parent bank materiality
20240404111500-531,20240404111500,financialexpress.com,https://www.financialexpress.com/market/itc-icici-bank-bajaj-finance-in-the-list-of-25-shares-held-by-rahul-gandhi-here-are-details-of-his-portfolio-3446251/,"ITC, ICICI Bank, Bajaj Finance in the list of 25 shares held by Rahul Gandhi; Here are details of his portfolio - Market News",DIRECTLY_RELEVANT,"ICICI Bank Q4 FY24 earnings, loan growth, FD rates, shares, or operations"
20240404133000-450,20240404133000,marketscreener.com,https://www.marketscreener.com/quote/stock/BSE-LIMITED-33930062/news/BSE-Listing-of-new-Commercial-Paper-of-ICICI-HOME-FINANCE-COMPANY-LIMITED-46363413/,"BSE : Listing of new Commercial Paper of ICICI HOME FINANCE COMPANY LIMITED -April 04, 2024 at 09:09 am EDT",NOT_RELEVANT,Ambiguous / non-material bare ICICI reference
20240404133000-1635,20240404133000,marketscreener.com,https://www.marketscreener.com/quote/stock/BSE-LIMITED-33930062/news/BSE-Listing-of-new-Commercial-Paper-of-ICICI-Securities-Limited-46363414/,"BSE : Listing of new Commercial Paper of ICICI Securities Limited -April 04, 2024 at 09:09 am EDT",NOT_RELEVANT,Standalone ICICI Securities brokerage research / business
20240404160000-839,20240404160000,india.com,https://zeenews.india.com/personal-finance/icici-bank-customers-alert-bank-issues-warning-on-online-fraud-2737219.html,ICICI Bank Customers Alert! Bank Issues Warning On Online Fraud,DIRECTLY_RELEVANT,"ICICI Bank Q4 FY24 earnings, loan growth, FD rates, shares, or operations"
20240404174500-1511,20240404174500,defenseworld.net,https://www.defenseworld.net/2024/04/04/icici-prudential-asset-management-co-ltd-sells-2378-shares-of-alphabet-inc-nasdaqgoogl.html,"ICICI Prudential Asset Management Co Ltd Sells 2,378 Shares of Alphabet Inc. (NASDAQ:GOOGL)",NOT_RELEVANT,Automated 13F / SEC foreign institutional portfolio filing
20240405044500-63,20240405044500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/live-blog/bse-sensex-today-live-nifty-stock-market-updates-05-april-2024/liveblog/109050044.cms,"Sensex Today | Stock Market LIVE Updates: Sensex down 120 points, Nifty below 22,500 ahead of RBI policy decision; ICICI Pru gains 3%, Sobha falls 2%",NOT_RELEVANT,Standalone subsidiary mention without parent bank materiality
20240405044500-111,20240405044500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/recos/add-vedant-fashions-target-price-rs-1000-icici-securities/articleshow/109052430.cms,"Vedant Fashions stocks: Add Vedant Fashions, target price Rs 1000: ICICI Securities",NOT_RELEVANT,Standalone ICICI Securities brokerage research / business
20240405061500-T252,20240405061500,sharemanthan.in,https://www.sharemanthan.in/technical-tips/intraday-tips/74633-reliance-secrities-market-lens-intraday-calls-20240405,"आईसीआईसीआई बैंक और पावर ग्रिड कॉर्पोरेशन ऑफ इंडिया खरीदें, ग्रासिम इंडस्ट्रीज बेचें : रिलायंस सिक्योरिटीज",DIRECTLY_RELEVANT,"ICICI Bank Q4 FY24 earnings, loan growth, FD rates, shares, or operations"
20240405074500-1121,20240405074500,financialexpress.com,https://www.financialexpress.com/market/icici-bank-vs-axis-bank-find-out-whats-motilal-oswals-top-choice-and-why-3447377/,ICICI Bank vs Axis Bank: Find out what's Motilal Oswal's top choice and why - Market News,DIRECTLY_RELEVANT,"ICICI Bank Q4 FY24 earnings, loan growth, FD rates, shares, or operations"
20240405074500-522,20240405074500,indiatimes.com,https://economictimes.indiatimes.com/markets/options/fo-stocks-godrej-properties-icici-lombard-general-insurance-among-5-stocks-with-long-buildup/articleshow/109058185.cms,"F&O stocks: Godrej Properties, ICICI Lombard General Insurance among 5 stocks with long buildup",NOT_RELEVANT,Standalone ICICI Lombard General Insurance news
20240405163000-1044,20240405163000,legallyindia.com,https://www.legallyindia.com/law-firms/indian-law-starting-salaries-29-law-firms-in-housers-updated-as-icici-jclex-bharucha-majmudar-hike-while-tatva-starts-on-rs-8-lakh-20110928-2363,"Indian law starting salaries: 29 law firms, in-housers updated as ICICI, JCLex, Bharucha, Majmudar hike while Tatva starts on Rs 8 lakh",NOT_RELEVANT,Ambiguous / non-material bare ICICI reference
20240405201500-49,20240405201500,indiainfoline.com,https://www.indiainfoline.com/news/invest-right/icici-lombard-general-centralised-strategy-to-drive-expansion,ICICI Lombard General: Centralised strategy to drive expansion,NOT_RELEVANT,Standalone ICICI Lombard General Insurance news
20240406091500-T1011,20240406091500,moneycontrol.com,https://hindi.moneycontrol.com/news/your-money/icici-bank-decrease-interest-rate-on-bulk-fd-fixed-deposit-on-april-2024-check-new-fd-rates-1892930.html,"ICICI Bank ने करोड़ों ग्राहकों को दिया झटका, घटाया अपनी इन FD पर ब्याज",DIRECTLY_RELEVANT,"ICICI Bank Q4 FY24 earnings, loan growth, FD rates, shares, or operations"
20240406151500-240,20240406151500,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/fy24-sees-double-digit-aum-growth-for-nippon-india-mf-icici-mf-hdfc-mf/article68035925.ece,"FY24 sees double-digit AUM growth for Nippon India MF, ICICI MF, HDFC MF",NOT_RELEVANT,Ambiguous / non-material bare ICICI reference
20240407051500-335,20240407051500,tribuneindia.com,https://www.tribuneindia.com/news/amritsar/4-robbers-loot-rs-12-lakh-from-icici-bank-branch-on-tarn-taran-road-in-amritsar-608226,4 robbers loot Rs 12 lakh from ICICI Bank branch on Tarn Taran road in Amritsar,DIRECTLY_RELEVANT,"ICICI Bank Q4 FY24 earnings, loan growth, FD rates, shares, or operations"
20240407110000-T219,20240407110000,indiatimes.com,https://navbharattimes.indiatimes.com/business/business-news/blackrock-adia-domestic-funds-hike-stake-in-vedanta/articleshow/109106427.cms,"दुनिया के सबसे ताकतवर इंसान ने वेदांता में बढ़ाई हिस्सेदारी, अब शेयर बनेगा रॉकेट!",NOT_RELEVANT,Unrelated candidate
20240407143000-585,20240407143000,bloomberg.com,https://www.bloomberg.com/news/articles/2024-04-07/india-s-vishal-mega-mart-said-to-pick-kotak-icici-for-mega-ipo,"India's Vishal Mega Mart Said to Pick Kotak, ICICI for Mega IPO",NOT_RELEVANT,Ambiguous / non-material bare ICICI reference
20240407150000-178,20240407150000,businesstoday.in,https://www.businesstoday.in/markets/ipo-corner/story/vishal-mega-mart-in-talks-with-kotak-mahindra-icici-bank-for-ipo-this-year-424626-2024-04-07,"Vishal Mega Mart in talks with Kotak Mahindra, ICICI Bank for IPO this year?",DIRECTLY_RELEVANT,"ICICI Bank Q4 FY24 earnings, loan growth, FD rates, shares, or operations"
20240407163000-256,20240407163000,bnnbloomberg.ca,https://www.bnnbloomberg.ca/india-s-vishal-mega-mart-said-to-pick-kotak-icici-for-mega-ipo-1.2056065,"India's Vishal Mega Mart Said to Pick Kotak, ICICI for Mega IPO",NOT_RELEVANT,Ambiguous / non-material bare ICICI reference
20240407194500-623,20240407194500,indiatimes.com,https://economictimes.indiatimes.com/industry/banking/finance/banking/icici-bank-provides-rs-2675-crore-debt-facility-to-tata-steel-for-three-years/articleshow/109112960.cms,"icici bank and tata steel: ICICI Bank provides Rs 2,675-crore debt facility to Tata Steel for three years",DIRECTLY_RELEVANT,"ICICI Bank Q4 FY24 earnings, loan growth, FD rates, shares, or operations"
20240408004500-812,20240408004500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/icici-bank-provides-rs-2675-crore-debt-facility-to-tata-steel-for-three-years/articleshow/109116441.cms,"icici bank and tata steel: ICICI Bank provides Rs 2,675-crore debt facility to Tata Steel for three years",DIRECTLY_RELEVANT,"ICICI Bank Q4 FY24 earnings, loan growth, FD rates, shares, or operations"
20240408013000-T87,20240408013000,indiatimes.com,https://navbharattimes.indiatimes.com/business/share-market/share-news/share-market-prediction-for-8th-april-2024-watch-tata-steel-and-vedanta/articleshow/109108343.cms,"हफ्ते के पहले दिन टाटा स्टील और वेदांता भर सकते हैं निवेशकों की झोली, जानिए क्यों",NOT_RELEVANT,Unrelated candidate
20240408014500-419,20240408014500,moneycontrol.com,https://www.moneycontrol.com/news/business/ipo/vishal-mega-mart-said-to-pick-kotak-icici-for-mega-ipo-12594041.html,"Vishal Mega Mart said to pick Kotak, ICICI for mega IPO",NOT_RELEVANT,Ambiguous / non-material bare ICICI reference
20240408034500-265,20240408034500,indiatimes.com,https://timesofindia.indiatimes.com/business/india-business/vishal-mega-mart-picks-kotak-icici-for-mega-ipo/articleshow/109117800.cms,"Vishal Mega Mart picks Kotak, ICICI for mega IPO",NOT_RELEVANT,Ambiguous / non-material bare ICICI reference
20240408043000-146,20240408043000,indiatimes.com,https://economictimes.indiatimes.com/markets/ipos/fpos/vishal-mega-mart-said-to-pick-kotak-icici-for-mega-ipo/articleshow/109118669.cms,"Vishal Mega Mart said to pick Kotak, ICICI for mega IPO",NOT_RELEVANT,Ambiguous / non-material bare ICICI reference
20240408050000-13,20240408050000,hindustantimes.com,https://www.hindustantimes.com/business/vishal-mega-mart-picks-kotak-icici-for-ipo-what-we-know-what-we-dont-101712544677425.html,"Vishal Mega Mart picks Kotak, ICICI for IPO: What we know, what we don't",NOT_RELEVANT,Ambiguous / non-material bare ICICI reference
