record_id,stage,page_title,url,source,DATE,reason
20241001173000-403,entity_matcher_rejected,Technology That Can Support More Locally Focused Production,https://www.forbes.com/councils/forbestechcouncil/2024/10/01/technology-that-can-support-more-locally-focused-production/,forbes.com,20241001173000,Entity matcher rejected (no positive signal or matched exclusion)
20241001193000-2414,entity_matcher_rejected,"Allow court management by private players to reduce insolvency delays, says Amitabh Kant",https://indianexpress.com/article/business/economy/allow-court-management-by-private-players-to-reduce-insolvency-delays-says-amitabh-kant-9598823/,indianexpress.com,20241001193000,Entity matcher rejected (no positive signal or matched exclusion)
20241001231500-237,entity_matcher_rejected,"Excise portal up and running after weeks of malfunction, relief for liquor traders",https://indianexpress.com/article/cities/delhi/excise-portal-up-and-running-after-weeks-of-malfunction-relief-for-liquor-traders-9599023/,indianexpress.com,20241001231500,Entity matcher rejected (no positive signal or matched exclusion)
20241002020000-289,entity_matcher_rejected,"healthcare IT: Away from spotlight, healthcare throws big lifeline to IT sector",https://economictimes.indiatimes.com/tech/information-tech/away-from-spotlight-healthcare-throws-big-lifeline-to-it-sector/articleshow/113860297.cms,indiatimes.com,20241002020000,Entity matcher rejected (no positive signal or matched exclusion)
20241002020000-933,entity_matcher_rejected,Peak XV downsizes fund; Paytm's employee costs go up,https://economictimes.indiatimes.com/tech/newsletters/morning-dispatch/peak-xv-downsizes-fund-paytms-employee-costs-go-up/articleshow/113866371.cms,indiatimes.com,20241002020000,Entity matcher rejected (no positive signal or matched exclusion)
20241002020000-217,entity_matcher_rejected,Indian IT earnings: Big IT expects growth momentum to continue in September quarter,https://economictimes.indiatimes.com/tech/information-tech/big-it-expects-growth-momentum-to-continue-in-september-quarter/articleshow/113860625.cms,indiatimes.com,20241002020000,Entity matcher rejected (no positive signal or matched exclusion)
20241002083000-157,entity_matcher_rejected,"$778.8 Bn Data Lakes Market Analysis by Component,",https://www.globenewswire.com/news-release/2024/10/02/2956733/0/en/778-8-Bn-Data-Lakes-Market-Analysis-by-Component-Deployment-Mode-Organization-Size-Business-Function-End-Use-Industry-and-Region-Global-Forecast-to-2032.html,globenewswire.com,20241002083000,Entity matcher rejected (no positive signal or matched exclusion)
20241002101500-1096,entity_matcher_rejected,NCLAT: Resolution Professional Can Only Entertain Claims Due As Of CIRP Commencement Date,https://www.livelaw.in/ibc-cases/nclat-resolution-professional-can-only-entertain-claims-due-as-of-cirp-commencement-date-271360,livelaw.in,20241002101500,Entity matcher rejected (no positive signal or matched exclusion)
20241002113000-T2089,entity_matcher_rejected,"Thế chân Honda Vision, ra mắt 'xe ga quốc dân' 125cc mới đẹp tựa Vespa, có phanh ABS và TCS, giá mềm",https://www.techz.vn/178-1024-2-the-chan-honda-vision-ra-mat-xe-ga-quoc-dan-125cc-moi-dep-tua-vespa-co-phanh-abs-va-tcs-gia-mem-ylt631150.html,techz.vn,20241002113000,Entity matcher rejected (no positive signal or matched exclusion)
20241002143000-T690,entity_matcher_rejected,Betrug: Phishing mittels Dankesgeschenks im Namen des TCS – Polizeinews.ch,https://www.polizeinews.ch/betrug-phishing-mittels-dankesgeschenks-im-namen-des-tcs/,polizeinews.ch,20241002143000,Entity matcher rejected (no positive signal or matched exclusion)
20241002143000-T911,entity_matcher_rejected,"TCS: Es ist falsch und veraltet, Strasse und Schiene gegeneinander auszuspielen – Polizeinews.ch",https://www.polizeinews.ch/tcs-es-ist-falsch-und-veraltet-strasse-und-schiene-gegeneinander-auszuspielen/,polizeinews.ch,20241002143000,Entity matcher rejected (no positive signal or matched exclusion)
20241002181500-T170,entity_matcher_rejected,"Аудитор оценил сделку по покупке ""Интерросом"" 35% TCS Group в $325 млн",https://www.interfax.ru/business/984962,interfax.ru,20241002181500,Entity matcher rejected (no positive signal or matched exclusion)
20241002190000-379,entity_matcher_rejected,Panel on cards to resolve internship scheme disputes,https://economictimes.indiatimes.com/jobs/fresher/panel-on-cards-to-resolve-internship-scheme-disputes/articleshow/113884685.cms,indiatimes.com,20241002190000,Entity matcher rejected (no positive signal or matched exclusion)
20241002221500-837,entity_matcher_rejected,"IT and BPO Services Market in India to Grow by USD 167 Billion from 2024-2028, Driven by Rising Cost Pressures on In-House IT Systems and AI's Role in Market Transformation",https://www.prnewswire.com/news-releases/it-and-bpo-services-market-in-india-to-grow-by-usd-167-billion-from-2024-2028-driven-by-rising-cost-pressures-on-in-house-it-systems-and-ais-role-in-market-transformation---technavio-302265095.html,prnewswire.com,20241002221500,Entity matcher rejected (no positive signal or matched exclusion)
20241002221500-663,entity_matcher_rejected,"IT and BPO Services Market in India to Grow by USD 167 Billion from 2024-2028, Driven by Rising Cost Pressures on In-House IT Systems and AI's Role in Market Transformation",https://www.tmcnet.com/usubmit/2024/10/02/10082994.htm,tmcnet.com,20241002221500,Entity matcher rejected (no positive signal or matched exclusion)
20241003001500-1418,entity_matcher_rejected,"IoT Professional Services Market Report Details Analysis and Forecast to 2033: Market Opportunities, Trends, and Pricing Analysis",https://whatech.com/og/markets-research/it/889897-iot-professional-services-market-report-details-analysis-and-forecast-to-2033-market-opportunities-trends-and-pricing-analysis.html,whatech.com,20241003001500,Entity matcher rejected (no positive signal or matched exclusion)
20241003004500-572,entity_matcher_rejected,"IT And BPO Services Market In India To Grow By USD 167 Billion From 2024-2028, Driven By Rising Cost Pressures On In-House IT Systems And AI's Role In...",https://menafn.com/1108741144/IT-And-BPO-Services-Market-In-India-To-Grow-By-USD-167-Billion-From-2024-2028-Driven-By-Rising-Cost-Pressures-On-In-House-IT-Systems-And-AIs-Role-In-Market-Transformation-Technavio,menafn.com,20241003004500,Entity matcher rejected (no positive signal or matched exclusion)
20241003030000-108,entity_matcher_rejected,Infosys may lead Indian IT pack this festive season,https://www.livemint.com/companies/infosys-it-companies-festive-season-tata-consultancy-bsnl-markets-hcl-tech-wipro-tech-mahindra-mohit-joshi-11727864439746.html,livemint.com,20241003030000,Entity matcher rejected (no positive signal or matched exclusion)
20241003054500-877,entity_matcher_rejected,Indices: Stock market update: Nifty IT index falls 0.79% in a weak market,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-falls-0-79-in-a-weak-market/articleshow/113895178.cms,indiatimes.com,20241003054500,Entity matcher rejected (no positive signal or matched exclusion)
20241003070000-T730,entity_matcher_rejected,Tochtergesellschaft von TCS Swiss Ambulance Rescue erhält Qualitätsprädikat,https://www.finanznachrichten.de/nachrichten-2024-10/63429551-tochtergesellschaft-von-tcs-swiss-ambulance-rescue-erhaelt-qualitaetspraedikat-006.htm,finanznachrichten.de,20241003070000,Entity matcher rejected (no positive signal or matched exclusion)
20241003080000-488,entity_matcher_rejected,Iran-Israel war: 14 Indian-listed companies with an Israeli connection,https://economictimes.indiatimes.com/markets/stocks/news/iran-israel-war-14-indian-listed-companies-with-an-israeli-connection/articleshow/113900268.cms,indiatimes.com,20241003080000,Entity matcher rejected (no positive signal or matched exclusion)
20241003080000-1033,entity_matcher_rejected,"Infosys, HCLTech, & LTIMindtree shift wage hikes to Q3 to sustain margins amid weak demand",https://www.moneycontrol.com/technology/infosys-hcltech-ltimindtree-shift-wage-hikes-to-q3-to-sustain-margins-amidst-weak-demand-article-12834589.html,moneycontrol.com,20241003080000,Entity matcher rejected (no positive signal or matched exclusion)
20241003084500-417,entity_matcher_rejected,Economic Impact of AI on Indian Industries,https://www.newdelhitimes.com/economic-impact-of-ai-on-indian-industries/,newdelhitimes.com,20241003084500,Entity matcher rejected (no positive signal or matched exclusion)
20241003094500-T1475,entity_matcher_rejected,"मुश्किल में गौतम अडानी की 'दुधारू गाय' समेत 14 कंपनियां, इजरायल से है कनेक्शन",https://navbharattimes.indiatimes.com/business/business-news/these-14-indian-listed-companies-have-an-israeli-connection/articleshow/113903381.cms,indiatimes.com,20241003094500,Entity matcher rejected (no positive signal or matched exclusion)
20241003101500-T502,entity_matcher_rejected,3. TCS Mobilitätstagung: Chris von Rohr ist ein TCS-Fan,https://zueriost.ch/gesellschaft/2024-10-02/3-tcs-mobilitaetstagung-chris-von-rohr-ist-ein-tcs-fan,zueriost.ch,20241003101500,Entity matcher rejected (no positive signal or matched exclusion)
20241003103000-T1687,entity_matcher_rejected,Phisher locken Opfer mit erfundenen Geschenksets des TCS,https://www.netzwoche.ch/news/2024-10-03/phisher-locken-opfer-mit-erfundenen-geschenksets-des-tcs,netzwoche.ch,20241003103000,Entity matcher rejected (no positive signal or matched exclusion)
20241003124500-1571,entity_matcher_rejected,"Back in 1984, an IAS officer's starting monthly salary was ₹2,200: What does a civil servant take home every month in 2024?",https://timesofindia.indiatimes.com/education/news/back-in-1984-an-ias-officers-starting-monthly-salary-was-2200-what-does-a-civil-servant-take-home-every-month-in-2024/articleshow/113909456.cms,indiatimes.com,20241003124500,Entity matcher rejected (no positive signal or matched exclusion)
20241003131500-T2275,entity_matcher_rejected,Phisher locken Opfer mit erfundenen Geschenksets des TCS,https://www.cetoday.ch/news/2024-10-03/phisher-locken-opfer-mit-erfundenen-geschenksets-des-tcs,cetoday.ch,20241003131500,Entity matcher rejected (no positive signal or matched exclusion)
20241003140000-T525,entity_matcher_rejected,Tochtergesellschaft von TCS Swiss Ambulance Rescue erhält Qualitätsprädikat – Polizeinews.ch,https://www.polizeinews.ch/tochtergesellschaft-von-tcs-swiss-ambulance-rescue-erhaelt-qualitaetspraedikat/,polizeinews.ch,20241003140000,Entity matcher rejected (no positive signal or matched exclusion)
20241003150000-T1838,entity_matcher_rejected,"israeli iran war impact on indian 14 listed companies included adani and tata detail is here अडानी से टाटा तक... इजराइल-ईरान जंग में इन कंपनियों पर निवेशकों की नजर, बिज़नेस न्यूज़",https://www.livehindustan.com/business/israeli-iran-war-impact-on-indian-14-listed-companies-included-adani-and-tata-detail-is-here-201727964136063.html,livehindustan.com,20241003150000,Entity matcher rejected (no positive signal or matched exclusion)
20241003190000-1339,entity_matcher_rejected,Iran-Israel war: 4 Indian IT companies with presence in Israel,https://timesofindia.indiatimes.com/technology/tech-news/iran-israel-war-4-indian-it-companies-with-presence-in-israel/articleshow/113915646.cms,indiatimes.com,20241003190000,Entity matcher rejected (no positive signal or matched exclusion)
20241003203000-1575,entity_matcher_rejected,EPA Board Welcomes New Appointment,https://www.miragenews.com/epa-board-welcomes-new-appointment-1330361/,miragenews.com,20241003203000,Entity matcher rejected (no positive signal or matched exclusion)
20241003211500-1343,entity_matcher_rejected,New appointment to the EPA board,https://voxy.co.nz/politics/new-appointment-to-the-epa-board/17771/,voxy.co.nz,20241003211500,Entity matcher rejected (no positive signal or matched exclusion)
20241003211500-199,entity_matcher_rejected,New Appointment To The EPA Board,https://www.scoop.co.nz/stories/PA2410/S00034/new-appointment-to-the-epa-board.htm,scoop.co.nz,20241003211500,Entity matcher rejected (no positive signal or matched exclusion)
20241003214500-990,entity_matcher_rejected,New appointment to the EPA board,https://www.nationaltribune.com.au/new-appointment-to-the-epa-board/,nationaltribune.com.au,20241003214500,Entity matcher rejected (no positive signal or matched exclusion)
20241003231500-123,entity_matcher_rejected,New appointment to the EPA board,https://www.nbr.co.nz/comings-and-goings/new-appointment-to-the-epa-board/,nbr.co.nz,20241003231500,Entity matcher rejected (no positive signal or matched exclusion)
20241003233000-382,entity_matcher_rejected,New appointment to the EPA board | LiveNews.co.nz,https://livenews.co.nz/2024/10/04/new-appointment-to-the-epa-board-2/,livenews.co.nz,20241003233000,Entity matcher rejected (no positive signal or matched exclusion)
20241003233000-1222,entity_matcher_rejected,New appointment to the EPA board | LiveNews.co.nz,https://livenews.co.nz/2024/10/04/new-appointment-to-the-epa-board/,livenews.co.nz,20241003233000,Entity matcher rejected (no positive signal or matched exclusion)
20241004023000-563,entity_matcher_rejected,Driving global capabilities & local expertise in Australia & New Zealand,https://www.superreview.com.au/features-and-analysis/knowledge-centre/driving-global-capabilities-local-expertise-australia-new,superreview.com.au,20241004023000,Entity matcher rejected (no positive signal or matched exclusion)
20241004053000-394,entity_matcher_rejected,"Markets fall in early trade on unabated foreign fund outflows, Middle East conflict",https://indianexpress.com/article/business/market/markets-early-trade-foreign-fund-middle-east-conflict-9603028/,indianexpress.com,20241004053000,Entity matcher rejected (no positive signal or matched exclusion)
20241004054500-1040,entity_matcher_rejected,"Markets fall in early trade on unabated foreign fund outflows, Middle East conflict",https://www.thehindu.com/business/markets/markets-fall-in-early-trade-on-unabated-foreign-fund-outflows-middle-east-conflict/article68716694.ece,thehindu.com,20241004054500,Entity matcher rejected (no positive signal or matched exclusion)
20241004060000-740,entity_matcher_rejected,Markets fall in early trade on unabated foreign fund outflows Middle East conflict,https://www.theweek.in/wire-updates/business/2024/10/04/del8-biz-stocks-open.html,theweek.in,20241004060000,Entity matcher rejected (no positive signal or matched exclusion)
20241004070000-1240,entity_matcher_rejected,"Markets fall in early trade on unabated FII outflows, West-Asia conflict",https://www.rediff.com/business/report/markets-fall-in-early-trade-on-unabated-fii-outflows-west-asia-conflict/20241004.htm,rediff.com,20241004070000,Entity matcher rejected (no positive signal or matched exclusion)
20241004071500-T964,entity_matcher_rejected,stock market crash today 4th october 2024 bse sensex down 143 points nse nifty falls too check updates,https://www.jansatta.com/business/stock-market-crash-today-4th-october-2024-bse-sensex-down-143-points-nse-nifty-falls-too-check-updates/3607504/,jansatta.com,20241004071500,Entity matcher rejected (no positive signal or matched exclusion)
20241004083000-1056,entity_matcher_rejected,IT Q2 FY25 earnings: Five factors to watch out for,https://www.moneycontrol.com/technology/it-q2-fy25-earnings-5-factors-to-watch-out-for-article-12835447.html,moneycontrol.com,20241004083000,Entity matcher rejected (no positive signal or matched exclusion)
20241004083000-T2761,entity_matcher_rejected,"Share Market Update: पटरी पर लौटा घरेलू बाजार, सेंसेक्स 726.16 अंक चढ़ा",https://www.dainiktribuneonline.com/news/business/share-market-update-domestic-market-back-on-track-sensex-rises-726-points/,dainiktribuneonline.com,20241004083000,Entity matcher rejected (no positive signal or matched exclusion)
20241004090000-1113,entity_matcher_rejected,"Unabated foreign fund outflows, Middle East conflict cause markets to decline in early trade",https://www.mid-day.com/mumbai/mumbai-news/article/markets-decline-in-early-trade-due-to-foreign-fund-outflows-middle-east-conflict-23405218,mid-day.com,20241004090000,Entity matcher rejected (no positive signal or matched exclusion)
20241004091500-1197,entity_matcher_rejected,Market at day's high; IT shares in demand,https://www.business-standard.com/markets/capital-market-news/market-at-day-s-high-it-shares-in-demand-124100400409_1.html,business-standard.com,20241004091500,Entity matcher rejected (no positive signal or matched exclusion)
20241004093000-218,entity_matcher_rejected,"IoT Professional Services Market Size, Regional Overview, Competitive Landscape, Business Growth, Share Analysis And Forecast To 2033",https://whatech.com/og/markets-research/it/890538-iot-professional-services-market-size-regional-overview-competitive-landscape-business-growth-share-analysis-and-forecast-to-2033.html,whatech.com,20241004093000,Entity matcher rejected (no positive signal or matched exclusion)
20241004111500-70,entity_matcher_rejected,"Markets turn topsy-turvy; Sensex, Nifty slump nearly 1% on FII outflows, West Asia tensions",https://www.orissapost.com/markets-turn-topsy-turvy-sensex-nifty-slump-nearly-1-on-fii-outflows-west-asia-tensions/,orissapost.com,20241004111500,Entity matcher rejected (no positive signal or matched exclusion)
20241004113000-161,entity_matcher_rejected,"Markets turn topsy-turvy; Sensex, Nifty slump nearly 1 pc on FII outflows, West Asia tensions",https://www.dailyexcelsior.com/markets-turn-topsy-turvy-sensex-nifty-slump-nearly-1-pc-on-fii-outflows-west-asia-tensions/,dailyexcelsior.com,20241004113000,Entity matcher rejected (no positive signal or matched exclusion)
20241004113000-798,entity_matcher_rejected,Business in the Week Ahead: October 7-13,https://www.moneycontrol.com/news/business/ipo/business-in-the-week-ahead-october-7-13-12835642.html,moneycontrol.com,20241004113000,Entity matcher rejected (no positive signal or matched exclusion)
20241004113000-11,entity_matcher_rejected,Stock Market Sectors: Stock market update: Mining stocks down as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/113939321.cms,indiatimes.com,20241004113000,Entity matcher rejected (no positive signal or matched exclusion)
20241004113000-1002,entity_matcher_rejected,Stock Market Sectors: Stock market update: Fertilisers stocks down as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-falls/articleshow/113938800.cms,indiatimes.com,20241004113000,Entity matcher rejected (no positive signal or matched exclusion)
20241004113000-1281,entity_matcher_rejected,"Markets turn topsy-turvy; Sensex, Nifty slump nearly 1% on FII outflows, West Asia tensions",https://www.thehindu.com/business/markets/markets-turn-topsy-turvy-sensex-nifty-slump-nearly-1-on-fii-outflows-west-asia-tensions/article68717595.ece,thehindu.com,20241004113000,Entity matcher rejected (no positive signal or matched exclusion)
20241004113000-T188,entity_matcher_rejected,"Share Market Close: हफ्ते के आखिरी दिन जारी रही गिरावट, करीब 1 फीसदी गिरकर बंद हुआ सेंसेक्स-निफ्टी - Share Market Closed on negative note on 4 October 2024 share market today stock update",https://www.jagran.com/markets/stock-update-share-market-closed-on-negative-note-on-4-october-2024-share-market-today-stock-update-23809777.html,jagran.com,20241004113000,Entity matcher rejected (no positive signal or matched exclusion)
20241004114500-151,entity_matcher_rejected,Stock Market Sectors: Stock market update: Sugar stocks down as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-down-as-market-falls/articleshow/113940063.cms,indiatimes.com,20241004114500,Entity matcher rejected (no positive signal or matched exclusion)
20241004121500-1089,entity_matcher_rejected,"Markets Turn Topsy-Turvy; Sensex, Nifty Slump Nearly 1% On FII Outflows, West Asia Tensions",https://zeenews.india.com/economy/markets-turn-topsy-turvy-sensex-nifty-slump-nearly-1-on-fii-outflows-west-asia-tensions-2802502.html,india.com,20241004121500,Entity matcher rejected (no positive signal or matched exclusion)
20241004123000-853,entity_matcher_rejected,Indices: Stock market update: Nifty IT index advances 0.36%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-advances-0-36/articleshow/113940209.cms,indiatimes.com,20241004123000,Entity matcher rejected (no positive signal or matched exclusion)
20241004123000-87,entity_matcher_rejected,Stock Market Sectors: Stock market update: Power stocks down as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-falls/articleshow/113940493.cms,indiatimes.com,20241004123000,Entity matcher rejected (no positive signal or matched exclusion)
20241004131500-1977,entity_matcher_rejected,"Markets turn topsy-turvy; Sensex, Nifty slump nearly 1 pc on FII outflows, West Asia tensions",https://www.theweek.in/news/biz-tech/2024/10/04/markets-turn-topsy-turvy-sensex-nifty-slump-nearly-1-pc-on-fii-outflows-west-asia-tensions.html,theweek.in,20241004131500,Entity matcher rejected (no positive signal or matched exclusion)
20241004131500-751,entity_matcher_rejected,Investors' wealth erodes by Rs 16 lakh cr as Sensex tumbles 5 pc in five days,https://www.theweek.in/wire-updates/business/2024/10/04/del53-biz-stocks-wealth.html,theweek.in,20241004131500,Entity matcher rejected (no positive signal or matched exclusion)
20241004131500-T733,entity_matcher_rejected,Sensex falls due to rising tensions in Gulf countries and equity sell off | समभाग विक्रीच्या तुफान माऱ्याने सेन्सेक्स ८२ हजारांखाली,https://www.loksatta.com/business/finance/sensex-falls-due-to-rising-tensions-in-gulf-countries-and-equity-sell-off-print-eco-news-amy-95-4633229/,loksatta.com,20241004131500,Entity matcher rejected (no positive signal or matched exclusion)
20241004140000-206,entity_matcher_rejected,"Markets Turn Topsy-Turvy; Sensex, Nifty Slump Nearly 1 Pc on FII Outflows, West Asia Tensions",https://kashmirlife.net/markets-turn-topsy-turvy-sensex-nifty-slump-nearly-1-pc-on-fii-outflows-west-asia-tensions-368357/,kashmirlife.net,20241004140000,Entity matcher rejected (no positive signal or matched exclusion)
20241004150000-T1588,entity_matcher_rejected,TCS designa a François Dossa como consultor senior y responsable de sostenibilidad para la región LATAM,https://ebizlatam.com/tcs-designa-a-francois-dossa-como-consultor-senior-y-responsable-de-sostenibilidad-para-la-region-latam/,ebizlatam.com,20241004150000,Entity matcher rejected (no positive signal or matched exclusion)
20241004161500-1234,entity_matcher_rejected,"Israel-Iran conflict's fierce blow to stock markets, investors lose Rs…",https://www.india.com/business/israel-iran-conflicts-fierce-blow-to-stock-markets-investors-lose-mammoth-amount-of-rs-7299038/,india.com,20241004161500,Entity matcher rejected (no positive signal or matched exclusion)
20241004161500-276,entity_matcher_rejected,What does the war in the middle-east mean for the 14 Indian companies with Israeli links?,https://techstory.in/what-does-the-war-in-the-middle-east-mean-for-the-14-indian-companies-with-israeli-links/,techstory.in,20241004161500,Entity matcher rejected (no positive signal or matched exclusion)
20241004161500-T2170,entity_matcher_rejected,"Share Bazaar : Sensex 809 अंक लुढ़का, Nifty भी फिसला, लगातार 5वें दिन गिरावट",https://hindi.webdunia.com/stock-market/big-fall-in-stock-market-124100400083_1.html,webdunia.com,20241004161500,Entity matcher rejected (no positive signal or matched exclusion)
20241004200000-758,entity_matcher_rejected,16 Solutions To Help Biz Development Teams Win At Social Media,https://www.forbes.com/councils/forbesbusinessdevelopmentcouncil/2024/10/04/16-solutions-to-help-biz-development-teams-win-at-social-media/,forbes.com,20241004200000,Entity matcher rejected (no positive signal or matched exclusion)
20241004201500-1834,entity_matcher_rejected,National Award-winning director Batul Mukhtiar advocates for women's safety on film sets following the Hema Committee report,https://thenorthlines.com/national-award-winning-director-batul-mukhtiar-advocates-for-womens-safety-on-film-sets-following-the-hema-committee-report-2/,thenorthlines.com,20241004201500,Entity matcher rejected (no positive signal or matched exclusion)
20241005023000-736,entity_matcher_rejected,BNP Paribas driving global capabilities & local expertise in Australia & New Zealand,https://www.superreview.com.au/features-and-analysis/knowledge-centre/bnp-paribas-driving-global-capabilities-local-expertise,superreview.com.au,20241005023000,Entity matcher rejected (no positive signal or matched exclusion)
20241005060000-284,entity_matcher_rejected,"How Indian universities can address the country's talent crisis | THE Campus Learn, Share, Connect",https://www.timeshighereducation.com/campus/how-indian-universities-can-address-countrys-talent-crisis,timeshighereducation.com,20241005060000,Entity matcher rejected (no positive signal or matched exclusion)
20241005061500-699,entity_matcher_rejected,Iran-Israel conflict: These listed companies on D-Street may feel jittery; here's why,https://www.businesstoday.in/markets/stocks/story/iran-israel-conflict-these-listed-companies-on-d-street-may-feel-jittery-heres-why-448822-2024-10-05,businesstoday.in,20241005061500,Entity matcher rejected (no positive signal or matched exclusion)
20241005110000-443,entity_matcher_rejected,"IT sector Q2 preview: Single-digit revenue growth seen, FY25 guidance may improve",https://economictimes.indiatimes.com/markets/stocks/earnings/it-sector-q2-preview-single-digit-revenue-growth-seen-fy25-guidance-may-improve/articleshow/113963387.cms,indiatimes.com,20241005110000,Entity matcher rejected (no positive signal or matched exclusion)
20241005113000-721,entity_matcher_rejected,IT aims for the sky after Accenture's Q4 results,https://www.rediff.com/business/report/tech-it-aims-for-the-sky-after-accentures-q4-results/20241005.htm,rediff.com,20241005113000,Entity matcher rejected (no positive signal or matched exclusion)
20241006051500-339,entity_matcher_rejected,"M-cap of nine of top 10 firms drops by nearly Rs 5 lakh crore; RIL, HDFC Bank worst hit",https://economictimes.indiatimes.com/markets/stocks/news/m-cap-of-nine-of-top-10-firms-drops-by-nearly-rs-5-lakh-crore-ril-hdfc-bank-worst-hit/articleshow/113979056.cms,indiatimes.com,20241006051500,Entity matcher rejected (no positive signal or matched exclusion)
20241006053000-370,entity_matcher_rejected,Mcap of nine of top-10 most valued firms erodes Rs 4.74 lakh crore,https://www.tribuneindia.com/news/business/mcap-of-nine-of-top-10-most-valued-firms-erodes-rs-4-74-lakh-crore/,tribuneindia.com,20241006053000,Entity matcher rejected (no positive signal or matched exclusion)
20241006054500-186,entity_matcher_rejected,Mcap of nine of top-10 most valued firms erodes Rs 4.74 lakh cr Reliance HDFC Bank hit hard,https://www.theweek.in/wire-updates/business/2024/10/06/del4-biz-stocks-mcap.html,theweek.in,20241006054500,Entity matcher rejected (no positive signal or matched exclusion)
20241006054500-474,entity_matcher_rejected,"Mcap of 9 of 10 valued firms erodes Rs 4.74 trn; RIL, HDFC Bank hit hard",https://www.business-standard.com/markets/news/mcap-of-9-of-10-valued-firms-erodes-rs-4-74-trn-ril-hdfc-bank-hit-hard-124100600089_1.html,business-standard.com,20241006054500,Entity matcher rejected (no positive signal or matched exclusion)
