article_id,ticker,headline,url,canonical_url,source,published_at,trading_date,timestamp_basis,human_label,human_notes
20250102214500-880,SBIN.NS,"Soccer star Keisuke Honda's startup fund raises $98m, partners with SBI",https://biztoc.com/x/0ad2bb85aabc7d7c,https://biztoc.com/x/0ad2bb85aabc7d7c,biztoc.com,2025-01-03T03:15:00+05:30,2025-01-03,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent State Bank of India corporate performance, banking operations, leadership (CS Setty), funding, lending, results, green bonds, or stock targets."
20250103134500-1263,SBIN.NS,"SBI launches Har Ghar Lakhpati RD scheme, SBI Patrons FD deposit scheme for these senior citizens: Check details here",https://economictimes.indiatimes.com/wealth/invest/sbi-launches-har-ghar-lakhpati-rd-scheme-sbi-patrons-fd-deposit-scheme-for-these-senior-citizens-check-details-here/articleshow/116919136.cms,https://economictimes.indiatimes.com/wealth/invest/sbi-launches-har-ghar-lakhpati-rd-scheme-sbi-patrons-fd-deposit-scheme-for-these-senior-citizens-check-details-here/articleshow/116919136.cms,indiatimes.com,2025-01-03T19:15:00+05:30,2025-01-06,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent State Bank of India corporate performance, banking operations, leadership (CS Setty), funding, lending, results, green bonds, or stock targets."
20250103151500-T235,SBIN.NS,SBI deposit schemes: ఎస్‌బీఐ నుంచి 2 కొత్త డిపాజిట్‌ స్కీమ్స్‌,https://www.eenadu.net/telugu-news/business/sbi-introduces-2-deposit-schemes-for-customers/0101/125001877,https://www.eenadu.net/telugu-news/business/sbi-introduces-2-deposit-schemes-for-customers/0101/125001877,eenadu.net,2025-01-03T20:45:00+05:30,2025-01-06,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent State Bank of India corporate performance, banking operations, leadership (CS Setty), funding, lending, results, green bonds, or stock targets."
20250103160000-171,SBIN.NS,"Investment 2025: SBI launches two new deposit schemes -- Har Ghar Lakhpati RD scheme, SBI Patrons FD scheme",https://www.businesstoday.in/personal-finance/investment/story/investment-2025-sbi-launches-two-new-deposit-schemes-har-ghar-lakhpati-rd-scheme-sbi-patrons-fd-scheme-459554-2025-01-03,https://www.businesstoday.in/personal-finance/investment/story/investment-2025-sbi-launches-two-new-deposit-schemes-har-ghar-lakhpati-rd-scheme-sbi-patrons-fd-scheme-459554-2025-01-03,businesstoday.in,2025-01-03T21:30:00+05:30,2025-01-06,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent State Bank of India corporate performance, banking operations, leadership (CS Setty), funding, lending, results, green bonds, or stock targets."
20250103164500-T1494,SBIN.NS,"SBI लॉन्च करेगी हर घर लखपति योजना, जानिए स्कीम पर कितना मिलेगा ब्याज और कितनी होगी अवधि - State Bank of India will launch Har Ghar Lakhpati Yojana",https://www.jagran.com/news/national-state-bank-of-india-will-launch-har-ghar-lakhpati-yojana-23860738.html,https://www.jagran.com/news/national-state-bank-of-india-will-launch-har-ghar-lakhpati-yojana-23860738.html,jagran.com,2025-01-03T22:15:00+05:30,2025-01-06,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent State Bank of India corporate performance, banking operations, leadership (CS Setty), funding, lending, results, green bonds, or stock targets."
20250103164500-205,SBIN.NS,SBI launches innovation products to attract deposits,https://economictimes.indiatimes.com/industry/banking/finance/banking/sbi-launches-innovation-products-to-attract-deposits/articleshow/116921775.cms,https://economictimes.indiatimes.com/industry/banking/finance/banking/sbi-launches-innovation-products-to-attract-deposits/articleshow/116921775.cms,indiatimes.com,2025-01-03T22:15:00+05:30,2025-01-06,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent State Bank of India corporate performance, banking operations, leadership (CS Setty), funding, lending, results, green bonds, or stock targets."
20250103173000-721,SBIN.NS,Latest News | SBI Launches Innovation Products to Attract Deposits,https://www.latestly.com/agency-news/latest-news-sbi-launches-innovation-products-to-attract-deposits-6538818.html,https://www.latestly.com/agency-news/latest-news-sbi-launches-innovation-products-to-attract-deposits-6538818.html,latestly.com,2025-01-03T23:00:00+05:30,2025-01-06,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent State Bank of India corporate performance, banking operations, leadership (CS Setty), funding, lending, results, green bonds, or stock targets."
20250103184500-T555,SBIN.NS,"Sbi Har Ghar Lakhpati Scheme,एसबीआई ने लॉन्च की 'हर घर लखपति' और 'SBI पैट्रन्स' स्‍कीम, दोनों में क्‍या खास? पूरी डिटेल - sbi har ghar lakhpati rd scheme patrons fd deposit scheme features and other details",https://navbharattimes.indiatimes.com/business/business-news/sbi-har-ghar-lakhpati-rd-scheme-patrons-fd-deposit-scheme-features-and-other-details/articleshow/116923469.cms,https://navbharattimes.indiatimes.com/business/business-news/sbi-har-ghar-lakhpati-rd-scheme-patrons-fd-deposit-scheme-features-and-other-details/articleshow/116923469.cms,indiatimes.com,2025-01-04T00:15:00+05:30,2025-01-06,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent State Bank of India corporate performance, banking operations, leadership (CS Setty), funding, lending, results, green bonds, or stock targets."
20250103193000-937,SBIN.NS,"SBI, HDFC Bank raise FD rates for segments like seniors above 80",https://timesofindia.indiatimes.com/business/india-business/sbi-hdfc-bank-raise-fd-rates-for-segments-like-seniors-above-80/articleshow/116924352.cms,https://timesofindia.indiatimes.com/business/india-business/sbi-hdfc-bank-raise-fd-rates-for-segments-like-seniors-above-80/articleshow/116924352.cms,indiatimes.com,2025-01-04T01:00:00+05:30,2025-01-06,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent State Bank of India corporate performance, banking operations, leadership (CS Setty), funding, lending, results, green bonds, or stock targets."
20250104014500-T859,SBIN.NS,SBI : ఎస్‌బీఐ రెండు కొత్త డిపాజిట్‌ పథకాలు | SBI Launches Two New Deposit Schemes: 'Har Ghar Lakhpati' and 'SBI Patrons',https://www.andhrajyothy.com/2025/business/sbi-launches-two-new-deposit-schemes-har-ghar-lakhpati-and-sbi-patrons-1355688.html,https://www.andhrajyothy.com/2025/business/sbi-launches-two-new-deposit-schemes-har-ghar-lakhpati-and-sbi-patrons-1355688.html,andhrajyothy.com,2025-01-04T07:15:00+05:30,2025-01-06,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent State Bank of India corporate performance, banking operations, leadership (CS Setty), funding, lending, results, green bonds, or stock targets."
20250104014500-T873,SBIN.NS,SBI deposit schemes: ఎస్‌బీఐ సరికొత్త డిపాజిట్‌ పథకాలు,https://www.eenadu.net/telugu-news/business/sbi-deposit-schemes-for-customers/0101/125002075,https://www.eenadu.net/telugu-news/business/sbi-deposit-schemes-for-customers/0101/125002075,eenadu.net,2025-01-04T07:15:00+05:30,2025-01-06,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent State Bank of India corporate performance, banking operations, leadership (CS Setty), funding, lending, results, green bonds, or stock targets."
20250104053000-T1055,SBIN.NS,"HDFC Vs SBI FD Rates,SBI और HDFC Bank ने दिया नए साल का गिफ्ट, FD पर बढ़ा दिया ब्याज, किसे होगा फायदा? - sbi and hdfc bank raise fixed deposit rates for segments like seniors above 80",https://navbharattimes.indiatimes.com/business/business-news/sbi-and-hdfc-bank-raise-fixed-deposit-rates-for-segments-like-seniors-above-80/articleshow/116932341.cms,https://navbharattimes.indiatimes.com/business/business-news/sbi-and-hdfc-bank-raise-fixed-deposit-rates-for-segments-like-seniors-above-80/articleshow/116932341.cms,indiatimes.com,2025-01-04T11:00:00+05:30,2025-01-06,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent State Bank of India corporate performance, banking operations, leadership (CS Setty), funding, lending, results, green bonds, or stock targets."
20250104074500-688,SBIN.NS,Know All About 2 New SBI Deposit Schemes That Offer Financial Flexibility,https://menafn.com/1109053968/Know-All-About-2-New-SBI-Deposit-Schemes-That-Offer-Financial-Flexibility,https://menafn.com/1109053968/Know-All-About-2-New-SBI-Deposit-Schemes-That-Offer-Financial-Flexibility,menafn.com,2025-01-04T13:15:00+05:30,2025-01-06,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent State Bank of India corporate performance, banking operations, leadership (CS Setty), funding, lending, results, green bonds, or stock targets."
20250104074500-630,SBIN.NS,Know all about 2 new SBI deposit schemes that offer financial flexibility,https://www.prokerala.com/news/articles/a1595784.html,https://www.prokerala.com/news/articles/a1595784.html,prokerala.com,2025-01-04T13:15:00+05:30,2025-01-06,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent State Bank of India corporate performance, banking operations, leadership (CS Setty), funding, lending, results, green bonds, or stock targets."
20250104080000-T113,SBIN.NS,"SBI Deposit Schemes: हर घर को लखपति बनाएगा एसबीआई, लॉन्च की दो डिपॉजिट स्कीम",https://www.prabhatkhabar.com/business/sbi-deposit-schemes-sbi-har-ghar-lakhpati-and-patrons-scheme-2025-everything-you-need-to-know,https://www.prabhatkhabar.com/business/sbi-deposit-schemes-sbi-har-ghar-lakhpati-and-patrons-scheme-2025-everything-you-need-to-know,prabhatkhabar.com,2025-01-04T13:30:00+05:30,2025-01-06,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent State Bank of India corporate performance, banking operations, leadership (CS Setty), funding, lending, results, green bonds, or stock targets."
20250104084500-T1919,SBIN.NS,"SBI launches two new deposit schemes for its customers, Delhi News in Hindi",https://www.khaskhabar.com/local/delhi-ncr/delhi-news/news-sbi-launches-two-new-deposit-schemes-for-its-customers-news-hindi-1-694338-KKN.html,https://www.khaskhabar.com/local/delhi-ncr/delhi-news/news-sbi-launches-two-new-deposit-schemes-for-its-customers-news-hindi-1-694338-KKN.html,khaskhabar.com,2025-01-04T14:15:00+05:30,2025-01-06,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent State Bank of India corporate performance, banking operations, leadership (CS Setty), funding, lending, results, green bonds, or stock targets."
20250104090000-T201,SBIN.NS,"SBI launches innovation products to attract deposits detail is here जमा पैसे पर अब ज्यादा ब्याज, SBI ने ग्राहकों के लिए शुरू की 2 बड़ी योजनाएं, Business Hindi News",https://www.livehindustan.com/business/sbi-launches-innovation-products-to-attract-deposits-detail-is-here-201735978476593.html,https://www.livehindustan.com/business/sbi-launches-innovation-products-to-attract-deposits-detail-is-here-201735978476593.html,livehindustan.com,2025-01-04T14:30:00+05:30,2025-01-06,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent State Bank of India corporate performance, banking operations, leadership (CS Setty), funding, lending, results, green bonds, or stock targets."
20250104091500-156,SBIN.NS,"ICICI Bank, SBI among top picks which could give over 20% returns in 2025",https://economictimes.indiatimes.com/markets/stocks/news/icici-bank-sbi-among-top-picks-which-could-give-over-20-returns-in-2025/articleshow/116937609.cms,https://economictimes.indiatimes.com/markets/stocks/news/icici-bank-sbi-among-top-picks-which-could-give-over-20-returns-in-2025/articleshow/116937609.cms,indiatimes.com,2025-01-04T14:45:00+05:30,2025-01-06,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent State Bank of India corporate performance, banking operations, leadership (CS Setty), funding, lending, results, green bonds, or stock targets."
20250104094500-T144,SBIN.NS,"SBI और HDFC Bank ग्राहकों के लिए अच्छी खबर, लिया गया बड़ा फैसला - good news for sbi and hdfc bank customers interest rates",https://www.punjabkesari.in/business/news/good-news-for-sbi-and-hdfc-bank-customers-interest-rates-2084554,https://www.punjabkesari.in/business/news/good-news-for-sbi-and-hdfc-bank-customers-interest-rates-2084554,punjabkesari.in,2025-01-04T15:15:00+05:30,2025-01-06,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent State Bank of India corporate performance, banking operations, leadership (CS Setty), funding, lending, results, green bonds, or stock targets."
20250104101500-T884,SBIN.NS,"SBI आणि HDFC Bank नं दिलं न्यू ईयर गिफ्ट; वाढवलं FD वरील व्याज, कोणाला फायदा?",https://www.lokmat.com/business/savings-investments/sbi-and-hdfc-bank-gave-a-new-year-gift-increased-interest-on-fd-who-benefits-a-a720/,https://www.lokmat.com/business/savings-investments/sbi-and-hdfc-bank-gave-a-new-year-gift-increased-interest-on-fd-who-benefits-a-a720/,lokmat.com,2025-01-04T15:45:00+05:30,2025-01-06,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent State Bank of India corporate performance, banking operations, leadership (CS Setty), funding, lending, results, green bonds, or stock targets."
20250104111500-T836,SBIN.NS,"SBI New Deposit Schemes: ₹574 के निवेश पर लखपति, एसबीआई ने पेश की दो खास डिपॉजिट स्कीम, चेक करें डिटेल्स",https://hindi.moneycontrol.com/news/your-money/investment/sbi-new-deposit-schemes-launches-har-ghar-lakhpati-rd-scheme-and-sbi-patrons-fd-deposit-scheme-for-these-senior-citizens-1948416.html,https://hindi.moneycontrol.com/news/your-money/investment/sbi-new-deposit-schemes-launches-har-ghar-lakhpati-rd-scheme-and-sbi-patrons-fd-deposit-scheme-for-these-senior-citizens-1948416.html,moneycontrol.com,2025-01-04T16:45:00+05:30,2025-01-06,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent State Bank of India corporate performance, banking operations, leadership (CS Setty), funding, lending, results, green bonds, or stock targets."
20250104113000-269,SBIN.NS,"F&O Talk | Nifty marks 9th year of gains, depends on sustenance above 24,500 for major reversal: Sudeep Shah of SBI Securities",https://economictimes.indiatimes.com/markets/expert-view/fo-talk-nifty-marks-9th-year-of-gains-depends-on-sustenance-above-24500-for-major-reversal-sudeep-shah-of-sbi-securities/articleshow/116940904.cms,https://economictimes.indiatimes.com/markets/expert-view/fo-talk-nifty-marks-9th-year-of-gains-depends-on-sustenance-above-24500-for-major-reversal-sudeep-shah-of-sbi-securities/articleshow/116940904.cms,indiatimes.com,2025-01-04T17:00:00+05:30,2025-01-06,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent State Bank of India corporate performance, banking operations, leadership (CS Setty), funding, lending, results, green bonds, or stock targets."
20250104120000-614,SBIN.NS,SBI unveils two new schemes to boost deposit mobilisation,https://www.rediff.com/business/report/sbi-unveils-two-new-schemes-to-boost-deposit-mobilisation/20250104.htm,https://www.rediff.com/business/report/sbi-unveils-two-new-schemes-to-boost-deposit-mobilisation/20250104.htm,rediff.com,2025-01-04T17:30:00+05:30,2025-01-06,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent State Bank of India corporate performance, banking operations, leadership (CS Setty), funding, lending, results, green bonds, or stock targets."
20250104123000-280,SBIN.NS,SBI launches innovation products to attract deposits,https://article.wn.com/view/2025/01/04/SBI_launches_innovation_products_to_attract_deposits/,https://article.wn.com/view/2025/01/04/SBI_launches_innovation_products_to_attract_deposits/,wn.com,2025-01-04T18:00:00+05:30,2025-01-06,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent State Bank of India corporate performance, banking operations, leadership (CS Setty), funding, lending, results, green bonds, or stock targets."
20250104133000-T965,SBIN.NS,"Recruitment in Telangana High Court SBI NEET PG cut-off reduced, BPSC re exam | PBSC Protest | जॉब & एजुकेशन बुलेटिन: RBI में जून‍ियर इंजीनियर की भर्ती, SBI में ऑफिसर की वैकेंसी निकली; UGC NET एडमिट कार्ड जारी",https://www.bhaskar.com/career/news/recruitment-in-telangana-high-court-sb-neet-pg-cut-off-reduced-bpsc-re-exam-134236526.html,https://www.bhaskar.com/career/news/recruitment-in-telangana-high-court-sb-neet-pg-cut-off-reduced-bpsc-re-exam-134236526.html,bhaskar.com,2025-01-04T19:00:00+05:30,2025-01-06,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent State Bank of India corporate performance, banking operations, leadership (CS Setty), funding, lending, results, green bonds, or stock targets."
20250104134500-T1274,SBIN.NS,"SBI New Schemes:'हर घर लखपति' SBI ने लॉन्च की दो नई डिपॉजिट स्कीम, जानिए पूरी डीटेल्स - sbi launches two new deposit schemes know full details",https://www.punjabkesari.in/business/news/sbi-launches-two-new-deposit-schemes-know-full-details-2084770,https://www.punjabkesari.in/business/news/sbi-launches-two-new-deposit-schemes-know-full-details-2084770,punjabkesari.in,2025-01-04T19:15:00+05:30,2025-01-06,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent State Bank of India corporate performance, banking operations, leadership (CS Setty), funding, lending, results, green bonds, or stock targets."
20250104151500-307,SBIN.NS,SBI launches innovation products to attract deposits - The Hindu BusinessLine,https://www.thehindubusinessline.com/money-and-banking/sbi-launches-innovation-products-to-attract-deposits/article69061215.ece,https://www.thehindubusinessline.com/money-and-banking/sbi-launches-innovation-products-to-attract-deposits/article69061215.ece,thehindubusinessline.com,2025-01-04T20:45:00+05:30,2025-01-06,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent State Bank of India corporate performance, banking operations, leadership (CS Setty), funding, lending, results, green bonds, or stock targets."
20250104170000-T1755,SBIN.NS,state bank of india sco recruitment online application begins sbi.co.in,https://www.jansatta.com/education/state-bank-of-india-sco-recruitment-online-application-begins-sbi-coin/3763489/,https://www.jansatta.com/education/state-bank-of-india-sco-recruitment-online-application-begins-sbi-coin/3763489/,jansatta.com,2025-01-04T22:30:00+05:30,2025-01-06,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent State Bank of India corporate performance, banking operations, leadership (CS Setty), funding, lending, results, green bonds, or stock targets."
20250105033000-537,SBIN.NS,Chartist Talks: SBI Securities' Sudeep Shah picks these 2 stocks for January,https://www.moneycontrol.com/news/business/markets/chartist-talks-sbi-securities-sudeep-shah-picks-these-2-stocks-for-january-12903479.html,https://www.moneycontrol.com/news/business/markets/chartist-talks-sbi-securities-sudeep-shah-picks-these-2-stocks-for-january-12903479.html,moneycontrol.com,2025-01-05T09:00:00+05:30,2025-01-06,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent State Bank of India corporate performance, banking operations, leadership (CS Setty), funding, lending, results, green bonds, or stock targets."
20250105100000-136,SBIN.NS,"Market cap of HDFC Bank, TCS, SBI decline nearly by Rs 1 lakh crore this week; RIL, ITC emerge winners",https://www.financialexpress.com/market/market-cap-of-hdfc-bank-tcs-sbi-decline-nearly-by-rs-1-lakh-crore-this-week-ril-itc-emerge-winners-3707624/,https://www.financialexpress.com/market/market-cap-of-hdfc-bank-tcs-sbi-decline-nearly-by-rs-1-lakh-crore-this-week-ril-itc-emerge-winners-3707624/,financialexpress.com,2025-01-05T15:30:00+05:30,2025-01-06,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent State Bank of India corporate performance, banking operations, leadership (CS Setty), funding, lending, results, green bonds, or stock targets."
20250105104500-407,SBIN.NS,"Bank FD Interest Rates 2025 Comparison: Check SBI, PNB, HDFC And ICICI Bank Rates",https://www.news18.com/business/savings-and-investments/fixed-deposit-interest-rate-comparison-sbi-pnb-icici-bank-fd-rates-2025-9177746.html,https://www.news18.com/business/savings-and-investments/fixed-deposit-interest-rate-comparison-sbi-pnb-icici-bank-fd-rates-2025-9177746.html,news18.com,2025-01-05T16:15:00+05:30,2025-01-06,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent State Bank of India corporate performance, banking operations, leadership (CS Setty), funding, lending, results, green bonds, or stock targets."
20250105111500-T194,SBIN.NS,"Chartist Talks: SBI सिक्योरिटीज के सुदीप शाह इन दो शेयरों पर हैं बुलिश, जानिए FMCG स्टॉक्स पर क्या है राय",https://hindi.moneycontrol.com/news/markets/stocks-to-invest-chartist-talks-sbi-securities-sudeep-shah-picks-these-2-stocks-for-january-1948586.html,https://hindi.moneycontrol.com/news/markets/stocks-to-invest-chartist-talks-sbi-securities-sudeep-shah-picks-these-2-stocks-for-january-1948586.html,moneycontrol.com,2025-01-05T16:45:00+05:30,2025-01-06,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent State Bank of India corporate performance, banking operations, leadership (CS Setty), funding, lending, results, green bonds, or stock targets."
20250105111500-T189,SBIN.NS,"HDFC Market Value; Reliance LIC ICICI SBI Bank Market Cap 2025 Update | HDFC की मार्केट वैल्यू ₹37,025 करोड़ कम हुई: टॉप-10 कंपनियों में से 4 की वैल्यू ₹96,606 करोड़ गिरी, बीते हफ्ते 524 अंक चढ़ा सेंसेक्स",https://www.bhaskar.com/business/news/hdfc-market-value-reliance-lic-icici-sbi-bank-market-cap-2025-update-134241334.html,https://www.bhaskar.com/business/news/hdfc-market-value-reliance-lic-icici-sbi-bank-market-cap-2025-update-134241334.html,bhaskar.com,2025-01-05T16:45:00+05:30,2025-01-06,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent State Bank of India corporate performance, banking operations, leadership (CS Setty), funding, lending, results, green bonds, or stock targets."
20250106030000-135,SBIN.NS,SBI's move to up collateral-free study loans could push other lenders,https://www.livemint.com/education/sbi-collateral-free-education-loans-hdfc-bank-study-abroad-mit-harvard-nbfc-stem-oxford-mit-gic-australia-canada-11735903632135.html,https://www.livemint.com/education/sbi-collateral-free-education-loans-hdfc-bank-study-abroad-mit-harvard-nbfc-stem-oxford-mit-gic-australia-canada-11735903632135.html,livemint.com,2025-01-06T08:30:00+05:30,2025-01-06,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent State Bank of India corporate performance, banking operations, leadership (CS Setty), funding, lending, results, green bonds, or stock targets."
20250106084500-74,SBIN.NS,"SBI Ed Vantage scheme's collateral-free loans for up to ₹50 lakh, what it means for students planning to study abroad",https://www.hindustantimes.com/education/features/sbi-ed-vantage-schemes-collateral-free-loans-for-up-to-rs-50-lakh-what-it-means-for-students-planning-to-study-abroad-101736146930029.html,https://www.hindustantimes.com/education/features/sbi-ed-vantage-schemes-collateral-free-loans-for-up-to-rs-50-lakh-what-it-means-for-students-planning-to-study-abroad-101736146930029.html,hindustantimes.com,2025-01-06T14:15:00+05:30,2025-01-06,gdelt_gkg_observation,DIRECTLY_RELEVANT,"Parent State Bank of India corporate performance, banking operations, leadership (CS Setty), funding, lending, results, green bonds, or stock targets."
