gkg_record_id,date,source,url,headline,pipeline_stage,matcher_decision,trading_date,human_label,notes
20240101111500-257,20240101111500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/sensex-nifty-close-flat-in-new-years-first-trading-session-dragged-by-banking-stocks/articleshow/106453315.cms,"sensex today: Sensex, Nifty kick off 2024 on a flat note dragged by banking, auto stocks",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240101111500-29,20240101111500,thenationonlineng.net,https://thenationonlineng.net/5g-zte-releases-white-paperon-industrial-productions/,5G: ZTE releases White Paperon industrial productions - The Nation Newspaper,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240101111500-T1343,20240101111500,indiatimes.com,https://navbharattimes.indiatimes.com/business/share-market/share-news/sensex-nifty-end-higher-in-volatile-trade-on-the-first-day-of-the-year/articleshow/106453028.cms,"साल के पहले दिन शेयर बाजार में 'सूनामी', गिरकर संभला और फिर बना दिया रेकॉर्ड, जानिए किन शेयरों में रही सबसे ज्यादा तेजी",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240101113000-T1693,20240101113000,digit.in,https://www.digit.in/ta/news/telecom/vi-launches-new-rs-2999-prepaid-plan-with-850gb-data-know-all-details.html,VI திட்டத்தில் கிடைக்கும் 365 நாள் வேலிடிட்டி 850 GB data,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240101114500-766,20240101114500,theweek.in,https://www.theweek.in/wire-updates/business/2024/01/01/del24-biz-stocks-close.html,Sensex Nifty kick off 2024 on a flat note,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240101114500-636,20240101114500,orissapost.com,https://www.orissapost.com/sensex-nifty-kick-off-2024-on-a-flat-note/,"Sensex, Nifty kick off 2024 on a flat note",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240101114500-T85,20240101114500,maharashtratimes.com,https://maharashtratimes.com/business/share-bazaar/stock-market-closing-update-today-sensex-nifty-end-higher-in-volatile-trade-on-first-day-of-year/articleshow/106453100.cms,Today Stock Market Update Sensex-Nifty End Higher in Volatile Trade After Sharp Fall; वर्षाच्या पहिल्याच दिवशी शेअर बाजारात त्सुनामी! पडझडीनंतर सावरला अन् केला नवा विक्रम,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240101120000-32,20240101120000,bilkulonline.com,https://bilkulonline.com/2024/01/01/fmcg-it-stocks-lead-sensex-higher/,"FMCG, IT stocks lead Sensex higher - Bilkul Online",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240101120000-373,20240101120000,businesstoday.in,https://www.businesstoday.in/markets/market-commentary/story/sensex-nifty-kick-off-2024-on-a-flat-note-gsfc-jbm-auto-jump-up-to-13-411458-2024-01-01,"Sensex, Nifty kick-off 2024 on a flat note; GSFC, JBM Auto jump up to 13%",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240101120000-234,20240101120000,tribuneindia.com,https://www.tribuneindia.com/news/business/sensex-nifty-kick-off-2024-on-a-flat-note-577314,"Sensex, Nifty kick off 2024 on a flat note",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240101120000-626,20240101120000,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/sensex-nifty-kick-off-2024-on-a-flat-note/article67695259.ece,"Sensex, Nifty kick off 2024 on a flat note - The Hindu BusinessLine",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240101121500-490,20240101121500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/106455001.cms,Stock Market Sectors: Stock market update: Mining stocks down as market falls,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240101123000-134,20240101123000,businessworld.in,https://www.businessworld.in/article/New-year-Trading-Concludes-Flat-As-Nifty-Sensex-Trade-Dull-/01-01-2024-504154/,New year Trading Concludes Flat As Nifty Sensex Trade Dull,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240101123000-467,20240101123000,rediff.com,https://www.rediff.com/business/report/sensex-nifty-kick-off-2024-on-a-flat-note/20240101.htm,"Sensex, Nifty kick off 2024 on a flat note",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240101124500-302,20240101124500,telegraphindia.com,https://www.telegraphindia.com/feeds/business/sensex-and-nifty-begin-2024-on-a-flat-note-marginal-gains-in-volatile-trading/cid/1990809,"Sensex | Sensex and Nifty begin 2024 on a flat note, marginal gains in volatile trading",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240101124500-315,20240101124500,rttnews.com,https://www.rttnews.com/3414030/sensex-nifty-end-on-flat-note.aspx,"Sensex, Nifty End On Flat Note",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240101130000-479,20240101130000,livemint.com,https://www.livemint.com/market/stock-market-news/stock-market-today-sensex-nifty-50-end-mixed-on-first-trading-day-of-year-2024-mid-smallcaps-outperform-11704102466190.html,"Stock market today: Sensex, Nifty 50 end flat on first trading day of year 2024",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240101133000-494,20240101133000,bignewsnetwork.com,https://www.bignewsnetwork.com/news/274081922/sensex-starts-2024-on-tepid-note-nifty-gains-sensex-inches-up-focus-shifts-to-q3-earnings,"Sensex starts 2024 on tepid note: Nifty gains, Sensex inches up; focus shifts to Q3 earnings",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240101133000-34,20240101133000,prokerala.com,https://www.prokerala.com/news/articles/a1492878.html,Nifty gives up intra-day gains in late sell-off,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240101133000-844,20240101133000,telecomlead.com,https://www.telecomlead.com/4g-lte/indias-broadband-subscribers-reach-885-mn-reliance-jio-dominates-market-113956,"India's Broadband Subscribers Reach 885 mn, Reliance Jio Dominates Market",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240101133000-356,20240101133000,telegraphindia.com,https://www.telegraphindia.com/business/sensex-and-nifty-begin-2024-on-a-flat-note-marginal-gains-in-volatile-trading/cid/1990809,"Sensex | Sensex and Nifty begin 2024 on a flat note, marginal gains in volatile trading",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240101133000-172,20240101133000,thehindu.com,https://www.thehindu.com/business/markets/sensex-nifty-kick-off-2024-on-a-flat-note/article67695466.ece,"Sensex, Nifty kick off 2024 on a flat note",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240101134500-313,20240101134500,deccanherald.com,https://www.deccanherald.com/business/markets/sensex-nifty-kick-off-2024-on-a-flat-note-amid-high-volatility-2831545,"Sensex, Nifty kick off 2024 on a flat note amid high volatility",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240101134500-195,20240101134500,menafn.com,https://menafn.com/1107673846/Nifty-Gives-Up-Intra-Day-Gains-In-Late-Sell-Off,Nifty Gives Up Intra-Day Gains In Late Sell-Off,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240101140000-825,20240101140000,theweek.in,https://www.theweek.in/wire-updates/business/2024/01/01/del38-biz-ld-stocks.html,Sensex Nifty kick off 2024 on a flat note amid high volatility,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240101143000-460,20240101143000,aninews.in,https://aninews.in/news/business/business/sensex-starts-2024-on-tepid-note-nifty-gains-sensex-inches-up-focus-shifts-to-q3-earnings20240101174233/,"Sensex starts 2024 on tepid note: Nifty gains, Sensex inches up; focus shifts to Q3 earnings",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240101143000-833,20240101143000,rttnews.com,https://www.rttnews.com/story.aspx?Id=3414030,"Sensex, Nifty End On Flat Note",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240101151500-180,20240101151500,indiablooms.com,https://www.indiablooms.com/finance-details/19676/indian-market-marginally-rises-by-31-68-points-to-touch-72-271-94-on-new-year-s-day.html,"Indian market marginally rises by 31.68 points to touch 72,271.94 on New Year's Day | Indiablooms - First Portal on Digital News Management",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240101153000-395,20240101153000,oklahomacitysun.com,https://www.oklahomacitysun.com/news/274081922/sensex-starts-2024-on-tepid-note-nifty-gains-sensex-inches-up-focus-shifts-to-q3-earnings,"Sensex starts 2024 on tepid note: Nifty gains, Sensex inches up; focus shifts to Q3 earnings",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240101161500-394,20240101161500,webindia123.com,https://news.webindia123.com/news/Articles/Business/20240101/4154762.html,"Sensex starts 2024 on tepid note: Nifty gains, Sensex inches up; focus shifts to Q3 earnings",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240101164500-600,20240101164500,newzealandstar.com,https://www.newzealandstar.com/news/274081922/sensex-starts-2024-on-tepid-note-nifty-gains-sensex-inches-up-focus-shifts-to-q3-earnings,"Sensex starts 2024 on tepid note: Nifty gains, Sensex inches up; focus shifts to Q3 earnings",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240101170000-1133,20240101170000,sierraleonetimes.com,https://www.sierraleonetimes.com/news/274081922/sensex-starts-2024-on-tepid-note-nifty-gains-sensex-inches-up-focus-shifts-to-q3-earnings,"Sensex starts 2024 on tepid note: Nifty gains, Sensex inches up; focus shifts to Q3 earnings",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240101171500-339,20240101171500,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/trade-setup-for-tuesday-15-things-to-know-before-opening-bell-12-11984541.html,Trade setup for Tuesday: 15 things to know before opening bell,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240101171500-707,20240101171500,nigeriasun.com,https://www.nigeriasun.com/news/274081922/sensex-starts-2024-on-tepid-note-nifty-gains-sensex-inches-up-focus-shifts-to-q3-earnings,"Sensex starts 2024 on tepid note: Nifty gains, Sensex inches up; focus shifts to Q3 earnings",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240101173000-T1870,20240101173000,sharemanthan.in,https://www.sharemanthan.in/60-stock-market/73628-sensex-nifty-bank-market-closing-review-01012024,"नए साल के पहले दिन बाजार में रिकॉर्ड स्तर पर मुनाफावसूली, बाजार मामूली बढ़त के साथ सपाट बंद",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240101183000-714,20240101183000,centralchronicle.com,https://www.centralchronicle.com/sensex-improves-31-pts/,Sensex improves 31 pts – Central India's Premier English Daily,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240102010000-686,20240102010000,dailyexcelsior.com,https://www.dailyexcelsior.com/sensex-nifty-kick-off-2024-on-a-flat-note/,"Sensex, Nifty kick off 2024 on a flat note",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240102011500-T442,20240102011500,indiatimes.com,https://navbharattimes.indiatimes.com/business/share-market/share-news/share-market-prediction-for-2nd-january-2024-watch-vodafone-idea-and-lic/articleshow/106458503.cms,Share Market Update: मंगलवार को वोडाफोन आइडिया और एलआईसी कर सकते हैं निवेशकों का मंगल,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240102034500-504,20240102034500,marketscreener.com,https://www.marketscreener.com/news/latest/Indian-shares-set-to-open-higher-45655544/,Indian shares set to open higher,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240102043000-T500,20240102043000,moneycontrol.com,https://hindi.moneycontrol.com/news/markets/buzzing-stocks-vodafone-idea-buzzing-stocks-sjvn-tata-steel-lic-asain-paints-others-to-watch-on-2-january-1692171.html,"Buzzing Stocks: वोडाफोन आइडिया से लेकर LIC तक, आज इन 10 शेयरों पर रहेगी सबकी नजर",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240102050000-237,20240102050000,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/nifty-sensex-open-marginally-in-red-volatility-to-persist-in-markets-analysts-11986101.html,"Nifty, Sensex open marginally in red, volatility to persist in markets: Analysts",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240102053000-799,20240102053000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/106468849.cms,Stock Market Sectors: Stock market update: Mining stocks down as market falls,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240102053000-10,20240102053000,livemint.com,https://www.livemint.com/market/stock-market-news/jefferies-states-key-reasons-why-markets-could-scale-new-highs-nifty-december2024-target-stands-at-24000-11704166912236.html,Jefferies states key reasons why markets could scale new highs,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240102054500-T879,20240102054500,livehindustan.com,https://www.livehindustan.com/business/story-stock-market-slipped-openly-on-the-rise-sensex-nifty-red-place-bets-on-these-shares-today-2-jan-2024-9146342.html,"Business News : Stock market slipped openly on the rise Sensex Nifty red place bets on these shares today 2 jan 2024 - शेयर बाजार लड़खड़ाया, सेंसेक्स 72000 और निफ्टी 21600 के नीचे",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240102060000-294,20240102060000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-falls/articleshow/106470578.cms,Stock Market Sectors: Stock market update: Power stocks up as market falls,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240102060000-816,20240102060000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/24k-in-2024-nifty-can-deliver-double-digit-returns-says-jefferies-adds-adani-ports/articleshow/106469548.cms,"nifty 2024 target: 24K in 2024? Nifty can deliver double-digit returns, says Jefferies, adds Adani Ports",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240102060000-41,20240102060000,tribuneindia.com,https://www.tribuneindia.com/news/business/markets-fall-in-early-trade-as-sensex-falls-202-76-points-577579,Markets fall in early trade as Sensex falls 202.76 points,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240102060000-T107,20240102060000,punjabkesari.in,https://www.punjabkesari.in/business/news/decline-in-early-trade-in-domestic-markets-1923301,घरेलू बाजारों में शुरुआती कारोबार में गिरावट - decline in early trade in domestic markets,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240102061500-759,20240102061500,outlookindia.com,https://business.outlookindia.com/markets/stocks-to-watch-on-2-january-lic-hul-tcs-and-others-in-news,"Stocks To Watch On 2 January: LIC, HUL, TCS And Others In News",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240102061500-553,20240102061500,indiablooms.com,https://www.indiablooms.com/finance-details/19678/sensex-drops-342-48-points-during-opening-session.html,Sensex drops 342.48 points during opening session | Indiablooms - First Portal on Digital News Management,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240102061500-458,20240102061500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/technical-stock-pick-this-sensex-stock-from-telecom-space-likely-to-surpass-1100-levels-to-hit-fresh-record-highs/articleshow/106471624.cms,stock pick: Technical Stock Pick: This Sensex stock from telecom space likely to surpass 1100 levels to hit fresh record highs,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240102063000-695,20240102063000,telegraphindia.com,https://www.telegraphindia.com/feeds/business/sensex-falls-202-points-to-72069-in-early-trade-nifty-declines-42-points-to-21699/cid/1990960,"Stock market | Sensex falls 202 points to 72,069 in early trade; Nifty declines 42 points to 21,699",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240102063000-946,20240102063000,theweek.in,https://www.theweek.in/wire-updates/business/2024/01/02/del5-biz-stocks-open.html,Markets fall in early trade,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240102063000-806,20240102063000,theweek.in,https://www.theweek.in/news/biz-tech/2024/01/02/sensex-nifty-decline-in-early-trade-amid-weak-asian-trends-fresh-foreign-fund-outflows.html,"Sensex, Nifty decline in early trade amid weak Asian trends, fresh foreign fund outflows",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240102063000-381,20240102063000,thehindu.com,https://www.thehindu.com/business/markets/markets-fall-in-early-trade-sensex-down-200-points/article67697572.ece,Markets fall in early trade; Sensex down 200 points,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240102064500-365,20240102064500,news18.com,https://www.news18.com/business/stock-market-updates-sensex-down-100-pts-nifty-nears-21700-zomato-jumps-3-8724824.html,"Stock Market Updates: Sensex Down 600 pts, Nifty Below 21,600; Auto Stocks Drag",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240102064500-876,20240102064500,news18.com,https://www.news18.com/business/stocks-to-watch-lic-eicher-motors-bhel-vedanta-tata-motors-ultratech-and-others-8724763.html,"Stocks to Watch: LIC, Eicher Motors, BHEL, Vedanta, Tata Motors, UltraTech, and Others",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240102070000-170,20240102070000,indiatimes.com,https://timesofindia.indiatimes.com/business/markets/sensex/sensex-nifty-down-amid-selling-pressure-in-financials-it/articleshow/106470241.cms,"Sensex, Nifty down amid selling pressure in financials, IT",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240102070000-T542,20240102070000,amarujala.com,https://www.amarujala.com/ram-mandir/ayodhya-ram-mandir-teerth-kshetra-puram-will-be-impenetrable-in-security-tent-city-being-established-2024-01-02,"Ayodhya Ram Mandir Teerth Kshetra Puram Will Be Impenetrable In Security Tent City Being Established - Amar Ujala Hindi News Live - Ram Mandir:सुरक्षा में अभेद्य होगा तीर्थ क्षेत्र पुरम, टेंट सिटी के साथ तीन सौ वाहनों के लिए पार्किंग स्थल",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240102073000-255,20240102073000,telegraphindia.com,https://www.telegraphindia.com/business/sensex-falls-202-points-to-72069-in-early-trade-nifty-declines-42-points-to-21699/cid/1990960,"Stock market | Sensex falls 202 points to 72,069 in early trade; Nifty declines 42 points to 21,699",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240102073000-880,20240102073000,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/mid-day-mood-profit-booking-seeps-in-as-indices-trade-in-red-pharma-stocks-shine-11986201.html,Mid-day Mood | Profit booking seeps in as indices trade in red; pharma stocks shine,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240102074500-873,20240102074500,businesstoday.in,https://www.businesstoday.in/markets/market-commentary/story/sensex-slips-550-points-nifty-below-21600-it-auto-capital-goods-shares-lead-losses-411509-2024-01-02,"Sensex slips 550 points, Nifty below 21,600; IT, auto, capital goods shares lead losses",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240102080000-434,20240102080000,rttnews.com,https://www.rttnews.com/3414061/sensex-nifty-fall-on-mixed-china-data.aspx,"Sensex, Nifty Fall On Mixed China Data",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
