gkg_record_id,headline,source,url,reason
20240410110000-1419,"sensex news today: Sensex, Nifty rally to record highs ahead of US inflation report; investors gain  Rs 2 lakh crore",indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/sensex-nifty-rally-to-record-highs-ahead-of-us-inflation-report/articleshow/109194564.cms,Filtered by BigQueryGKGExtractor
20240410111500-38,"Stock market today: BSE Sensex closes above 75,000 for the first time; investors richer by Rs 2 lakh crore",indiatimes.com,https://timesofindia.indiatimes.com/business/india-business/stock-market-today-bse-sensex-closes-above-75000-for-the-first-time-investors-richer-by-rs-2-lakh-crore/articleshow/109195233.cms,Filtered by BigQueryGKGExtractor
20240410114500-535,"RealmOne Acquires Software Development, Operations Support Provider Torin Consulting",govconwire.com,https://www.govconwire.com/2024/04/realmone-acquires-software-development-operations-support-provider-torin-consulting/,Filtered by BigQueryGKGExtractor
20240410114500-1256,Naresh Duddu,informationweek.com,https://www.informationweek.com:443/author/naresh-duddu,Filtered by BigQueryGKGExtractor
20240410121500-170,Indices: Stock market update: Nifty IT index  advances  0.61%,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-advances-0-61/articleshow/109197042.cms,Filtered by BigQueryGKGExtractor
20240410121500-1290,Intel Vision 2024: Intel Gaudi 3 boasts 50% better performance with a focus on open standards of AI,digit.in,https://www.digit.in/news/general/intel-vision-2024-intel-gaudi-3-boasts-50-better-performance-with-a-focus-on-open-standards-of-ai.html,Filtered by BigQueryGKGExtractor
20240410130000-1854,"Markets settle lower after hitting record peaks in intra-day; Sensex breaches 75,000-milestone",deccanchronicle.com,https://www.deccanchronicle.com/business/economics/markets-settle-lower-after-hitting-record-peaks-in-intra-day-sensex-breaches-75000-milestone-888995,Filtered by BigQueryGKGExtractor
20240410131500-377,"Drug Discovery Informatics Market to Reach $7.9 Billion, Globally, By 2032 at 10.5% CAGR: Allied Market Research",yahoo.com,https://finance.yahoo.com/news/drug-discovery-informatics-market-reach-124500637.html,Filtered by BigQueryGKGExtractor
20240410131500-570,"CriticalRiver  ropes in Phaneesh Murthy, Raju Reddy  - The Hindu BusinessLine",thehindubusinessline.com,https://www.thehindubusinessline.com/info-tech/criticalriver-ropes-in-phaneesh-murthy-raju-reddy/article68049790.ece,Filtered by BigQueryGKGExtractor
20240410140000-291,What's Going On With Intel Stock Wednesday?,biztoc.com,https://biztoc.com/x/1265dc938cfb731b,Filtered by BigQueryGKGExtractor
20240410141500-560,R Systems International Appoints Chief Customer Officer and Chief Marketing Officer to Deepen Client Relationships and Accelerate Growth,streetinsider.com,https://www.streetinsider.com/Business+Wire/R+Systems+International+Appoints+Chief+Customer+Officer+and+Chief+Marketing+Officer+to+Deepen+Client+Relationships+and+Accelerate+Growth/23050083.html,Filtered by BigQueryGKGExtractor
20240410163000-T34,&#xC2E;&#xC30;&#xC4B;&#xC38;&#xC3E;&#xC30;&#xC3F; &#xC07;&#xC28;&#xC4D;&#xC2B;&#xC4B;&#xC38;&#xC3F;&#xC38;&#xC4D;&#x200C; &#xC26;&#xC3E;&#xC24;&#xC43;&#xC24;&#xC4D;&#xC35;&#xC02;.. &#xC30;&#xC42;.33 &#xC15;&#xC4B;&#xC1F;&#xC4D;&#xC32;&#xC41; &#xC35;&#xC3F;&#xC30;&#xC3E;&#xC33;&#xC02;,sakshi.com,https://www.sakshi.com/telugu-news/business/infosys-foundation-grants-rs-33-cr-karnataka-police-2019226,Filtered by BigQueryGKGExtractor
20240410164500-1498,eClerx appoints Manish Sharma as its new Chief Revenue Officer,streetinsider.com,https://www.streetinsider.com/PRNewswire/eClerx+appoints+Manish+Sharma+as+its+new+Chief+Revenue+Officer/23050906.html,Filtered by BigQueryGKGExtractor
20240410170000-1724,eClerx appoints Manish Sharma as its new Chief Revenue Officer,prnewswire.com,https://www.prnewswire.com/news-releases/eclerx-appoints-manish-sharma-as-its-new-chief-revenue-officer-302113383.html,Filtered by BigQueryGKGExtractor
20240410171500-525,eClerx appoints Manish Sharma as its new Chief Revenue Officer,tmcnet.com,https://www.tmcnet.com/usubmit/2024/04/10/9992496.htm,Filtered by BigQueryGKGExtractor
20240410183000-793,Eclerx Appoints Manish Sharma As Its New Chief Revenue Officer,menafn.com,https://menafn.com/1108080818/Eclerx-Appoints-Manish-Sharma-As-Its-New-Chief-Revenue-Officer,Filtered by BigQueryGKGExtractor
20240410184500-180,"IT firm CriticalRiver ropes in industry veterans Phaneesh Murthy, Raju Reddy; bolsters leadership team",thehindu.com,https://www.thehindu.com/business/Industry/it-firm-criticalriver-ropes-in-industry-veterans-phaneesh-murthy-raju-reddy-bolsters-leadership-team/article68051819.ece,Filtered by BigQueryGKGExtractor
20240410191500-286,Tight Budgets Shape Mainframe Plans Throughout Americas,streetinsider.com,https://www.streetinsider.com/Business+Wire/Tight+Budgets+Shape+Mainframe+Plans+Throughout+Americas/23051552.html,Filtered by BigQueryGKGExtractor
20240410191500-1087,Tarun Bajaj appointed chair of US-India tax forum,americanbazaaronline.com,https://www.americanbazaaronline.com/2024/04/10/tarun-bajaj-appointed-chair-of-us-india-tax-forum-456468/,Filtered by BigQueryGKGExtractor
20240410193000-826,Tight Budgets Shape Mainframe Plans Throughout Americas,tmcnet.com,https://www.tmcnet.com/usubmit/2024/04/10/9992560.htm,Filtered by BigQueryGKGExtractor
20240410201500-2082,Tight Budgets Shape Mainframe Plans Throughout Americas,marketscreener.com,https://www.marketscreener.com/quote/stock/INFORMATION-SERVICES-GROU-879237/news/Tight-Budgets-Shape-Mainframe-Plans-Throughout-Americas-46408135/,Filtered by BigQueryGKGExtractor
20240410201500-980,Tight Budgets Shape Mainframe Plans Throughout Americas,lelezard.com,https://www.lelezard.com/en/news-21330456.html,Filtered by BigQueryGKGExtractor
20240411003000-609,"Call Center Outsourcing Market size is set to grow by USD 27.64 billion from 2023-2027, Rise of emerging countries as call center destinations boost the market, Technavio",prnewswire.com,https://www.prnewswire.com/news-releases/call-center-outsourcing-market-size-is-set-to-grow-by-usd-27-64-billion-from-2023-2027--rise-of-emerging-countries-as-call-center-destinations-boost-the-market-technavio-302112746.html,Filtered by BigQueryGKGExtractor
20240411004500-10,Intel launches Gaudi 3 &#x2013; Gadget,gadget.co.za,https://gadget.co.za/gaudi3/,Filtered by BigQueryGKGExtractor
20240411020000-321,Covid hit UPSC aspirants demand extra attempt for Mains &#x2013; Rashtra News,rashtranews.com,https://www.rashtranews.com/covid-hit-upsc-aspirants-demand-extra-attempt-for-mains-rashtra-news/,Filtered by BigQueryGKGExtractor
20240411033000-449,"tcs: TCS becomes the world's second-most valuable IT services brand, here's what helped the company 'beat' IBM &#x2013; Rashtra News : Tech News",rashtranews.com,https://www.rashtranews.com/tcs-tcs-becomes-the-worlds-second-most-valuable-it-services-brand-heres-what-helped-the-company-beat-ibm-rashtra-news-tech-news/,Filtered by BigQueryGKGExtractor
20240411043000-405,"Tech slump, large batches deal a blow! IITs struggle to find placements for students; low paying jobs being rejected",indiatimes.com,https://timesofindia.indiatimes.com/business/india-business/tech-slump-large-batches-deal-a-blow-iits-struggle-to-find-placements-for-students-low-paying-jobs-being-rejected/articleshow/109210392.cms,Filtered by BigQueryGKGExtractor
20240411044500-T840,"W Polsce narasta niebezpieczne zjawisko. ""Fala zwolnie&#x144; si&#x119; rozp&#x119;dza""",money.pl,https://www.money.pl/gospodarka/w-polsce-narasta-niebezpieczne-zjawisko-fala-zwolnien-sie-rozpedza-7015476105247648a.html,Filtered by BigQueryGKGExtractor
20240411081500-698,YourStory | Stories about startups & entrepreneurships,yourstory.com,https://social.yourstory.com:443/enterprise-story/2024/04/infosys-intel-enterprise-growth-gen-ai,Filtered by BigQueryGKGExtractor
20240411084500-220,"TCS Q4 results preview: 5 key things to watch as IT firm shares earnings on Friday, April 12",businesstoday.in,https://www.businesstoday.in/markets/company-stock/story/tcs-q4-results-preview-5-key-things-to-watch-as-it-firm-shares-earnings-on-friday-april-12-425112-2024-04-11,Filtered by BigQueryGKGExtractor
20240411100000-1171,YourStory | Stories about startups & entrepreneurships,yourstory.com,https://her.yourstory.com:443/enterprise-story/2024/04/infosys-intel-enterprise-growth-gen-ai,Filtered by BigQueryGKGExtractor
20240411101500-627,'Deepfaked' investing scams: Six tips to outsmart them,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/deepfaked-investing-scams-six-tips-to-outsmart-them-12620961.html,Filtered by BigQueryGKGExtractor
20240411101500-460,Searching for Asia's 'secret source' - Professional Wealth Management,pwmnet.com,https://www.pwmnet.com/searching-for-asias-secret-source,Filtered by BigQueryGKGExtractor
20240411104500-551,'Deepfaked' investing scams explode; here're 6 tips to outsmart them,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/deepfaked-investing-scams-explode-herere-6-tips-to-outsmart-them-12620961.html,Filtered by BigQueryGKGExtractor
20240411111500-1457,"Narayana Murthy, Sunil Sharma Join Executive Leadership Team at Critical River",deccanchronicle.com,https://www.deccanchronicle.com/business/criticalriver-fortifies-leadership-for-hyper-growth-889083,Filtered by BigQueryGKGExtractor
20240411114500-801,Aerospace Hourly Availability Services Market Survey Report,openpr.com,https://www.openpr.com/news/3460160/aerospace-hourly-availability-services-market-survey-report,Filtered by BigQueryGKGExtractor
20240411121500-211,"Boomi World 2024 User Conference to Feature Deion ""Coach Prime"" Sanders",canada.com,https://o.canada.com:443/pmn/business-wire-news-releases-pmn/boomi-world-2024-user-conference-to-feature-deion-coach-prime-sanders,Filtered by BigQueryGKGExtractor
20240411121500-404,YourStory | Stories about startups & entrepreneurships,yourstory.com,https://yourstory.com:443/enterprise-story/2024/04/infosys-intel-enterprise-growth-gen-ai,Filtered by BigQueryGKGExtractor
20240411124500-1174,eClerx appoints Manish Sharma as its new Chief Revenue Officer,adgully.com,https://www.adgully.com/eclerx-appoints-manish-sharma-as-its-new-chief-revenue-officer-144362.html,Filtered by BigQueryGKGExtractor
20240411130000-53,Gartner predicts 75% of enterprise software engineers will use AI code assistants by 2028,thehindubusinessline.com,https://www.thehindubusinessline.com/info-tech/gartner-predicts-75-of-enterprise-software-engineers-will-use-ai-code-assistants-by-2028/article68054066.ece,Filtered by BigQueryGKGExtractor
20240411131500-237,Top Web Development Companies in India,thehindu.com,https://www.thehindu.com/brandhub/top-web-development-companies-in-india/article68053679.ece,Filtered by BigQueryGKGExtractor
20240411153000-1922,"Q4 earnings: IT pack seen bracing for muted show amid weak global macros, tight spends",theweek.in,https://www.theweek.in/news/biz-tech/2024/04/11/q4-earnings-it-pack-seen-bracing-for-muted-show-amid-weak-global-macros-tight-spends.html,Filtered by BigQueryGKGExtractor
20240411163000-713,"With Delaporte gone, can legacy hand Srinivas Pallia steer Wipro through the AI",livemint.com,https://www.livemint.com/companies/news/with-delaporte-gone-can-legacy-hand-srinivas-pallia-steer-wipro-through-the-ai-age-11712848208685.html,Filtered by BigQueryGKGExtractor
20240411163000-22,Magic of compounding:  &#x20B9;1 lakh investment in this mutual fund at the time of launch would have swelled to  &#x20B9;1.50 crore,livemint.com,https://www.livemint.com/mutual-fund/magic-of-compounding-rs-1-lakh-investment-at-the-launch-of-this-mutual-fund-swelled-to-rs-1-50-crore-absl-flexi-cap-11712837790007.html,Filtered by BigQueryGKGExtractor
20240411171500-2194,Global Governments are in a Silent War Against Humanity,shtfplan.com,https://www.shtfplan.com/headline-news/global-governments-are-in-a-silent-war-against-humanity,Filtered by BigQueryGKGExtractor
20240411173000-332,Grid Dynamics Appoints Industry Veteran Rahul Shah to Lead Business Expansion in India,eagletribune.com,https://www.eagletribune.com/region/grid-dynamics-appoints-industry-veteran-rahul-shah-to-lead-business-expansion-in-india/article_f8339a50-9d6b-5ee6-8fb6-7a0231868a3e.html,Filtered by BigQueryGKGExtractor
20240411180000-1203,Why Silicon Valley has Rishi Sunak in its sights,telegraph.co.uk,https://www.telegraph.co.uk/business/2024/04/11/silicon-valley-lining-up-to-hire-rishi-sunak/,Filtered by BigQueryGKGExtractor
20240411194500-979,Investing for absolute returns can liberate investors,livemint.com,https://www.livemint.com/opinion/online-views/investing-for-absolute-returns-can-liberate-investors-11712846769506.html,Filtered by BigQueryGKGExtractor
20240411210000-772,"TCS Q4 earnings seen muted, but will outperform peers",financialexpress.com,https://www.financialexpress.com/business/industry-tcs-q4-earnings-seen-muted-but-will-outperform-peers-3454194/,Filtered by BigQueryGKGExtractor
20240411210000-1991,"GenAI deals rise for Indian IT firms, but far behind Accenture",financialexpress.com,https://www.financialexpress.com/business/digital-transformation-genai-deals-rise-for-indian-it-firms-but-far-behind-accenture-3454178/,Filtered by BigQueryGKGExtractor
20240412000000-1589,"Gleneagles Healthcare India Pvt Ltd: Gleneagles Eyes Acquisition, Aims To Be 2,500-bed Chain | Hyderabad News",indiatimes.com,https://timesofindia.indiatimes.com/city/hyderabad/gleneagles-eyes-acquisition-aims-to-be-2500-bed-chain/articleshow/109229750.cms,Filtered by BigQueryGKGExtractor
20240412004500-687,"US tech jobs pick up, green shoots for Indian IT",indiatimes.com,https://timesofindia.indiatimes.com/business/india-business/us-tech-jobs-pick-up-green-shoots-for-indian-it/articleshow/109229801.cms,Filtered by BigQueryGKGExtractor
20240412004500-986,"Asia Pacific Firms Act on Mainframe Needs, Possibilities",streetinsider.com,"https://www.streetinsider.com/Business+Wire/Asia+Pacific+Firms+Act+on+Mainframe+Needs,+Possibilities/23058477.html",Filtered by BigQueryGKGExtractor
20240412010000-T31,&#xC28;&#xC3F;&#xC38;&#xC4D;&#xC38;&#xC3F;&#xC17;&#xC4D;&#xC17;&#xC41;&#xC17;&#xC3E; &#xC28;&#xC3F;&#xC1C;&#xC3E;&#xC32;&#xC28;&#xC41; &#xC15;&#xC3E;&#xC32;&#xC26;&#xC28;&#xC4D;&#xC28;&#xC3F;..,sakshi.com,https://www.sakshi.com/telugu-news/andhra-pradesh/jagans-it-policy-successful-state-2021291,Filtered by BigQueryGKGExtractor
20240412014500-105,"Stock Market Live Updates 12 April 2024: Sensex, Nifty likely to open lower amid negative global cues",thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-live-updates-12-april-2024/article68053888.ece,Filtered by BigQueryGKGExtractor
20240412014500-341,"Day trading guide for April 12, 2024: Intraday supports, resistances for Nifty50 stocks",thehindubusinessline.com,https://www.thehindubusinessline.com/portfolio/day-trading-guide/day-trading-guide-april-12/article68053809.ece,Filtered by BigQueryGKGExtractor
20240412030000-899,Indian IT Firms' Headwinds Linger as Analysts Start Signaling Brighter Outlook,bnnbloomberg.ca,https://www.bnnbloomberg.ca/indian-it-firms-headwinds-linger-as-analysts-start-signaling-brighter-outlook-1.2058220,Filtered by BigQueryGKGExtractor
20240412033000-118,"Stocks that will see action today&#x2014;April 12, 2024",wn.com,https://article.wn.com/view/2024/04/12/Stocks_that_will_see_action_today_April_12_2024/,Filtered by BigQueryGKGExtractor
20240412040000-832,"Morgan Stanley keeps 'moderate' outlook for IT services in Q4, touts weakness in US",moneycontrol.com,https://www.moneycontrol.com/news/business/markets/morgan-stanley-keeps-moderate-outlook-for-it-services-in-q4-touts-weakness-in-us-12624611.html,Filtered by BigQueryGKGExtractor
20240412041500-661,Sun Pharma Slumps Over 2% Early In The Day As Markets Start In Red,freepressjournal.in,https://www.freepressjournal.in/business/sun-pharma-slumps-over-2-early-in-the-day-as-markets-start-in-red,Filtered by BigQueryGKGExtractor
20240412043000-1011,"Stocks that will see action today April 12, 2024 - The Hindu BusinessLine",thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stocks-that-will-see-action-today-april-12-2024/article68056700.ece,Filtered by BigQueryGKGExtractor
20240412044500-1033,Indian Tech Earnings May Show Worst Is Over for Showpiece Sector,bnnbloomberg.ca,https://www.bnnbloomberg.ca/indian-tech-earnings-may-show-worst-is-over-for-showpiece-sector-1.2058248,Filtered by BigQueryGKGExtractor
20240412044500-505,Indian Tech Earnings May Show Worst Is Over for Showpiece Sector,bloomberg.com,https://www.bloomberg.com/news/articles/2024-04-12/indian-tech-earnings-may-show-worst-is-over-for-showpiece-sector,Filtered by BigQueryGKGExtractor
20240412050000-588,Indian Tech Earnings May Show Worst Is Over for Showpiece Sector,yahoo.com,https://finance.yahoo.com/news/indian-tech-earnings-may-show-034337411.html,Filtered by BigQueryGKGExtractor
20240412051500-908,Indian Tech Earnings May Show Worst Is Over for Showpiece Sector,yahoo.com,https://www.yahoo.com/news/indian-tech-earnings-may-show-034337025.html,Filtered by BigQueryGKGExtractor
20240412060000-170,"IIT Bombay Prof's startup Sedemac Mechatronics in talks to raise $100 million from A91, Xponentia, 360 ONE Asset",moneycontrol.com,https://www.moneycontrol.com/news/technology/iit-bombay-profs-startup-sedemac-mechatronics-in-talks-to-raise-100-million-12625411.html,Filtered by BigQueryGKGExtractor
20240412060000-1121,Sensex@75000 - Open The Magazine,openthemagazine.com,https://openthemagazine.com/feature/sensex75000/,Filtered by BigQueryGKGExtractor
20240412061500-91,Indices: Stock market update: Nifty IT index  flat  0.0% in  a weak  market,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-flat-0-0-in-a-weak-market/articleshow/109235972.cms,Filtered by BigQueryGKGExtractor
20240412061500-765,it earnings: IT earnings may show worst is over for showpiece sector; all eyes on TCS today,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/earnings/it-earnings-may-show-worst-is-over-for-showpiece-sector-all-eyes-on-tcs-today/articleshow/109235831.cms,Filtered by BigQueryGKGExtractor
20240412064500-1122,Weekly Tactical Pick &#x2013; Why this IT major's valuation is a draw,moneycontrol.com,https://www.moneycontrol.com/news/business/earnings/weekly-tactical-pick-why-this-it-majors-valuation-is-a-draw-12625001.html,Filtered by BigQueryGKGExtractor
20240412073000-310,TCS Q4 results today: Strong order pipeline may help TCS outpace IT peers,financialexpress.com,https://www.financialexpress.com/business/industry-tcs-q4-results-today-strong-order-pipeline-may-help-tcs-outpace-it-peers-3454730/,Filtered by BigQueryGKGExtractor
20240412073000-338,Indian tech earnings may show worst is over for showpiece sector,indiatimes.com,https://timesofindia.indiatimes.com/business/india-business/indian-tech-earnings-may-show-worst-is-over-for-showpiece-sector-infosys-tcs-wipro/articleshow/109237624.cms,Filtered by BigQueryGKGExtractor
20240412074500-400,IT sector: Why is IT sector doing well despite many headwinds? Sandip Agarwal explains,indiatimes.com,https://economictimes.indiatimes.com/markets/expert-view/why-is-it-sector-doing-well-despite-many-headwinds-sandip-agarwal-explains/articleshow/109238706.cms,Filtered by BigQueryGKGExtractor
20240412074500-874,YourStory | Stories about startups & entrepreneurships,yourstory.com,https://social.yourstory.com:443/enterprise-story/2024/04/q4-results-preview-indian-it-companies-modest-growth,Filtered by BigQueryGKGExtractor
20240412081500-204,Sensex Slumps 600 Points As Heavyweight Stocks Sold Off,india.com,https://zeenews.india.com/markets/sensex-slumps-600-points-as-heavyweight-stocks-sold-off-2739657.html,Filtered by BigQueryGKGExtractor
20240412081500-10,Grid Dynamics Appoints Industry Veteran Rahul Shah to Lead Business Expansion in India,itnewsonline.com,https://www.itnewsonline.com/BusinessWire/Grid-Dynamics-Appoints-Industry-Veteran-Rahul-Shah-to-Lead-Business-Expansion-in-India/32999,Filtered by BigQueryGKGExtractor
20240412081500-28,Grid Dynamics Appoints Industry Veteran Rahul Shah to Lead Business Expansion in India,businesswireindia.com,https://www.businesswireindia.com/grid-dynamics-appoints-industry-veteran-rahul-shah-to-lead-business-expansion-in-india-89614.html,Filtered by BigQueryGKGExtractor
20240412081500-1230,YourStory | Stories about startups & entrepreneurships,yourstory.com,https://yourstory.com:443/enterprise-story/2024/04/q4-results-preview-indian-it-companies-modest-growth,Filtered by BigQueryGKGExtractor
20240412084500-47,YourStory | Stories about startups & entrepreneurships,yourstory.com,https://her.yourstory.com:443/enterprise-story/2024/04/q4-results-preview-indian-it-companies-modest-growth,Filtered by BigQueryGKGExtractor
20240412090000-376,Sensex slumps 600 points,prokerala.com,https://www.prokerala.com/news/articles/a1522312.html,Filtered by BigQueryGKGExtractor
20240412091500-1538,"jobs in the us: Indian IT giants ride US jobs boom, hire more and more techies",indiatimes.com,https://economictimes.indiatimes.com/nri/work/indian-it-giants-ride-us-jobs-boom-hire-more-and-more-techies/articleshow/109238469.cms,Filtered by BigQueryGKGExtractor
20240412091500-1202,The mysterious UBOs surfing in India's small-cap froth,livemint.com,https://www.livemint.com/market/the-mysterious-ubos-surfing-in-india-s-small-cap-froth-11712827912316.html,Filtered by BigQueryGKGExtractor
20240412091500-818,Indian tech earnings may indicate worst is over for showpiece sector,business-standard.com,https://www.business-standard.com/industry/news/indian-tech-earnings-may-indicate-worst-is-over-for-showpiece-sector-124041200163_1.html,Filtered by BigQueryGKGExtractor
20240412093000-561,"Information Services Group, Inc.: U.K. Firms Turn to Salesforce to Enhance Customer Loyalty",finanznachrichten.de,https://www.finanznachrichten.de/nachrichten-2024-04/61929707-information-services-group-inc-u-k-firms-turn-to-salesforce-to-enhance-customer-loyalty-004.htm,Filtered by BigQueryGKGExtractor
20240412093000-879,U.K. Firms Turn to Salesforce to Enhance Customer Loyalty,streetinsider.com,https://www.streetinsider.com/Business+Wire/U.K.+Firms+Turn+to+Salesforce+to+Enhance+Customer+Loyalty/23058893.html,Filtered by BigQueryGKGExtractor
20240412093000-1284,"IT earnings may show worst is over for showpiece sector; all eyes on TCS today, ET Telecom",indiatimes.com,https://telecom.economictimes.indiatimes.com/news/enterprise-services/it-earnings-may-show-worst-is-over-for-showpiece-sector-all-eyes-on-tcs-today/109236923,Filtered by BigQueryGKGExtractor
20240412100000-T477,&#x938;&#x947;&#x902;&#x938;&#x947;&#x915;&#x94D;&#x938; 600 &#x905;&#x902;&#x915; &#x938;&#x947; &#x905;&#x927;&#x93F;&#x915; &#x932;&#x941;&#x922;&#x93C;&#x915;&#x93E; | business.khaskhabar.com,khaskhabar.com,https://www.business.khaskhabar.com/daily-news.php/sensex-fell-by-more-than-600-points-631308-BKN.html,Filtered by BigQueryGKGExtractor
20240412101500-587,"Sensex, Nifty slip 1% as selloff intensifies; all eyes on Q4 results",moneycontrol.com,https://www.moneycontrol.com/news/business/markets/sensex-nifty-slip-1-as-selloff-intensifies-all-eyes-on-q4-results-12627531.html,Filtered by BigQueryGKGExtractor
20240412101500-T282,&#xCA4;&#xCC7;&#xC9C;&#xCB8;&#xCCD;&#xCB5;&#xCBF; &#xCB8;&#xCC2;&#xCB0;&#xCCD;&#xCAF; vs &#xCB8;&#xCCC;&#xCAE;&#xCCD;&#xCAF;&#xCBE; &#xCB0;&#xCC6;&#xCA1;&#xCCD;&#xCA1;&#xCBF;: &#xCAC;&#xCC6;&#xC82;&#xC97;&#xCB3;&#xCC2;&#xCB0;&#xCC1; &#xCA6;&#xC95;&#xCCD;&#xCB7;&#xCBF;&#xCA3; &#xC95;&#xCCD;&#xCB7;&#xCC7;&#xCA4;&#xCCD;&#xCB0; &#xCAF;&#xCBE;&#xCB0; &#xCAA;&#xCBE;&#xCB2;&#xCBF;&#xC97;&#xCC6;?,kannadaprabha.com,https://www.kannadaprabha.com/politics/2024/Apr/12/tejasvi-surya-vs-sowmya-reddy-the-battle-of-youths-in-bangalore-south,Filtered by BigQueryGKGExtractor
20240412104500-1055,Sensex slumps 600 points,newkerala.com,https://www.newkerala.com/news/2024/21142.htm,Filtered by BigQueryGKGExtractor
20240412104500-396,Tech companies gear up to kick-start earnings- A look at how IT stocks performed in Q4 - Market News,financialexpress.com,https://www.financialexpress.com/market/tech-companies-gear-up-to-kick-start-earnings-a-look-at-how-it-stocks-performed-in-q4nbsp-3454823/,Filtered by BigQueryGKGExtractor
20240412110000-T838,&#x938;&#x947;&#x902;&#x938;&#x947;&#x915;&#x94D;&#x938; 600 &#x905;&#x902;&#x915; &#x938;&#x947; &#x905;&#x927;&#x93F;&#x915; &#x932;&#x941;&#x922;&#x93C;&#x915;&#x93E; | business.khaskhabar.com,khaskhabar.com,https://www.business.khaskhabar.com/business-news/sensex-fell-by-more-than-600-points-631308-BKN.html,Filtered by BigQueryGKGExtractor
20240412114500-162,Blood Bath At Dalal Street: Markets End In Red; Sun Pharma And Maruti Lead Pack Of Losers,freepressjournal.in,https://www.freepressjournal.in/business/blood-bath-at-dalal-street-markets-end-in-red-sun-pharma-and-maruti-lead-pack-of-losers,Filtered by BigQueryGKGExtractor
20240412114500-T944,"Stock Market Closing Bell | &#x938;&#x947;&#x928;&#x94D;&#x938;&#x947;&#x915;&#x94D;&#x938; &#x96E;&#x966;&#x966; &#x905;&#x902;&#x915;&#x93E;&#x902;&#x928;&#x940; &#x918;&#x938;&#x930;&#x932;&#x93E;, &#x92C;&#x93E;&#x91C;&#x93E;&#x930;&#x93E;&#x924;&#x940;&#x932; &#x935;&#x93F;&#x915;&#x94D;&#x930;&#x940;&#x92E;&#x93E;&#x917;&#x947; &#x92E;&#x949;&#x930;&#x93F;&#x936;&#x938;&#x91A;&#x93E; &#x915;&#x93E;&#x92F; &#x938;&#x902;&#x92C;&#x902;&#x927;?",pudhari.news,https://pudhari.news/features/arthabhan/772392/stock-market-closing-bell-sensex-and-nifty-down-1/ar,Filtered by BigQueryGKGExtractor
20240412120000-1519,Nandan Denim Shares Hit 52-week High,india.com,https://www.india.com/business/nandan-denim-shares-hit-52-week-high-details-6854841/,Filtered by BigQueryGKGExtractor
20240412121500-1194,Indices: Stock market update: Nifty IT index  falls  0.78%,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-falls-0-78/articleshow/109248170.cms,Filtered by BigQueryGKGExtractor
20240412130000-889,Meet the businessman who's running a Rs 2 lakh Crore company and is a member of Mukesh Ambani-led Reliance's Board of Directors. Find out his salary,gqindia.com,https://www.gqindia.com/content/meet-the-businessman-whos-running-a-rs-2-lakh-crore-company-and-is-a-member-of-mukesh-ambani-led-reliances-board-of-directors-find-out-his-salary,Filtered by BigQueryGKGExtractor
20240412131500-T93,Coraz wi&#x119;cej zwolnie&#x144; grupowych w kraju. Nie omijaj&#x105; Wielkopolski,epoznan.pl,https://epoznan.pl/news-news-149809-coraz_wiecej_zwolnien_grupowych_w_kraju_nie_omijaja_wielkopolski,Filtered by BigQueryGKGExtractor
20240412133000-675,Belt-Tightening Slows U.S. Adoption of SAP S/4HANA,marketscreener.com,https://www.marketscreener.com/quote/stock/INFORMATION-SERVICES-GROU-879237/news/Belt-Tightening-Slows-U-S-Adoption-of-SAP-S-4HANA-46424004/,Filtered by BigQueryGKGExtractor
20240412133000-904,Belt-Tightening Slows U.S. Adoption of SAP S/4HANA,tmcnet.com,https://www.tmcnet.com/usubmit/2024/04/12/9993642.htm,Filtered by BigQueryGKGExtractor
20240412140000-381,"India's TCS misses Q4 revenue estimates on weak client spending, ET Telecom",indiatimes.com,https://telecom.economictimes.indiatimes.com/news/enterprise-services/indias-tcs-misses-q4-revenue-estimates-on-weak-client-spending/109250524,Filtered by BigQueryGKGExtractor
20240412140000-1670,TCS CEO says won't appoint a COO after NG Subramaniam retires in May,moneycontrol.com,https://www.moneycontrol.com/news/technology/tcs-coo-ng-subramaniam-to-retire-in-may-12629761.html,Filtered by BigQueryGKGExtractor
20240412140000-455,Jai Ganesh movie review: A loud Unni Mukundan is only one of the several problems in this weakly penned film,indianexpress.com,https://indianexpress.com/article/entertainment/movie-review/jai-ganesh-movie-review-a-loud-unni-mukundan-in-weakly-penned-film-9265901/,Filtered by BigQueryGKGExtractor
20240412141500-827,Belt-Tightening Slows U.S. Adoption of SAP S/4HANA,streetinsider.com,https://www.streetinsider.com/Business+Wire/Belt-Tightening+Slows+U.S.+Adoption+of+SAP+S4HANA/23059876.html,Filtered by BigQueryGKGExtractor
