gkg_record_id,date,source,document_url,headline,human_label,notes
20240104131500-448,20240104131500,businesstoday.in,https://www.businesstoday.in/visualstories/stock/bajaj-finance-tata-consumer-top-gainers-on-nifty50-hdfc-bank-icici-most-active-on-jan-4-86443-04-01-2024,"Bajaj Finance, Tata Consumer top gainers on Nifty50; HDFC Bank, ICICI most active on Jan 4",NOT_RELEVANT,Ambiguous / non-material bare ICICI reference
20240104220000-1674,20240104220000,modernreaders.com,https://www.modernreaders.com/news/2024/01/04/icici-bank-nyseibn-stock-price-passes-above-two-hundred-day-moving-average-of-23-25.html,ICICI Bank (NYSE:IBN) Stock Price Passes Above Two Hundred Day Moving Average of $23.25,DIRECTLY_RELEVANT,"ICICI Bank Q3 FY24 earnings, loan growth, FD rates, shares, or operations"
20240105014500-889,20240105014500,livemint.com,https://www.livemint.com/money/personal-finance/icici-lombard-s-health-plan-tops-mint-beshak-ratings-11704385333526.html,ICICI Lombard's health plan tops Mint-Beshak ratings,NOT_RELEVANT,Standalone ICICI Lombard General Insurance news
20240105044500-628,20240105044500,moneycontrol.com,https://www.moneycontrol.com/news/business/personal-finance/icici-bank-reduces-benefits-on-21-credit-cards-imposes-minimum-card-usage-for-airport-lounge-access-12002411.html,"ICICI Bank reduces benefits on 21 credit cards, imposes minimum card usage for airport lounge access",DIRECTLY_RELEVANT,"ICICI Bank Q3 FY24 earnings, loan growth, FD rates, shares, or operations"
20240105051500-323,20240105051500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/hot-stocks-brokerages-view-on-hal-bajaj-finance-icici-bank-and-mm-financial-services/articleshow/106561280.cms,"Hot Stocks: Brokerages view on HAL, Bajaj Finance, ICICI Bank and M&M Financial Services",DIRECTLY_RELEVANT,"ICICI Bank Q3 FY24 earnings, loan growth, FD rates, shares, or operations"
20240105054500-630,20240105054500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/recos/buy-bombay-dyeing-amp-manufacturing-company-target-price-rs-172-icici-direct/articleshow/106562445.cms,"Bombay Dyeing & Manufacturing Company stocks: Buy Bombay Dyeing & Manufacturing Company, target price Rs 172: ICICI Direct",NOT_RELEVANT,Standalone subsidiary mention without parent bank materiality
20240105060000-131,20240105060000,businesstoday.in,https://www.businesstoday.in/markets/trending-stocks/story/nifty-target-at-24260-any-fall-a-buying-opportunity-says-nomura-as-it-picks-ril-icici-bank-mm-shares-as-top-buys-411974-2024-01-05,"Nifty target at 24,260; any fall a buying opportunity, says Nomura as it picks RIL, ICICI Bank, M&M shares as top buys",DIRECTLY_RELEVANT,"ICICI Bank Q3 FY24 earnings, loan growth, FD rates, shares, or operations"
20240105080000-465,20240105080000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/icici-pru-life-stock-price-up-0-1-per-cent-as-sensex-climbs/articleshow/106567968.cms,ICICI Pru Life Share Price: ICICI Pru Life stock price up 0.1 per cent as Sensex climbs,NOT_RELEVANT,Standalone subsidiary mention without parent bank materiality
20240105083000-291,20240105083000,indiatimes.com,https://economictimes.indiatimes.com/wealth/spend/icici-bank-changes-airport-lounge-access-benefits-for-these-21-credit-cards-reward-points-rules-also-changed-know-more/articleshow/106568821.cms,"ICICI Bank changes airport lounge access benefits for these 21 credit cards, reward points rules also changed; know more",DIRECTLY_RELEVANT,"ICICI Bank Q3 FY24 earnings, loan growth, FD rates, shares, or operations"
20240105083000-1112,20240105083000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/icici-lombard-shares-rise-0-01-as-sensex-climbs/articleshow/106569147.cms,ICICI Lombard Share Price: ICICI Lombard shares rise 0.01% as Sensex climbs,NOT_RELEVANT,Standalone ICICI Lombard General Insurance news
20240105110000-T1269,20240105110000,andhrajyothy.com,https://www.andhrajyothy.com/2024/business/do-you-own-icici-bank-credit-card-these-are-the-benefits-with-effect-from-april-1-sgr-spl-1191805.html,"ICICI Bank: మీకు ఐసీఐసీఐ బ్యాంక్ క్రెడిట్ కార్డు ఉందా? ఏప్రిల్ ఒకటో తేదీ నుంచి ఈ ఆఫర్లు వర్తిస్తాయ్! | Do you own ICICI Bank credit card, these are the benefits with effect from April 1.. sgr spl",DIRECTLY_RELEVANT,"ICICI Bank Q3 FY24 earnings, loan growth, FD rates, shares, or operations"
20240105113000-202,20240105113000,indiatimes.com,https://timesofindia.indiatimes.com/business/india-business/icici-bank-new-airport-lounge-access-benefits-and-reward-points-rules-for-21-credit-cards-check-details/articleshow/106573573.cms,ICICI Bank new airport lounge access benefits and reward points rules for 21 credit cards; check details,DIRECTLY_RELEVANT,"ICICI Bank Q3 FY24 earnings, loan growth, FD rates, shares, or operations"
20240105113000-260,20240105113000,businesstoday.in,https://www.businesstoday.in/personal-finance/news/story/icici-bank-slashes-airport-lounge-access-benefits-on-21-credit-cards-with-effect-from-april-1-412027-2024-01-05,ICICI Bank slashes airport lounge access benefits on 21 credit cards with effect from April 1,DIRECTLY_RELEVANT,"ICICI Bank Q3 FY24 earnings, loan growth, FD rates, shares, or operations"
20240105124500-T373,20240105124500,eenadu.net,https://www.eenadu.net/telugu-news/business/icici-bank-reduces-benefits-on-these-credit-cards-imposes-minimum-card-usage-for-airport-lounge-acce/0104/124003254,ICICI క్రెడిట్‌ కార్డు ప్రయోజనాల్లో కోత.. ఇకపై వారికి మాత్రమే లాంజ్‌ యాక్సెస్‌,NOT_RELEVANT,Ambiguous / non-material bare ICICI reference
20240105130000-1306,20240105130000,deccanherald.com,https://www.deccanherald.com/environment/tata-power-icici-foundation-join-hands-to-launch-ghanvan-tree-plantation-2836800,"Tata Power, ICICI Foundation join hands to launch 'GhanVan' tree plantation",NOT_RELEVANT,ICICI Foundation CSR / philanthropy
20240105133000-1305,20240105133000,businesstoday.in,https://www.businesstoday.in/visualstories/stock/adani-ports-l-t-tcs-top-gainers-on-nifty50-hdfc-bank-icici-most-active-on-jan-5-86655-05-01-2024,"Adani Ports, L&T, TCS top gainers on Nifty50; HDFC Bank, ICICI most active on Jan 5",NOT_RELEVANT,Ambiguous / non-material bare ICICI reference
20240106123000-442,20240106123000,indiatimes.com,https://economictimes.indiatimes.com/wealth/invest/senior-citizens-can-get-up-to-8-1-interest-rate-on-3-year-fds-full-list-here/articleshow/106596668.cms,​Senior citizens can get up to 8.1% interest rate on 3-year FDs; full list here,NOT_RELEVANT,Unrelated candidate
20240107064500-71,20240107064500,businesstoday.in,https://www.businesstoday.in/markets/story/nifty-bank-outlook-dragonfly-doji-on-weekly-chart-sends-bullish-signal-all-eyes-on-icici-axis-sbi-pnb-412159-2024-01-07,"Nifty Bank Outlook: Dragonfly Doji on weekly chart sends bullish signal; all eyes on ICICI, Axis, SBI, PNB",NOT_RELEVANT,Ambiguous / non-material bare ICICI reference
20240107070000-85,20240107070000,orissadiary.com,https://orissadiary.com/iit-bhubaneswar-organizes-plantation-drive-with-icici-foundation/,IIT Bhubaneswar organizes plantation drive with ICICI Foundation,NOT_RELEVANT,ICICI Foundation CSR / philanthropy
20240107074500-31,20240107074500,news18.com,https://www.news18.com/business/hdfc-bank-vs-sbi-vs-icici-bank-check-detailed-fd-interest-rate-comparison-8730965.html,HDFC Bank Vs SBI Vs ICICI Bank: Check Detailed FD Interest Rate Comparison,DIRECTLY_RELEVANT,"ICICI Bank Q3 FY24 earnings, loan growth, FD rates, shares, or operations"
20240107131500-51,20240107131500,seekingalpha.com,https://seekingalpha.com/article/4661537-icici-bank-focus-industry-statistics-company-outlook,ICICI Bank: Focus On Industry Statistics And Company Outlook (NYSE:IBN),DIRECTLY_RELEVANT,"ICICI Bank Q3 FY24 earnings, loan growth, FD rates, shares, or operations"
20240108054500-105,20240108054500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/shares-of-icici-pru-life-rise-as-nifty-drops/articleshow/106625389.cms,ICICI Pru Life Share Price: Shares of ICICI Pru Life rise as Nifty drops,NOT_RELEVANT,Standalone subsidiary mention without parent bank materiality
20240108063000-T274,20240108063000,sharemanthan.in,https://www.sharemanthan.in/technical-tips/intraday-tips/73706-reliance-secrities-market-lens-intraday-calls-20240108,"आईसीआईसीआई बैंक और बाटा इंडिया खरीदें, टाटा मोटर्स बेचें : रिलायंस सिक्योरिटीज",NOT_RELEVANT,Unrelated candidate
20240108071500-1107,20240108071500,businesstoday.in,https://www.businesstoday.in/markets/stocks/story/hdfc-bank-tata-steel-ril-icici-jsw-steel-to-drive-q3-nifty-results-says-motilal-full-table-412218-2024-01-08,"HDFC Bank, Tata Steel, RIL, ICICI, JSW Steel to drive Q3 Nifty results, says Motilal. Full table",DIRECTLY_RELEVANT,Bare ICICI headline referring to parent bank financial results / stock
20240108073000-T1373,20240108073000,arrobajuarez.com,https://arrobajuarez.com/2024/01/08/tasas-de-interes-de-depositos-fijos-comparacion-entre-sbi-icici-bank-hdfc-bank-axis-bank-y-pnb/,"Tasas de interés de depósitos fijos: comparación entre SBI, ICICI Bank, HDFC Bank, Axis Bank y PNB",DIRECTLY_RELEVANT,"ICICI Bank Q3 FY24 earnings, loan growth, FD rates, shares, or operations"
20240108074500-1164,20240108074500,indiatimes.com,https://timesofindia.indiatimes.com/business/india-business/fixed-deposit-interest-rates-sbi-vs-icici-bank-vs-hdfc-bank-vs-axis-bank-vs-pnb-fd-rate-compared/articleshow/106629390.cms,Fixed deposit interest rates: SBI vs ICICI Bank vs HDFC Bank vs Axis Bank vs PNB compared,DIRECTLY_RELEVANT,"ICICI Bank Q3 FY24 earnings, loan growth, FD rates, shares, or operations"
20240108103000-823,20240108103000,indiatimes.com,https://economictimes.indiatimes.com/wealth/spend/new-credit-card-rules-know-major-changes-in-hdfc-bank-sbi-card-icici-bank-and-axis-bank-credit-cards/articleshow/106635457.cms,"New credit card rules: Know major changes in HDFC Bank SBI Card, ICICI Bank and Axis Bank credit cards",DIRECTLY_RELEVANT,"ICICI Bank Q3 FY24 earnings, loan growth, FD rates, shares, or operations"
20240108110000-1177,20240108110000,indiankanoon.org,https://indiankanoon.org/doc/100291764/,"Asha Memorial Trust & Ors vs Icici Bank Limited & Ors on 3 January, 2024",DIRECTLY_RELEVANT,"ICICI Bank Q3 FY24 earnings, loan growth, FD rates, shares, or operations"
20240109013000-506,20240109013000,bloomberg.com,https://www.bloomberg.com/news/articles/2024-01-08/icici-to-hire-30-investment-bankers-on-expectations-for-record-india-fundraising,ICICI to Hire 30 Investment Bankers on Expectations for Record India Fundraising,NOT_RELEVANT,Ambiguous / non-material bare ICICI reference
20240109014500-786,20240109014500,bnnbloomberg.ca,https://www.bnnbloomberg.ca/icici-is-hiring-30-investment-bankers-on-expectations-for-record-fundraising-in-india-1.2019416,ICICI Is Hiring 30 Investment Bankers on Expectations for Record Fundraising in India,NOT_RELEVANT,Ambiguous / non-material bare ICICI reference
20240109063000-305,20240109063000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/icici-lombard-shares-up-1-07-as-sensex-rises/articleshow/106656778.cms,ICICI Lombard Share Price: ICICI Lombard shares up 1.07% as Sensex rises,NOT_RELEVANT,Standalone ICICI Lombard General Insurance news
20240109064500-941,20240109064500,businessworld.in,https://www.businessworld.in/article/ICICI-Bank-Foresees-Record-Fundraising-Aims-For-30-New-Recruits/09-01-2024-505228/,ICICI Bank Foresees Record Fundraising Aims For 30 New Recruits - BW Businessworld,DIRECTLY_RELEVANT,"ICICI Bank Q3 FY24 earnings, loan growth, FD rates, shares, or operations"
20240109084500-724,20240109084500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/icici-pru-life-shares-rise-0-47-as-nifty-gains/articleshow/106661838.cms,ICICI Pru Life Share Price: ICICI Pru Life shares rise 0.47% as Nifty gains,NOT_RELEVANT,Standalone subsidiary mention without parent bank materiality
20240109140000-T768,20240109140000,jagran.com,https://www.jagran.com/business/biz-new-credit-card-rules-for-sbi-hdfc-icici-and-axis-bank-customers-check-details-23624951.html,"New credit card rules: SBI, HDFC, ICICI और Axis Bank के ग्राहक ध्यान दें, क्रेडिट कार्ड को लेकर बदल गए हैं अब नियम - New credit card rules For SBI HDFC ICICI And Axis Bank Customers Check Details",NOT_RELEVANT,Ambiguous / non-material bare ICICI reference
20240109151500-T265,20240109151500,sharemanthan.in,https://www.sharemanthan.in/462-advice/73727-market-outlook-icici-securities-shares-shomesh-kumar-views-20240109,"ICICI Securities Ltd Share Latest News : फायदेमंद रहेगा निवेश, स्‍तरों को समझ कर लें फैसला",NOT_RELEVANT,Standalone ICICI Securities brokerage research / business
20240110043000-686,20240110043000,indiatimes.com,https://economictimes.indiatimes.com/markets/options/fo-stocks-to-buy-or-sell-today-icici-bank-motherson-among-top-8-trading-ideas-for-10-january-2024/articleshow/106684314.cms,"F&O stocks to buy or sell today: ICICI Bank, Motherson among top 8 trading ideas for 10 January 2024",DIRECTLY_RELEVANT,"ICICI Bank Q3 FY24 earnings, loan growth, FD rates, shares, or operations"
20240110051500-818,20240110051500,telegraphindia.com,https://www.telegraphindia.com/business/icici-ramping-up-recruitments-over-expectations-of-boom-in-fundraising-by-companies/cid/1992737,Hiring trend | ICICI ramping up recruitments over expectations of boom in fundraising by companies,NOT_RELEVANT,Ambiguous / non-material bare ICICI reference
20240110051500-858,20240110051500,telegraphindia.com,https://www.telegraphindia.com/feeds/business/icici-ramping-up-recruitments-over-expectations-of-boom-in-fundraising-by-companies/cid/1992737,Hiring trend | ICICI ramping up recruitments over expectations of boom in fundraising by companies,NOT_RELEVANT,Ambiguous / non-material bare ICICI reference
20240110053000-736,20240110053000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/icici-pru-life-shares-up-1-38-as-nifty-drops/articleshow/106685536.cms,ICICI Pru Life Share Price: ICICI Pru Life shares up 1.38% as Nifty drops,NOT_RELEVANT,Standalone subsidiary mention without parent bank materiality
20240110054500-799,20240110054500,indiatimes.com,https://economictimes.indiatimes.com/mf/analysis/top-medium-to-long-duration-funds-offer-over-7-in-2023-icici-pru-bond-fund-offers-7-66/articleshow/106686278.cms,Top medium to long duration funds offer over 7% in 2023; ICICI Pru Bond Fund offers 7.66%,NOT_RELEVANT,Standalone subsidiary mention without parent bank materiality
20240110054500-T888,20240110054500,indiatimes.com,https://navbharattimes.indiatimes.com/business/personal-finance/savings-and-investments/hit-scheme-of-icici-prudential-mutual-fund-makes-one-lakh-to-72-lakh-in-25-years/articleshow/106684864.cms,"म्यूचुअल फंड में निवेश का कमाल, 25 वर्षों में 1 लाख बन गया 75 लाख से भी ज्यादा - hit scheme of icici prudential mutual fund makes one lakh to 72 lakh in 25 years",NOT_RELEVANT,Standalone subsidiary mention without parent bank materiality
20240110071500-483,20240110071500,indiatimes.com,https://economictimes.indiatimes.com/wealth/invest/scss-vs-senior-citizen-fds-of-sbi-hdfc-bank-icici-bank-axis-bank-pnb-which-offers-highest-interest/articleshow/106689140.cms,"SCSS vs senior citizen FDs of SBI, HDFC Bank, ICICI Bank, Axis Bank, PNB: Which offers highest interest rate?",DIRECTLY_RELEVANT,"ICICI Bank Q3 FY24 earnings, loan growth, FD rates, shares, or operations"
20240110073000-77,20240110073000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/icici-lombard-shares-decline-0-7-as-sensex-slides/articleshow/106690001.cms,ICICI Lombard Share Price: ICICI Lombard shares decline 0.7% as Sensex slides,NOT_RELEVANT,Standalone ICICI Lombard General Insurance news
