gkg_record_id,date,source,url,headline,pipeline_stage,matcher_decision,trading_date,human_label,notes
20240401053000-314,20240401053000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse/articleshow/108932577.cms,52 week high stocks: Stock market update: Stocks that hit 52-week lows on NSE,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401053000-853,20240401053000,newindianexpress.com,https://www.newindianexpress.com/business/2024/Apr/01/airtel-arm-penalised-for-alleged-irregularity-in-claiming-input-tax-credit-filing-2,Airtel arm penalised for alleged irregularity in claiming input tax credit: Filing,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401054500-916,20240401054500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/articleshow/108932686.cms,share market: Share market update: Most active stocks on D-Street today in terms of volume,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401060000-713,20240401060000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/articleshow/108933155.cms,Stock Market Sectors: Stock market update: Mining stocks up as market rises,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401060000-714,20240401060000,bignewsnetwork.com,https://www.bignewsnetwork.com/news/274220900/stock-market-opens-on-a-bullish-note-nifty-sensex-surge,Stock market opens on a bullish note: Nifty-Sensex surge,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401060000-T0,20240401060000,bhaskar.com,https://www.bhaskar.com/business/news/stock-market-bse-sensex-nse-nifty-updates-1-april-132806993.html,"Stock Market BSE Sensex NSE Nifty Updates | 1 April | ऑल टाइम हाई पर शेयर बाजार: सेंसेक्स ने 74,254 और निफ्टी ने 22,529 का स्तर छुआ; मेटल, बैंकिंग और IT शेयर्स में बढ़त",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401061500-277,20240401061500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-rises/articleshow/108934128.cms,Stock Market Sectors: Stock market update: Fertilisers stocks up as market rises,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401061500-1063,20240401061500,livemint.com,https://www.livemint.com/market/tata-steel-adani-ports-special-economic-zone-others-hit-52-week-high-today-do-you-own-any-11711949400748.html,"Tata Steel, Adani Ports & Special Economic Zone & others hit 52 week high today ; Do you own any?",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401061500-215,20240401061500,udaipurkiran.com,https://udaipurkiran.com/tag/airtel-airfiber/,airtel airfiber | Udaipur Kiran,REJECTED_NON_ARTICLE_URL,False,,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240401061500-1104,20240401061500,udaipurkiran.com,https://udaipurkiran.com/tag/jio-airfiber-vs-airtel-xstream-air-fiber/,jio airfiber vs airtel xstream air fiber,REJECTED_NON_ARTICLE_URL,False,,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240401064500-1029,20240401064500,fonearena.com,https://www.fonearena.com/blog/420586/india-14th-place-in-global-5g-rankings-ookla.html,India secures 14th place in global 5G rankings with a 301.86 Mbps download speed: Ookla,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401070000-479,20240401070000,africaintelligence.com,"https://www.africaintelligence.com/eastern-africa-and-the-horn/2024/04/01/boosted-by-airtel-kingdom-of-buganda-plans-to-influence-2026-elections,110198305-art","Uganda : Boosted by Airtel, Kingdom of Buganda plans to influence 2026 elections",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401070000-80,20240401070000,nigeriasun.com,https://www.nigeriasun.com/news/274220900/stock-market-opens-on-a-bullish-note-nifty-sensex-surge,Stock market opens on a bullish note: Nifty-Sensex surge,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401071500-903,20240401071500,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/which-stocks-and-sectors-will-be-in-focus-in-april-series-as-per-rollover-data-12553551.html,Which stocks and sectors will be in focus in April Series as per rollover data?,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401071500-16,20240401071500,aninews.in,https://aninews.in/news/business/stock-market-opens-on-a-bullish-note-nifty-sensex-surge20240401093949/,Stock market opens on a bullish note: Nifty-Sensex surge,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401071500-493,20240401071500,webindia123.com,https://news.webindia123.com/news/Articles/Business/20240401/4183427.html,Stock market opens on a bullish note: Nifty-Sensex surge,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401080000-194,20240401080000,shanghaisun.com,https://www.shanghaisun.com/news/274220900/stock-market-opens-on-a-bullish-note-nifty-sensex-surge,Stock market opens on a bullish note: Nifty-Sensex surge,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401081500-T1431,20240401081500,digit.in,https://www.digit.in/ta/news/telecom/reliance-jio-best-affordable-plan-with-long-term-validity-know-all.html,"Jio வெறும் ரூ,895 யில் கிடைக்கும் 336 நாட்கள் வேலிடிட்டி",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401081500-118,20240401081500,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/sensex-nifty-open-higher-adani-ports-hits-lifetime-high/article68015014.ece,"Sensex, Nifty open higher; Adani Ports hits lifetime high - The Hindu BusinessLine",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401081500-280,20240401081500,udaipurkiran.com,https://udaipurkiran.com/jio-offering-cheaper-plan-than-airtel-20gb-extra-data-and-calling-free-enjoy-jiocinema-for-90-days/,"Jio offering cheaper plan than Airtel, 20GB extra data and calling free, enjoy JioCinema for 90 days",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401081500-938,20240401081500,udaipurkiran.com,https://udaipurkiran.com/tag/jio-offering-cheaper-plan-than-airtel/,Jio offering cheaper plan than Airtel,REJECTED_NON_ARTICLE_URL,False,,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240401081500-1210,20240401081500,udaipurkiran.com,https://udaipurkiran.com/tag/airtel-fiber-vs-jio-fiber/,airtel fiber vs jio fiber | Udaipur Kiran,REJECTED_NON_ARTICLE_URL,False,,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240401081500-1263,20240401081500,udaipurkiran.com,https://udaipurkiran.com/tag/airtel-fiber/,airtel fiber | Udaipur Kiran,REJECTED_NON_ARTICLE_URL,False,,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240401081500-1156,20240401081500,udaipurkiran.com,https://udaipurkiran.com/tag/airtel-offering-cheaper-data-plan-than-jio-check-out-this-amazing-plan/,airtel offering cheaper data plan than jio | check out this amazing plan,REJECTED_NON_ARTICLE_URL,False,,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240401081500-219,20240401081500,udaipurkiran.com,https://udaipurkiran.com/tag/airtel-plans/,airtel plans | Udaipur Kiran,REJECTED_NON_ARTICLE_URL,False,,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240401081500-399,20240401081500,udaipurkiran.com,https://udaipurkiran.com/tag/airtel-vs-jio-internet-plans/,airtel vs jio internet plans | Udaipur Kiran,REJECTED_NON_ARTICLE_URL,False,,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240401081500-453,20240401081500,udaipurkiran.com,https://udaipurkiran.com/tag/airtel-vs-jio-plans-comparison/,airtel vs jio plans comparison | Udaipur Kiran,REJECTED_NON_ARTICLE_URL,False,,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240401081500-564,20240401081500,udaipurkiran.com,https://udaipurkiran.com/tag/airtel-vs-jio/,airtel vs jio | Udaipur Kiran,REJECTED_NON_ARTICLE_URL,False,,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240401081500-285,20240401081500,udaipurkiran.com,https://udaipurkiran.com/tag/airtel-xstream-fiber/,airtel xstream fiber | Udaipur Kiran,REJECTED_NON_ARTICLE_URL,False,,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240401081500-375,20240401081500,udaipurkiran.com,https://udaipurkiran.com/tag/cheaper-than-jio/,cheaper than jio | Udaipur Kiran,REJECTED_NON_ARTICLE_URL,False,,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240401081500-562,20240401081500,udaipurkiran.com,https://udaipurkiran.com/tag/jio-fiber-plans/,jio fiber plans | Udaipur Kiran,REJECTED_NON_ARTICLE_URL,False,,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240401081500-347,20240401081500,udaipurkiran.com,https://udaipurkiran.com/tag/jio-fiber-vs-airtel-fiber/,jio fiber vs airtel fiber | Udaipur Kiran,REJECTED_NON_ARTICLE_URL,False,,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240401081500-317,20240401081500,udaipurkiran.com,https://udaipurkiran.com/tag/jio-fiber-vs-airtel-xstream-fiber/,jio fiber vs airtel xstream fiber | Udaipur Kiran,REJECTED_NON_ARTICLE_URL,False,,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240401081500-1070,20240401081500,udaipurkiran.com,https://udaipurkiran.com/tag/jio-fiber-vs-airtel-xstream/,jio fiber vs airtel xstream | Udaipur Kiran,REJECTED_NON_ARTICLE_URL,False,,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240401081500-192,20240401081500,udaipurkiran.com,https://udaipurkiran.com/tag/jio-to-provide-cheap-5g-plans-than-airtel/,jio to provide cheap 5g plans than airtel,REJECTED_NON_ARTICLE_URL,False,,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240401081500-1245,20240401081500,udaipurkiran.com,https://udaipurkiran.com/tag/jio-vs-airtel-plans-comparison/,jio vs airtel plans comparison | Udaipur Kiran,REJECTED_NON_ARTICLE_URL,False,,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240401081500-969,20240401081500,udaipurkiran.com,https://udaipurkiran.com/tag/jio-vs-airtel/,jio vs airtel | Udaipur Kiran,REJECTED_NON_ARTICLE_URL,False,,NOT_RELEVANT,Non-article URL / taxonomy tag page
20240401084500-943,20240401084500,itnewsonline.com,https://www.itnewsonline.com/PRNewswire/Movate-named-a-Leader-in-NelsonHall-CX-Services-Transformation-2024-NEAT-Evaluation/980500,Movate named a Leader in NelsonHall CX Services Transformation 2024 NEAT Evaluation,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401084500-83,20240401084500,newzealandstar.com,https://www.newzealandstar.com/news/274220900/stock-market-opens-on-a-bullish-note-nifty-sensex-surge,Stock market opens on a bullish note: Nifty-Sensex surge,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401090000-472,20240401090000,nairametrics.com,https://nairametrics.com/2024/04/01/dangote-cement-bua-foods-record-bumper-gains-as-equities-market-surges-by-n18-2-trillion-in-q1-2024/,"Dangote Cement, BUA Foods record bumper gains as equities market surges by N18.2 trillion in Q1 2024",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401090000-T2686,20240401090000,tarunmitra.in,https://www.tarunmitra.in/article/32632/sensex-and-nifty-made-a-new-record-of-strength-in,"शुरुआती कारोबार में ही शेयर बाजार में तेजी, सेंसेक्स और निफ्टी ने बनाया मजबूती का नया रिकॉर्ड",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401091500-38,20240401091500,techcabal.com,https://techcabal.com/2024/04/01/data-overtaking-calls/,Next Wave: Data overtaking calls isn't a bad thing,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401091500-693,20240401091500,aninews.in,https://www.aninews.in/news/business/movate-named-a-leader-in-nelsonhall-cx-services-transformation-2024-neat-evaluation20240401131919/,Movate named a Leader in NelsonHall CX Services Transformation 2024 NEAT Evaluation,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401093000-875,20240401093000,torontotelegraph.com,https://www.torontotelegraph.com/news/274220900/stock-market-opens-on-a-bullish-note-nifty-sensex-surge,Stock market opens on a bullish note: Nifty-Sensex surge,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401101500-601,20240401101500,aninews.in,https://aninews.in/news/business/movate-named-a-leader-in-nelsonhall-cx-services-transformation-2024-neat-evaluation20240401131919/,Movate named a Leader in NelsonHall CX Services Transformation 2024 NEAT Evaluation,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401101500-1132,20240401101500,latestly.com,https://www.latestly.com/agency-news/business-news-movate-named-a-leader-in-nelsonhall-cx-services-transformation-2024-neat-evaluation-5860687.html,Business News | Movate Named a Leader in NelsonHall CX Services Transformation 2024 NEAT Evaluation,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401101500-1330,20240401101500,webindia123.com,https://news.webindia123.com/news/Articles/Business/20240401/4183475.html,Movate named a Leader in NelsonHall CX Services Transformation 2024 NEAT Evaluation,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401103000-619,20240401103000,indiainfoline.com,https://www.indiainfoline.com/news/markets/market-update-nifty-and-sensex-gain-all-sectors-in-green,"Market Update: Nifty and Sensex Gain, All Sectors in Green",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401104500-763,20240401104500,oklahomacitysun.com,https://www.oklahomacitysun.com/news/274220900/stock-market-opens-on-a-bullish-note-nifty-sensex-surge,Stock market opens on a bullish note: Nifty-Sensex surge,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401110000-309,20240401110000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/investors-richer-by-6l-cr-as-sensex-climbs-363-points-on-the-first-day-of-fy25/articleshow/108943078.cms,"sensex news today: Strong Start to FY25: Sensex rallies 363 points, boosting investor wealth by 6 lakh crore",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401111500-126,20240401111500,telegraphindia.com,https://www.telegraphindia.com/feeds/business/stock-markets-begin-new-fiscal-on-bullish-note-sensex-and-nifty-hit-all-time-high-in-intra-day/cid/2010469,Stock market | Stock markets begin new fiscal on bullish note; Sensex and Nifty hit all-time high in intra-day,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401111500-480,20240401111500,telegraphindia.com,https://www.telegraphindia.com/business/stock-markets-begin-new-fiscal-on-bullish-note-sensex-and-nifty-hit-all-time-high-in-intra-day/cid/2010469,Stock market | Stock markets begin new fiscal on bullish note; Sensex and Nifty hit all-time high in intra-day,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401111500-683,20240401111500,india.com,https://zeenews.india.com/markets/stock-markets-begin-new-fiscal-on-bullish-note-sensex-nifty-hit-all-time-high-in-intra-day-2736158.html,"Stock Markets Begin New Fiscal On Bullish Note; Sensex, Nifty Hit All-time High In Intra-Day",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401111500-1434,20240401111500,tribuneindia.com,https://www.tribuneindia.com/news/business/stock-markets-begin-new-fiscal-on-bullish-note-sensex-nifty-hit-all-time-high-in-intra-day-606288,"Stock markets begin new fiscal on bullish note; Sensex, Nifty hit all-time high in intra-day",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401111500-1464,20240401111500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/articleshow/108944065.cms,Stock Market Sectors: Stock market update: Mining stocks up as market rises,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401113000-922,20240401113000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-up-as-market-rises/articleshow/108944601.cms,Stock Market Sectors: Stock market update: FMCG stocks up as market rises,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401113000-806,20240401113000,indiablooms.com,https://www.indiablooms.com/finance-details/20164/indian-stock-market-zooms-over-500-points-on-first-day-of-financial-year.html,Indian stock market zooms over 500 points on first day of financial year | Indiablooms - First Portal on Digital News Management,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401113000-349,20240401113000,theweek.in,https://www.theweek.in/wire-updates/business/2024/04/01/del74-biz-stocks-close.html,Stock markets begin new fiscal on bullish note Sensex Nifty hit all-time high in intra-day,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401113000-T2859,20240401113000,andhrajyothy.com,https://www.andhrajyothy.com/2024/technology/airtel-vs-jio-which-plan-provides-90gb-data-60-days-validity-vsl-1233582.html,"Airtel vs Jio: 60 రోజులకి 90 జీబీ డేటా ప్లాన్‌కి.. ఎయిర్‌టెల్ బెటరా.. లేదా జియోనా | Airtel vs Jio: Which plan provides 90GB data, 60 days validity vsl",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Formulaic consumer recharge plan / OTT bundle comparison table
20240401114500-501,20240401114500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-rises/articleshow/108945552.cms,Stock Market Sectors: Stock market update: Fertilisers stocks up as market rises,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401114500-682,20240401114500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-rises/articleshow/108945966.cms,Stock Market Sectors: Stock market update: Power stocks up as market rises,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401120000-758,20240401120000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-up-as-market-rises/articleshow/108946412.cms,Stock Market Sectors: Stock market update: Sugar stocks up as market rises,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401120000-909,20240401120000,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/sensex-nifty-begin-new-fiscal-on-bullish-note/article68015762.ece,"Sensex, Nifty begin new fiscal on bullish note - The Hindu BusinessLine",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401120000-T1262,20240401120000,moneycontrol.com,https://hindi.moneycontrol.com/news/markets/share-market-today-sensex-up-363-ponits-on-first-day-of-fy25-investor-earns-rs-6-38-lakh-crore-in-a-day-1882241.html,"Share Market: नए वित्त वर्ष की धमाकेदार शुरुआत, सेंसेक्स 363 अंक उछला, एक दिन में निवेशकों ₹6.38 लाख करोड़ कमाए",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401121500-595,20240401121500,aninews.in,https://aninews.in/news/business/reliance-jio-leads-indias-5g-revolution-with-swift-deployment-and-superior-performance-ookla-report20240401160013/,Reliance Jio leads India's 5G revolution with swift deployment and superior performance: Ookla report,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401121500-T2204,20240401121500,pardaphash.com,https://hindi.pardaphash.com/ookla-report-india-reaches-14th-position-in-global-5g-ranking-with-strong-download-speed/,"Ookla Report : ग्लोबल 5G परफॉर्मेंस रैंकिंग में भारत ने स्थिति को किया बेहतर, 14 वें स्थान पर पहुंचा",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401123000-722,20240401123000,theweek.in,https://www.theweek.in/wire-updates/business/2024/04/01/del101-biz-ld-stocks.html,Stock markets start new fiscal on a high Sensex Nifty scale new lifetime highs,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401124500-394,20240401124500,webindia123.com,https://news.webindia123.com/news/Articles/Business/20240401/4183556.html,Reliance Jio leads India's 5G revolution with swift deployment and superior performance: Ookla report,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401124500-1414,20240401124500,digit.in,https://www.digit.in/news/telecom/where-does-india-stand-on-5g-download-and-upload-speeds.html,Where does India stand on 5G download and upload speeds?,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401124500-2,20240401124500,centralchronicle.com,https://www.centralchronicle.com/on-1st-day-of-new-fiscal-stock-market-zooms-526-points/,"On 1st day of new fiscal, stock market zooms 526 points | Central India's Premier English Daily",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401124500-T549,20240401124500,digit.in,https://www.digit.in/hi/news/telecom/airtel-vs-jio-vs-vi-vs-bsnl-plans-under-rs-400-with-huge-data.html,Jio vs Airtel vs Vi vs BSNL: 400 रुपए के अंदर किसके पास है भरपूर डेली डेटा और ताबड़तोड़ बेनेफिट्स?,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401124500-T562,20240401124500,digit.in,https://www.digit.in/hi/features/telecom/airtel-best-recharge-plans-with-ott-subscription.html,"Airtel के सबसे खास रिचार्ज प्लांस, OTT Subscription FREE",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401130000-T2030,20240401130000,prabhatkhabar.com,https://www.prabhatkhabar.com/technology/5g-speed-india-in-top-15-countries-of-world-rjv,5G Speed में भारत दुनिया के टॉप 15 देशों में शामिल,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401130000-T2098,20240401130000,punjabkesari.in,https://www.punjabkesari.in/business/news/closing-bell-market-closed-on-green-mark-nifty-at-22459-level-1961114,"नए वित्त वर्ष के पहले दिन शेयर बाजार की मजबूत शुरूआत, सेंसेक्स 363 अंक चढ़ा - closing bell market closed on green mark nifty at 22459 level",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401130000-803,20240401130000,latestly.com,https://www.latestly.com/agency-news/india-news-stock-markets-start-new-fiscal-on-a-high-sensex-nifty-scale-new-lifetime-highs-5861388.html,"India News | Stock Markets Start New Fiscal on a High; Sensex, Nifty Scale New Lifetime Highs",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
20240401134500-1036,20240401134500,indiatimes.com,https://telecom.economictimes.indiatimes.com/news/industry/vodafone-idea-seeks-to-leverage-vodafone-groups-5g-b2b-expertise-for-enterprise-opportunities-executive/108946635,"Vodafone Idea seeks to leverage Vodafone Group's 5G B2B expertise for enterprise opportunities: Executive, ET Telecom",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,Generic match without direct Bharti Airtel relevance
