article_id,ticker,company,headline,source,url,published_at,seen_at,source_timestamp,trading_date,timestamp_basis,gkg_record_id,company_match_reason,finbert_label,finbert_confidence,sentiment_score,human_label,human_notes
f8866ddcb6460330af6ceea744a0d6e86a6ccbee,LT.NS,Larsen & Toubro,L&T sells stake in L&T Infrastructure Development Projects - The Hindu BusinessLine,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/lt-sells-stake-in-lt-infrastructure-development-projects/article68053125.ece,2024-04-11T10:14:00+05:30,2024-04-11T10:45:00+05:30,20240411051500,2024-04-12,publisher_published_at,20240411051500-151,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,"Material corporate divestment: L&T sells entire 51% stake in L&T IDPL to Edelweiss Alternatives for Rs 6,000 crore enterprise valuation."
40ddae0b9d7c5558fa02c935c92853ddc78d1e01,LT.NS,Larsen & Toubro,"L&T completes divestment of L&T Infrastructure Development Projects, sells entire 51% stake",financialexpress.com,https://www.financialexpress.com/business/industry-lt-completes-divestment-of-lt-infrastructure-development-projects-sells-entire-51-stake-3453570,2024-04-11T12:37:00+05:30,2024-04-11T13:15:00+05:30,20240411074500,2024-04-12,publisher_published_at,20240411074500-378,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,"Material corporate divestment: L&T sells entire 51% stake in L&T IDPL to Edelweiss Alternatives for Rs 6,000 crore enterprise valuation."
e85d302fd1016620b40c084fc0ca6f8f3c17c6fc,LT.NS,Larsen & Toubro,Larsen & Toubro Divests Entire 51% Stake In L&T Infra Development Projects Limited,news18.com,https://www.news18.com/business/larsen-and-toubro-divests-entire-51-stake-in-lt-infra-development-projects-limited-8847874.html,2024-04-11T14:22:00+05:30,2024-04-11T17:00:00+05:30,20240411113000,2024-04-12,publisher_published_at,20240411113000-2120,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,"Material corporate divestment: L&T sells entire 51% stake in L&T IDPL to Edelweiss Alternatives for Rs 6,000 crore enterprise valuation."
1eaa08f6559571d276e7f3a53029167d80816de2,LT.NS,Larsen & Toubro,Larsen & Toubro Divests Entire Stake In L&T Infrastructure Development Projects,ibcworldnews.com,https://ibcworldnews.com?p=142725,2024-04-11T18:44:00+05:30,2024-04-11T22:15:00+05:30,20240411164500,2024-04-12,publisher_published_at,20240411164500-2284,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,"Material corporate divestment: L&T sells entire 51% stake in L&T IDPL to Edelweiss Alternatives for Rs 6,000 crore enterprise valuation."
d68d1c7967d3c902bae5c6478ddbf0c5de5fc59a,LT.NS,Larsen & Toubro,L&T sells entire 51% stake in L&T Infrastructure Development Projects Limited,moneycontrol.com,https://www.moneycontrol.com/news/business/lt-sells-entire-51-stake-in-lt-infrastructure-development-projects-limited-12619281.html,,2024-04-11T11:45:00+05:30,20240411061500,2024-04-12,gdelt_gkg_observation,20240411061500-69,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,"Material corporate divestment: L&T sells entire 51% stake in L&T IDPL to Edelweiss Alternatives for Rs 6,000 crore enterprise valuation."
0ea6c5eded975b3c5013bc62234c651c18f3c00b,LT.NS,Larsen & Toubro,Larsen & Toubro divests entire stake in L&T Infrastructure Development Projects,prokerala.com,https://www.prokerala.com/news/articles/a1522029.html,,2024-04-11T12:45:00+05:30,20240411071500,2024-04-12,gdelt_gkg_observation,20240411071500-225,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,"Material corporate divestment: L&T sells entire 51% stake in L&T IDPL to Edelweiss Alternatives for Rs 6,000 crore enterprise valuation."
50759c04159d156455d0ce6e2db66ed9c52d7443,LT.NS,Larsen & Toubro,Larsen & Toubro Divests Entire Stake In L&T Infrastructure Development Projects,india.com,https://zeenews.india.com/companies/larsen-toubro-divests-entire-stake-in-lt-infrastructure-development-projects-2739231.html,,2024-04-11T14:00:00+05:30,20240411083000,2024-04-12,gdelt_gkg_observation,20240411083000-658,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,"Material corporate divestment: L&T sells entire 51% stake in L&T IDPL to Edelweiss Alternatives for Rs 6,000 crore enterprise valuation."
da41c78ff6172179cabe14f57a8790bc25a31ceb,LT.NS,Larsen & Toubro,L&T offloads entire stake in L&T Infra Development Projects Ltd,businesstoday.in,https://www.businesstoday.in/latest/corporate/story/lt-exits-lt-infra-development-projects-ltd-425134-2024-04-11,,2024-04-11T14:15:00+05:30,20240411084500,2024-04-12,gdelt_gkg_observation,20240411084500-470,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,"Material corporate divestment: L&T sells entire 51% stake in L&T IDPL to Edelweiss Alternatives for Rs 6,000 crore enterprise valuation."
2cbee470b10424ffcb76f3474f798dab5dbb6513,LT.NS,Larsen & Toubro,Larsen & Toubro Sells Entire Stake in L&T Infrastructure Development Projects,siliconindia.com,https://www.siliconindia.com/news/general/larsen--toubro-sells-entire-stake-in-lt-infrastructure-development-projects-nid-228936-cid-1.html,,2024-04-11T15:00:00+05:30,20240411093000,2024-04-12,gdelt_gkg_observation,20240411093000-1445,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,"Material corporate divestment: L&T sells entire 51% stake in L&T IDPL to Edelweiss Alternatives for Rs 6,000 crore enterprise valuation."
aa7244fb4a0143b57fd6a526e038723c095fed81,LT.NS,Larsen & Toubro,Edelweiss Alternatives backed platform acquires L&T Infrastructure Development Projects,indiatimes.com,https://economictimes.indiatimes.com/industry/services/property-/-cstruction/edelweiss-alternatives-backed-platform-acquires-lt-infrastructure-development-projects/articleshow/109219176.cms,,2024-04-11T17:00:00+05:30,20240411113000,2024-04-12,gdelt_gkg_observation,20240411113000-601,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,"Material corporate divestment: L&T sells entire 51% stake in L&T IDPL to Edelweiss Alternatives for Rs 6,000 crore enterprise valuation."
8ae2cd87b5aaca0cecddba174fc07c192bcb8fe7,LT.NS,Larsen & Toubro,Edelweiss Alternatives backed platform acquires L&T Infrastructure Development Projects,moneycontrol.com,https://www.moneycontrol.com/news/business/edelweiss-alternatives-backed-platform-acquires-lt-infrastructure-development-projects-12622601.html,,2024-04-11T17:45:00+05:30,20240411121500,2024-04-12,gdelt_gkg_observation,20240411121500-161,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,"Material corporate divestment: L&T sells entire 51% stake in L&T IDPL to Edelweiss Alternatives for Rs 6,000 crore enterprise valuation."
23b559f1b1cb9cc182d89434801e3a5bdf6db338,LT.NS,Larsen & Toubro,"L&T Infra Development: Edelweiss Alt completes acquisition of L&T Infra Development Projs for Rs 6,000 cr",indiatimes.com,https://economictimes.indiatimes.com/industry/banking/finance/edelweiss-alt-completes-acquisition-of-lt-infra-development-projs-for-rs-6000-cr/articleshow/109220757.cms,,2024-04-11T18:30:00+05:30,20240411130000,2024-04-12,gdelt_gkg_observation,20240411130000-929,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,"Material corporate divestment: L&T sells entire 51% stake in L&T IDPL to Edelweiss Alternatives for Rs 6,000 crore enterprise valuation."
9254f4b1f8eccd561fbe73c202706cd2989bf75c,LT.NS,Larsen & Toubro,Edelweiss Alternatives backed platform acquires L&T Infrastructure Development Projects Ltd | Indiablooms,indiablooms.com,https://www.indiablooms.com/finance-details/20231/edelweiss-alternatives-backed-platform-acquires-l-t-infrastructure-development-projects-ltd.html,,2024-04-11T22:45:00+05:30,20240411171500,2024-04-12,gdelt_gkg_observation,20240411171500-851,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,"Material corporate divestment: L&T sells entire 51% stake in L&T IDPL to Edelweiss Alternatives for Rs 6,000 crore enterprise valuation."
f1a84b19099f1d4df33ec96a18e2db17b80ca822,LT.NS,Larsen & Toubro,Edelweiss Alternatives' Fund: Edelweiss Alternatives' Fund acquires L&T IDPL,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/edelweiss-alternatives-fund-acquires-lt-idpl/articleshow/109230361.cms,,2024-04-12T06:45:00+05:30,20240412011500,2024-04-12,gdelt_gkg_observation,20240412011500-1042,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,"Material corporate divestment: L&T sells entire 51% stake in L&T IDPL to Edelweiss Alternatives for Rs 6,000 crore enterprise valuation."
9c0207fff37c86ac0ce444743754fef374d493ac,LT.NS,Larsen & Toubro,l&t shares: Stock Radar: L&T breaks out from Cup and Handle pattern to hit fresh record high in April; Time to buy or book profits?,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/stock-radar-lt-breaks-out-from-cup-and-handle-pattern-to-hit-fresh-record-high-in-april-time-to-buy-or-book-profits/articleshow/109219579.cms,,2024-04-12T06:45:00+05:30,20240412011500,2024-04-12,gdelt_gkg_observation,20240412011500-1370,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Stock Radar: L&T hits fresh record high post breakout.
a87bffea7ab95f2756464d98ede1b38ce2722987,LT.NS,Larsen & Toubro,L&T trades higher after selling off entire stake in infra development arm,moneycontrol.com,https://www.moneycontrol.com/news/business/stocks/lt-trades-higher-after-selling-off-entire-stake-in-infra-development-arm-12624511.html,,2024-04-12T10:15:00+05:30,20240412044500,2024-04-12,gdelt_gkg_observation,20240412044500-1275,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,L&T shares advance following completion of infra development arm divestment.
67d4380944e8f6070ae391df0b7f2d5c58d69612,LT.NS,Larsen & Toubro,"Top 10 Stocks To Buy For Today (12-04-24); TCS, Wipro, L&T, Mahindra, Vodafone, TATA Motors; Know Best Shares Bets By Market Experts",india.com,https://www.india.com/business/top-10-stocks-to-buy-for-today-12-04-24-tcs-wipro-l-know-best-shares-bets-by-market-experts-6853621,,2024-04-12T10:15:00+05:30,20240412044500,2024-04-12,gdelt_gkg_observation,20240412044500-700,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Top 10 stocks to buy roundup including L&T.
975dbca4a02ab70a5a74b2091a86afce360e8f20,LT.NS,Larsen & Toubro,"Kotak retains 'sell' rating on L&T over Saudi capex worries, cuts target to Rs 3,100",moneycontrol.com,https://www.moneycontrol.com/news/business/earnings/kotak-retains-sell-rating-on-lt-over-saudi-capex-worries-cuts-target-to-rs-3100-12625341.html,,2024-04-12T10:45:00+05:30,20240412051500,2024-04-12,gdelt_gkg_observation,20240412051500-1137,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Kotak Institutional Equities rating update on L&T over Saudi Aramco capex concerns.
8a7f3a5b195acccdbce023fa53b6ca3a0f08f0e6,LT.NS,Larsen & Toubro,Larson and Toubro | Edelweiss Alternatives seals buyout of L&T Infrastructure Development Projects,telegraphindia.com,https://www.telegraphindia.com/business/edelweiss-alternatives-seals-buyout-of-lt-infrastructure-development-projects/cid/2012807,,2024-04-12T13:15:00+05:30,20240412074500,2024-04-12,gdelt_gkg_observation,20240412074500-65,Direct headline match with company alias,,,,DIRECTLY_RELEVANT,Edelweiss Alternatives completes buyout of L&T Infrastructure Development Projects.
