gkg_record_id,date,source,document_url,headline,human_label,notes
20250401064500-179,20250401064500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-up-as-market-falls/articleshow/119848523.cms,Stock Market Sectors: Stock market update: FMCG stocks up as market falls,NOT_RELEVANT,Unrelated acronym or foreign mention
20250401071500-795,20250401071500,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/infosys-tcs-persistent-systems-other-it-stocks-decline-up-to-4-ahead-of-trump-tariff-reveal-12981201.html,"Infosys, TCS, Persistent Systems, other IT stocks decline up to 4% ahead of Trump tariff reveal",DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250401071500-107,20250401071500,ndtv.com,https://www.ndtv.com/business-news/sensex-nosedives-1-200-points-as-donald-trump-tariffs-shake-indian-markets-8059298,"Sensex Nosedives 1,200 Points As Trump Tariffs Shake Indian Markets",NOT_RELEVANT,Unrelated acronym or foreign mention
20250401074500-T5,20250401074500,dainiktribuneonline.com,https://www.dainiktribuneonline.com/news/nation/markets-scared-before-trump-tariff-sensex-and-nifty-fell-in-early-trade/,"Trump Tariffs के भय से हिला भारतीय शेयर बाजार, सेंसेक्स 1,200 से अधिक अंक तक लुढ़का Indian stock market Crash by fear of Trump tariffs",NOT_RELEVANT,Unrelated acronym or foreign mention
20250401081500-793,20250401081500,rediff.com,https://www.rediff.com/business/report/how-the-markets-fared-on-april1/20250401.htm,"Sensex tanks over 1,200 points on tariff fears",NOT_RELEVANT,Unrelated acronym or foreign mention
20250401083000-T1679,20250401083000,webdunia.com,https://hindi.webdunia.com/stock-market/share-market-falls-by-1200-points-125040100028_1.html,"ट्रंप टैरिफ से सहमा शेयर बाजार, सेंसेक्स 1200 अंक गिरा",NOT_RELEVANT,Unrelated acronym or foreign mention
20250401090000-1046,20250401090000,dailypioneer.com,http://www.dailypioneer.com/2025/business/markets-slump-on-trump-tariff-worries--sensex-tanks-over-1-200-points.html,"Markets slump on Trump tariff worries; Sensex tanks over 1,200 points",NOT_RELEVANT,Unrelated acronym or foreign mention
20250401093000-T1517,20250401093000,moneycontrol.com,https://hindi.moneycontrol.com/news/markets/it-stocks-decline-up-to-4-percent-ahead-of-trump-tariff-reveal-infosys-tcs-persistent-systems-declined-1966847.html,"Tariff Imapct: ट्रंप के टैरिफ के खुलासे से पहले आईटी शेयर 4% तक गिरे, इंफोसिस, TCS, परसिस्टेंट सिस्टम्स फिसले",DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250401094500-43,20250401094500,financialexpress.com,https://www.financialexpress.com/money/big-relief-for-taxpayers-tax-department-waives-interest-on-late-tds-tcs-payment-details-here-3795240/,"Big relief for taxpayers! Tax department waives interest on late TDS, TCS payment - Details here - Money News",NOT_RELEVANT,Unrelated acronym or foreign mention
20250401094500-T1765,20250401094500,navabharat.com,https://navabharat.com/?p=190472,टीसीएस बना श्नाइडर इलेक्ट्रिक मैराथन डी पेरिस का आधिकारिक एआई साझेदार,NOT_RELEVANT,Unrelated acronym or foreign mention
20250401103000-636,20250401103000,indiatvnews.com,https://www.indiatvnews.com/business/markets/this-smallcap-share-jumps-over-7-per-cent-even-in-weak-stock-market-here-s-why-2025-04-01-983294,This smallcap share jumps over 7 per cent even in weak stock market: Here's why,NOT_RELEVANT,Unrelated acronym or foreign mention
20250401120000-995,20250401120000,indiatimes.com,https://telecom.economictimes.indiatimes.com/news/industry/move-to-rope-in-foreign-multinationals-in-bsnl-5g-network-disastrous-disrupt-innovation/119858071,"'Move to rope in foreign suppliers in BSNL 5G network disastrous, disrupt domestic innovation', ET Telecom",NOT_RELEVANT,Unrelated acronym or foreign mention
20250401120000-531,20250401120000,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/share-market-nifty-sensex-highlights-1-april-2025/article69393043.ece,"Stock Market Highlights 1 April 2025: Indian equities under pressure as Sensex drops nearly 1,400 points amid global headwinds",NOT_RELEVANT,Unrelated acronym or foreign mention
20250401120000-672,20250401120000,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/top-gainers-and-losers-today-stocks-that-moved-the-most-on-april-1-12981656.html,Top gainers and losers today: Stocks that moved the most on April 1,NOT_RELEVANT,Unrelated acronym or foreign mention
20250401121500-1334,20250401121500,yovizag.com,https://www.yovizag.com/the-great-vizag-dream-%E2%82%B98l-cr-investments-5l-jobs-a-global-future/,"The Great Vizag Dream: ₹8L Cr Investments, 5L Jobs & a Global Future",NOT_RELEVANT,Unrelated acronym or foreign mention
20250401143000-T1377,20250401143000,moneycontrol.com,https://hindi.moneycontrol.com/news/markets/why-stock-market-crash-today-3-big-reasons-sensex-falls-1000-points-nifty-below-23300-on-us-tariff-worries-1966806.html,"Share Market Crash: शेयर बाजार में क्यों मचा हाहाकार? सेंसेक्स 1390 अंक टूटकर बंद, इन 5 कारणों से आई बड़ी गिरावट",NOT_RELEVANT,Unrelated acronym or foreign mention
20250401191500-543,20250401191500,thestatesman.com,https://www.thestatesman.com/business/market-kicks-off-new-financial-year-in-red-1503414700.html,Market kicks off new financial year in red,NOT_RELEVANT,Unrelated acronym or foreign mention
20250402024500-14,20250402024500,itbrief.co.nz,https://itbrief.co.nz/story/ai-driven-digital-twins-transform-manufacturing-landscape,AI-driven digital twins transform manufacturing landscape,NOT_RELEVANT,Unrelated acronym or foreign mention
20250402030000-1119,20250402030000,livemint.com,https://www.livemint.com/industry/infotech/indian-it-companies-tcs-infosys-hcltech-wipro-tech-mahindra-macroeconomic-uncertainty-ltimindtree-11743510985154.html,How Trump world poses trouble for India's tech firms,NOT_RELEVANT,Unrelated acronym or foreign mention
20250402033000-496,20250402033000,indiatimes.com,https://economictimes.indiatimes.com/tech/information-tech/trump-tantrums-and-client-rethinks-likely-to-slow-it-recovery/articleshow/119878490.cms,Trump tantrums and client rethinks likely to slow IT recovery,NOT_RELEVANT,Unrelated acronym or foreign mention
20250402040000-T456,20250402040000,itbear.com.cn,http://www.itbear.com.cn/html/2025-04/773795.html,北京现代首款纯电SUV谍照曝光，或将标配TCS刹车系统引关注-智能汽车-ITBear科技资讯,NOT_RELEVANT,Unrelated acronym or foreign mention
20250402040000-T588,20250402040000,itbear.com.cn,http://www.itbear.com.cn/html/2025-04/773797.html,北京现代首款纯电SUV谍照曝光，标配TCS刹车系统引关注-智能汽车-ITBear科技资讯,NOT_RELEVANT,Unrelated acronym or foreign mention
20250402061500-431,20250402061500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-advances-0-48-in-an-upbeat-market/articleshow/119895414.cms,Indices: Stock market update: Nifty IT index advances 0.48% in an upbeat market,NOT_RELEVANT,Unrelated acronym or foreign mention
20250402064500-275,20250402064500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/jpmorgan-downgrades-hcl-tech-slashes-target-prices-across-indian-it-on-muted-fy26-growth-outlook/articleshow/119896294.cms,"JPMorgan downgrades HCL Tech, slashes target prices across Indian IT on muted FY26 growth outlook",NOT_RELEVANT,Unrelated acronym or foreign mention
20250402074500-956,20250402074500,businesstoday.in,https://www.businesstoday.in/markets/stocks/story/infosys-tcs-wipro-coforge-mphasis-it-stocks-to-consider-ahead-of-q4-results-470297-2025-04-02,"Infosys, TCS, Wipro, Coforge, Mphasis: IT stocks to consider ahead of Q4 results",DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250402083000-1224,20250402083000,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/tech-mahindra-infosys-wipro-other-it-stocks-rise-up-to-2-ahead-of-us-reciprocal-tariffs-12982420.html,"Tech Mahindra, Infosys, Wipro, other IT stocks rise up to 2% ahead of US reciprocal tariffs",NOT_RELEVANT,Unrelated acronym or foreign mention
20250402123000-893,20250402123000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-advances-0-84/articleshow/119906516.cms,Indices: Stock market update: Nifty IT index advances 0.84%,NOT_RELEVANT,Unrelated acronym or foreign mention
20250402174500-T582,20250402174500,business-standard.com,https://hindi.business-standard.com/opinion/consideration-of-tax-in-shares-in-recurrent-id-427319,शेयर पुनर्खरीद में कर पर हो फिर विचार - consideration of tax in shares in recurrent,NOT_RELEVANT,Unrelated acronym or foreign mention
20250402184500-1180,20250402184500,financialexpress.com,https://www.financialexpress.com/business/industry-budget-cuts-by-us-firms-to-hit-it-revenues-in-fy26-3796812/,Budget cuts by US firms to hit IT revenues in FY26,NOT_RELEVANT,Unrelated acronym or foreign mention
20250402221500-414,20250402221500,rnz.co.nz,https://www.rnz.co.nz/news/indonz/557037/details-of-key-agreements-emerge-from-luxon-s-india-trip,Details of key agreements emerge from Luxon's India trip,NOT_RELEVANT,Unrelated acronym or foreign mention
20250403020000-872,20250403020000,manilatimes.net,https://www.manilatimes.net/2025/04/03/tmt-newswire/pr-newswire/winners-in-the-2025-asia-pacific-stevie-awards-announced/2085669,Winners in the 2025 Asia-Pacific Stevie® Awards Announced,NOT_RELEVANT,Unrelated acronym or foreign mention
20250403030000-434,20250403030000,indiatimes.com,https://economictimes.indiatimes.com/tech/information-tech/infosys-says-cognizant-used-its-healthcare-business-for-market-control/articleshow/119914551.cms,Infosys says Cognizant used its healthcare business for market control,NOT_RELEVANT,Unrelated acronym or foreign mention
20250403030000-639,20250403030000,livemint.com,https://www.livemint.com/industry/infotech/tcs-ibm-tower-semiconductors-applied-materials-kla-scl-mohali-chip-fabrication-unit-tsmc-tata-electronics-11743581233924.html,"TCS, IBM, Applied Materials, KLA in race to modernize India's state chip unit",NOT_RELEVANT,Unrelated acronym or foreign mention
20250403031500-835,20250403031500,indianweekender.co.nz,https://www.indianweekender.co.nz/news/details-of-key-agreements-emerge-from-luxons-india-trip,Details Of Key Agreements Emerge From Luxon's India Trip,NOT_RELEVANT,Unrelated acronym or foreign mention
20250403051500-41,20250403051500,financialexpress.com,https://www.financialexpress.com/market/trump-tariff-impact-tech-stocks-plummet-nifty-it-cracks-2-5-3797197/,"Trump tariff impact: Tech stocks plummet, Nifty IT cracks 2.5%",NOT_RELEVANT,Unrelated acronym or foreign mention
20250403053000-T43,20250403053000,prabhasakshi.com,https://www.prabhasakshi.com/business/stock-market-crashed-after-donald-trump-announcement-these-shares-collapsed,stock market crashed after donald trump announcement these shares collapsed - Prabhasakshi latest news in hindi,NOT_RELEVANT,Unrelated acronym or foreign mention
20250403053000-819,20250403053000,thehindu.com,https://www.thehindu.com/business/markets/markets-decline-in-early-trade-tracking-weak-asian-peers-on-trumps-tariffs-announcement/article69406921.ece,"Markets decline in early trade, tracking weak Asian peers on Trump's tariffs announcement",NOT_RELEVANT,Unrelated acronym or foreign mention
20250403060000-739,20250403060000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/articleshow/119930260.cms,active stocks: Share market update: Most active stocks of the day in terms of total traded value,NOT_RELEVANT,Unrelated acronym or foreign mention
20250403060000-249,20250403060000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-falls/articleshow/119930067.cms,Stock Market Sectors: Stock market update: Fertilisers stocks up as market falls,NOT_RELEVANT,Unrelated acronym or foreign mention
20250403060000-898,20250403060000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-falls/articleshow/119929663.cms,Stock Market Sectors: Stock market update: FMCG stocks down as market falls,NOT_RELEVANT,Unrelated acronym or foreign mention
20250403060000-115,20250403060000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-falls/articleshow/119930509.cms,Stock Market Sectors: Stock market update: Power stocks up as market falls,NOT_RELEVANT,Unrelated acronym or foreign mention
20250403063000-1089,20250403063000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-up-as-market-falls/articleshow/119931849.cms,Stock Market Sectors: Stock market update: Sugar stocks up as market falls,NOT_RELEVANT,Unrelated acronym or foreign mention
20250403063000-154,20250403063000,tribuneindia.com,https://www.tribuneindia.com/news/business/markets-decline-in-early-trade-tracking-weak-asian-peers-on-trumps-tariffs-announcement/,"Markets decline in early trade, tracking weak Asian peers on Trump's tariffs announcement",NOT_RELEVANT,Unrelated acronym or foreign mention
20250403063000-1133,20250403063000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/stable-largecaps-or-high-growth-tier-2-bets-investors-it-stock-conundrum-at-play/articleshow/119931088.cms,Stable largecaps or high-growth tier-2 bets? Investors' IT stock conundrum at play,NOT_RELEVANT,Unrelated acronym or foreign mention
20250403064500-T374,20250403064500,dainiktribuneonline.com,https://www.dainiktribuneonline.com/news/topnews/indian-stock-market-shocked-by-us-tariff-announcement-sensex-and-nifty-fell/,"US Tariff की घोषणा से सहमा भारतीय शेयर मार्केट, सेंसेक्स व निफ्टी लुढ़के",NOT_RELEVANT,Unrelated acronym or foreign mention
20250403073000-511,20250403073000,finanznachrichten.de,https://www.finanznachrichten.de/nachrichten-2025-04/65014699-thoughtworks-appoints-kaushik-sarkar-as-regional-managing-director-for-europe-middle-east-and-india-004.htm,"Thoughtworks Appoints Kaushik Sarkar as Regional Managing Director for Europe, Middle East and India",NOT_RELEVANT,Unrelated acronym or foreign mention
20250403080000-678,20250403080000,livelaw.in,https://www.livelaw.in/high-court/madhya-pradesh-high-court/persons-legal-and-fundamental-right-cant-be-curtailed-or-side-lined-only-on-account-of-failure-of-a-machine-to-recognize-him-madhya-pradesh-hc-288275,"Biometrics Are Necessary To Eliminate Discrepancies, But Failure Of Machine To Recognize A Person Cannot Override Their Fundamental Rights: MP HC",NOT_RELEVANT,Unrelated acronym or foreign mention
20250403080000-1044,20250403080000,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/tariffs-hit-hard-tcs-shares-fall-35-as-trump-imposes-27-tax-on-indian-imports/article69407193.ece,TCS shares fall 3.5% as Trump imposes 27% tax on Indian imports,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250403091500-170,20250403091500,indiatvnews.com,https://www.indiatvnews.com/business/markets/sensex-tcs-share-price-infosys-hcl-share-coforge-it-stocks-after-trump-tariff-bse-nse-2025-04-03-983701,"IT stocks under pressure after US President Donald Trump's tariff, Persistent Systems falls over 10%",NOT_RELEVANT,Unrelated acronym or foreign mention
20250403104500-949,20250403104500,livemint.com,https://www.livemint.com/market/stock-market-news/stock-market-today-72-stocks-hit-52-week-high-52-stocks-at-52-week-lows-amid-tariff-turmoil-11743674749015.html,"Stock market today: 72 stocks hit 52-week high, 52 stocks at 52-week lows amid tariff turmoil",NOT_RELEVANT,Unrelated acronym or foreign mention
20250403111500-760,20250403111500,financialexpress.com,https://www.financialexpress.com/market/markets-shrug-off-trumps-tariffs-major-impact-nifty-near-23300-small-and-midcaps-outperform-3797637/,"Market Trumps tariff impact; Pharma surges, Nifty ends near 23,200",NOT_RELEVANT,Unrelated acronym or foreign mention
20250403111500-1338,20250403111500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-up-as-market-falls/articleshow/119941398.cms,Stock Market Sectors: Stock market update: FMCG stocks up as market falls,NOT_RELEVANT,Unrelated acronym or foreign mention
20250403111500-584,20250403111500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-falls/articleshow/119941644.cms,Stock Market Sectors: Stock market update: Power stocks up as market falls,NOT_RELEVANT,Unrelated acronym or foreign mention
20250403113000-771,20250403113000,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/top-gainers-losers-intraday-april-3-2025-trumps-tariffs-drag-market-it-majors-tcs-wipro-tech-mahindra-infosys-coforge-plunge/article69407364.ece,"NSE BSE Top gainers, losers today: Sensex, Nifty drag as Trump's tariffs weigh, IT majors TCS, Wipro, Tech Mahindra, Infosys, Coforge plunge",DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250403114500-1180,20250403114500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-falls/articleshow/119942156.cms,Stock Market Sectors: Stock market update: Fertilisers stocks up as market falls,NOT_RELEVANT,Unrelated acronym or foreign mention
20250403114500-848,20250403114500,orissapost.com,https://www.orissapost.com/stock-markets-slide-over-it-losses-global-sell-off-after-trumps-tariff-hike/,"Stock markets slide over IT losses, global sell-off after Trump's tariff hike",NOT_RELEVANT,Unrelated acronym or foreign mention
20250403114500-410,20250403114500,thehindu.com,https://www.thehindu.com/business/markets/stock-markets-settle-lower-on-selling-in-it-teck-stocks-global-sell-off-as-trump-hikes-tariffs/article69407881.ece,"Stock markets settle lower on selling in IT & Teck stocks, global sell-off as Trump hikes tariffs",NOT_RELEVANT,Unrelated acronym or foreign mention
20250403123000-544,20250403123000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/articleshow/119944125.cms,active stocks: Share market update: Most active stocks of the day in terms of traded value,NOT_RELEVANT,Unrelated acronym or foreign mention
20250403123000-846,20250403123000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-up-as-market-falls/articleshow/119943258.cms,Stock Market Sectors: Stock market update: Sugar stocks up as market falls,NOT_RELEVANT,Unrelated acronym or foreign mention
20250403130000-744,20250403130000,rediff.com,https://www.rediff.com/business/report/sensex-ends-322-points-lower-on-selling-in-it--teck-stocks/20250403.htm,Sensex ends 322 points lower on selling in IT & Teck stocks,NOT_RELEVANT,Unrelated acronym or foreign mention
20250403133000-T2180,20250403133000,punjabkesari.in,https://www.punjabkesari.in/business/news/investors-benefited-from-the-rise-in-midcap-smallcap-stocks-2129933,"Midcap-Smallcap इंडेक्स में तेजी से निवेशकों को हुआ फायदा, संपत्ति में बढ़ोतरी - investors benefited from the rise in midcap smallcap stocks",NOT_RELEVANT,Unrelated acronym or foreign mention
20250403143000-1115,20250403143000,hindustantimes.com,https://www.hindustantimes.com/india-news/governor-presents-assam-s-highest-civilian-award-101743689190287.html,Governor presents Assam's highest civilian award,NOT_RELEVANT,Unrelated acronym or foreign mention
20250403153000-1722,20250403153000,sina.com.hk,https://portal.sina.com.hk/finance/finance-prnewswire/prnasia/2025/04/03/1154336/winners-in-the-2025-asia-pacific-stevie-awards-announced/,Winners in the 2025 Asia-Pacific Stevie® Awards Announced,NOT_RELEVANT,Unrelated acronym or foreign mention
20250403160000-954,20250403160000,theguardian.com,https://www.theguardian.com/business/2025/apr/03/tata-redundancies-uk-tribunal,"Tata redundancy scheme targeted older, non-Indian nationals in UK, tribunal hears",NOT_RELEVANT,Unrelated acronym or foreign mention
20250403164500-962,20250403164500,biztoc.com,https://biztoc.com/x/5dd788b992aff67f,"Tata consultancy firm in UK targeted older, non-Indian nationals, tribunal hears",DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250403181500-T770,20250403181500,loktej.com,https://www.loktej.com/article/139823/trumps-fee-announcement-has-broken-322-points-in-it-shares,"ट्रंप की शुल्क घोषणा से सेंसेक्स 322 अंक टूटा, आईटी शेयरों में बिकवाली",NOT_RELEVANT,Unrelated acronym or foreign mention
20250404023000-T533,20250404023000,loksatta.com,https://www.loksatta.com/business/finance/sensex-falls-by-322-points-print-eco-news-amy-95-4996630/,"Sensex falls by 322 points print eco news | ट्रम्प आयात करांचा घाव, 'सेन्सेक्स'ला ३२२ अंशांची झड",NOT_RELEVANT,Unrelated acronym or foreign mention
20250404051500-178,20250404051500,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/indian-it-stocks-live-tcs-infosys-wipro-tech-mahindra-hcltech-cts-share-price-live-updates/article69411332.ece,"IT Stocks Live: TCS, Infosys, Wipro, Tech Mahindra, HCL Tech, Coforge shares continue downfall on second trading session after Liberation Day tariffs",DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250404054500-717,20250404054500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/coforge-wipro-and-other-it-stocks-fall-up-to-2-amid-trump-tariff-jitters/articleshow/119966330.cms,"Coforge, Wipro and other IT stocks fall up to 2% amid Trump tariff jitters",NOT_RELEVANT,Unrelated acronym or foreign mention
20250404070000-928,20250404070000,indianexpress.com,https://indianexpress.com/article/business/trump-tariffs-india-inc-tcs-infy-tata-motors-sun-pharma-9924190/,"Trump Tariffs: India Inc faces the heat, TCS, Infy to Tata Motors and Sun Pharma in turmoil",DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250404074500-656,20250404074500,livemint.com,https://www.livemint.com/market/stock-market-news/us-recession-fears-trigger-sharp-drop-in-indian-it-stocks-is-the-worst-yet-to-come-11743747064932.html,"TCS, Infosys to Coforge: Indian IT stocks bleed up to 6% as US recession fears mount. Is the worst set to come?",DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250404090000-T702,20250404090000,mathrubhumi.com,https://www.mathrubhumi.com/money/stock-market/trump-tariffs-recession-fears-hit-indian-it-stocks-hard-1.10482196,"ഐ.ടി വീണ്ടും പ്രതിസന്ധിയില്‍: 40%വരെ ഇടിവ്: ഇപ്പോള്‍ നിക്ഷേപിക്കാമോ? , Trump tariffs, Indian IT stocks, TCS, Infosys, HCL Tech, US recession, business news",DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250404090000-347,20250404090000,siliconindia.com,https://www.siliconindia.com/news/general/tcs-shares-dip-35-as-us-slaps-27-tariff-on-indian-imports-nid-235312-cid-1.html,TCS Shares Dip 3.5% as US Slaps 27% Tariff on Indian Imports,DIRECTLY_RELEVANT,"TCS Q4/FY25 earnings, revenue growth, order book, deal wins, hiring, leadership, or dividend."
20250404090000-1326,20250404090000,moneycontrol.com,https://www.moneycontrol.com/technology/trump-s-tariffs-to-cloud-over-it-sector-s-fy26-revival-hopes-article-12985060.html,Trump tariffs to loom over IT sector's FY26 revival hopes,NOT_RELEVANT,Unrelated acronym or foreign mention
20250404094500-181,20250404094500,moneycontrol.com,https://www.moneycontrol.com/technology/rattled-to-the-core-indian-it-on-shaky-wicket-after-trump-tariffs-article-12985060.html,Rattled to the core: Indian IT on shaky wicket after Trump tariffs,NOT_RELEVANT,Unrelated acronym or foreign mention
20250404104500-333,20250404104500,livemint.com,https://www.livemint.com/market/stock-market-news/stock-market-today-66-stocks-hit-52-week-high-89-stocks-at-52-week-lows-amid-stock-market-meltdown-11743760920059.html,"Stock market today: 66 stocks hit 52-week high, 89 stocks at 52-week lows amid stock market meltdown",NOT_RELEVANT,Unrelated acronym or foreign mention
20250404110000-1348,20250404110000,indiatimes.com,https://economictimes.indiatimes.com/wealth/save/husband-withstands-45-firs-being-beaten-suicide-threat-by-wife-and-gets-divorce-in-hc-but-only-after-rs-63-lakh-alimony/articleshow/119972926.cms,"Husband withstands 45 FIRs, being beaten, suicide threat by wife and gets divorce in HC but only after Rs 63 lakh alimony",NOT_RELEVANT,Unrelated acronym or foreign mention
20250404111500-981,20250404111500,indiatimes.com,https://economictimes.indiatimes.com/news/india/a-persons-identity-cant-be-determined-solely-by-a-machine-hc-rules-biometric-failure-cant-deny-legal-rights/articleshow/119978161.cms,A person's identity can't be determined solely by a machine: HC rules biometric failure can't deny legal rights,NOT_RELEVANT,Unrelated acronym or foreign mention
20250404113000-1450,20250404113000,pragativadi.com,https://pragativadi.com/ayushman-bharat-odisha-launch-jp-nadda-to-roll-out-ab-gjay-integration/,Ayushman Bharat Odisha Launch: JP Nadda to Roll Out AB-GJAY Integration,NOT_RELEVANT,Unrelated acronym or foreign mention
20250404113000-123,20250404113000,orissapost.com,https://www.orissapost.com/sensex-nifty-join-global-selloff-as-trump-tariffs-trigger-trade-war-fears/,"Sensex, Nifty join global selloff as Trump tariffs trigger trade war fears",NOT_RELEVANT,Unrelated acronym or foreign mention
