gkg_record_id,date,source,url,headline,pipeline_stage,matcher_decision,trading_date,human_label,notes
20241001064500-T459,20241001064500,punjabkesari.com,https://www.punjabkesari.com/technology/huge-discount-on-iphone-15-in-flipkart-sale-buy-it-for-just-rs-52999/,"Flipkart Sale में IPhone 15 पर भारी छूट! खरीदें सिर्फ 52,999 रुपये में",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241001064500-T1354,20241001064500,manoramanews.com,https://www.manoramanews.com/business/latest/2024/09/30/stock-market-crash-investors-loss-3-5-lakh-crore.html,ഓഹരി വിപണിയിൽ ഇടിവ്; നിക്ഷേപകർക്ക് നഷ്ടം 3.50 ലക്ഷം കോടി | Stock Market crash investors loss 3.5 lakh crore.,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241001073000-907,20241001073000,legalbusinessonline.com,https://www.legalbusinessonline.com:443/appointments/india%E2%80%99s-jsa-continues-lateral-blitz-cam-hire,India's JSA continues lateral blitz with CAM hire | Asian Legal Business,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241001081500-529,20241001081500,livemint.com,https://www.livemint.com/money/personal-finance/medical-loans-everything-you-need-to-know-for-affordable-care-medical-emergencies-credit-score-11727695598347.html,Medical Loans: Everything you need to know for affordable care,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241001093000-T1627,20241001093000,indiatimes.com,https://navbharattimes.indiatimes.com/apna-bazaar/kitchen-and-dining/small-appliances/amazon-great-indian-festival-sale-2024-automatic-gas-stoves-with-upto-80-percent-discount/articleshow/113844009.cms,"Automatic Gas Stoves,ऑटोमेटिक Gas Stoves पर मिल रही है 80% तक की बंपर छूट, Amazon Great Indian Festival से करें महाबचत - amazon great indian festival sale 2024 automatic gas stoves with upto 80 percent discount",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241001101500-281,20241001101500,vccircle.com,https://www.vccircle.com:443/iciciventure-backed-indifi-s-co-founder-mahanot-steps-down-from-executive-role,ICICI Venture-backed Indifi's co-founder Mahanot steps down from executive role,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241001111500-242,20241001111500,indianexpress.com,https://indianexpress.com/article/technology/tech-news-technology/apple-festive-offer-sale-deals-discounts-9598097/,"Apple teases Diwali festive sale: Discounts on iPhones, Macs, iPads, and more expected",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241001111500-967,20241001111500,amarujala.com,https://www.amarujala.com/tags/axis-bank,"Axis Bank: Netbanking, Credit Card, Online Payment News In Hindi",REJECTED_NON_ARTICLE_URL,False,,NOT_RELEVANT,Non-article URL / taxonomy tag page
20241001113000-1242,20241001113000,financialexpress.com,https://www.financialexpress.com/life/technology-motorola-launches-thinkphone-25-aimed-at-business-users-check-details-3627805/,"Motorola launches ThinkPhone 25 aimed at business users, check details",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241001120000-784,20241001120000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/articleshow/113851322.cms,active stocks: Share market update: Most active stocks of the day in terms of traded value,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241001121500-1039,20241001121500,bestmediainfo.com,https://bestmediainfo.com/mediainfo/advertising/jawa-yezdi-motorcycles-to-now-be-available-on-flipkart-7228207,Jawa Yezdi Motorcycles to now be available on Flipkart,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241001121500-1540,20241001121500,bestmediainfo.com,https://bestmediainfo.com/mediainfo/mediainfo-marketing/rakesh-makhija-replaces-r-gopalakrishnan-as-chairman-at-castrol-india-7235710,Rakesh Makhija replaces R Gopalakrishnan as Chairman at Castrol India,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241001123000-T329,20241001123000,indiatimes.com,https://navbharattimes.indiatimes.com/apna-bazaar/kitchen-and-dining/large-appliances/check-best-deal-to-save-upto-7000-rs-on-5-star-refrigerator-from-amazon-great-indian-festival-sale-2024/articleshow/113851887.cms,"5 star refrigerator,Amazon Great Indian Festival से 5 स्टार Refrigerator पर पाएं ₹7000 तक की छूट, बिजली की खपत भी करते हैं कम - check best deal to save upto 7000 rs on 5 star refrigerator from amazon great indian festival sale 2024",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241001131500-395,20241001131500,financialexpress.com,https://www.financialexpress.com/world-news/israel-launches-targeted-raids-on-hezbollah-strongholds-in-lebanon-escalating-border-conflict/3627887/,"Israel launches targeted raids on Hezbollah strongholds in Lebanon, escalating border conflict",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241001131500-1372,20241001131500,news18.com,https://www.news18.com/auto/castrol-india-appoints-rakesh-makhija-new-chairman-check-details-9070554.html,"Castrol India Appoints Rakesh Makhija New Chairman, Check Details",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241001131500-1171,20241001131500,financialexpress.com,https://www.financialexpress.com/money/nps-vs-mutual-funds-vs-ppf-vs-epf-nps-returns-comparable-to-large-cap-mutual-funds-3627853/,NPS Vs Mutual Funds Vs PPF Vs EPF: NPS returns comparable to large-cap mutual funds!,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241001141500-708,20241001141500,kashmirlife.net,https://kashmirlife.net/sensex-nifty-tumble-in-early-trade-368069/,"Sensex, Nifty Tumble in Early Trade",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241001141500-504,20241001141500,livemint.com,https://www.livemint.com/market/stock-market-news/stocks-to-buy-l-t-finance-to-nalco-smc-global-securities-lists-four-stocks-to-bet-on-this-week-check-tp-upside-11727788933073.html,"Stocks to buy: L&T Finance to NALCO—SMC Global Securities lists four stocks to bet on this week; Check TP, upside",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241001144500-T2800,20241001144500,indiatimes.com,https://navbharattimes.indiatimes.com/state/uttar-pradesh/muzaffarnagar/shamli-40-lakh-rupees-looted-from-axis-bank-branch/articleshow/113856206.cms,"शामली में सुसाइड की धमकी देकर एक्सिस बैंक से 40 लाख लूट ले गया बदमाश, देखते रह गए गार्ड और मैनेजर",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241001144500-T2737,20241001144500,jansatta.com,https://www.jansatta.com/trending-news/man-told-his-problem-and-robbery-40-lakh-in-bank-on-gun-point-viral-story/3603225/,"man told his problem and robbery 40 lakh in bank on gun point viral story -'मुझे मेरे घर की कुर्की रोकने के लिए पैसे की जरूरत है', बंदूक लेकर बैंक में घुसे शख्स ने बताई मजबूरी, आसानी से ले गया 40 लाख",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241001150000-48,20241001150000,vccircle.com,https://www.vccircle.com:443/valuablehits-first-close-of-maiden-investment-vehicle-at-25-of-target,ValuAble hits first close of maiden investment vehicle at 25% of target,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241001150000-175,20241001150000,adgully.com,https://www.adgully.com/castrol-india-names-rakesh-makhija-chairman-satyavati-berera-joins-board-151212.html,"Castrol India Names Rakesh Makhija Chairman, Satyavati Berera Joins Board",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241001151500-2057,20241001151500,business-standard.com,https://www.business-standard.com/finance/news/nbbl-introduces-national-pension-system-on-bharat-connect-platform-124100101198_1.html,NBBL introduces national pension system on Bharat Connect platform,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241001151500-T2019,20241001151500,navabharat.com,https://navabharat.com/?p=92799,राकेश मखीजा कैस्ट्रॉल इंडिया के अध्यक्ष और सत्यवेती बेरेरा स्वतंत्र निदेशक नियुक्त,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241001160000-926,20241001160000,mortgagesolutions.co.uk,https://www.mortgagesolutions.co.uk/specialist-lending/bridging/2024/10/01/gale-to-join-catalyst-as-sales-director/,Gale to join Catalyst as sales director,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241001163000-1045,20241001163000,moneycontrol.com,https://www.moneycontrol.com/news/business/economy/govt-names-3-new-external-members-to-mpc-reconstitutes-panel-12833787.html,"Govt names 3 new external members to MPC, reconstitutes panel",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241001163000-511,20241001163000,indiatimes.com,https://economictimes.indiatimes.com/news/economy/policy/who-are-rbi-mpcs-new-members-ram-singh-nagesh-kumar-and-saugata-bhattacharya-know-all-about-them/articleshow/113858502.cms,Who are RBI MPC's new members? Know all about the fresh faces in Shaktikanta Das' team,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241001171500-66,20241001171500,investegate.co.uk,https://www.investegate.co.uk:443/announcement/rns/axis-bank-limited--axb/rating-action-by-india-ratings-and-research/8454882,Rating action by India Ratings and Research | Company Announcement,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241001173000-T25,20241001173000,navabharat.com,https://navabharat.com/?p=92885,शुरूआती तेजी गंवाकर फिसला बाजार,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241001173000-310,20241001173000,mortgagestrategy.co.uk,https://www.mortgagestrategy.co.uk/news/catalyst-hires-gale-as-sales-director/,Catalyst hires Gale as sales director – Mortgage Strategy,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241001174500-1482,20241001174500,thehindubusinessline.com,https://www.thehindubusinessline.com/economy/ram-singh-saugata-bhattacharya-nagesh-kumar-appointed-as-new-mpc-members/article68706781.ece,"Ram Singh, Saugata Bhattacharya, Nagesh Kumar appointed as new MPC members",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241001193000-2494,20241001193000,indianexpress.com,https://indianexpress.com/article/business/economy/reserve-bank-of-india-rbi-monetary-policy-review-mpc-interest-rate-9598824/,Centre reconstitutes Monetary Policy Committee ahead of RBI rate review,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241001194500-861,20241001194500,dailypioneer.com,https://www.dailypioneer.com/2024/state-editions/rs-40-lakh-looted-from--bank-in-daylight-robbery.html,Rs 40 lakh looted from bank in daylight robbery,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241001200000-1272,20241001200000,financialexpress.com,https://www.financialexpress.com/business/industry-anti-dumping-action-started-in-chinese-steel-industrial-inputs-3628068/,"Anti-dumping action started in Chinese steel, industrial inputs",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241001221500-1068,20241001221500,indiatimes.com,https://timesofindia.indiatimes.com/india/up-man-walks-into-bank-with-suicide-note-leaves-with-rs-40-lakh/articleshow/113862342.cms,"UP man walks into bank with suicide note, leaves with Rs 40 lakh",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241002024500-470,20241002024500,financialexpress.com,https://www.financialexpress.com/policy/economy-centre-appoints-3-new-external-mpc-members-3628299/,Centre appoints 3 new external MPC members,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241002044500-T690,20241002044500,indiatimes.com,https://navbharattimes.indiatimes.com/state/uttar-pradesh/shamli/shamli-news-criminal-loot-40-lakhs-from-axis-bank-held-manager-on-gun-point-says-he-has-home-loan/articleshow/113868392.cms,या तो मैं मरूंगा या फिर तुम्हें मार दूंगा... तमंचा लेकर बैंक में घुसे शख्स ने होम लोन की बात कर लूट लिए 40 लाख,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241002053000-538,20241002053000,financialexpress.com,https://www.financialexpress.com/money/fixed-deposits-offering-highest-interest-rates-in-oct-lock-in-fds-before-rate-reductions-3628390/,Fixed deposits offering highest interest rates in Oct – Lock in FDs before rate reductions,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241002054500-547,20241002054500,dnaindia.com,https://www.dnaindia.com/viral/report-man-enters-bank-with-suicide-note-and-gun-leaves-with-rs-40-lakh-up-police-bank-robbery-axis-bank-manager-3110934,"Man enters bank with suicide note and gun, leaves with..., know what happened",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241002070000-429,20241002070000,hindustantimes.com,https://www.hindustantimes.com/india-news/man-barges-into-up-bank-with-a-suicide-letter-gun-loots-rs-40-lakh-report-101727850799241.html,"Man barges into UP bank with a suicide letter, gun, loots ₹40 lakh: Report",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241002074500-555,20241002074500,thehindu.com,https://www.thehindu.com/business/rakesh-makhija-takes-over-as-castrol-india-chairman/article68706157.ece,Rakesh Makhija takes over as Castrol India Chairman,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241002074500-47,20241002074500,indiatimes.com,https://economictimes.indiatimes.com/news/india/man-threatens-to-kill-self-loots-rs-40-lakh-from-up-bank/articleshow/113872084.cms,"Man threatens to kill self, loots Rs 40 lakh from UP bank",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241002080000-103,20241002080000,thehindu.com,https://www.thehindu.com/news/national/man-loots-40-lakh-cash-from-bank-in-ups-shamli/article68708964.ece,Man loots ₹40 lakh cash from bank in U.P.'s Shamli,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241002083000-665,20241002083000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-stock-action-on-thursday/articleshow/113872494.cms,Ahead of Market: 10 things that will decide stock action on Thursday,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241002090000-1331,20241002090000,menafn.com,https://menafn.com/1108738095/Jawa-Yezdi-Motorcycles-Partners-with-Flipkart-to-Enhance-Online-Motorcycle-Purchases-in-India,Jawa Yezdi Motorcycles Partners with Flipkart to Enhance Online Motorcycle Purchases in India,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241002090000-T1206,20241002090000,livehindustan.com,https://www.livehindustan.com/business/before-applying-a-personal-loan-check-your-monthly-installment-with-the-emi-calculator-201727856565088.html,"before applying a personal loan check your monthly installment with the EMI calculator पर्सनल लोन के लिए आवेदन करने से पहले EMI कैलकुलेटर से अपनी मासिक किस्त की ऐसे करें जांच, बिज़नेस न्यूज़",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241002094500-421,20241002094500,livemint.com,https://www.livemint.com/money/personal-finance/credit-cards-list-of-8-bank-cards-with-the-best-cashback-offers-check-details-here-11727794656673.html,Credit cards: List of 8 bank cards with the best cashback offers. Check details here,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241002100000-224,20241002100000,business-standard.com,https://www.business-standard.com/finance/personal-finance/planning-to-buy-a-home-explore-the-best-loan-rates-offered-by-banks-124100200374_1.html,Planning to buy a home? Explore the best loan rates offered by banks,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241002101500-T456,20241002101500,indiatimes.com,https://navbharattimes.indiatimes.com/apna-bazaar/electronics/tv/43-inches-smart-tv-lowest-price-with-sbi-card-discount-offers-on-amazon-great-indian-festival-sale-2024/articleshow/113874652.cms,"Low Price 43 Inches Smart Tv,Amazon Great Indian Sale पर मिल रही 43 इंच Smart TV की कीमत उड़ा देगी होश, मिलेंगे Sony और LG जैसे ब्रांड्स - 43 inches smart tv lowest price with sbi card discount offers on amazon great indian festival sale 2024",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241002110000-999,20241002110000,businesstoday.in,https://www.businesstoday.in/latest/trends/story/bizzare-up-robbery-man-enters-bank-with-suicide-note-loots-rs-40-lakhs-flees-448446-2024-10-02,"Bizzare UP robbery! Man enters bank with suicide note, loots Rs 40 lakhs, flees",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241002110000-323,20241002110000,digit.in,https://www.digit.in/news/general/apple-to-offer-discounts-on-iphones-ipads-macs-and-more-during-its-festive-sale-details-here.html,"Apple to offer discounts on iPhones, iPads, Macs, and more during its festive sale: Details here",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241002111500-1500,20241002111500,livemint.com,https://www.livemint.com/money/personal-finance/concert-credit-cards-applied-today-discarded-tomorrow-hdfc-pixel-hsbc-kotak-mahindra-coldplay-diljit-dosanjh-dua-lipa-11727850225322.html,"Concert credit cards: applied today, discarded tomorrow",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241002114500-895,20241002114500,financialexpress.com,https://www.financialexpress.com/auto/car-news/six-tips-to-help-choose-right-car-insurance-policy/3628563/,Six tips to help choose right car insurance policy,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241002130000-264,20241002130000,livemint.com,https://www.livemint.com/companies/news/tribunal-orders-lenders-of-insolvent-siti-networks-return-148-crore-to-company-11727848162117.html,Tribunal orders lenders of insolvent Siti Networks to return ₹148 crore to company,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241002131500-T258,20241002131500,dnaindia.com,https://www.dnaindia.com/hindi/india/news-shamli-bank-robbery-40-lakhs-rupees-miscreant-told-story-to-bank-manager-before-robbing-up-police-4134446,"हाथ में सुसाइड नोट, बोला मर जाऊंगा... बैंक लूटने से पहले बदमाश ने मैनेजर को सुनाई थी इमोशनल कहानी",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241002131500-581,20241002131500,indiatimes.com,https://economictimes.indiatimes.com/news/economy/policy/newly-reconstituted-mpc-with-3-new-members-to-begin-maiden-meeting-on-monday/articleshow/113879166.cms,Newly reconstituted MPC with 3 new members to begin maiden meeting on Monday,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241002160000-1044,20241002160000,hindustantimes.com,https://www.hindustantimes.com/business/apple-teases-upcoming-diwali-festive-sale-from-oct-3-discounts-on-iphones-ipads-macs-expected-101727882276728.html,"Apple teases upcoming Diwali festive sale from Oct 3, discounts on iPhones, iPads, Macs, expected",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241002160000-1350,20241002160000,freepressjournal.in,https://www.freepressjournal.in/business/newly-reconstituted-mpc-with-3-new-members-to-begin-maiden-meeting-on-october-9,Newly Reconstituted MPC With 3 New Members To Begin Maiden Meeting On October 9,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241002180000-1107,20241002180000,thehindu.com,https://www.thehindu.com/business/Economy/rate-cut-hopes-at-least-one-new-mpc-member-a-dove/article68710882.ece,Rate cut hopes: at least one new MPC member a dove,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241002181500-1641,20241002181500,cnbc.com,https://www.cnbc.com/2024/10/02/india-has-emerged-as-one-of-the-best-global-markets-for-the-long-haul.html,India has emerged as one of the best global markets for the long haul,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241002190000-139,20241002190000,business-standard.com,https://www.business-standard.com/finance/news/reconstituted-rbi-mpc-with-3-new-members-to-begin-maiden-meeting-on-mon-124100200629_1.html,Reconstituted RBI MPC with 3 new members to begin maiden meeting on Mon,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241002191500-536,20241002191500,thehindubusinessline.com,https://www.thehindubusinessline.com/economy/new-mpc-member-bhattacharya-may-vote-for-a-repo-rate-cut/article68709194.ece,New MPC member Saugata Bhattacharya may vote for a repo rate cut,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241003040000-781,20241003040000,moneycontrol.com,https://www.moneycontrol.com/technology/apple-reveals-diwali-offers-in-india-check-out-all-the-deals-discounts-and-more-article-12834399.html,"Apple reveals Diwali offers in India: Check out all the deals, discounts and more",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241003040000-1052,20241003040000,indiatimes.com,https://timesofindia.indiatimes.com/technology/tech-news/apple-diwali-offer-revealed-free-earbuds-with-iphone-15-up-to-rs-10000-cashback-on-iphones-macbook-and-more/articleshow/113891978.cms,"Apple Diwali offer: Free Beats earbuds with iPhone 15, up to Rs 10,000 cashback on iPhones, MacBook and more",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241003050000-T1701,20241003050000,khaskhabar.com,https://www.khaskhabar.com/news/india-news/news-stock-markets-opened-in-red-due-to-tension-in-the-middle-east-selling-in-all-sectors-including-fmcg-and-auto-news-hindi-1-673907-KKN.html,"Stock markets opened in red due to tension in the Middle East, selling in all sectors including FMCG and auto",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241003050000-449,20241003050000,siasat.com,https://www.siasat.com/sensex-trades-lower-amid-tension-in-middle-east-3106673/,Sensex trades lower amid tension in Middle East,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
20241003051500-T1750,20241003051500,webdunia.com,https://hindi.webdunia.com/stock-market/share-market-falls-due-to-war-threat-sensex-nifty-down-124100300014_1.html,"पश्चिम एशिया में युद्ध की आहट से सहमा शेयर बाजार, सेंसेक्स में भारी गिरावट, निफ्टी भी धड़ाम",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Axis Bank in headline
