gkg_record_id,date,source,document_url,headline,human_label,notes
20241001074500-308,20241001074500,dnaindia.com,https://www.dnaindia.com/viral/report-retd-ias-iitian-gave-up-tcs-job-to-become-ias-officer-reveals-his-first-salary-was-rupees-1300-3110771,"Meet IITian, whose first salary at TCS was Rs 1300, left job, cracked UPSC exam and became IAS officer, he is...",DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial results, deal wins, order book, hiring, leadership, dividend, or stock movements."
20241001083000-200,20241001083000,ndtv.com,https://www.ndtv.com/offbeat/bureaucrats-first-salary-at-tcs-in-1984-was-just-rs-1300-see-viral-post-6690775,Bureaucrat's First Salary At TCS In 1984 Was Just Rs 1300. See Viral Post,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial results, deal wins, order book, hiring, leadership, dividend, or stock movements."
20241001094500-100,20241001094500,livemint.com,https://www.livemint.com/companies/company-results/it-sector-q2-results-preview-tcs-infosys-likely-to-lead-revenue-growth-margins-to-remain-mixed-11727769457966.html,"IT Sector Q2 Results Preview: TCS, Infosys likely to lead revenue growth, margins to remain mixed",DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial results, deal wins, order book, hiring, leadership, dividend, or stock movements."
20241001100000-1071,20241001100000,businesstoday.in,https://www.businesstoday.in/markets/stocks/story/sensex-is-near-record-high-but-these-tata-stocks-have-not-performed-well-do-you-own-any-448282-2024-10-01,Sensex is near record high but these Tata stocks have not performed well. Do you own any?,NOT_RELEVANT,Unrelated acronym or foreign mention
20241001103000-670,20241001103000,it-online.co.za,https://it-online.co.za/2024/10/01/tcs-sustainathon-challenges-youth/,TCS Sustainathon challenges youth,NOT_RELEVANT,Unrelated acronym or foreign mention
20241001104500-T2411,20241001104500,eenadu.net,https://www.eenadu.net/telugu-news/business/retired-ias-officer-reveals-first-salary-tcs-mumbai-offered-him-40-years-ago/0101/124179171,TCS: 40 ఏళ్ల నాటి టీసీఎస్‌ ఆఫర్‌ లెటర్‌ వైరల్‌.. అప్పట్లో జీతం ఎంతంటే?,NOT_RELEVANT,Unrelated acronym or foreign mention
20241001111500-928,20241001111500,indiatimes.com,https://timesofindia.indiatimes.com/technology/social/iitian-who-gave-up-tcs-job-to-join-civil-services-shares-his-tcs-offer-letter-from-june-1989/articleshow/113844619.cms,"IITian who gave up TCS job to join civil services, shares his TCS offer letter from June 1989",DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial results, deal wins, order book, hiring, leadership, dividend, or stock movements."
20241001111500-525,20241001111500,moneycontrol.com,https://www.moneycontrol.com/news/trends/bureaucrat-shares-40-year-old-appointment-letter-from-tcs-mumbai-his-princely-salary-was-12833400.html,Bureaucrat shares 40-year-old appointment letter from TCS Mumbai. His 'princely salary' was...,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial results, deal wins, order book, hiring, leadership, dividend, or stock movements."
20241001113000-1319,20241001113000,htxt.co.za,https://htxt.co.za/2024/10/tcs-opens-its-2024-sustainathon-with-r35k-for-winning-team/,TCS opens its 2024 Sustainathon with R35k for winning team,NOT_RELEVANT,Unrelated acronym or foreign mention
20241001114500-1578,20241001114500,india.com,https://www.india.com/business/meet-pakistani-man-who-built-ratan-tata-rs-1378000000000-company-also-called-father-of-indian-faqir-chand-kohli-7290114/,"Meet Pakistani man who built Ratan Tata Rs 1378000000000 company, also called father of Indian...",NOT_RELEVANT,Standalone other Tata Group company / leadership transition without TCS
20241001121500-1586,20241001121500,whatech.com,https://whatech.com/og/markets-research/it/889693-application-management-services-market-size-and-growth-report-2024.html,Application Management Services Market Advancements Highlighted by Size And Growth Report 2024,NOT_RELEVANT,Unrelated acronym or foreign mention
20241001130000-1376,20241001130000,businesstoday.in,https://www.businesstoday.in/personal-finance/tax/story/tds-from-salaries-tds-deposit-rules-for-employers-relaxed-from-today-oct-1-what-does-this-mean-448326-2024-10-01,TDS from salaries: TDS deposit rules for employers relaxed from today (Oct 1): What does this mean?,NOT_RELEVANT,Unrelated acronym or foreign mention
20241001173000-403,20241001173000,forbes.com,https://www.forbes.com/councils/forbestechcouncil/2024/10/01/technology-that-can-support-more-locally-focused-production/,Technology That Can Support More Locally Focused Production,NOT_RELEVANT,Unrelated acronym or foreign mention
20241001193000-2414,20241001193000,indianexpress.com,https://indianexpress.com/article/business/economy/allow-court-management-by-private-players-to-reduce-insolvency-delays-says-amitabh-kant-9598823/,"Allow court management by private players to reduce insolvency delays, says Amitabh Kant",NOT_RELEVANT,Unrelated acronym or foreign mention
20241001231500-237,20241001231500,indianexpress.com,https://indianexpress.com/article/cities/delhi/excise-portal-up-and-running-after-weeks-of-malfunction-relief-for-liquor-traders-9599023/,"Excise portal up and running after weeks of malfunction, relief for liquor traders",NOT_RELEVANT,Community sports marathon / event logistics / runner profile
20241002020000-289,20241002020000,indiatimes.com,https://economictimes.indiatimes.com/tech/information-tech/away-from-spotlight-healthcare-throws-big-lifeline-to-it-sector/articleshow/113860297.cms,"healthcare IT: Away from spotlight, healthcare throws big lifeline to IT sector",NOT_RELEVANT,Unrelated acronym or foreign mention
20241002020000-933,20241002020000,indiatimes.com,https://economictimes.indiatimes.com/tech/newsletters/morning-dispatch/peak-xv-downsizes-fund-paytms-employee-costs-go-up/articleshow/113866371.cms,Peak XV downsizes fund; Paytm's employee costs go up,NOT_RELEVANT,Unrelated acronym or foreign mention
20241002020000-217,20241002020000,indiatimes.com,https://economictimes.indiatimes.com/tech/information-tech/big-it-expects-growth-momentum-to-continue-in-september-quarter/articleshow/113860625.cms,Indian IT earnings: Big IT expects growth momentum to continue in September quarter,NOT_RELEVANT,Unrelated acronym or foreign mention
20241002083000-157,20241002083000,globenewswire.com,https://www.globenewswire.com/news-release/2024/10/02/2956733/0/en/778-8-Bn-Data-Lakes-Market-Analysis-by-Component-Deployment-Mode-Organization-Size-Business-Function-End-Use-Industry-and-Region-Global-Forecast-to-2032.html,"$778.8 Bn Data Lakes Market Analysis by Component,",NOT_RELEVANT,Unrelated acronym or foreign mention
20241002101500-1096,20241002101500,livelaw.in,https://www.livelaw.in/ibc-cases/nclat-resolution-professional-can-only-entertain-claims-due-as-of-cirp-commencement-date-271360,NCLAT: Resolution Professional Can Only Entertain Claims Due As Of CIRP Commencement Date,NOT_RELEVANT,Unrelated acronym or foreign mention
20241002113000-T2089,20241002113000,techz.vn,https://www.techz.vn/178-1024-2-the-chan-honda-vision-ra-mat-xe-ga-quoc-dan-125cc-moi-dep-tua-vespa-co-phanh-abs-va-tcs-gia-mem-ylt631150.html,"Thế chân Honda Vision, ra mắt 'xe ga quốc dân' 125cc mới đẹp tựa Vespa, có phanh ABS và TCS, giá mềm",NOT_RELEVANT,Unrelated acronym or foreign mention
20241002143000-T690,20241002143000,polizeinews.ch,https://www.polizeinews.ch/betrug-phishing-mittels-dankesgeschenks-im-namen-des-tcs/,Betrug: Phishing mittels Dankesgeschenks im Namen des TCS – Polizeinews.ch,NOT_RELEVANT,Unrelated acronym or foreign mention
20241002143000-T911,20241002143000,polizeinews.ch,https://www.polizeinews.ch/tcs-es-ist-falsch-und-veraltet-strasse-und-schiene-gegeneinander-auszuspielen/,"TCS: Es ist falsch und veraltet, Strasse und Schiene gegeneinander auszuspielen – Polizeinews.ch",NOT_RELEVANT,Unrelated acronym or foreign mention
20241002171500-313,20241002171500,tecnalia.com,https://www.tecnalia.com/en/news/guaranteeing-safety-and-innovation-in-industrialised-construction-etas-and-tcs,Guaranteeing safety and innovation in industrialised construction: ETAs and TCs,DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial results, deal wins, order book, hiring, leadership, dividend, or stock movements."
20241002181500-T170,20241002181500,interfax.ru,https://www.interfax.ru/business/984962,"Аудитор оценил сделку по покупке ""Интерросом"" 35% TCS Group в $325 млн",NOT_RELEVANT,Foreign corporate / sports entity collision
20241002190000-379,20241002190000,indiatimes.com,https://economictimes.indiatimes.com/jobs/fresher/panel-on-cards-to-resolve-internship-scheme-disputes/articleshow/113884685.cms,Panel on cards to resolve internship scheme disputes,NOT_RELEVANT,Unrelated acronym or foreign mention
20241002221500-837,20241002221500,prnewswire.com,https://www.prnewswire.com/news-releases/it-and-bpo-services-market-in-india-to-grow-by-usd-167-billion-from-2024-2028-driven-by-rising-cost-pressures-on-in-house-it-systems-and-ais-role-in-market-transformation---technavio-302265095.html,"IT and BPO Services Market in India to Grow by USD 167 Billion from 2024-2028, Driven by Rising Cost Pressures on In-House IT Systems and AI's Role in Market Transformation",NOT_RELEVANT,Unrelated acronym or foreign mention
20241002221500-663,20241002221500,tmcnet.com,https://www.tmcnet.com/usubmit/2024/10/02/10082994.htm,"IT and BPO Services Market in India to Grow by USD 167 Billion from 2024-2028, Driven by Rising Cost Pressures on In-House IT Systems and AI's Role in Market Transformation",NOT_RELEVANT,Unrelated acronym or foreign mention
20241003001500-1418,20241003001500,whatech.com,https://whatech.com/og/markets-research/it/889897-iot-professional-services-market-report-details-analysis-and-forecast-to-2033-market-opportunities-trends-and-pricing-analysis.html,"IoT Professional Services Market Report Details Analysis and Forecast to 2033: Market Opportunities, Trends, and Pricing Analysis",NOT_RELEVANT,Unrelated acronym or foreign mention
20241003004500-572,20241003004500,menafn.com,https://menafn.com/1108741144/IT-And-BPO-Services-Market-In-India-To-Grow-By-USD-167-Billion-From-2024-2028-Driven-By-Rising-Cost-Pressures-On-In-House-IT-Systems-And-AIs-Role-In-Market-Transformation-Technavio,"IT And BPO Services Market In India To Grow By USD 167 Billion From 2024-2028, Driven By Rising Cost Pressures On In-House IT Systems And AI's Role In...",NOT_RELEVANT,Unrelated acronym or foreign mention
20241003030000-108,20241003030000,livemint.com,https://www.livemint.com/companies/infosys-it-companies-festive-season-tata-consultancy-bsnl-markets-hcl-tech-wipro-tech-mahindra-mohit-joshi-11727864439746.html,Infosys may lead Indian IT pack this festive season,NOT_RELEVANT,Unrelated acronym or foreign mention
20241003054500-877,20241003054500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-falls-0-79-in-a-weak-market/articleshow/113895178.cms,Indices: Stock market update: Nifty IT index falls 0.79% in a weak market,NOT_RELEVANT,Unrelated acronym or foreign mention
20241003070000-1163,20241003070000,businesstoday.in,https://www.businesstoday.in/markets/story/tcs-infosys-hcl-tech-coforge-kpit-tech-ltim-brokerage-views-in-it-stocks-ahead-of-q2-earnings-448499-2024-10-03,"TCS, Infosys, HCL Tech, Coforge, KPIT Tech & LTIM: Brokerage views in IT stocks ahead of Q2 earnings",DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial results, deal wins, order book, hiring, leadership, dividend, or stock movements."
20241003070000-T730,20241003070000,finanznachrichten.de,https://www.finanznachrichten.de/nachrichten-2024-10/63429551-tochtergesellschaft-von-tcs-swiss-ambulance-rescue-erhaelt-qualitaetspraedikat-006.htm,Tochtergesellschaft von TCS Swiss Ambulance Rescue erhält Qualitätsprädikat,NOT_RELEVANT,Unrelated acronym or foreign mention
20241003080000-488,20241003080000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/iran-israel-war-14-indian-listed-companies-with-an-israeli-connection/articleshow/113900268.cms,Iran-Israel war: 14 Indian-listed companies with an Israeli connection,NOT_RELEVANT,Unrelated acronym or foreign mention
20241003080000-1033,20241003080000,moneycontrol.com,https://www.moneycontrol.com/technology/infosys-hcltech-ltimindtree-shift-wage-hikes-to-q3-to-sustain-margins-amidst-weak-demand-article-12834589.html,"Infosys, HCLTech, & LTIMindtree shift wage hikes to Q3 to sustain margins amid weak demand",NOT_RELEVANT,Unrelated acronym or foreign mention
20241003083000-1290,20241003083000,businesstoday.in,https://www.businesstoday.in/markets/stocks/story/infosys-wipro-kpit-tech-tcs-hcl-tech-it-stocks-headed-for-2014-2018-like-consolidation-448513-2024-10-03,"Infosys, Wipro, KPIT Tech, TCS, HCL Tech: IT stocks headed for 2014-2018 like consolidation?",DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial results, deal wins, order book, hiring, leadership, dividend, or stock movements."
20241003084500-417,20241003084500,newdelhitimes.com,https://www.newdelhitimes.com/economic-impact-of-ai-on-indian-industries/,Economic Impact of AI on Indian Industries,NOT_RELEVANT,Unrelated acronym or foreign mention
20241003094500-T1475,20241003094500,indiatimes.com,https://navbharattimes.indiatimes.com/business/business-news/these-14-indian-listed-companies-have-an-israeli-connection/articleshow/113903381.cms,"मुश्किल में गौतम अडानी की 'दुधारू गाय' समेत 14 कंपनियां, इजरायल से है कनेक्शन",NOT_RELEVANT,Unrelated acronym or foreign mention
20241003100000-807,20241003100000,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/tech-glitch-on-hdfc-securities-nse-fo-segment-brokerage-says-working-with-our-vendor-tcs-12834782.html,"Tech glitch on HDFC Securities' NSE F&O segment, brokerage says 'working with our vendor TCS'",DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial results, deal wins, order book, hiring, leadership, dividend, or stock movements."
20241003101500-T502,20241003101500,zueriost.ch,https://zueriost.ch/gesellschaft/2024-10-02/3-tcs-mobilitaetstagung-chris-von-rohr-ist-ein-tcs-fan,3. TCS Mobilitätstagung: Chris von Rohr ist ein TCS-Fan,NOT_RELEVANT,Unrelated acronym or foreign mention
20241003103000-T1687,20241003103000,netzwoche.ch,https://www.netzwoche.ch/news/2024-10-03/phisher-locken-opfer-mit-erfundenen-geschenksets-des-tcs,Phisher locken Opfer mit erfundenen Geschenksets des TCS,NOT_RELEVANT,Unrelated acronym or foreign mention
20241003124500-273,20241003124500,businesstoday.in,https://www.businesstoday.in/markets/story/working-with-vendor-tcs-to-resolve-says-hdfc-securities-after-technical-glitch-448565-2024-10-03,"'Working with vendor TCS to resolve,' says HDFC Securities after technical glitch",DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial results, deal wins, order book, hiring, leadership, dividend, or stock movements."
20241003124500-1571,20241003124500,indiatimes.com,https://timesofindia.indiatimes.com/education/news/back-in-1984-an-ias-officers-starting-monthly-salary-was-2200-what-does-a-civil-servant-take-home-every-month-in-2024/articleshow/113909456.cms,"Back in 1984, an IAS officer's starting monthly salary was ₹2,200: What does a civil servant take home every month in 2024?",NOT_RELEVANT,Unrelated acronym or foreign mention
20241003131500-T2275,20241003131500,cetoday.ch,https://www.cetoday.ch/news/2024-10-03/phisher-locken-opfer-mit-erfundenen-geschenksets-des-tcs,Phisher locken Opfer mit erfundenen Geschenksets des TCS,NOT_RELEVANT,Unrelated acronym or foreign mention
20241003140000-T525,20241003140000,polizeinews.ch,https://www.polizeinews.ch/tochtergesellschaft-von-tcs-swiss-ambulance-rescue-erhaelt-qualitaetspraedikat/,Tochtergesellschaft von TCS Swiss Ambulance Rescue erhält Qualitätsprädikat – Polizeinews.ch,NOT_RELEVANT,Unrelated acronym or foreign mention
20241003150000-T1838,20241003150000,livehindustan.com,https://www.livehindustan.com/business/israeli-iran-war-impact-on-indian-14-listed-companies-included-adani-and-tata-detail-is-here-201727964136063.html,"israeli iran war impact on indian 14 listed companies included adani and tata detail is here अडानी से टाटा तक... इजराइल-ईरान जंग में इन कंपनियों पर निवेशकों की नजर, बिज़नेस न्यूज़",NOT_RELEVANT,Unrelated acronym or foreign mention
20241003190000-1339,20241003190000,indiatimes.com,https://timesofindia.indiatimes.com/technology/tech-news/iran-israel-war-4-indian-it-companies-with-presence-in-israel/articleshow/113915646.cms,Iran-Israel war: 4 Indian IT companies with presence in Israel,NOT_RELEVANT,Unrelated acronym or foreign mention
20241003203000-1575,20241003203000,miragenews.com,https://www.miragenews.com/epa-board-welcomes-new-appointment-1330361/,EPA Board Welcomes New Appointment,NOT_RELEVANT,Unrelated acronym or foreign mention
20241003211500-1343,20241003211500,voxy.co.nz,https://voxy.co.nz/politics/new-appointment-to-the-epa-board/17771/,New appointment to the EPA board,NOT_RELEVANT,Unrelated acronym or foreign mention
20241003211500-199,20241003211500,scoop.co.nz,https://www.scoop.co.nz/stories/PA2410/S00034/new-appointment-to-the-epa-board.htm,New Appointment To The EPA Board,NOT_RELEVANT,Unrelated acronym or foreign mention
20241003214500-990,20241003214500,nationaltribune.com.au,https://www.nationaltribune.com.au/new-appointment-to-the-epa-board/,New appointment to the EPA board,NOT_RELEVANT,Unrelated acronym or foreign mention
20241003231500-123,20241003231500,nbr.co.nz,https://www.nbr.co.nz/comings-and-goings/new-appointment-to-the-epa-board/,New appointment to the EPA board,NOT_RELEVANT,Unrelated acronym or foreign mention
20241003233000-382,20241003233000,livenews.co.nz,https://livenews.co.nz/2024/10/04/new-appointment-to-the-epa-board-2/,New appointment to the EPA board | LiveNews.co.nz,NOT_RELEVANT,Unrelated acronym or foreign mention
20241003233000-1222,20241003233000,livenews.co.nz,https://livenews.co.nz/2024/10/04/new-appointment-to-the-epa-board/,New appointment to the EPA board | LiveNews.co.nz,NOT_RELEVANT,Unrelated acronym or foreign mention
20241004023000-563,20241004023000,superreview.com.au,https://www.superreview.com.au/features-and-analysis/knowledge-centre/driving-global-capabilities-local-expertise-australia-new,Driving global capabilities & local expertise in Australia & New Zealand,NOT_RELEVANT,Unrelated acronym or foreign mention
20241004044500-388,20241004044500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/stocks-to-buy-today-cipla-tcs-among-top-8-trading-ideas-for-4-october-2024/articleshow/113925883.cms,"Stocks to buy today: Cipla, TCS among top 8 trading ideas for 4 October 2024",DIRECTLY_RELEVANT,"TCS Q2/FY25 earnings, financial results, deal wins, order book, hiring, leadership, dividend, or stock movements."
20241004053000-394,20241004053000,indianexpress.com,https://indianexpress.com/article/business/market/markets-early-trade-foreign-fund-middle-east-conflict-9603028/,"Markets fall in early trade on unabated foreign fund outflows, Middle East conflict",NOT_RELEVANT,Unrelated acronym or foreign mention
20241004054500-1040,20241004054500,thehindu.com,https://www.thehindu.com/business/markets/markets-fall-in-early-trade-on-unabated-foreign-fund-outflows-middle-east-conflict/article68716694.ece,"Markets fall in early trade on unabated foreign fund outflows, Middle East conflict",NOT_RELEVANT,Unrelated acronym or foreign mention
20241004060000-740,20241004060000,theweek.in,https://www.theweek.in/wire-updates/business/2024/10/04/del8-biz-stocks-open.html,Markets fall in early trade on unabated foreign fund outflows Middle East conflict,NOT_RELEVANT,Unrelated acronym or foreign mention
20241004070000-1240,20241004070000,rediff.com,https://www.rediff.com/business/report/markets-fall-in-early-trade-on-unabated-fii-outflows-west-asia-conflict/20241004.htm,"Markets fall in early trade on unabated FII outflows, West-Asia conflict",NOT_RELEVANT,Unrelated acronym or foreign mention
20241004071500-T964,20241004071500,jansatta.com,https://www.jansatta.com/business/stock-market-crash-today-4th-october-2024-bse-sensex-down-143-points-nse-nifty-falls-too-check-updates/3607504/,stock market crash today 4th october 2024 bse sensex down 143 points nse nifty falls too check updates,NOT_RELEVANT,Unrelated acronym or foreign mention
20241004083000-1056,20241004083000,moneycontrol.com,https://www.moneycontrol.com/technology/it-q2-fy25-earnings-5-factors-to-watch-out-for-article-12835447.html,IT Q2 FY25 earnings: Five factors to watch out for,NOT_RELEVANT,Unrelated acronym or foreign mention
20241004083000-T2761,20241004083000,dainiktribuneonline.com,https://www.dainiktribuneonline.com/news/business/share-market-update-domestic-market-back-on-track-sensex-rises-726-points/,"Share Market Update: पटरी पर लौटा घरेलू बाजार, सेंसेक्स 726.16 अंक चढ़ा",NOT_RELEVANT,Unrelated acronym or foreign mention
20241004090000-1113,20241004090000,mid-day.com,https://www.mid-day.com/mumbai/mumbai-news/article/markets-decline-in-early-trade-due-to-foreign-fund-outflows-middle-east-conflict-23405218,"Unabated foreign fund outflows, Middle East conflict cause markets to decline in early trade",NOT_RELEVANT,Unrelated acronym or foreign mention
20241004091500-1197,20241004091500,business-standard.com,https://www.business-standard.com/markets/capital-market-news/market-at-day-s-high-it-shares-in-demand-124100400409_1.html,Market at day's high; IT shares in demand,NOT_RELEVANT,Unrelated acronym or foreign mention
20241004093000-218,20241004093000,whatech.com,https://whatech.com/og/markets-research/it/890538-iot-professional-services-market-size-regional-overview-competitive-landscape-business-growth-share-analysis-and-forecast-to-2033.html,"IoT Professional Services Market Size, Regional Overview, Competitive Landscape, Business Growth, Share Analysis And Forecast To 2033",NOT_RELEVANT,Unrelated acronym or foreign mention
20241004111500-70,20241004111500,orissapost.com,https://www.orissapost.com/markets-turn-topsy-turvy-sensex-nifty-slump-nearly-1-on-fii-outflows-west-asia-tensions/,"Markets turn topsy-turvy; Sensex, Nifty slump nearly 1% on FII outflows, West Asia tensions",NOT_RELEVANT,Unrelated acronym or foreign mention
20241004113000-161,20241004113000,dailyexcelsior.com,https://www.dailyexcelsior.com/markets-turn-topsy-turvy-sensex-nifty-slump-nearly-1-pc-on-fii-outflows-west-asia-tensions/,"Markets turn topsy-turvy; Sensex, Nifty slump nearly 1 pc on FII outflows, West Asia tensions",NOT_RELEVANT,Unrelated acronym or foreign mention
20241004113000-798,20241004113000,moneycontrol.com,https://www.moneycontrol.com/news/business/ipo/business-in-the-week-ahead-october-7-13-12835642.html,Business in the Week Ahead: October 7-13,NOT_RELEVANT,Unrelated acronym or foreign mention
20241004113000-11,20241004113000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/113939321.cms,Stock Market Sectors: Stock market update: Mining stocks down as market falls,NOT_RELEVANT,Unrelated acronym or foreign mention
20241004113000-1002,20241004113000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-falls/articleshow/113938800.cms,Stock Market Sectors: Stock market update: Fertilisers stocks down as market falls,NOT_RELEVANT,Unrelated acronym or foreign mention
20241004113000-1281,20241004113000,thehindu.com,https://www.thehindu.com/business/markets/markets-turn-topsy-turvy-sensex-nifty-slump-nearly-1-on-fii-outflows-west-asia-tensions/article68717595.ece,"Markets turn topsy-turvy; Sensex, Nifty slump nearly 1% on FII outflows, West Asia tensions",NOT_RELEVANT,Unrelated acronym or foreign mention
20241004113000-T188,20241004113000,jagran.com,https://www.jagran.com/markets/stock-update-share-market-closed-on-negative-note-on-4-october-2024-share-market-today-stock-update-23809777.html,"Share Market Close: हफ्ते के आखिरी दिन जारी रही गिरावट, करीब 1 फीसदी गिरकर बंद हुआ सेंसेक्स-निफ्टी - Share Market Closed on negative note on 4 October 2024 share market today stock update",NOT_RELEVANT,Unrelated acronym or foreign mention
20241004114500-151,20241004114500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-down-as-market-falls/articleshow/113940063.cms,Stock Market Sectors: Stock market update: Sugar stocks down as market falls,NOT_RELEVANT,Unrelated acronym or foreign mention
20241004121500-1089,20241004121500,india.com,https://zeenews.india.com/economy/markets-turn-topsy-turvy-sensex-nifty-slump-nearly-1-on-fii-outflows-west-asia-tensions-2802502.html,"Markets Turn Topsy-Turvy; Sensex, Nifty Slump Nearly 1% On FII Outflows, West Asia Tensions",NOT_RELEVANT,Unrelated acronym or foreign mention
20241004123000-853,20241004123000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-advances-0-36/articleshow/113940209.cms,Indices: Stock market update: Nifty IT index advances 0.36%,NOT_RELEVANT,Unrelated acronym or foreign mention
20241004123000-87,20241004123000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-falls/articleshow/113940493.cms,Stock Market Sectors: Stock market update: Power stocks down as market falls,NOT_RELEVANT,Unrelated acronym or foreign mention
20241004131500-1977,20241004131500,theweek.in,https://www.theweek.in/news/biz-tech/2024/10/04/markets-turn-topsy-turvy-sensex-nifty-slump-nearly-1-pc-on-fii-outflows-west-asia-tensions.html,"Markets turn topsy-turvy; Sensex, Nifty slump nearly 1 pc on FII outflows, West Asia tensions",NOT_RELEVANT,Unrelated acronym or foreign mention
20241004131500-751,20241004131500,theweek.in,https://www.theweek.in/wire-updates/business/2024/10/04/del53-biz-stocks-wealth.html,Investors' wealth erodes by Rs 16 lakh cr as Sensex tumbles 5 pc in five days,NOT_RELEVANT,Unrelated acronym or foreign mention
