gkg_record_id,date,source,url,headline,pipeline_stage,matcher_decision,trading_date,human_label,notes
20240401071500-16,20240401071500,aninews.in,https://aninews.in/news/business/stock-market-opens-on-a-bullish-note-nifty-sensex-surge20240401093949/,Stock market opens on a bullish note: Nifty-Sensex surge,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240401071500-493,20240401071500,webindia123.com,https://news.webindia123.com/news/Articles/Business/20240401/4183427.html,Stock market opens on a bullish note: Nifty-Sensex surge,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240401073000-942,20240401073000,telegraphindia.com,https://www.telegraphindia.com/business/sensex-and-nifty-hit-all-time-high-in-early-trade-amid-firm-trends-from-asian-markets-and-foreign-fund-inflows/cid/2010373,Stock market | Sensex and Nifty hit all-time high in early trade amid firm trends from Asian markets and foreign fund inflows,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240401073000-745,20240401073000,thehindu.com,https://www.thehindu.com/business/markets/sensex-nifty-hit-all-time-high-in-early-trade/article68015212.ece,"Stock market today: Sensex, Nifty hit all-time high in early trade",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240401074500-470,20240401074500,tribuneindia.com,https://www.tribuneindia.com/news/business/sensex-nifty-hit-all-time-high-in-early-trade-606247,"Sensex at 74,208 and Nifty at 22,519 hit all-time highs in early trade",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240401080000-194,20240401080000,shanghaisun.com,https://www.shanghaisun.com/news/274220900/stock-market-opens-on-a-bullish-note-nifty-sensex-surge,Stock market opens on a bullish note: Nifty-Sensex surge,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240401083000-326,20240401083000,indiatimes.com,https://economictimes.indiatimes.com/nri/invest/stock-market-trading-for-nris-a-comprehensive-guide-to-3-in-1-accounts/articleshow/108935290.cms,Stock Market Trading for NRIs: A comprehensive guide to 3-in-1 accounts,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240401084500-83,20240401084500,newzealandstar.com,https://www.newzealandstar.com/news/274220900/stock-market-opens-on-a-bullish-note-nifty-sensex-surge,Stock market opens on a bullish note: Nifty-Sensex surge,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240401093000-875,20240401093000,torontotelegraph.com,https://www.torontotelegraph.com/news/274220900/stock-market-opens-on-a-bullish-note-nifty-sensex-surge,Stock market opens on a bullish note: Nifty-Sensex surge,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240401100000-765,20240401100000,news18.com,https://www.news18.com/business/most-high-profile-front-row-with-whos-who-of-india-inc-at-rbi-90-event-in-mumbai-8835536.html,Most High-Profile Front Row With Who's-Who of India Inc at RBI@90 Event in Mumbai,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240401104500-763,20240401104500,oklahomacitysun.com,https://www.oklahomacitysun.com/news/274220900/stock-market-opens-on-a-bullish-note-nifty-sensex-surge,Stock market opens on a bullish note: Nifty-Sensex surge,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240401113000-815,20240401113000,ticker.com,https://ticker.com/Asia-Stock-Market-News-Today/Nikkei-225-and-CSI-300-Indexes-Diverge-After-Factory-Activities-Reports-/Apr%201-2024/T-28055,Nikkei 225 and CSI 300 Indexes Diverge After Factory Activities Reports,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240401160000-486,20240401160000,invezz.com,https://invezz.com/news/2024/04/01/nifty-bank-index-outlook-as-indian-deposit-growth-slows/,Nifty Bank index outlook as Indian deposit growth slows,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240401180000-1251,20240401180000,thehindubusinessline.com,https://www.thehindubusinessline.com/opinion/rbi-likely-to-hold-rates-bond-markets-may-cheer/article68017190.ece,RBI likely to hold rates; bond markets may cheer - The Hindu BusinessLine,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240401193000-1433,20240401193000,india.com,https://www.india.com/business/one-vehicle-one-fastag-effective-from-monday-how-it-will-affect-you-and-where-to-get-it-from-explained-6828656/,"One Vehicle, One FASTag Effective From Monday, How It Will Affect You",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240401201500-57,20240401201500,ticker.com,https://ticker.com/Stock-Market-News-Today/U.S.-Stocks-Turn-Lower-as-Treasury-Yields-Approach-3-month-Highs/Apr%201-2024/T-28059,U.S. Stocks Turn Lower as Treasury Yields Approach 3-month Highs,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402031500-963,20240402031500,indiatimes.com,https://economictimes.indiatimes.com/industry/services/property-/-cstruction/flexi-space-companies-now-prefer-to-buy-properties/articleshow/108959202.cms,Flexi space companies now prefer to buy properties,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402041500-385,20240402041500,afaqs.com,https://www.afaqs.com/news/digital/arm-worldwides-ceo-on-the-popularity-of-podcasts-and-how-he-leverages-the-medium-for-clients,#ARM Worldwide's CEO on the popularity of podcasts and how he leverages the medium for clients,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402051500-592,20240402051500,freepressjournal.in,https://www.freepressjournal.in/business/its-all-red-major-banking-shares-slump-as-markets-start-on-a-negative-note,"Its All Red: Major Banking Shares Slump, As Markets Start On A Negative Note",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402053000-873,20240402053000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-up-as-market-falls/articleshow/108962863.cms,Stock Market Sectors: Stock market update: FMCG stocks up as market falls,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402060000-793,20240402060000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-falls/articleshow/108963421.cms,Stock Market Sectors: Stock market update: Fertilisers stocks up as market falls,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402060000-998,20240402060000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-falls/articleshow/108963535.cms,Stock Market Sectors: Stock market update: Power stocks up as market falls,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402060000-254,20240402060000,bignewsnetwork.com,https://www.bignewsnetwork.com/news/274223580/transunion-takes-minority-stake-in-india-deeptech-startup-satsure-to-revolutionize-agricultural-finance,TransUnion Takes Minority Stake in India's DeepTech Startup SatSure to Revolutionize Agricultural Finance,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402060000-650,20240402060000,srilankasource.com,https://www.srilankasource.com/news/274223580/transunion-takes-minority-stake-in-india-deeptech-startup-satsure-to-revolutionize-agricultural-finance,TransUnion Takes Minority Stake in India's DeepTech Startup SatSure to Revolutionize Agricultural Finance,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402061500-1499,20240402061500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/articleshow/108963992.cms,share market: Share market update: Most active stocks on D-Street today in terms of volume,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402061500-112,20240402061500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-advances-0-08-in-a-weak-market/articleshow/108963753.cms,Indices: Stock market update: Nifty Bank index advances 0.08% in a weak market,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402061500-1483,20240402061500,india.com,https://zeenews.india.com/mobility/one-vehicle-one-fastag-comes-into-effect-know-how-it-will-impact-you-2736333.html,"'One Vehicle, One FASTag' Comes Into Effect: Know How It Will Impact You | Mobility News",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402064500-819,20240402064500,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/mid-day-mood-sensex-nifty-take-a-breather-after-3-day-rally-mid-smallcaps-outperform-12558321.html,"Mid-day Mood | Sensex, Nifty take a breather after 3-day rally; mid, smallcaps outperform",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402071500-304,20240402071500,prokerala.com,https://www.prokerala.com/news/articles/a1519624.html,Private sector banks lead Sensex lower,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402071500-129,20240402071500,aninews.in,https://aninews.in/news/business/transunion-takes-minority-stake-in-indias-deeptech-startup-satsure-to-revolutionize-agricultural-finance20240402105421/,TransUnion Takes Minority Stake in India's DeepTech Startup SatSure to Revolutionize Agricultural Finance,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402074500-1180,20240402074500,moneycontrol.com,https://www.moneycontrol.com/news/business/il-draft-papers-to-be-filed-with-sebi-this-week-12559751.html,IL&FS to finally close its road InvIT; draft papers to be filed with Sebi this week,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402081500-1219,20240402081500,ndtv.com,https://www.ndtv.com/feature/washington-dc-office-building-sold-at-75-discount-internet-says-cheaper-than-indian-real-estate-5357122,"Washington DC Office Building Sold at 75% Discount, Internet Says ''Cheaper Than Indian Real Estate''",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402091500-371,20240402091500,finanznachrichten.de,https://www.finanznachrichten.de/nachrichten-2024-04/61837070-ahead-of-big-cio-show-2024-cross-industry-commitments-highlight-tech-investment-surge-011.htm,Ahead of Big CIO Show 2024: Cross -- Industry Commitments Highlight Tech Investment Surge,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402093000-58,20240402093000,aninews.in,https://www.aninews.in/news/business/transunion-takes-minority-stake-in-indias-deeptech-startup-satsure-to-revolutionize-agricultural-finance20240402105421/,TransUnion Takes Minority Stake in India's DeepTech Startup SatSure to Revolutionize Agricultural Finance,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402100000-933,20240402100000,ibtimes.co.in,https://www.ibtimes.co.in/private-sector-banks-lead-sensex-down-by-157-points-867149,Private sector banks lead Sensex down by 157 points,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402101500-1416,20240402101500,itnewsonline.com,https://www.itnewsonline.com/news/Ahead-of-Big-CIO-Show-2024-Cross----Industry-Commitments-Highlight-Tech-Investment-Surge/21932,IT News Online - Ahead of Big CIO Show 2024: Cross -- Industry Commitments Highlight Tech Investment Surge,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402104500-1081,20240402104500,itbusinessnet.com,https://itbusinessnet.com/2024/04/ahead-of-big-cio-show-2024-cross-industry-commitments-highlight-tech-investment-surge/,Ahead of Big CIO Show 2024: Cross — Industry Commitments Highlight Tech Investment Surge,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402110000-1109,20240402110000,orissapost.com,https://www.orissapost.com/stock-markets-snap-three-day-winning-run-sensex-down-110-pts-on-profit-taking-foreign-fund-outflows/,"Stock markets snap three-day winning run; Sensex down 110 pts on profit-taking, foreign fund outflows",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402110000-601,20240402110000,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/taking-stock-sensex-nifty-snap-3-day-winning-run-small-midcaps-gain-12561011.html,"Taking Stock: Sensex, Nifty snap 3-day winning run; small, midcaps gain",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402111500-311,20240402111500,businesstoday.in,https://www.businesstoday.in/markets/market-commentary/story/sensex-slips-110-pts-nifty-holds-22450-tata-consumer-up-4-abfrl-jumps-12-423969-2024-04-02,"Sensex slips 110 pts; Nifty holds 22,450; Tata Consumer up 4%, ABFRL jumps 12%",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402111500-767,20240402111500,financialexpress.com,https://www.financialexpress.com/market/closing-bell-markets-ends-flat-nifty-closes-above-22450-sensex-near-73900-media-and-metal-stocks-shine-on-april-2-3444044/,"Closing Bell: Markets ends flat! Nifty closes above 22,450, Sensex near 73,900; Media and Metal stocks shine on April 2",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402113000-1004,20240402113000,indiatimes.com,https://timesofindia.indiatimes.com/business/india-business/closing-bell-sensex-decline-around-100-points-nifty-settles-at-22453/articleshow/108973580.cms,"Closing bell: Sensex decline around 100 points, Nifty settles at 22,453",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402113000-T2589,20240402113000,moneycontrol.com,https://hindi.moneycontrol.com/news/markets/share-market-today-sensex-ends-down-110pts-but-investor-earns-rs-2-52-lakh-crore-in-a-day-1884411.html,"Share Market: सेंसेक्स 110 अंक लुढ़का, फिर भी निवेशकों की ₹2.52 लाख करोड़ बढ़ गई संपत्ति, जानें कारण",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402114500-722,20240402114500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/articleshow/108975769.cms,active stocks: Share market update: Most active stocks of the day in terms of traded value,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402120000-998,20240402120000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-in-todays-market-in-terms-of-volume/articleshow/108976508.cms,share market: Share market update: Most active stocks in today's market in terms of volume,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402120000-858,20240402120000,jcnnewswire.com,https://www.jcnnewswire.com/pressrelease/90045/3/Ahead-of-Big-CIO-Show-2024:-Cross----Industry-Commitments-Highlight-Tech-Investment-Surge,Ahead of Big CIO Show 2024: Cross -- Industry Commitments Highlight Tech Investment Surge,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402120000-491,20240402120000,tribuneindia.com,https://www.tribuneindia.com/news/business/stock-markets-snap-3-day-winning-run-sensex-down-110-points-on-profit-taking-foreign-fund-outflows-606627,"Stock markets snap 3-day winning run; Sensex down 110 points on profit-taking, foreign fund outflows",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402120000-318,20240402120000,freepressjournal.in,https://www.freepressjournal.in/business/indian-stock-markets-close-in-red-sensex-at-7390391-nifty-below-22500-mm-tata-motors-lead-gains,"Indian Stock Markets Close In Red: Sensex At 73,903.91 & Nifty Below 22,500; M&M, Tata Motors Lead Gains",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402120000-1424,20240402120000,thehindu.com,https://www.thehindu.com/business/markets/stock-markets-snap-three-day-winning-run-sensex-down-110-points-on-profit-taking-foreign-fund-outflows/article68019609.ece,"Stock markets snap three-day winning run; Sensex down 110 points on profit-taking, foreign fund outflows",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402121500-177,20240402121500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-falls/articleshow/108976793.cms,Stock Market Sectors: Stock market update: Power stocks up as market falls,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402121500-231,20240402121500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-highs-on-nse-in-todays-trade/articleshow/108976645.cms,52 week high stocks: Stock market update: Stocks that hit 52-week highs on NSE in today's trade,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402123000-929,20240402123000,moneycontrol.com,https://www.moneycontrol.com/news/business/moneycontrol-selects-top-stories-this-evening-624-12562321.html,Moneycontrol Selects: Top stories this evening,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402133000-1899,20240402133000,rttnews.com,https://www.rttnews.com/story.aspx?Id=3436237,"Sensex, Nifty End Marginally Lower In Cautious Trade",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402133000-602,20240402133000,theindianawaaz.com,https://theindianawaaz.com/april-2-sensex-declines-111-points-nifty-settles-at-22453/,"April 2: Sensex Declines 111 Points, Nifty Settles At 22,453",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402134500-1977,20240402134500,rttnews.com,https://www.rttnews.com/3436237/sensex-nifty-end-marginally-lower-in-cautious-trade.aspx,"Sensex, Nifty End Marginally Lower In Cautious Trade",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402143000-1549,20240402143000,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-market-highlights-2-april-2024/article68016082.ece,"Share Market Highlights 2nd April 2024: Sensex, Nifty retreat after three-day rally; profit-taking dominates",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402150000-1463,20240402150000,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/sensex-down-110-pts-on-profit-taking-foreign-fund-outflows/article68019583.ece,"Sensex down 110 pts on profit-taking, foreign fund outflows",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402150000-578,20240402150000,rediff.com,https://www.rediff.com/business/report/sensex-down-111-pts-on-profit-taking-foreign-fund-outflows/20240402.htm,"Sensex down 111 pts on profit-taking, foreign fund outflows",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402151500-624,20240402151500,india.com,https://zeenews.india.com/markets/stock-markets-snap-3-day-winning-run-sensex-down-110-pts-on-profit-taking-foreign-fund-outflows-2736484.html,"Stock Markets Snap 3-day Winning Run; Sensex Down 110 Pts On Profit-taking, Foreign Fund Outflows",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402151500-T1390,20240402151500,punjabkesari.com,https://www.punjabkesari.com/business-news/there-was-a-break-in-the-bullish-trend-in-the-share-market-which-has-been-going-on-for-three-days-sensex-fell-by-111-points/,"Share Market में तीन दिन से जारी तेजी पर लगा ब्रेक, Sensex 111 अंक टूटा There Was A Break In The Bullish Trend In The Share Market Which Has Been Going On For Three Days, Sensex Fell By 111 Points",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402153000-1996,20240402153000,indiainfoline.com,https://www.indiainfoline.com/news/markets/indian-stock-market-ends-choppy-session-with-minor-losses,Indian Stock Market Ends Choppy Session with Minor Losses,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402160000-2023,20240402160000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-d-street-action-on-wednesday/articleshow/108981567.cms,Ahead of Market: 10 things that will decide D-Street action on Wednesday,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402170000-T331,20240402170000,sharemanthan.in,https://www.sharemanthan.in/60-stock-market/74592-sensex-nifty-bank-dow-jones-nasdaq-gift-nifty-02042024,उतार-चढ़ाव वाले कारोबार के बीच बाजार सपाट बंद,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402174500-871,20240402174500,briefingwire.com,https://www.briefingwire.com/pr/ahead-of-big-cio-show-2024-cross-industry-commitments-highlight-tech-investment-surge,Ahead of Big CIO Show 2024: Cross -- Industry Commitments Highlight Tech Investment Surge,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402180000-1488,20240402180000,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/trade-setup-for-wednesday-15-things-to-know-before-opening-bell-27-12563901.html,Trade setup for Wednesday: 15 things to know before opening bell,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402180000-T2801,20240402180000,navabharat.com,https://navabharat.com/?p=8695,शेयर बाजार की तेजी थमी,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402194500-2442,20240402194500,pmnewsnigeria.com,https://pmnewsnigeria.com/2024/04/02/forbes-200-richest-people-in-the-world-their-nationality-business/,"Forbes 200 richest people in the world: Their nationality, business",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402203000-1996,20240402203000,financialexpress.com,https://www.financialexpress.com/business/banking-finance-banks-look-to-grow-used-vehicle-portfolios-3444404/,Banks look to grow used vehicle portfolios,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402203000-1798,20240402203000,financialexpress.com,https://www.financialexpress.com/business/banking-finance-mfi-loan-portfolio-rises-21-to-rs-3-9-trillionnbspnbsp-3444398/,MFI loan portfolio rises 21% to Rs 3.9 trillion,REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
20240402231500-460,20240402231500,indianexpress.com,https://indianexpress.com/article/business/banking-and-finance/despite-higher-valuation-optimism-and-faith-leading-to-investments-in-india-sebi-chief-9247752/,"Despite higher valuation, optimism and faith leading to investments in India: SEBI Chief",REJECTED_ENTITY_MATCHER,False,,NOT_RELEVANT,V2Organizations-only match without Kotak Bank in headline
