record_id,stage,page_title,url,source,DATE,reason
20240101110000-T201,entity_matcher_rejected,"Stock Market Closing Bell | नव्या वर्षाची 'पॉझिटिव्ह' सुरुवात, सेन्सेक्स, निफ्टीचा नवा उच्चांक, जाणून घ्या टॉप गेनर्स",https://pudhari.news/features/arthabhan/708642/stock-market-closing-bell-sensex-closed-31points-higher/ar,pudhari.news,20240101110000,Entity matcher rejected (no positive signal or matched exclusion)
20240101111500-339,entity_matcher_rejected,active stocks: Share market update: Most active stocks of the day in terms of traded value,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/articleshow/106453336.cms,indiatimes.com,20240101111500,Entity matcher rejected (no positive signal or matched exclusion)
20240101113000-334,entity_matcher_rejected,share market: Share market update: Most active stocks in today's market in terms of volume,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-in-todays-market-in-terms-of-volume/articleshow/106453881.cms,indiatimes.com,20240101113000,Entity matcher rejected (no positive signal or matched exclusion)
20240101120000-153,entity_matcher_rejected,Indices: Stock market update: Nifty IT index falls 0.49%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-falls-0-49/articleshow/106454424.cms,indiatimes.com,20240101120000,Entity matcher rejected (no positive signal or matched exclusion)
20240101120000-283,entity_matcher_rejected,52 week high stocks: Stock market update: Stocks that hit 52-week highs on NSE in today's trade,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-highs-on-nse-in-todays-trade/articleshow/106454730.cms,indiatimes.com,20240101120000,Entity matcher rejected (no positive signal or matched exclusion)
20240101120000-599,entity_matcher_rejected,52 week high stocks: Stock market update: Stocks that hit 52-week lows on NSE in today's trade,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse-in-todays-trade/articleshow/106454107.cms,indiatimes.com,20240101120000,Entity matcher rejected (no positive signal or matched exclusion)
20240101120000-682,entity_matcher_rejected,pashupati advani: Should one be extra cautious in 2024? Pashupati Advani answers,https://economictimes.indiatimes.com/markets/expert-view/should-one-be-extra-cautious-in-2024-pashupati-advani-answers/articleshow/106454022.cms,indiatimes.com,20240101120000,Entity matcher rejected (no positive signal or matched exclusion)
20240101151500-T1978,entity_matcher_rejected,2023ರಲ್ಲಿ ಭಾರೀ ಸುದ್ದಿ ಮಾಡಿದ ಕನ್ನಡಿಗರು ಇವರು...,https://www.kannadaprabha.com/karnataka/2023/dec/31/news-makers-2023-509326.html,kannadaprabha.com,20240101151500,Entity matcher rejected (no positive signal or matched exclusion)
20240101184500-534,entity_matcher_rejected,Microsoft India: Microsoft India looks to demystify AI to push business adoption,https://economictimes.indiatimes.com/tech/information-tech/microsoft-india-looks-to-demystify-ai-to-push-business-adoption/articleshow/106459086.cms,indiatimes.com,20240101184500,Entity matcher rejected (no positive signal or matched exclusion)
20240102021500-357,entity_matcher_rejected,"Day trading guide for January 02, 2024: Intraday supports, resistances for Nifty50 stocks",https://www.thehindubusinessline.com/portfolio/day-trading-guide/day-trading-guide-for-january-02/article67695330.ece,thehindubusinessline.com,20240102021500,Entity matcher rejected (no positive signal or matched exclusion)
20240102043000-T634,entity_matcher_rejected,The market started the new year with a slight boom,https://www.tarunbharat.com/the-market-started-the-new-year-with-a-slight-boom/,tarunbharat.com,20240102043000,Entity matcher rejected (no positive signal or matched exclusion)
20240102043000-497,entity_matcher_rejected,"Equities Research Analysts' Upgrades for January 1st (AEE, AIV, ALK, BIOL, COLM, GEF, GEL, INFY, JNPR, OGE)",https://www.etfdailynews.com/2024/01/01/equities-research-analysts-upgrades-for-january-1st-aee-aiv-alk-biol-colm-gef-gel-infy-jnpr-oge/,etfdailynews.com,20240102043000,Entity matcher rejected (no positive signal or matched exclusion)
20240102050000-237,entity_matcher_rejected,"Nifty, Sensex open marginally in red, volatility to persist in markets: Analysts",https://www.moneycontrol.com/news/business/markets/nifty-sensex-open-marginally-in-red-volatility-to-persist-in-markets-analysts-11986101.html,moneycontrol.com,20240102050000,Entity matcher rejected (no positive signal or matched exclusion)
20240102053000-720,entity_matcher_rejected,share market: Share market update: Most active stocks on D-Street today in terms of volume,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/articleshow/106467762.cms,indiatimes.com,20240102053000,Entity matcher rejected (no positive signal or matched exclusion)
20240102054500-220,entity_matcher_rejected,"Bearish start to 2024: Sensex and Nifty face negative opening, analysts watch market dynamics closely",https://www.aninews.in/news/business/business/bearish-start-to-2024-sensex-and-nifty-face-negative-opening-analysts-watch-market-dynamics-closely20240102101346/,aninews.in,20240102054500,Entity matcher rejected (no positive signal or matched exclusion)
20240102054500-T879,entity_matcher_rejected,"Business News : Stock market slipped openly on the rise Sensex Nifty red place bets on these shares today 2 jan 2024 - शेयर बाजार लड़खड़ाया, सेंसेक्स 72000 और निफ्टी 21600 के नीचे",https://www.livehindustan.com/business/story-stock-market-slipped-openly-on-the-rise-sensex-nifty-red-place-bets-on-these-shares-today-2-jan-2024-9146342.html,livehindustan.com,20240102054500,Entity matcher rejected (no positive signal or matched exclusion)
20240102060000-816,entity_matcher_rejected,"nifty 2024 target: 24K in 2024? Nifty can deliver double-digit returns, says Jefferies, adds Adani Ports",https://economictimes.indiatimes.com/markets/stocks/news/24k-in-2024-nifty-can-deliver-double-digit-returns-says-jefferies-adds-adani-ports/articleshow/106469548.cms,indiatimes.com,20240102060000,Entity matcher rejected (no positive signal or matched exclusion)
20240102060000-41,entity_matcher_rejected,Markets fall in early trade as Sensex falls 202.76 points,https://www.tribuneindia.com/news/business/markets-fall-in-early-trade-as-sensex-falls-202-76-points-577579,tribuneindia.com,20240102060000,Entity matcher rejected (no positive signal or matched exclusion)
20240102060000-T107,entity_matcher_rejected,घरेलू बाजारों में शुरुआती कारोबार में गिरावट - decline in early trade in domestic markets,https://www.punjabkesari.in/business/news/decline-in-early-trade-in-domestic-markets-1923301,punjabkesari.in,20240102060000,Entity matcher rejected (no positive signal or matched exclusion)
20240102061500-283,entity_matcher_rejected,52 week high stocks: Stock market update: Stocks that hit 52-week lows on NSE,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse/articleshow/106470929.cms,indiatimes.com,20240102061500,Entity matcher rejected (no positive signal or matched exclusion)
20240102061500-692,entity_matcher_rejected,"Microsoft India looks to demystify AI to push business adoption, ET Telecom",https://telecom.economictimes.indiatimes.com/news/internet/microsoft-india-looks-to-demystify-ai-to-push-business-adoption/106462849,indiatimes.com,20240102061500,Entity matcher rejected (no positive signal or matched exclusion)
20240102063000-45,entity_matcher_rejected,active stocks: Share market update: Most active stocks of the day in terms of total traded value,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/articleshow/106472009.cms,indiatimes.com,20240102063000,Entity matcher rejected (no positive signal or matched exclusion)
20240102063000-695,entity_matcher_rejected,"Stock market | Sensex falls 202 points to 72,069 in early trade; Nifty declines 42 points to 21,699",https://www.telegraphindia.com/feeds/business/sensex-falls-202-points-to-72069-in-early-trade-nifty-declines-42-points-to-21699/cid/1990960,telegraphindia.com,20240102063000,Entity matcher rejected (no positive signal or matched exclusion)
20240102063000-946,entity_matcher_rejected,Markets fall in early trade,https://www.theweek.in/wire-updates/business/2024/01/02/del5-biz-stocks-open.html,theweek.in,20240102063000,Entity matcher rejected (no positive signal or matched exclusion)
20240102063000-806,entity_matcher_rejected,"Sensex, Nifty decline in early trade amid weak Asian trends, fresh foreign fund outflows",https://www.theweek.in/news/biz-tech/2024/01/02/sensex-nifty-decline-in-early-trade-amid-weak-asian-trends-fresh-foreign-fund-outflows.html,theweek.in,20240102063000,Entity matcher rejected (no positive signal or matched exclusion)
20240102063000-381,entity_matcher_rejected,Markets fall in early trade; Sensex down 200 points,https://www.thehindu.com/business/markets/markets-fall-in-early-trade-sensex-down-200-points/article67697572.ece,thehindu.com,20240102063000,Entity matcher rejected (no positive signal or matched exclusion)
20240102070000-52,entity_matcher_rejected,Tribal Hamlets: Renewable Energy Microgrid for Tribal Hamlets near Nagarahole | Mysuru News,https://timesofindia.indiatimes.com/city/mysuru/renewable-energy-microgrid-for-tribal-hamlets-near-nagarahole/articleshow/106463914.cms,indiatimes.com,20240102070000,Entity matcher rejected (no positive signal or matched exclusion)
20240102070000-170,entity_matcher_rejected,"Sensex, Nifty down amid selling pressure in financials, IT",https://timesofindia.indiatimes.com/business/markets/sensex/sensex-nifty-down-amid-selling-pressure-in-financials-it/articleshow/106470241.cms,indiatimes.com,20240102070000,Entity matcher rejected (no positive signal or matched exclusion)
20240102070000-235,entity_matcher_rejected,"Sensex dips 0.38%, NSE down 0.28% in early trade - The Hindu BusinessLine",https://www.thehindubusinessline.com/markets/sensex-dips-038-nse-down-028-in-early-trade/article67697509.ece,thehindubusinessline.com,20240102070000,Entity matcher rejected (no positive signal or matched exclusion)
20240102073000-255,entity_matcher_rejected,"Stock market | Sensex falls 202 points to 72,069 in early trade; Nifty declines 42 points to 21,699",https://www.telegraphindia.com/business/sensex-falls-202-points-to-72069-in-early-trade-nifty-declines-42-points-to-21699/cid/1990960,telegraphindia.com,20240102073000,Entity matcher rejected (no positive signal or matched exclusion)
20240102073000-880,entity_matcher_rejected,Mid-day Mood | Profit booking seeps in as indices trade in red; pharma stocks shine,https://www.moneycontrol.com/news/business/markets/mid-day-mood-profit-booking-seeps-in-as-indices-trade-in-red-pharma-stocks-shine-11986201.html,moneycontrol.com,20240102073000,Entity matcher rejected (no positive signal or matched exclusion)
20240102074500-360,entity_matcher_rejected,Politics Over Brand Bengaluru,https://www.thecitizen.in/india/politics-over-brand-bengaluru-985389,thecitizen.in,20240102074500,Entity matcher rejected (no positive signal or matched exclusion)
20240102074500-392,entity_matcher_rejected,sensex crash today: Sensex falls 600 points. 7 reasons why bulls are having a second thought on 2nd day of 2024,https://economictimes.indiatimes.com/markets/stocks/news/sensex-falls-600-points-7-reasons-why-bulls-are-having-a-second-thought-on-2nd-day-of-2024/articleshow/106478496.cms,indiatimes.com,20240102074500,Entity matcher rejected (no positive signal or matched exclusion)
20240102074500-T1369,entity_matcher_rejected,"वर्ष 2023 में भारत में निवेशक हुए मालामाल, भारतीय अर्थव्यवस्था में जारी है उछाल",https://www.prabhasakshi.com/currentaffairs/investors-in-india-become-rich-in-the-year-2023-indian-economy-continues-to-boom,prabhasakshi.com,20240102074500,Entity matcher rejected (no positive signal or matched exclusion)
20240102083000-T1967,entity_matcher_rejected,"નવા વર્ષમાં સતત બીજા દિવસે શેર માર્કેટ કડડભૂસ: સેન્સેક્સનો કચ્ચરઘાણ, જુઓ કયા શેરમાં નુકસાન, અને કયા શેરમાં તેજી / Stock market rumbles for second day in a row in the new year: Sensex tumbles, see which stocks lose, which stocks gain",https://www.vtvgujarati.com/news-details/stock-market-rumbles-for-second-day-in-a-row-in-the-new-year-sensex-tumbles-see-which,vtvgujarati.com,20240102083000,Entity matcher rejected (no positive signal or matched exclusion)
20240102083000-663,entity_matcher_rejected,"Bearish start to 2024: Sensex and Nifty face negative opening, analysts watch market dynamics closely",https://aninews.in/news/business/business/bearish-start-to-2024-sensex-and-nifty-face-negative-opening-analysts-watch-market-dynamics-closely20240102101346/,aninews.in,20240102083000,Entity matcher rejected (no positive signal or matched exclusion)
20240102093000-261,entity_matcher_rejected,"Q3 result preview: IT firms expected to post muted revenue, subdued profit",https://www.livemint.com/companies/company-results/q3-result-preview-it-firms-expected-to-post-muted-revenue-subdued-profit-amid-weak-demand-11704185638482.html,livemint.com,20240102093000,Entity matcher rejected (no positive signal or matched exclusion)
20240102093000-T354,entity_matcher_rejected,Hundreds Of Thousands Of Indian Nationals To Be Affected As UK Bans Dependents Of Foreign Students; सुनक यांच्या घोषणेनं भारतीयांना धक्का,https://maharashtratimes.com/international/international-news/uk-pm-rishi-sunak-bans-dependents-of-foreign-students-thousands-of-indian-nationals-to-be-affected/articleshow/106481017.cms,maharashtratimes.com,20240102093000,Entity matcher rejected (no positive signal or matched exclusion)
20240102094500-288,entity_matcher_rejected,Murty Trust's Maitri Initiative Aims to Foster Compassionate Coexistence and Improve the Lives of Community Cats,https://menafn.com/1107675724/Murty-Trusts-Maitri-Initiative-Aims-to-Foster-Compassionate-Coexistence-and-Improve-the-Lives-of-Community-Cats,menafn.com,20240102094500,Entity matcher rejected (no positive signal or matched exclusion)
20240102100000-168,entity_matcher_rejected,"Nifty, Sensex in bear grip amid rising Red Sea tension, pre-Q3 earnings uncertainty",https://www.moneycontrol.com/news/business/markets/nifty-sensex-in-bear-grip-amid-rising-rea-sea-tension-pre-q3-earnings-uncertainty-11987721.html,moneycontrol.com,20240102100000,Entity matcher rejected (no positive signal or matched exclusion)
20240102100000-13,entity_matcher_rejected,Bengaluru gets dedicated community cat sterilisation centre,https://www.thehindu.com/news/cities/bangalore/murty-trust-and-cupa-set-up-dedicated-community-cat-sterilisation-centre-in-bengaluru/article67697787.ece,thehindu.com,20240102100000,Entity matcher rejected (no positive signal or matched exclusion)
20240102110000-875,entity_matcher_rejected,"Who is Hafeez Contractor, architect hired by Adani for redevelopment of Dharavi?",https://www.hindustantimes.com/business/who-is-hafeez-contractor-architect-hired-by-adani-group-for-dharavi-redevelopment-project-101704189778205.html,hindustantimes.com,20240102110000,Entity matcher rejected (no positive signal or matched exclusion)
20240102111500-T126,entity_matcher_rejected,"sensex nifty update share market fell second day of year 2024 investors loss huge mdn | Share Market ने निवेशकों को लगातार दूसरे दिन दिया झटका, सेंसेक्स 342 अंक टूटा, निफ्टी 21,677 पर बंद",https://www.prabhatkhabar.com/business/sensex-nifty-update-share-market-fell-second-day-of-year-2024-investors-loss-huge-mdn,prabhatkhabar.com,20240102111500,Entity matcher rejected (no positive signal or matched exclusion)
20240102111500-448,entity_matcher_rejected,active stocks: Share market update: Most active stocks of the day in terms of traded value,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/articleshow/106486088.cms,indiatimes.com,20240102111500,Entity matcher rejected (no positive signal or matched exclusion)
20240102111500-885,entity_matcher_rejected,52 week high stocks: Stock market update: Stocks that hit 52-week highs on NSE in today's trade,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-highs-on-nse-in-todays-trade/articleshow/106485657.cms,indiatimes.com,20240102111500,Entity matcher rejected (no positive signal or matched exclusion)
20240102113000-865,entity_matcher_rejected,52 week high stocks: Stock market update: Stocks that hit 52-week lows on NSE in today's trade,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse-in-todays-trade/articleshow/106486395.cms,indiatimes.com,20240102113000,Entity matcher rejected (no positive signal or matched exclusion)
20240102121500-43,entity_matcher_rejected,share market: Share market update: Most active stocks in today's market in terms of volume,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-in-todays-market-in-terms-of-volume/articleshow/106487738.cms,indiatimes.com,20240102121500,Entity matcher rejected (no positive signal or matched exclusion)
20240102131500-981,entity_matcher_rejected,Here are the big stories from Karnataka today,https://www.thehindu.com/newsletter/karnataka-today/here-are-the-big-stories-from-karnataka-today/article67698341.ece,thehindu.com,20240102131500,Entity matcher rejected (no positive signal or matched exclusion)
20240102133000-1042,entity_matcher_rejected,Pune Inc: This Class 10 passout designs new ways to expand his online graphic biz industry,https://indianexpress.com/article/cities/pune/class-10-passout-designs-online-graphic-biz-industry-9092135/,indianexpress.com,20240102133000,Entity matcher rejected (no positive signal or matched exclusion)
20240102144500-T189,entity_matcher_rejected,"Stock Market: नए साल में दूसरे दिन गिरा शेयर बाजार, सेंसेक्स-निफ्टी लाल निशान पर बंद, जानिए क्या है वजह",https://navbharattimes.indiatimes.com/business/share-market/share-news/stock-market-sensex-drops-379-pts-nifty-nears-21650-amid-covid-scare/articleshow/106486021.cms,indiatimes.com,20240102144500,Entity matcher rejected (no positive signal or matched exclusion)
20240102150000-57,entity_matcher_rejected,"Global AI in Telecommunication Market Size, Share & Trends",https://www.globenewswire.com/news-release/2024/01/02/2802739/0/en/Global-AI-in-Telecommunication-Market-Size-Share-Trends-Analysis-Report-2023-2030-Focus-on-Network-Security-Network-Optimization-Customer-Analytics-Virtual-Assistance-Self-Diagnost.html,globenewswire.com,20240102150000,Entity matcher rejected (no positive signal or matched exclusion)
20240102151500-1316,entity_matcher_rejected,Startups in 2024: Innovation can't override a profitable bottom line,https://www.businessinsider.in/business/startups/news/startups-in-2024-innovation-cant-override-a-profitable-bottom-line/articleshow/106487468.cms,businessinsider.in,20240102151500,Entity matcher rejected (no positive signal or matched exclusion)
20240102173000-729,entity_matcher_rejected,Trade setup for Wednesday: 15 things to know before opening bell,https://www.moneycontrol.com/news/business/markets/trade-setup-for-wednesday-15-things-to-know-before-opening-bell-15-11989571.html,moneycontrol.com,20240102173000,Entity matcher rejected (no positive signal or matched exclusion)
20240102194500-T2154,entity_matcher_rejected,PZU Iga Świątek koniec,https://www.wirtualnemedia.pl/artykul/pzu-iga-swiatek-koniec,wirtualnemedia.pl,20240102194500,Entity matcher rejected (no positive signal or matched exclusion)
20240102203000-1295,entity_matcher_rejected,Will no-poach agreements hold in India?,https://www.livemint.com/companies/news/will-no-poach-agreements-hold-in-india-11704219873890.html,livemint.com,20240102203000,Entity matcher rejected (no positive signal or matched exclusion)
20240103000000-312,entity_matcher_rejected,IT earnings seen to be weak in Q3,https://www.financialexpress.com/business/industry-it-earnings-seen-to-be-weak-in-q3-3353577/,financialexpress.com,20240103000000,Entity matcher rejected (no positive signal or matched exclusion)
20240103010000-68,entity_matcher_rejected,Cloud Microservice Market Soars to US$ 11.3 Billion by 2034,https://www.globenewswire.com/news-release/2024/01/03/2802985/0/en/Cloud-Microservice-Market-Soars-to-US-11-3-Billion-by-2034-with-a-Strong-19-1-CAGR-Future-Market-Insights-Inc.html,globenewswire.com,20240103010000,Entity matcher rejected (no positive signal or matched exclusion)
20240103013000-30,entity_matcher_rejected,"Day trading guide for January 03, 2024: Intraday supports, resistances for Nifty50 stocks",https://www.thehindubusinessline.com/portfolio/day-trading-guide/day-trading-guide-for-january-03/article67698374.ece,thehindubusinessline.com,20240103013000,Entity matcher rejected (no positive signal or matched exclusion)
20240103014500-357,entity_matcher_rejected,IT: IT stares at slowest quarterly revenue growth in a decade,https://economictimes.indiatimes.com/tech/information-tech/it-stares-at-slowest-quarterly-revenue-growth-in-a-decade/articleshow/106493849.cms,indiatimes.com,20240103014500,Entity matcher rejected (no positive signal or matched exclusion)
20240103014500-27,entity_matcher_rejected,startup valuations: Catamaran president Deepak Padaki sees startup valuations falling further,https://economictimes.indiatimes.com/tech/startups/catamaran-president-deepak-padaki-sees-startup-valuations-falling-further/articleshow/106493843.cms,indiatimes.com,20240103014500,Entity matcher rejected (no positive signal or matched exclusion)
20240103021500-T32,entity_matcher_rejected,PZU Iga Świątek koniec reklama ile zarobiła,https://www.wirtualnemedia.pl/artykul/pzu-iga-swiatek-koniec-reklama-ile-zarobila,wirtualnemedia.pl,20240103021500,Entity matcher rejected (no positive signal or matched exclusion)
20240103030000-608,entity_matcher_rejected,CXO Prenups: CXO prenups: IT companies make jumping ship tougher,https://timesofindia.indiatimes.com/business/india-business/cxo-prenups-it-cos-make-jumping-ship-tougher/articleshow/106497686.cms,indiatimes.com,20240103030000,Entity matcher rejected (no positive signal or matched exclusion)
20240103030000-113,entity_matcher_rejected,"""I foresee several key trends shaping the trajectory of digital marketing campaigns in the coming years"": Bhavik Mehta",https://indiantelevision.com/mam/media-and-advertising/digital-agencies/%E2%80%9Ci-foresee-several-key-trends-shaping-the-trajectory-of-digital-marketing-campaigns-in-the-coming-years%E2%80%9D:-bhavik-mehta-240103,indiantelevision.com,20240103030000,Entity matcher rejected (no positive signal or matched exclusion)
20240103041500-791,entity_matcher_rejected,"Meet woman who gave Rs 10000 to her husband to build company worth Rs 586000 crore, her husband...",https://www.dnaindia.com/business/report-meet-sudha-murty-who-gave-rs-10000-to-her-husband-narayana-murthy-to-build-company-worth-rs-586000-crore-3073354,dnaindia.com,20240103041500,Entity matcher rejected (no positive signal or matched exclusion)
20240103041500-685,entity_matcher_rejected,Tarred By The Same Brush: How Do Index Makers Deal With Corporate Governance?,https://www.forbes.com/sites/shivaramrajgopal/2024/01/02/tarred-by-the-same-brush-how-do-index-makers-deal-with-corporate-governance/,forbes.com,20240103041500,Entity matcher rejected (no positive signal or matched exclusion)
20240103043000-406,entity_matcher_rejected,"sensex today: Sensex drops 200 points as global markets tumble; Nifty nears 21,600",https://economictimes.indiatimes.com/markets/stocks/news/sensex-drops-200-points-as-global-markets-tumble-nifty-nears-21600/articleshow/106501294.cms,indiatimes.com,20240103043000,Entity matcher rejected (no positive signal or matched exclusion)
20240103043000-954,entity_matcher_rejected,deven choksey: Wait for results before getting into IT stocks; be more careful on power stocks: Deven Choksey,https://economictimes.indiatimes.com/markets/expert-view/wait-for-results-before-getting-into-it-stocks-be-more-careful-on-power-stocks-deven-choksey/articleshow/106501177.cms,indiatimes.com,20240103043000,Entity matcher rejected (no positive signal or matched exclusion)
20240103043000-783,entity_matcher_rejected,psu stocks to buy: Ravi Dharamshi on how to approach PSU stocks and why he dumped IT,https://economictimes.indiatimes.com/markets/expert-view/ravi-dharamshi-on-how-to-approach-psu-stocks-and-why-he-dumped-it/articleshow/106501404.cms,indiatimes.com,20240103043000,Entity matcher rejected (no positive signal or matched exclusion)
20240103051500-1013,entity_matcher_rejected,"Sensex falls over 200 points, Nifty tests 21,600; National Aluminium, Vodafone Idea & Mphasis slip up to 3%",https://www.businesstoday.in/markets/market-commentary/story/sensex-falls-over-200-points-nifty-tests-21600-national-aluminium-vodafone-idea-mphasis-slip-up-to-3-411660-2024-01-03,businesstoday.in,20240103051500,Entity matcher rejected (no positive signal or matched exclusion)
20240103051500-486,entity_matcher_rejected,inbriefs,https://www.dailypioneer.com/2024/state-editions/inbriefs-inbriefs.html,dailypioneer.com,20240103051500,Entity matcher rejected (no positive signal or matched exclusion)
20240103051500-738,entity_matcher_rejected,Quick Rundown on What Happened to Tech Giants Over Holidays: From Layoff to Labor Notices,https://www.jobsnhire.com/articles/58074/20240102/quick-rundown-what-happened-tech-giants-over-holidays-layoff-labor.htm,jobsnhire.com,20240103051500,Entity matcher rejected (no positive signal or matched exclusion)
20240103051500-999,entity_matcher_rejected,Quick Rundown on What Happened to Tech Giants Over Holidays: From Layoff to Labor Notices,http://www.jobsnhire.com/articles/58074/20240102/quick-rundown-what-happened-tech-giants-over-holidays-layoff-labor.htm,jobsnhire.com,20240103051500,Entity matcher rejected (no positive signal or matched exclusion)
20240103053000-170,entity_matcher_rejected,Stock Market Sectors: Stock market update: FMCG stocks up as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-up-as-market-falls/articleshow/106502843.cms,indiatimes.com,20240103053000,Entity matcher rejected (no positive signal or matched exclusion)
20240103053000-150,entity_matcher_rejected,Stock Market Sectors: Stock market update: Power stocks up as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-falls/articleshow/106503114.cms,indiatimes.com,20240103053000,Entity matcher rejected (no positive signal or matched exclusion)
