gkg_record_id,date,source,url,headline,pipeline_stage,matcher_decision,trading_date,ist_dt,canonical_url
20240102073000-585,20240102073000,marketwatch.com,https://www.marketwatch.com/story/airtel-africa-chief-executive-officer-olusegun-ogunsanya-retires-f2bc1051,Airtel Africa Chief Executive Officer Olusegun Ogunsanya Retires,ACCEPTED,True,2024-01-02,2024-01-02 13:00:00+05:30,https://www.marketwatch.com/story/airtel-africa-chief-executive-officer-olusegun-ogunsanya-retires-f2bc1051
20240102073000-305,20240102073000,marketscreener.com,https://www.marketscreener.com/quote/stock/AIRTEL-AFRICA-PLC-61661826/news/AIRTEL-AFRICA-CHANGE-IN-DIRECTORATE-45656166/,"AIRTEL AFRICA : CHANGE IN DIRECTORATE -January 02, 2024 at 02:15 am EST",ACCEPTED,True,2024-01-02,2024-01-02 13:00:00+05:30,https://www.marketscreener.com/quote/stock/AIRTEL-AFRICA-PLC-61661826/news/AIRTEL-AFRICA-CHANGE-IN-DIRECTORATE-45656166
20240102074500-728,20240102074500,businesstoday.in,https://www.businesstoday.in/markets/stock-picks/story/adani-ports-icici-bank-jsw-energy-bharti-airtel-shares-among-jefferies-top-india-2024-picks-411491-2024-01-02,"Adani Ports, ICICI Bank, JSW Energy, Bharti Airtel shares among Jefferies' top India 2024 picks",ACCEPTED,True,2024-01-02,2024-01-02 13:15:00+05:30,https://www.businesstoday.in/markets/stock-picks/story/adani-ports-icici-bank-jsw-energy-bharti-airtel-shares-among-jefferies-top-india-2024-picks-411491-2024-01-02
20240102084500-891,20240102084500,marketscreener.com,https://www.marketscreener.com/quote/stock/BHARTI-AIRTEL-LIMITED-6494412/news/Airtel-Africa-promotes-former-Bharti-Airtel-executive-to-be-next-CEO-45656676/,Airtel Africa promotes former Bharti Airtel executive to be next CEO,ACCEPTED,True,2024-01-02,2024-01-02 14:15:00+05:30,https://www.marketscreener.com/quote/stock/BHARTI-AIRTEL-LIMITED-6494412/news/Airtel-Africa-promotes-former-Bharti-Airtel-executive-to-be-next-CEO-45656676
20240102084500-847,20240102084500,legit.ng,https://www.legit.ng/business-economy/technology/1571389-50k-nigerian-company-prepares-launch-5g-service-rival-mtn-airtel/,"Nigerian Company Begins Sale of 5G Router, Cheaper Data, Ready To Rival MTN, Airtel in 5 States",ACCEPTED,True,2024-01-02,2024-01-02 14:15:00+05:30,https://www.legit.ng/business-economy/technology/1571389-50k-nigerian-company-prepares-launch-5g-service-rival-mtn-airtel
20240102084500-T2477,20240102084500,zonebourse.com,https://www.zonebourse.com/cours/action/BHARTI-AIRTEL-LIMITED-6494412/actualite/Airtel-Africa-promeut-un-ancien-cadre-de-Bharti-Airtel-comme-prochain-PDG-45656676/,Airtel Africa promeut un ancien cadre de Bharti Airtel comme prochain PDG,ACCEPTED,True,2024-01-02,2024-01-02 14:15:00+05:30,https://www.zonebourse.com/cours/action/BHARTI-AIRTEL-LIMITED-6494412/actualite/Airtel-Africa-promeut-un-ancien-cadre-de-Bharti-Airtel-comme-prochain-PDG-45656676
20240102093000-157,20240102093000,faceofmalawi.com,https://www.faceofmalawi.com/2024/01/02/fam-changes-venue-for-airtel-top-8-finals/,FAM Changes Venue for Airtel top 8 finals,ACCEPTED,True,2024-01-02,2024-01-02 15:00:00+05:30,https://www.faceofmalawi.com/2024/01/02/fam-changes-venue-for-airtel-top-8-finals
20240102103000-627,20240102103000,indiatimes.com,https://economictimes.indiatimes.com/news/international/business/sunil-taldar-named-airtel-africas-ceo/articleshow/106484168.cms,Sunil Taldar Airtel Africa: Sunil Taldar named Airtel Africa's CEO,ACCEPTED,True,2024-01-03,2024-01-02 16:00:00+05:30,https://economictimes.indiatimes.com/news/international/business/sunil-taldar-named-airtel-africas-ceo/articleshow/106484168.cms
20240102104500-682,20240102104500,indiatimes.com,https://telecom.economictimes.indiatimes.com/news/industry/airtel-names-sunil-taldar-as-new-africa-head/106483671,"Airtel Africa: Airtel names Sunil Taldar as new Africa head, Telecom News, ET Telecom",ACCEPTED,True,2024-01-03,2024-01-02 16:15:00+05:30,https://telecom.economictimes.indiatimes.com/news/industry/airtel-names-sunil-taldar-as-new-africa-head/106483671
20240102104500-1088,20240102104500,indiatimes.com,https://telecom.economictimes.indiatimes.com/news/industry/this-sensex-stock-from-telecom-space-likely-to-surpass-1100-levels-to-hit-fresh-record-highs/106472958,"Bharti Airtel Share Price: This Sensex stock from telecom space likely to surpass 1100 levels to hit fresh record highs, ET Telecom",ACCEPTED,True,2024-01-03,2024-01-02 16:15:00+05:30,https://telecom.economictimes.indiatimes.com/news/industry/this-sensex-stock-from-telecom-space-likely-to-surpass-1100-levels-to-hit-fresh-record-highs/106472958
20240102110000-435,20240102110000,marketscreener.com,https://www.marketscreener.com/quote/stock/AIRTEL-AFRICA-PLC-61661826/news/AIRTEL-AFRICA-CHANGE-IN-DIRECTORATE-45657474/,"AIRTEL AFRICA : CHANGE IN DIRECTORATE -January 02, 2024 at 05:31 am EST",ACCEPTED,True,2024-01-03,2024-01-02 16:30:00+05:30,https://www.marketscreener.com/quote/stock/AIRTEL-AFRICA-PLC-61661826/news/AIRTEL-AFRICA-CHANGE-IN-DIRECTORATE-45657474
20240102111500-797,20240102111500,legit.ng,https://www.legit.ng/business-economy/technology/1571423-airtel-africa-ceo-segun-ogunsanya-retires-chair-charitable-foundation/,Airtel AFRICA Gets New CEO as Segun Ogunsanya Retires to Chair Charitable Foundation,ACCEPTED,True,2024-01-03,2024-01-02 16:45:00+05:30,https://www.legit.ng/business-economy/technology/1571423-airtel-africa-ceo-segun-ogunsanya-retires-chair-charitable-foundation
20240102113000-662,20240102113000,devdiscourse.com,https://www.devdiscourse.com/article/headlines/2763475-airtel-africa-ceo-ogunsanya-to-retire-sunil-taldar-named-successor,Airtel Africa CEO Ogunsanya to retire; Sunil Taldar named successor,ACCEPTED,True,2024-01-03,2024-01-02 17:00:00+05:30,https://www.devdiscourse.com/article/headlines/2763475-airtel-africa-ceo-ogunsanya-to-retire-sunil-taldar-named-successor
20240102113000-T623,20240102113000,digit.in,https://www.digit.in/ta/news/telecom/jio-and-airtel-with-netflix-bundled-prepaid-plans-know-all-details.html,Jio மற்றும் Airtel இந்த திட்டத்தில் Netflix நன்மை கிடைக்கும்,ACCEPTED,True,2024-01-03,2024-01-02 17:00:00+05:30,https://www.digit.in/ta/news/telecom/jio-and-airtel-with-netflix-bundled-prepaid-plans-know-all-details.html
20240102113000-T302,20240102113000,digit.in,https://www.digit.in/kn/news/telecom/jio-and-airtel-offers-unlimited-calls-and-data-with-free-netflix-2024-plans.html,2024 Plans: ಉಚಿತ Netflix ಜೊತೆಗೆ Unlimited ಕರೆ ಮತ್ತು ಡೇಟಾ ನೀಡುವ Jio ಮತ್ತು Airtel ಯೋಜನೆಗಳು,ACCEPTED,True,2024-01-03,2024-01-02 17:00:00+05:30,https://www.digit.in/kn/news/telecom/jio-and-airtel-offers-unlimited-calls-and-data-with-free-netflix-2024-plans.html
20240102120000-1232,20240102120000,siliconindia.com,https://enterprise-services.siliconindia.com/news/bharti-airtel-to-acquire-971-percent-stake-in-beetel-teletech-nwid-43683.html,Bharti Airtel to Acquire 97.1 Percent Stake in Beetel Teletech,ACCEPTED,True,2024-01-03,2024-01-02 17:30:00+05:30,https://enterprise-services.siliconindia.com/news/bharti-airtel-to-acquire-971-percent-stake-in-beetel-teletech-nwid-43683.html
20240102121500-850,20240102121500,directorstalkinterviews.com,https://www.directorstalkinterviews.com/airtel-africa-chief-executive-officer-olusegun-segun-ogunsanya-to-retire/4121137281,"Airtel Africa Chief Executive Officer Olusegun ""Segun"" Ogunsanya to Retire",ACCEPTED,True,2024-01-03,2024-01-02 17:45:00+05:30,https://www.directorstalkinterviews.com/airtel-africa-chief-executive-officer-olusegun-segun-ogunsanya-to-retire/4121137281
20240102123000-742,20240102123000,thecable.ng,https://www.thecable.ng/airtel-africa-gets-new-ceo-as-segun-ogunsanya-retires,Airtel Africa gets new CEO as Segun Ogunsanya retires,ACCEPTED,True,2024-01-03,2024-01-02 18:00:00+05:30,https://www.thecable.ng/airtel-africa-gets-new-ceo-as-segun-ogunsanya-retires
20240102123000-938,20240102123000,financialexpress.com,https://www.financialexpress.com/business/industry-airtel-africa-named-sunil-taldar-as-new-ceo-ogunsanya-to-retire-3353350/,"Airtel Africa named Sunil Taldar as new CEO, Ogunsanya to retire",ACCEPTED,True,2024-01-03,2024-01-02 18:00:00+05:30,https://www.financialexpress.com/business/industry-airtel-africa-named-sunil-taldar-as-new-ceo-ogunsanya-to-retire-3353350
20240102130000-1176,20240102130000,malawi24.com,https://malawi24.com/2024/01/02/airtel-africa-chief-executive-to-retire/,Airtel Africa Chief Executive to retire | Malawi 24 | Latest News from Malawi,ACCEPTED,True,2024-01-03,2024-01-02 18:30:00+05:30,https://malawi24.com/2024/01/02/airtel-africa-chief-executive-to-retire
20240102130000-318,20240102130000,thewhistler.ng,https://thewhistler.ng/airtel-africa-replaces-nigerian-ceo-ogunsanya-with-sunil-taldar/,Airtel Africa Replaces Nigerian CEO Ogunsanya With Sunil Taldar,ACCEPTED,True,2024-01-03,2024-01-02 18:30:00+05:30,https://thewhistler.ng/airtel-africa-replaces-nigerian-ceo-ogunsanya-with-sunil-taldar
20240102133000-874,20240102133000,itnewsafrica.com,https://www.itnewsafrica.com/2024/01/ceo-segun-ogunsanya-to-retire-from-airtel-africa/,"CEO Segun Ogunsanya to Retire from Airtel Africa - IT News Africa | Business Technology, Telecoms and Startup News",ACCEPTED,True,2024-01-03,2024-01-02 19:00:00+05:30,https://www.itnewsafrica.com/2024/01/ceo-segun-ogunsanya-to-retire-from-airtel-africa
20240102133000-866,20240102133000,techmoran.com,https://techmoran.com/2024/01/02/sunil-taldar-takes-over-as-airtel-africa-ceo-as-olusegun-ogunsanya-retires/,Sunil Taldar takes over as Airtel Africa CEO as Olusegun Ogunsanya retires,ACCEPTED,True,2024-01-03,2024-01-02 19:00:00+05:30,https://techmoran.com/2024/01/02/sunil-taldar-takes-over-as-airtel-africa-ceo-as-olusegun-ogunsanya-retires
20240102140000-51,20240102140000,developingtelecoms.com,https://developingtelecoms.com/telecom-business/operator-news/15994-airtel-africa-ceo-to-step-down.html,Airtel Africa CEO to step down,ACCEPTED,True,2024-01-03,2024-01-02 19:30:00+05:30,https://developingtelecoms.com/telecom-business/operator-news/15994-airtel-africa-ceo-to-step-down.html
20240102140000-T1991,20240102140000,afriqueitnews.com,https://afriqueitnews.com/tech-media/changement-tete-airtel-africa-ceo-actuel-prend-retraite/,Changement à la Tête d'Airtel Africa : Le CEO actuel prend sa retraite,ACCEPTED,True,2024-01-03,2024-01-02 19:30:00+05:30,https://afriqueitnews.com/tech-media/changement-tete-airtel-africa-ceo-actuel-prend-retraite
20240102141500-1051,20240102141500,mobileworldlive.com,https://www.mobileworldlive.com/airtel/airtel-africa-transformation-chief-set-for-top-job/,Airtel Africa transformation chief set for top job,ACCEPTED,True,2024-01-03,2024-01-02 19:45:00+05:30,https://www.mobileworldlive.com/airtel/airtel-africa-transformation-chief-set-for-top-job
20240102143000-614,20240102143000,indiatimes.com,https://timesofindia.indiatimes.com/gadgets-news/airtel-africa-announces-leadership-change-appoints-new-ceo/articleshow/106491424.cms,"Airtel Africa: Airtel Africa announces leadership change, appoints new CEO",ACCEPTED,True,2024-01-03,2024-01-02 20:00:00+05:30,https://timesofindia.indiatimes.com/gadgets-news/airtel-africa-announces-leadership-change-appoints-new-ceo/articleshow/106491424.cms
20240102143000-387,20240102143000,faceofmalawi.com,https://www.faceofmalawi.com/2024/01/02/airtel-africa-plc-ceo-olusegun-segun-ogunsanya-says-bye/,"Airtel Africa Plc CEO Olusegun ""Segun"" Ogunsanya says bye",ACCEPTED,True,2024-01-03,2024-01-02 20:00:00+05:30,https://www.faceofmalawi.com/2024/01/02/airtel-africa-plc-ceo-olusegun-segun-ogunsanya-says-bye
20240102144500-962,20240102144500,theprint.in,https://theprint.in/economy/airtel-africa-ceo-ogunsanya-to-retire-in-july-sunil-taldar-will-replace/1908444/,"Airtel Africa CEO Ogunsanya to retire in July, Sunil Taldar will replace",ACCEPTED,True,2024-01-03,2024-01-02 20:15:00+05:30,https://theprint.in/economy/airtel-africa-ceo-ogunsanya-to-retire-in-july-sunil-taldar-will-replace/1908444
20240102144500-1013,20240102144500,allafrica.com,https://allafrica.com/stories/202401020507.html,"Kenya: Airtel Africa Picks New MD, CEO",ACCEPTED,True,2024-01-03,2024-01-02 20:15:00+05:30,https://allafrica.com/stories/202401020507.html
20240102151500-957,20240102151500,livemint.com,https://www.livemint.com/companies/news/airtel-africa-names-sunil-taldar-as-ceo-11704206060609.html,Airtel Africa names Sunil Taldar as CEO,ACCEPTED,True,2024-01-03,2024-01-02 20:45:00+05:30,https://www.livemint.com/companies/news/airtel-africa-names-sunil-taldar-as-ceo-11704206060609.html
20240102151500-1121,20240102151500,livemint.com,https://www.livemint.com/companies/news/sunil-taldar-to-take-charge-as-airtel-africa-ceo-11704206060609.html,Airtel Africa names Sunil Taldar as CEO,ACCEPTED,True,2024-01-03,2024-01-02 20:45:00+05:30,https://www.livemint.com/companies/news/sunil-taldar-to-take-charge-as-airtel-africa-ceo-11704206060609.html
20240102151500-1029,20240102151500,rcrwireless.com,https://www.rcrwireless.com/20240102/internet-of-things-4/bharti-airtel-inks-deal-power-up-to-20-million-smart-meters,Bharti Airtel inks deal to power up to 20 million smart meters,ACCEPTED,True,2024-01-03,2024-01-02 20:45:00+05:30,https://www.rcrwireless.com/20240102/internet-of-things-4/bharti-airtel-inks-deal-power-up-to-20-million-smart-meters
20240102153000-678,20240102153000,leadership.ng,https://leadership.ng/breaking-taldar-named-airtel-africas-ceo-as-ogunsanya-retires/,BREAKING: Taldar Named Airtel Africa's CEO As Ogunsanya Retires,ACCEPTED,True,2024-01-03,2024-01-02 21:00:00+05:30,https://leadership.ng/breaking-taldar-named-airtel-africas-ceo-as-ogunsanya-retires
20240102153000-65,20240102153000,bignewsnetwork.com,https://www.bignewsnetwork.com/news/274082824/airtel-africa-ceo-ogunsanya-to-retire-in-july-sunil-taldar-will-replace,"Airtel Africa CEO Ogunsanya to retire in July, Sunil Taldar will replace",ACCEPTED,True,2024-01-03,2024-01-02 21:00:00+05:30,https://www.bignewsnetwork.com/news/274082824/airtel-africa-ceo-ogunsanya-to-retire-in-july-sunil-taldar-will-replace
20240102160000-1003,20240102160000,capitalfm.co.ke,https://www.capitalfm.co.ke/business/2024/01/airtel-africa-picks-new-md-ceo/,"Airtel Africa picks new MD, CEO",ACCEPTED,True,2024-01-03,2024-01-02 21:30:00+05:30,https://www.capitalfm.co.ke/business/2024/01/airtel-africa-picks-new-md-ceo
20240102160000-1031,20240102160000,technuter.com,https://technuter.com/breaking-news/airtel-africa-plc-announces-leadership-change.html,Airtel Africa plc announces leadership change,ACCEPTED,True,2024-01-03,2024-01-02 21:30:00+05:30,https://technuter.com/breaking-news/airtel-africa-plc-announces-leadership-change.html
20240102160000-T2676,20240102160000,digit.in,https://www.digit.in/hi/news/telecom/airtel-offers-more-benefits-than-jio-under-same-179-prepaid-plan.html,"Jio पर भारी पड़ा Airtel, एक जैसी कीमत में डबल डेटा, फ्री कॉलिंग,ज्यादा वैलिडिटी और इतना सब",ACCEPTED,True,2024-01-03,2024-01-02 21:30:00+05:30,https://www.digit.in/hi/news/telecom/airtel-offers-more-benefits-than-jio-under-same-179-prepaid-plan.html
20240102160000-T2793,20240102160000,digit.in,https://www.digit.in/bn/news/telecom/jio-vs-airtel-offer-same-benefits-at-rs-179-prepaid-plan.html,"Jio vs Airtel Prepaid Plans: জিওকে টেক্কা দিচ্ছে এয়ারটেল, একই দামে দিগুন ডেটা, ফ্রি কলিং এবং বেশি ভ্যালিডিটিি",ACCEPTED,True,2024-01-03,2024-01-02 21:30:00+05:30,https://www.digit.in/bn/news/telecom/jio-vs-airtel-offer-same-benefits-at-rs-179-prepaid-plan.html
20240102160000-T2690,20240102160000,digit.in,https://www.digit.in/ta/features/telecom/jio-vs-airtel-90-days-prepaid-plan-which-is-best.html,Airtel VS Jio 90 நாட்கள் இருக்கும் இந்த திட்டத்தில் எது பெஸ்ட்,ACCEPTED,True,2024-01-03,2024-01-02 21:30:00+05:30,https://www.digit.in/ta/features/telecom/jio-vs-airtel-90-days-prepaid-plan-which-is-best.html
20240102163000-862,20240102163000,thehindubusinessline.com,https://www.thehindubusinessline.com/info-tech/airtel-africa-appoints-sunil-taldar-as-new-md-and-ceo/article67698684.ece,Airtel Africa appoints Sunil Taldar as new MD and CEO - The Hindu BusinessLine,ACCEPTED,True,2024-01-03,2024-01-02 22:00:00+05:30,https://www.thehindubusinessline.com/info-tech/airtel-africa-appoints-sunil-taldar-as-new-md-and-ceo/article67698684.ece
20240102164500-1313,20240102164500,bizwatchnigeria.ng,https://bizwatchnigeria.ng/airtel-africa-plc-chief-executive-to-retire-successor-name/,"AIRTEL AFRICA PLC CHIEF EXECUTIVE TO RETIRE, SUCCESSOR NAMED",ACCEPTED,True,2024-01-03,2024-01-02 22:15:00+05:30,https://bizwatchnigeria.ng/airtel-africa-plc-chief-executive-to-retire-successor-name
20240102170000-432,20240102170000,sierraleonetimes.com,https://www.sierraleonetimes.com/news/274082824/airtel-africa-ceo-ogunsanya-to-retire-in-july-sunil-taldar-will-replace,"Airtel Africa CEO Ogunsanya to retire in July, Sunil Taldar will replace",ACCEPTED,True,2024-01-03,2024-01-02 22:30:00+05:30,https://www.sierraleonetimes.com/news/274082824/airtel-africa-ceo-ogunsanya-to-retire-in-july-sunil-taldar-will-replace
20240102171500-736,20240102171500,thehindu.com,https://www.thehindu.com/business/taldar-named-as-new-md-ceo-of-airtel-africa-plc/article67699295.ece,"Taldar named as new MD, CEO of Airtel Africa plc.",ACCEPTED,True,2024-01-03,2024-01-02 22:45:00+05:30,https://www.thehindu.com/business/taldar-named-as-new-md-ceo-of-airtel-africa-plc/article67699295.ece
20240102171500-1059,20240102171500,webindia123.com,https://news.webindia123.com/news/Articles/Business/20240102/4155130.html,"Airtel Africa CEO Ogunsanya to retire in July, Sunil Taldar will replace",ACCEPTED,True,2024-01-03,2024-01-02 22:45:00+05:30,https://news.webindia123.com/news/Articles/Business/20240102/4155130.html
20240102173000-528,20240102173000,aninews.in,https://aninews.in/news/business/business/airtel-africa-ceo-ogunsanya-to-retire-in-july-sunil-taldar-will-replace20240102194519/,"Airtel Africa CEO Ogunsanya to retire in July, Sunil Taldar will replace",ACCEPTED,True,2024-01-03,2024-01-02 23:00:00+05:30,https://aninews.in/news/business/business/airtel-africa-ceo-ogunsanya-to-retire-in-july-sunil-taldar-will-replace20240102194519
20240102180000-735,20240102180000,nigeriasun.com,https://www.nigeriasun.com/news/274082824/airtel-africa-ceo-ogunsanya-to-retire-in-july-sunil-taldar-will-replace,"Airtel Africa CEO Ogunsanya to retire in July, Sunil Taldar will replace",ACCEPTED,True,2024-01-03,2024-01-02 23:30:00+05:30,https://www.nigeriasun.com/news/274082824/airtel-africa-ceo-ogunsanya-to-retire-in-july-sunil-taldar-will-replace
20240102180000-T2506,20240102180000,livehindustan.com,https://www.livehindustan.com/gadgets/story-jio-299-rupees-plan-is-more-powerful-than-airtel-and-vi-get-14gb-more-data-in-same-price-9148774.html,"Jio 299 rupees plan is more powerful than Airtel and Vi get 14GB more data in same price - Tech news hindi - Jio के इस प्लान के सामने Airtel-Vi फेल, पाएं 14GB ज्यादा डेटा और FREE में करें बातें , गैजेट्स न्यूज",ACCEPTED,True,2024-01-03,2024-01-02 23:30:00+05:30,https://www.livehindustan.com/gadgets/story-jio-299-rupees-plan-is-more-powerful-than-airtel-and-vi-get-14gb-more-data-in-same-price-9148774.html
20240102210000-546,20240102210000,businessworld.in,https://www.businessworld.in/article/Airtel-Africa-CEO-Olusegun-Ogunsanya-Retires-Sunil-Taldar-To-Replace-Him/03-01-2024-504388/,Airtel Africa CEO Olusegun Ogunsanya Retires Sunil Taldar To Replace Him - BW Businessworld,ACCEPTED,True,2024-01-03,2024-01-03 02:30:00+05:30,https://www.businessworld.in/article/Airtel-Africa-CEO-Olusegun-Ogunsanya-Retires-Sunil-Taldar-To-Replace-Him/03-01-2024-504388
20240103003000-657,20240103003000,nigeriacommunicationsweek.com.ng,https://www.nigeriacommunicationsweek.com.ng/airtel-africa-plc-ceo-to-retire-successor-named/,"Airtel Africa Plc CEO to Retire, Successor Named",ACCEPTED,True,2024-01-03,2024-01-03 06:00:00+05:30,https://www.nigeriacommunicationsweek.com.ng/airtel-africa-plc-ceo-to-retire-successor-named
20240103004500-852,20240103004500,pmnewsnigeria.com,https://pmnewsnigeria.com/2024/01/02/ogunsanya-set-to-retire-as-airtel-africa-ceo/,Ogunsanya set to retire as Airtel Africa CEO,ACCEPTED,True,2024-01-03,2024-01-03 06:15:00+05:30,https://pmnewsnigeria.com/2024/01/02/ogunsanya-set-to-retire-as-airtel-africa-ceo
20240103010000-1016,20240103010000,nyasatimes.com,https://www.nyasatimes.com/airtel-africa-ceo-ogunsanya-retires-effective-with-effect-from-july-1-2024/,"Airtel Africa CEO Ogunsanya retires effective with effect from July 1, 2024 - Malawi Nyasa Times",ACCEPTED,True,2024-01-03,2024-01-03 06:30:00+05:30,https://www.nyasatimes.com/airtel-africa-ceo-ogunsanya-retires-effective-with-effect-from-july-1-2024
20240103024500-8,20240103024500,leadership.ng,https://leadership.ng/airtel-mtnn-dangote-cement-top-most-capitalised-stocks/,"Airtel, MTNN, Dangote Cement Top Most Capitalised Stocks",ACCEPTED,True,2024-01-03,2024-01-03 08:15:00+05:30,https://leadership.ng/airtel-mtnn-dangote-cement-top-most-capitalised-stocks
20240103024500-896,20240103024500,dailytrust.com,https://dailytrust.com/airtel-announces-sunil-taldar-as-new-ceo/,Airtel announces Sunil Taldar as new CEO,ACCEPTED,True,2024-01-03,2024-01-03 08:15:00+05:30,https://dailytrust.com/airtel-announces-sunil-taldar-as-new-ceo
20240103043000-T944,20240103043000,livehindustan.com,https://www.livehindustan.com/gadgets/story-airtel-fiber-best-selling-plan-and-basic-plan-offering-faster-internet-speed-than-jiofiber-9150703.html,"airtel fiber best selling plan and basic plan offering faster internet speed than jiofiber - Tech news hindi - Airtel ने किया जियो की नाक में दम, इन प्लान में दे रहा तेज इंटरनेट स्पीड, फ्री OTT और कॉलिंग भी, गैजेट्स न्यूज",ACCEPTED,True,2024-01-03,2024-01-03 10:00:00+05:30,https://www.livehindustan.com/gadgets/story-airtel-fiber-best-selling-plan-and-basic-plan-offering-faster-internet-speed-than-jiofiber-9150703.html
